Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81)
2.6319406758659445e-11,0.13078670828340577,0.46346346346346345,0.0,0.0,0.0,0.07307260543028749,0.0,1.9067815333933587e-08,9.766644042453744e-13,1.5534107596977255e-13,4.738819989087993e-10,9.320055062967217e-14,1.3156162667471248e-08,6.415069149015938e-15,0.0,0.46346346346310663,3.3186270767410668e-09,3.1351597600541977e-07,3.2136998381936087e-07,2.8248075726862466e-07,8.329357835957583e-10,6.0939188100531e-10,4.812020330887315e-11,6.850581173865011e-16,8.25675791814085e-15
2.9211463044813944e-11,0.13078671558987284,0.46346346346346345,0.0,0.0,0.0,0.0730725540443108,0.0,2.3428865157401635e-08,1.2039882182578324e-12,1.9071560873689704e-13,5.818068723487208e-10,1.270979504226845e-13,1.6151132724357552e-08,7.886574889815258e-15,0.0,0.46346346346305617,3.903334904149867e-09,3.4741037920095297e-07,3.570719526367398e-07,3.11925352084922e-07,9.222575865887436e-10,6.708863219402158e-10,5.895451564147358e-11,8.393644242535486e-16,1.124361320069765e-14
3.499557561712294e-11,0.13078673037800323,0.46346346346346345,0.0,0.0,0.0,0.07307245127234503,0.0,3.34557108421869e-08,1.73054772241216e-12,2.71898291406264e-13,8.294966887679174e-10,2.1742031442170952e-13,2.3023379810858422e-08,1.1274037209134805e-14,0.0,0.46346346346297135,5.202988353139989e-09,4.1487335294344376e-07,4.287017653964838e-07,3.699060211765599e-07,1.0996315286533647e-09,7.908612567048188e-10,8.37012974733687e-11,1.1918349548743952e-15,1.9178126461925382e-14
4.077968818943194e-11,0.13078674539675275,0.46346346346346345,0.0,0.0,0.0,0.07307234850034558,0.0,4.520028458907619e-08,2.353328245195764e-12,3.667594439345779e-13,1.118929170779152e-09,3.422799730885066e-13,3.105184172495832e-08,1.524826250311579e-14,0.0,0.46346346346292044,6.676047017322311e-09,4.819042022200252e-07,5.006299613530142e-07,4.2669609122763813e-07,1.2753339510661754e-09,9.069387425288277e-10,1.1244042620172726e-10,1.6011889313178662e-15,3.010368201551163e-14
4.656380076174094e-11,0.13078676064261016,0.46346346346346345,0.0,0.0,0.0,0.07307224572829193,0.0,5.863671003454238e-08,3.072732289368669e-12,4.75024885520874e-13,1.4492666708549536e-09,5.069803865941665e-13,4.021272287852937e-08,1.980235027548608e-14,0.0,0.46346346346291856,8.322226279822859e-09,5.485056943131317e-07,5.728532211576963e-07,4.823200279862182e-07,1.4493902923644018e-09,1.0192598340960939e-09,1.450419159980867e-10,2.0655743648129845e-15,4.445930371973485e-14
5.234791333404994e-11,0.1307867761121333,0.46346346346346345,0.0,0.0,0.0,0.07307214295616371,0.0,7.373960861307302e-08,3.889158142855758e-12,5.96426537106773e-13,1.8196886680695458e-09,7.167160052328069e-13,5.0482718711306544e-08,2.4929518251821367e-14,0.0,0.46346346346298056,1.0141252213014635e-08,6.146805787830437e-07,6.453682493373477e-07,5.36801794345259e-07,1.6218257631898224e-09,1.127960797294004e-09,1.813804893768357e-10,2.5832063492270026e-15,6.266970445926701e-14
5.813202590635894e-11,0.13078679180194538,0.46346346346346345,0.0,0.0,0.0,0.07307204018394055,0.0,9.048408951105404e-08,4.8029999162240325e-12,7.307022920164502e-13,2.2293914195806455e-09,9.765745236449694e-13,6.183900555291291e-08,3.0623100094008e-14,0.0,0.46346346346312184,1.2132861276708775e-08,6.804315875814958e-07,7.181717741363339e-07,5.901648606635122e-07,1.792665347290843e-09,1.2331732713865196e-09,2.2133541773195694e-10,3.1523647890996535e-15,8.514580361623194e-14
6.391613847866793e-11,0.13078680770873563,0.46346346346346345,0.0,0.0,0.0,0.0730719374116022,0.0,1.0884573978351974e-07,5.814647579755671e-12,8.775958888199294e-13,2.677587617761989e-09,1.2915390978845087e-12,7.425923065238829e-08,3.6876543150869623e-14,0.0,0.4634634634633574,1.4296800021919714e-08,7.457614351651415e-07,7.912605473588939e-07,6.424322149179693e-07,1.961933802572038e-09,1.3350244264330958e-09,2.6479036655440745e-10,3.771392194365153e-15,1.122852293386553e-13
6.970025105097693e-11,0.13078682382925685,0.46346346346346345,0.0,0.0,0.0,0.07307183463912842,0.0,1.28800614677665e-07,6.924486999868202e-12,1.0368567869663017e-12,3.1635060545023403e-09,1.666490515609381e-12,8.772150241895092e-08,4.368340625517605e-14,0.0,0.46346346346370254,1.6632824801349503e-08,8.106728186078375e-07,8.646313442130814e-07,6.936263726431506e-07,2.1296556621779574e-09,1.4336371154411035e-09,3.1163324583324935e-10,4.438691548930118e-15,1.4447280400684341e-13
7.548436362328593e-11,0.13078684016032452,0.46346346346346345,0.0,0.0,0.0,0.07307173186649908,0.0,1.503252281787152e-07,8.132899974857264e-12,1.208240045390143e-12,3.6863912932141818e-09,2.1062093158697785e-12,1.0220438088983975e-07,5.10373575705273e-14,0.0,0.46346346346417255,1.9140701487109484e-08,8.751684177117193e-07,9.382809631563721e-07,7.43769386641111e-07,2.295855235611136e-09,1.5291300209923857e-09,3.617560658954726e-10,5.152724256739679e-15,1.820810120619654e-13
8.126847619559493e-11,0.1307868566988154,0.46346346346346345,0.0,0.0,0.0,0.07307162909369407,0.0,1.7339654375791077e-07,9.440264270098312e-12,1.391506203834864e-12,4.24550334785466e-09,2.61537786298666e-12,1.1768686840499336e-07,5.893217248340082e-14,0.0,0.46346346346478273,2.1820205195160575e-08,9.392508951175851e-07,1.012206225742249e-06,7.92882856482747e-07,2.4605566098882976e-09,1.6216177966899062e-09,4.1505479834415736e-10,5.912008160482601e-15,2.2547045128187939e-13
8.705258876790393e-11,0.1307868734416664,0.46346346346346345,0.0,0.0,0.0,0.07307152632069339,0.0,1.9799196530151487e-07,1.084695365279767e-11,1.586421166616025e-12,4.840117368228553e-09,3.1985823792729336e-12,1.3414840046715907e-07,6.736173153557964e-14,0.0,0.46346346346554823,2.4671120015831918e-08,1.0029228964148255e-06,1.086403976467446e-06,8.409879378220649e-07,2.6237836507338917e-09,1.7112112038952275e-09,4.714292416316343e-10,6.715115626333911e-15,2.7499026900468886e-13
9.862081391252192e-11,0.1307869075284893,0.46346346346346345,0.0,0.0,0.0,0.07307132077402513,0.0,2.516668911891347e-07,1.3959782962556245e-11,2.0102872708907448e-12,6.133025755881581e-09,4.604975306028061e-12,1.699284529699789e-07,8.580111797910887e-14,0.0,0.46346346346760703,3.088636266816719e-08,1.1290459684373214e-06,1.2356044341311407e-06,9.34255392142427e-07,2.9459090960287124e-09,1.882139274582839e-09,5.930228244475403e-10,8.447352436624737e-15,3.9376285740723947e-13
9.999999999999999e-11,0.13078693887599954,0.46346346346346345,0.0,0.0,0.0,0.07307129626829033,0.0,2.584587843548523e-07,1.4357643804130663e-11,2.0637851722627835e-12,6.296192810882434e-09,4.7952559161520145e-12,1.7444272347828152e-07,8.813837821059098e-14,0.0,0.46346346346790385,3.1672971133364017e-08,1.1439747444200846e-06,1.2534631128203761e-06,9.451189519320987e-07,2.983935178280779e-09,1.9018124372071754e-09,6.082797826249104e-10,8.664706573063503e-15,4.0977196875965284e-13
1.0903221654267812e-10,0.13078693887599954,0.46346346346346345,0.0,0.0,0.0,0.07307113578115476,0.0,3.0496878956283805e-07,1.7104690114349445e-11,2.4293630934948455e-12,7.411087461168222e-09,6.168042002151436e-12,2.0528108573864408e-07,1.0416608254010896e-13,0.0,0.46346346347014594,3.70643156154652e-08,1.2411791002494424e-06,1.3707855638587511e-06,1.0149508755514864e-06,3.231014710562119e-09,2.0271118405200736e-09,7.120446122673975e-10,1.0142972371546699e-14,5.24906883924854e-13
1.1944361917283433e-10,0.13078697084061733,0.46346346346346345,0.0,0.0,0.0,0.07307095078734151,0.0,3.628765851643575e-07,2.0577044211967305e-11,2.8827738007340574e-12,8.793562514284802e-09,8.038122166392108e-12,2.4350487454301194e-07,1.241730444506964e-13,0.0,0.46346346347342826,4.379466569577035e-08,1.3520226658073106e-06,1.5068015134599863e-06,1.092688848710273e-06,3.511704662843654e-09,2.1642648240871074e-09,8.396349983209627e-10,1.1960680923525422e-14,6.808630177712549e-13
1.2985502180299054e-10,0.13078700340649807,0.46346346346346345,0.0,0.0,0.0,0.07307076579247056,0.0,4.2527329194676586e-07,2.43788849076114e-11,3.369333675772366e-12,1.0276731666869241e-08,1.023873939395973e-11,2.8449441185194917e-07,1.457898593951877e-13,0.0,0.46346346347754463,5.1076444867139514e-08,1.4615914918705841e-06,1.6436346898541207e-06,1.1675778002404134e-06,3.7881103041385485e-09,2.2941198642054786e-09,9.753318430271232e-10,1.38938937023027e-14,8.633058221246736e-13
1.4026642443314674e-10,0.13078703655833251,0.46346346346346345,0.0,0.0,0.0,0.07307058079642756,0.0,4.920458848853869e-07,2.8512212495632145e-11,3.8879048647700906e-12,1.1857011584616823e-08,1.2792556262304555e-11,3.281481708605066e-07,1.6898533573101764e-13,0.0,0.46346346348258594,5.890875982804334e-08,1.5699002347274918e-06,1.7812677289623997e-06,1.2397222384116876e-06,4.060360767458118e-09,2.4171671580776716e-09,1.1187039226061725e-09,1.5936466794484175e-14,1.0738196976331188e-12
1.5067782706330295e-10,0.1307870702813354,0.46346346346346345,0.0,0.0,0.0,0.07307039579909871,0.0,5.630851574560538e-07,3.297898849590101e-11,4.437395565955882e-12,1.3530949903015486e-08,1.572140619329337e-11,3.7436836227449354e-07,1.9372920188887401e-13,0.0,0.4634634634886436,6.729078787907927e-08,1.6769633821553091e-06,1.9196834929851254e-06,1.309222837332462e-06,4.3285829942195325e-09,2.5338673602949146e-09,1.2693490626451947e-09,1.8082670171359306e-14,1.3139049393200745e-12
1.6108922969345916e-10,0.1307871045612207,0.46346346346346345,0.0,0.0,0.0,0.07307021080037063,0.0,6.382855843760544e-07,3.7781136224571084e-11,5.016758288525897e-12,1.5295220465745698e-08,1.9046324124058105e-11,4.230607964587585e-07,2.1999207495326497e-13,0.0,0.4634634634958091,7.622177295780003e-08,1.782795255358016e-06,2.0588650677107237e-06,1.3761765777093222e-06,4.592901761442754e-09,2.6446533662181727e-09,1.4268923854983209e-09,2.0327162718592902e-14,1.5849834241846416e-12
1.7150063232361537e-10,0.13078713938418696,0.46346346346346345,0.0,0.0,0.0,0.07307002580013035,0.0,7.175451893181294e-07,4.292054135318024e-11,5.624988177336723e-12,1.7146618735704795e-08,2.2787576052665503e-11,4.741347506510944e-07,2.477454303592266e-13,0.0,0.46346346350417444,8.570102183686829e-08,1.8874100108817778e-06,2.1987957598559137e-06,1.4406768824752188e-06,4.853439709393334e-09,2.7499319885502868e-09,1.590984662739634e-09,2.2664968762662778e-14,1.88840395800558e-12
1.8191203495377158e-10,0.13078717473689824,0.46346346346346345,0.0,0.0,0.0,0.07306984079826533,0.0,8.00765417550094e-07,4.8399052456297814e-11,6.26112140269027e-12,1.9082057377021594e-08,2.696468746974348e-11,5.275028411910799e-07,2.769615726949059e-13,0.0,0.463463463513832,9.572790048379027e-08,1.9908216425080203e-06,2.3394590944372747e-06,1.5028137473353463e-06,5.110317369615595e-09,2.85008553026671e-09,1.761300769544535e-09,2.5091456049531557e-14,2.225447291495496e-12
1.9232343758392779e-10,0.130787210606468,0.46346346346346345,0.0,0.0,0.0,0.07306965579466346,0.0,8.878510132258565e-07,5.421848154854037e-11,6.924233611442089e-12,2.1098561998557402e-08,3.159647073866409e-11,5.830809004815241e-07,3.0761360754905787e-13,0.0,0.4634634635248743,1.0630183057296728e-07,2.093043983124737e-06,2.4808388121733425e-06,1.5626738665141102e-06,5.363653193266713e-09,2.945473262494254e-09,1.9375382325404343e-09,2.7602315055030265e-14,2.5973308332626024e-12
2.02734840214084e-10,0.13078724698044258,0.46346346346346345,0.0,0.0,0.0,0.07306947078921294,0.0,9.787099011417453e-07,6.038060461149909e-11,7.613438436869029e-12,2.3193267052445504e-08,3.6701051466842784e-11,6.40787858490417e-07,3.3967541436215214e-13,0.0,0.46346346353739437,1.1742228614372455e-07,2.1940907065763155e-06,2.622918866916818e-06,1.620340753895555e-06,5.613563579680551e-09,3.0364328135808574e-09,2.119415864977361e-09,3.019353953933952e-14,3.0052130795417903e-12
2.131462428442402e-10,0.13078728384678573,0.46346346346346345,0.0,0.0,0.0,0.07306928578180238,0.0,1.0732530727788453e-06,6.68871621110958e-11,8.327886064818118e-12,2.5363411881454982e-08,4.2295893909120936e-11,7.005456286086272e-07,3.731216202412863e-13,0.0,0.4634634635514854,1.2908879039821568e-07,2.2939753294921886e-06,2.76568342311646e-06,1.6758948597426016e-06,5.860162905099387e-09,3.123281475063133e-09,2.3066724835983065e-09,3.2861408265494536e-14,3.450197778936516e-12
2.235576454743964e-10,0.1307873211938636,0.46346346346346345,0.0,0.0,0.0,0.07306910077232062,0.0,1.1713944764975971e-06,7.373985950573408e-11,9.066761854283547e-12,2.7606336910543746e-08,4.839782543381896e-11,7.622789977253476e-07,4.079275747092423e-13,0.0,0.46346346356724105,1.413009126346217e-07,2.3927112130944513e-06,2.909116853308463e-06,1.729413683133394e-06,6.103563551523682e-09,3.206317428917912e-09,2.4990657028893957e-09,3.560246782036545e-14,3.933337846190798e-12
2.339690481045526e-10,0.13078735901043032,0.46346346346346345,0.0,0.0,0.0,0.07306891576065694,0.0,1.2730509117419296e-06,8.094036774562083e-11,9.829285010445314e-12,2.9919479977653344e-08,5.5023060084059564e-11,8.259155203742619e-07,4.4406932535597515e-13,0.0,0.46346346358475526,1.540582653107756e-07,2.490311564984671e-06,3.053203735637007e-06,1.7809718802623096e-06,6.34387593563176e-09,3.285820900569288e-09,2.696370802306619e-09,3.841351647537715e-14,4.455639039279075e-12
2.4438045073470883e-10,0.13078739728561392,0.46346346346346345,0.0,0.0,0.0,0.07306873074670085,0.0,1.3781419271055208e-06,8.849032376362792e-11,1.0614707308150252e-11,3.230037279863579e-08,6.218722126799527e-11,8.913854167987318e-07,4.815235943597647e-13,0.0,0.46346346360412205,1.6736050123319487e-07,2.5867894409101168e-06,3.1979288514036473e-06,1.8306413687580043e-06,6.581208537722491e-09,3.362055242149962e-09,2.8983796620493166e-09,4.1291589023854716e-14,5.018063414186543e-12
2.5479185336486504e-10,0.13078743600890314,0.46346346346346345,0.0,0.0,0.0,0.07306854573034212,0.0,1.4865897221106584e-06,9.639133095805709e-11,1.1422311863792092e-11,3.4746637561127716e-08,6.990536361203817e-11,9.586214747822506e-07,5.20267755844748e-13,0.0,0.46346346362543606,1.8120731086644033e-07,2.682157746509692e-06,3.3432771826451624e-06,1.8784914281730587e-06,6.81566793063668e-09,3.435267950437629e-09,3.1048997630279356e-09,4.423394253298205e-14,5.6215325715005075e-12
2.6520325599502124e-10,0.13078747517013423,0.46346346346346345,0.0,0.0,0.0,0.07306836071147084,0.0,1.5983190525604117e-06,1.0464495966763354e-10,1.2251411953689704e-11,3.7255983642541887e-08,7.819199400883544e-11,1.027558955101051e-06,5.602798140438308e-13,0.0,0.4634634636487919,1.9559841975806578e-07,2.776429239039807e-06,3.4892339097395187e-06,1.9245887967891833e-06,7.047358808617815e-09,3.5056916234899254e-09,3.315753247065057e-09,4.723804295393864e-14,6.266930707661803e-12
2.7561465862517745e-10,0.13078751475947867,0.46346346346346345,0.0,0.0,0.0,0.07306817568997737,0.0,1.713257139334719e-06,1.1325274763901576e-10,1.3101349877199672e-11,3.982620444768836e-08,8.706109188946793e-11,1.0981355004659862e-06,6.015383822381643e-13,0.0,0.4634634636742847,2.105335860747587e-07,2.869616529080407e-06,3.635784409039635e-06,1.9689977648717426e-06,7.276384016077525e-09,3.573544859624704e-09,3.5307760337399672e-09,5.030155253907054e-14,6.955107482519263e-12
2.8602606125533366e-10,0.13078755476743115,0.46346346346346345,0.0,0.0,0.0,0.07306799066575224,0.0,1.8313335805071847e-06,1.2221620048708489e-10,1.397149586288802e-11,4.245517436175185e-08,9.652612874792314e-11,1.1702910478272599e-06,6.440226624457325e-13,0.0,0.4634634637020099,2.2601259824548428e-07,2.9617320822213975e-06,3.782914250534649e-06,2.011780264500941e-06,7.502844576234478e-09,3.6390331021375354e-09,3.74981699053821e-09,5.342231801852785e-14,7.68688071401414e-12
2.9643746388548987e-10,0.13078759518479802,0.46346346346346345,0.0,0.0,0.0,0.07306780563868623,0.0,1.9524802666618658e-06,1.315367921482607e-10,1.4861247016124064e-11,4.51408458144378e-08,1.066000869453103e-10,1.2439677439182e-06,6.877124258321431e-13,0.0,0.4634634637320631,2.420352727075335e-07,3.0527882207296586e-06,3.930609195538361e-06,2.052995956104446e-06,7.726839719597865e-09,3.7023494330024004e-09,3.972737153111553e-09,5.65983594908547e-14,8.463038910353334e-12
3.068488665156461e-10,0.13078763600268595,0.46346346346346345,0.0,0.0,0.0,0.07306762060867038,0.0,2.076631299292025e-06,1.4121596532707876e-10,1.5770026306499772e-11,4.7881246451192126e-08,1.1729547782066177e-10,1.3191098639171242e-06,7.325879938172899e-13,0.0,0.46346346376454,2.5860145175147114e-07,3.1427971251969024e-06,4.078855194404544e-06,2.0927023118134234e-06,7.948466912268883e-09,3.763675318654864e-09,4.199408992598388e-09,5.982785998407684e-14,9.284343649560408e-12
3.172602691458023e-10,0.13078767721249154,0.46346346346346345,0.0,0.0,0.0,0.07306743557559586,0.0,2.203722912166999e-06,1.5125513193624569e-10,1.6697281593537673e-11,5.067447640754503e-08,1.2862435913419605e-10,1.3956637331106916e-06,7.786302198524885e-13,0.0,0.46346346379953696,2.757110014611243e-07,3.23177083616858e-06,4.227638384268801e-06,2.1309546957596455e-06,8.167821884036308e-09,3.823181310772443e-09,4.429715727136547e-09,6.310915564642418e-14,1.0151531815702367e-11
3.276716717759585e-10,0.13078771880589077,0.46346346346346345,0.0,0.0,0.0,0.0730672505393541,0.0,2.3336933955583964e-06,1.6165567353037372e-10,1.7642484689221184e-11,5.351870568280313e-08,1.4059835186776064e-10,1.4735776514473976e-06,8.258204718437914e-13,0.0,0.4634634638371502,2.93363809744924e-07,3.319721255754061e-06,4.3769450868166675e-06,2.1678064414261145e-06,8.384998656244796e-09,3.8810277047666645e-09,4.663550674897867e-09,6.64407265286375e-14,1.1065317700449187e-11
3.380830744061147e-10,0.13078776077482898,0.46346346346346345,0.0,0.0,0.0,0.07306706549983669,0.0,2.4664830232213754e-06,1.7241894173357726e-10,1.8605130455945735e-11,5.6412171609472705e-08,1.5322865640612412e-10,1.552801820874583e-06,8.741406151982044e-13,0.0,0.4634634638774765,3.115597844550697e-07,3.4066601492183063e-06,4.526761806077659e-06,2.203308926158896e-06,8.600089569416914e-09,3.9373651585224035e-09,4.900816646150044e-09,6.982118792232068e-14,1.2026394978050747e-11
3.484944770362709e-10,0.1307878031115115,0.46346346346346345,0.0,0.0,0.0,0.07306688045693534,0.0,2.602033982030508e-06,1.8354625866110397e-10,1.9584735938541937e-11,5.9353176414925454e-08,1.6652606812192683e-10,1.6332882753562218e-06,9.235729964703462e-13,0.0,0.4634634639206126,3.3029885159111645e-07,3.492599146555233e-06,4.677075226244951e-06,2.237511642944057e-06,8.813185310611887e-09,3.992335273770855e-09,5.141425371998499e-09,7.324928222089342e-14,1.3035438561338125e-11
3.589058796664271e-10,0.13078784580839417,0.46346346346346345,0.0,0.0,0.0,0.073066695410542,0.0,2.740290304173066e-06,1.9503891733515985e-10,2.0580839529069736e-11,6.234008487193441e-08,1.8050099238633207e-10,1.7149908134722248e-06,9.741004275878308e-13,0.0,0.4634634639666556,3.4958095358469705e-07,3.5775497440429934e-06,4.82787220952043e-06,2.2704622695500775e-06,9.02437494050583e-09,4.046071142348955e-09,5.385296967592498e-09,7.672387127157687e-14,1.4093106345928846e-11
3.6931728229658333e-10,0.13078788885817463,0.46346346346346345,0.0,0.0,0.0,0.07306651036054881,0.0,2.881197801805968e-06,2.0689818209507834e-10,2.1593000163130524e-11,6.53713220348247e-08,1.9516345902663898e-10,1.7978649335035066e-06,1.0257061706344027e-12,0.0,0.46346346401570315,3.6940604766221256e-07,3.661523305781372e-06,4.979139793984776e-06,2.3022067351326358e-06,9.233745920180008e-09,4.098697859466939e-09,5.632359427708985e-09,8.024392918868327e-14,1.520004084939637e-11
3.7972868492673953e-10,0.13078793225378363,0.46346346346346345,0.0,0.0,0.0,0.07306632530684795,0.0,3.0247040040861214e-06,2.1912528900197211e-10,2.2620796546493162e-11,6.844537105810594e-08,2.1052313625131113e-10,1.8818677709107234e-06,1.0783739231706372e-12,0.0,0.4634634640678527,3.8977410428244106e-07,3.7445310652115e-06,5.130865191492326e-06,2.3327892843950215e-06,9.441384137605197e-09,4.150333005975551e-09,5.88254815275585e-09,8.380853560030926e-14,1.635687075174766e-11
3.9014008755689574e-10,0.1307879759883767,0.46346346346346345,0.0,0.0,0.0,0.07306614024933177,0.0,3.1707580964873766e-06,2.3172144623799878e-10,2.3663826410878357e-11,7.156077109457176e-08,2.265893440620877e-10,1.9669580381181374e-06,1.132087804072768e-12,0.0,0.463463464123202,4.106851056461391e-07,3.826584126618108e-06,5.283035785590413e-06,2.3622525393938688e-06,9.647373933811885e-09,4.20108710150084e-09,6.135805503358133e-09,8.741686930226619e-14,1.756421234315742e-11
4.0055149018705195e-10,0.13078802005532628,0.46346346346346345,0.0,0.0,0.0,0.07306595518789276,0.0,3.3193108623204744e-06,2.4468783450036025e-10,2.472170579779069e-11,7.471611526996425e-08,2.433710671721022e-10,2.0530959665174104e-06,1.186832339870941e-12,0.0,0.46346346418184914,4.321390442748134e-07,3.907693466614496e-06,5.4356391294629095e-06,2.3906375590765604e-06,9.851798128737356e-09,4.251064030201003e-09,6.392080381802349e-09,9.106820229467486e-14,1.8822670884545103e-11
4.1096289281720816e-10,0.1307880644482141,0.46346346346346345,0.0,0.0,0.0,0.0730657701224236,0.0,3.4703146263754583e-06,2.580256073901502e-10,2.5794068369329847e-11,7.791004873140549e-08,2.608769674482445e-10,2.140243250609236e-06,1.2425924515688325e-12,0.0,0.4634634642438924,4.541359216559528e-07,3.9878699356104374e-06,5.58866294389768e-06,2.417983896633544e-06,1.0054738046741997e-08,4.300361440795564e-09,6.651327838716841e-09,9.476189417811191e-14,2.013284188624756e-11
4.2137429544736437e-10,0.13078810916082362,0.46346346346346345,0.0,0.0,0.0,0.07306558505281703,0.0,3.6237232006088706e-06,2.717358917961561e-10,2.688056474495322e-11,8.114126676689893e-08,2.7911539589533474e-10,2.2283629942037474e-06,1.2993534419272474e-12,0.0,0.4634634643094302,4.766757469521028e-07,4.067124259263203e-06,5.742095115277688e-06,2.444329654745774e-06,1.025627354178827e-08,4.34907112241915e-09,6.9135087034625305e-09,9.84973868875721e-14,2.1495312309726886e-11
4.317856980775206e-10,0.13078815418713308,0.46346346346346345,0.0,0.0,0.0,0.0730653999789659,0.0,3.779491831800933e-06,2.858197882737156e-10,2.798086186320121e-11,8.4408512993302e-08,2.980944041990277e-10,2.3174196586035457e-06,1.357100983194918e-12,0.0,0.46346346437856123,4.997585357712698e-07,4.145467039911893e-06,5.895923693595467e-06,2.4697115388045796e-06,1.0456483022277012e-08,4.397279357758796e-09,7.178589236800392e-09,1.022741997438205e-13,2.2910661696955257e-11
4.421971007076768e-10,0.13078819952130835,0.46346346346346345,0.0,0.0,0.0,0.07306521490076315,0.0,3.937577151110652e-06,3.0027837141872187e-10,2.909464236743515e-11,8.771057761026728e-08,3.1782175584373555e-10,2.4073790126960562e-06,1.4158211052703527e-12,0.0,0.4634634644513842,5.233843089962299e-07,4.222908757995304e-06,6.050136890490696e-06,2.4941649081783732e-06,1.065544347553656e-08,4.445067254845288e-09,7.44654080448905e-09,1.0609192480294808e-13,2.4379463231835543e-11
4.52608503337833e-10,0.13078824515769674,0.46346346346346345,0.0,0.0,0.0,0.07306502981810191,0.0,4.0979371254594655e-06,3.151126902368662e-10,3.022160401467412e-11,9.104629571774135e-08,3.3830493682125005e-10,2.4982080848846545e-06,1.4755001842791625e-12,0.0,0.46346346452799836,5.475530916704185e-07,4.299459773453458e-06,6.204723077310611e-06,2.517723825597891e-06,1.0853230491961252e-08,4.4925110587861096e-09,7.717339570547544e-09,1.0995022248610847e-13,2.5902284737752067e-11
4.734313085981454e-10,0.1307883373153702,0.46346346346346345,0.0,0.0,0.0,0.07306465963897671,0.0,4.425319310588267e-06,3.459126051355396e-10,3.251393399587879e-11,9.781424778449018e-08,3.8156740383569544e-10,2.682349522927363e-06,1.5976823839537364e-12,0.0,0.46346346469299676,5.97519800167489e-07,4.449930542016863e-06,6.514968693227485e-06,2.562288351631325e-06,1.1245579732674185e-08,4.586648748511689e-09,8.267405676200109e-09,1.177874954559258e-13,2.91122375818409e-11
4.921718333324266e-10,0.1307884212376254,0.46346346346346345,0.0,0.0,0.0,0.07306432646144528,0.0,4.727346651267779e-06,3.749275570155651e-10,3.4619368184301524e-11,1.0400967658761504e-07,4.231583347680649e-10,2.8507446704240036e-06,1.710796029248878e-12,0.0,0.4634634648554582,6.443472302314034e-07,4.582409543155433e-06,6.795351917081628e-06,2.599654212396207e-06,1.1595411449798595e-08,4.670871166548283e-09,8.772051894108308e-09,1.2497765274807938e-13,3.219156201459944e-11
5.109123580667078e-10,0.13078850605876177,0.46346346346346345,0.0,0.0,0.0,0.0730639932678098,0.0,5.036146451669039e-06,4.051750750540526e-10,3.6763441657364885e-11,1.1029791313854636e-07,4.673029426628227e-10,3.021497780879393e-06,1.8268195161416524e-12,0.0,0.46346346503175095,6.929344839600565e-07,4.712158422891085e-06,7.076769878704991e-06,2.6345973756536304e-06,1.1942555442173528e-08,4.754971366771218e-09,9.285742954560671e-09,1.3229670010976856e-13,3.5454590252457925e-11
5.29652882800989e-10,0.13078859175159677,0.46346346346346345,0.0,0.0,0.0,0.07306366005744994,0.0,5.3515160791982615e-06,4.366603987451768e-10,3.894486802023771e-11,1.166735868145603e-07,5.140361264413416e-10,3.194456386336264e-06,1.9456845431295207e-12,0.0,0.46346346522245896,7.432817298319813e-07,4.839233422277218e-06,7.359160287047286e-06,2.667275489426121e-06,1.2287405093748772e-08,4.8392529089415915e-09,9.808479141890671e-09,1.3974464179779552e-13,3.89045512568795e-11
5.483934075352702e-10,0.1307886782903573,0.46346346346346345,0.0,0.0,0.0,0.07306332682974619,0.0,5.6732636104797284e-06,4.693885268348941e-10,4.1162479482899996e-11,1.2313168376634558e-07,5.633905998968917e-10,3.3694779737928e-06,2.0673256606560413e-12,0.0,0.4634634654281673,7.953891084371208e-07,4.963689623770404e-06,7.64246238051705e-06,2.6978359484752666e-06,1.263034092614292e-08,4.923987425765044e-09,1.034029227248387e-08,1.4732193133978424e-13,4.254467899021895e-11
5.671339322695514e-10,0.13078876565066547,0.46346346346346345,0.0,0.0,0.0,0.07306299358407987,0.0,6.001207170420686e-06,5.033642235540323e-10,4.341521892162673e-11,1.2966752408397015e-07,6.153970364513456e-10,3.546429335559658e-06,2.1916801139660394e-12,0.0,0.4634634656494626,8.49256719267511e-07,5.0855809751079825e-06,7.926616893980843e-06,2.7264165625033e-06,1.2971730994616138e-08,5.009418002149329e-09,1.0881242359310242e-08,1.5502942401184715e-13,4.637822326267915e-11
5.858744570038326e-10,0.1307888538094002,0.46346346346346345,0.0,0.0,0.0,0.07306266031983298,0.0,6.3351743141519794e-06,5.385920247107283e-10,4.570213247426848e-11,1.3627674045325456e-07,6.700842043478459e-10,3.7251859625569945e-06,2.3186876957539914e-12,0.0,0.4634634658869332,9.048846087849427e-07,5.204960312686672e-06,8.211566026461075e-06,2.753146180312893e-06,1.3311931272023549e-08,5.0957621915880745e-09,1.1431414631791894e-08,1.6286833437892107e-13,5.0408459420908256e-11
