Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82)
3.4716225102438147e-08,0.13110373400606926,0.46346346346346345,0.0,0.0,0.0,0.07226278238626739,0.0,0.001543310734163996,1.4631337530890189e-06,1.589174136870546e-07,0.00014090106114553864,1.0797697678457985e-05,0.000509728074958908,1.8917982379608534e-09,0.0,0.46365342419818223,0.0006155011088814045,1.0018850537616802e-05,7.520937313910104e-05,4.302324820976382e-06,3.20191000255141e-06,8.947741622415365e-07,7.255916418192604e-05,1.0358797345221588e-09,1.469601842145312e-05,7.613913796679423e-11,1.1623422033484563e-09,3.52895491800022e-06,6.218603913925224e-10,4.935667587751092e-07,3.0974498829239706e-05,4.431267418128709e-10,7.063349608437618e-06
3.496813666777193e-08,0.13110640229913403,0.46346346346346345,0.0,0.0,0.0,0.07225548954709107,0.0,0.0015558648120640487,1.4851669600176896e-06,1.6152003915988656e-07,0.00014270093822722944,1.1008289746145647e-05,0.0005145899014924337,1.9277005802002534e-09,0.0,0.4636561867586156,0.0006192389535739078,1.0017849878927675e-05,7.524117503928941e-05,4.310813520049492e-06,3.2214688756212485e-06,9.001573890934124e-07,7.350595736867419e-05,1.0494126205853267e-09,1.499992450447592e-05,7.771365649947944e-11,1.1771903117353983e-09,3.604160355902889e-06,6.351137730453518e-10,4.949838692904359e-07,3.123162825264217e-05,4.468171946163834e-10,7.157885374795916e-06
3.522004823310572e-08,0.13110907382423828,0.46346346346346345,0.0,0.0,0.0,0.07224818004751771,0.0,0.0015684270760912367,1.5074248680783164e-06,1.6414587965863858e-07,0.00014451002577747072,1.1221531270545982e-05,0.0005194640661759108,1.9641141025683278e-09,0.0,0.4636589654953279,0.0006229606641566048,1.0016846899527883e-05,7.527306155324726e-05,4.319262454471776e-06,3.240939131536572e-06,9.055162070677511e-07,7.445617462555801e-05,1.0629948555756806e-09,1.530738331273538e-05,7.93065815175212e-11,1.1921144502607212e-09,3.680326344846766e-06,6.485364450315624e-10,4.964016480646353e-07,3.148909305546565e-05,4.5051236388000895e-10,7.252915845316461e-06
3.5471959798439506e-08,0.1311117485642337,0.46346346346346345,0.0,0.0,0.0,0.0722408539662204,0.0,0.0015809974894605418,1.5299092843375794e-06,1.6679496804493988e-07,0.00014632828151780057,1.143743663577301e-05,0.0005243504798516684,2.0010430923821224e-09,0.0,0.4636617603286161,0.0006266663024103736,1.001584161034647e-05,7.530503225465074e-05,4.327671776663104e-06,3.2603211036313847e-06,9.10850707993552e-07,7.540977249564458e-05,1.0766257674425282e-09,1.5618399001415934e-05,8.091793451830226e-11,1.2071142325309768e-09,3.7574560742122806e-06,6.62128969542634e-10,4.978201113039369e-07,3.1746891582665414e-05,4.5421244345311405e-10,7.348438704486774e-06
3.572387136377329e-08,0.13111442650202304,0.46346346346346345,0.0,0.0,0.0,0.07223351138157473,0.0,0.0015935760155386947,1.552622025233486e-06,1.6946733680425187e-07,0.00014815566333257354,1.1656020165089123e-05,0.000529249053673247,2.0384918341850808e-09,0.0,0.4636645711790886,0.0006303559298740628,1.0014834022270842e-05,7.533708667903803e-05,4.336041638502861e-06,3.2796151240994266e-06,9.161609833776081e-07,7.636670792692949e-05,1.0903046494729285e-09,1.593297549942574e-05,8.25477358039755e-11,1.2221892214077521e-09,3.835552685730438e-06,6.758919003699557e-10,4.992392748514354e-07,3.2005022184521584e-05,4.579177920331519e-10,7.444451647241764e-06
3.597578292910708e-08,0.13111710762057444,0.46346346346346345,0.0,0.0,0.0,0.07222615237166034,0.0,0.0016061626178380819,1.5755649164269622e-06,1.7216301804971339e-07,0.00014999212926780468,1.187729612029829e-05,0.0005341596991046627,2.076464609467783e-09,0.0,0.4636673979676632,0.0006340296078417991,1.0013824146147005e-05,7.536922432965868e-05,4.344372191318693e-06,3.298821523971531e-06,9.214471243996547e-07,7.732693826595869e-05,1.1040310543421083e-09,1.6251116514009182e-05,8.419600467239838e-11,1.2373391968979936e-09,3.914619274157875e-06,6.898257830290108e-10,5.006591541896653e-07,3.226348321783238e-05,4.6162773379386487e-10,7.5409523788854545e-06
3.6227694494440865e-08,0.13111979190291045,0.46346346346346345,0.0,0.0,0.0,0.07221877701426227,0.0,0.001618757260013207,1.5987397927035659e-06,1.7488204352500652e-07,0.00015183763753092187,1.2101278701364456e-05,0.0005390823279198613,2.1149656964848836e-09,0.0,0.4636702406155658,0.0006376873973617469,1.0012811992779731e-05,7.540144468082204e-05,4.352663585880708e-06,3.3179406331037746e-06,9.267092219099447e-07,7.82904212542361e-05,1.1178043227218147e-09,1.657282553381471e-05,8.58627591652233e-11,1.252563784902637e-09,3.994658887727264e-06,7.03931154832969e-10,5.020797644438898e-07,3.2522273044023885e-05,4.653424801561204e-10,7.637938615001134e-06
3.6454414903241276e-08,0.1311222104480629,0.46346346346346345,0.0,0.0,0.0,0.07221212527955814,0.0,0.0016300992821376527,1.619797052342736e-06,1.773491517095559e-07,0.00015350629174607245,1.2305188875648501e-05,0.0005435228669772416,2.150071914593907e-09,0.0,0.46367281249354414,0.0006409658735644446,1.0011899116603062e-05,7.543051324979877e-05,4.360092484839035e-06,3.335073469413921e-06,9.314246272876913e-07,7.916030234777211e-05,1.1302398198784624e-09,1.6865417005154784e-05,8.73786574417635e-11,1.2663293982831053e-09,4.0675289585813024e-06,7.167730502038462e-10,5.033589508218404e-07,3.275546365577578e-05,4.686899214230742e-10,7.725639454015314e-06
3.6681135312041686e-08,0.13112463152988027,0.46346346346346345,0.0,0.0,0.0,0.07220546042245234,0.0,0.0016414477609347404,1.6410450636772957e-06,1.7983521676029602e-07,0.00015518220628447785,1.2511313132664171e-05,0.0005479729774820281,2.185612641889997e-09,0.0,0.46367539709702593,0.0006442315735303003,1.0010984412396609e-05,7.545964793884343e-05,4.3674898964013385e-06,3.3521361052485636e-06,9.361206965046073e-07,8.003275391879372e-05,1.1427123561185346e-09,1.7160903450995624e-05,8.89095544064488e-11,1.2801549074572254e-09,4.141191768731279e-06,7.297546606753744e-10,5.046387517363406e-07,3.29889180805407e-05,4.720412454861665e-10,7.813730058644009e-06
3.701440688333603e-08,0.1311281950201077,0.46346346346346345,0.0,0.0,0.0,0.07219563959644135,0.0,0.0016581413192129062,1.6726280810849153e-06,1.835241118747037e-07,0.00015765886277307564,1.2818349903479138e-05,0.0005545317363074019,2.2386516810176244e-09,0.0,0.4636792193619431,0.0006490089439996669,1.000963652496322e-05,7.550259409367139e-05,4.378306915463594e-06,3.37709067941101e-06,9.429887993433806e-07,8.131983261739883e-05,1.1611129221901089e-09,1.7600518709412507e-05,9.11871738272439e-11,1.3005861680951687e-09,4.250917271660584e-06,7.490916253355359e-10,5.065211543273453e-07,3.333256487398711e-05,4.769745852507733e-10,7.94392448484247e-06
3.734767845463038e-08,0.13113176392630402,0.46346346346346345,0.0,0.0,0.0,0.07218579071410443,0.0,0.0016748486895691312,1.7046305376464484e-06,1.872540875351348e-07,0.00016015104699941573,1.3130225258602027e-05,0.000561110838147669,2.292646205730542e-09,0.0,0.46368306882190385,0.0006537589416427399,1.0008284728990276e-05,7.554568074454892e-05,4.3890564752646925e-06,3.401894831104515e-06,9.498154694231075e-07,8.261230654360796e-05,1.179591250003181e-09,1.804640007059857e-05,9.34972575440288e-11,1.3211455212155285e-09,4.362366957485449e-06,7.687324662294697e-10,5.084049388317747e-07,3.3676775417138174e-05,4.81916253791308e-10,8.074952370388933e-06
3.768095002592472e-08,0.13113533820985074,0.46346346346346345,0.0,0.0,0.0,0.0721759139519879,0.0,0.0016915697894943457,1.7370567905213768e-06,1.9102521281153272e-07,0.0001626586641452114,1.3446971310746369e-05,0.0005677100824872165,2.3476060773896366e-09,0.0,0.4636869452982352,0.0006584817047901492,1.0006929048997158e-05,7.55889064025744e-05,4.399738917980917e-06,3.4265493095062464e-06,9.566009130303192e-07,8.391008255481262e-05,1.198146023207479e-09,1.8498553029166178e-05,9.583983402974563e-11,1.341832192529754e-09,4.475547328730224e-06,7.886783295653008e-10,5.102901360246468e-07,3.4021545983811776e-05,4.86866156104362e-10,8.206808549693016e-06
3.801422159721907e-08,0.13113891783230236,0.46346346346346345,0.0,0.0,0.0,0.07216600948575601,0.0,0.001708304536869648,1.7699112231969836e-06,1.9483755568872266e-07,0.0001651816198755675,1.3768619977305162e-05,0.0005743292697499903,2.4035411444977684e-09,0.0,0.46369084861318666,0.0006631773710120012,1.0005569509379746e-05,7.563226953175547e-05,4.410354584028075e-06,3.4510548600847093e-06,9.633453354210859e-07,8.521306865209232e-05,1.2167759436563436e-09,1.8956982459159416e-05,9.821492854333469e-11,1.3626454174660655e-09,4.590464752681775e-06,8.089303377143672e-10,5.121767756516188e-07,3.43668728647201e-05,4.918241892773385e-10,8.33948788767261e-06
3.8347493168513414e-08,0.13114250275538167,0.46346346346346345,0.0,0.0,0.0,0.07215607749019534,0.0,0.001725052849958793,1.8031982451454284e-06,1.9869118307600622e-07,0.00016771982033673808,1.4095202979197328e-05,0.0005809682012972781,2.46046124209564e-09,0.0,0.4636947785899251,0.0006678460771183988,1.0004206134411018e-05,7.56757685556752e-05,4.4209038120566455e-06,3.475412224589637e-06,9.700489408198977e-07,8.652117396672656e-05,1.2354796952797005e-09,1.9421692624117676e-05,1.0062256316148428e-10,1.3835844019401677e-09,4.707125462894662e-06,8.294895894756594e-10,5.140648864426984e-07,3.471275236732337e-05,4.96790389031369e-10,8.472985279541615e-06
3.868076473980776e-08,0.13114609294098042,0.46346346346346345,0.0,0.0,0.0,0.07214611813921955,0.0,0.0017418146474012268,1.836922291460795e-06,2.0258616081747175e-07,0.0001702731721536498,1.4426751839672897e-05,0.0005876266794253106,2.518376191126286e-09,0.0,0.4636987350525306,0.0006724879591609817,1.0002838948241728e-05,7.57194018635316e-05,4.431386938949928e-06,3.4996221410482543e-06,9.767119324199733e-07,8.783430874598706e-05,1.2542559903983273e-09,1.9892687187581014e-05,1.0306275685947172e-10,1.4046483627728753e-09,4.825535560767759e-06,8.503571603542717e-10,5.159544961255492e-07,3.5059180816011406e-05,5.017647400660773e-10,8.607295650592205e-06
3.9014036311102105e-08,0.13114968835115717,0.46346346346346345,0.0,0.0,0.0,0.07213613160587357,0.0,0.0017585898482061196,1.8710878225224794e-06,2.0652255370132578e-07,0.00017284158242759833,1.4763297883249122e-05,0.0005943045073629988,2.577295797855343e-09,0.0,0.4637027178259912,0.0006771031524347998,1.0001467974900994e-05,7.576316781522409e-05,4.441804299823755e-06,3.523685343764392e-06,9.833345123840625e-07,8.91523843401106e-05,1.2731036014438814e-09,2.0369969222712963e-05,1.0553552557911115e-10,1.4258365665221097e-09,4.945701016993545e-06,8.715341028178334e-10,5.178456314391841e-07,3.5406154552224764e-05,5.067470459473713e-10,8.74241395599432e-06
3.934730788239645e-08,0.1311532889481364,0.46346346346346345,0.0,0.0,0.0,0.0721261180623372,0.0,0.001775378371747814,1.905699323715516e-06,2.1050042546769723e-07,0.00017542495873444045,1.5104872234844498e-05,0.0006010014892700316,2.6372298533924947e-09,0.0,0.4637067267361998,0.0006816917914802615,1.0000093238296782e-05,7.580706474516045e-05,4.452156228027599e-06,3.547602563320153e-06,9.899168818455644e-07,9.047531319167509e-05,1.2920212718416932e-09,2.085354122021941e-05,1.0804088221927065e-10,1.4471482479774048e-09,5.067627672753519e-06,8.930214465059179e-10,5.1973831814649e-07,3.5753669934089453e-05,5.117372918624078e-10,8.878335180623649e-06
3.9680579453690796e-08,0.13115689469430997,0.46346346346346345,0.0,0.0,0.0,0.07211607767993142,0.0,0.0017921801377582826,1.940761304933249e-06,2.1451983882239873e-07,0.00017802320912122516,1.545150581827649e-05,0.000607717430233461,2.698188132848298e-09,0.0,0.46371076160994656,0.0006862540100870991,9.998714762216853e-06,7.585109096845822e-05,4.462443055147867e-06,3.5713745265829378e-06,9.964592409122247e-07,9.180300881669126e-05,1.3110077454660544e-09,2.1343405102280672e-05,1.1057883672496577e-10,1.4685826199300255e-09,5.191321241827123e-06,9.148201986012749e-10,5.216325810527399e-07,3.6101723336520704e-05,5.1673552347289e-10,9.015054338768746e-06
4.001385102498514e-08,0.13116050555223338,0.46346346346346345,0.0,0.0,0.0,0.0721060106291228,0.0,0.0018089950663230168,1.9762783002443056e-06,2.185808554460511e-07,0.00018063624210388013,1.580322935531168e-05,0.0006144521362653749,2.7601803947807964e-09,0.0,0.4637148222749153,0.0006907899412978846,9.997332570329304e-06,7.589524478412403e-05,4.472665111013016e-06,3.5950019567165795e-06,1.0029617886698811e-06,9.313538579221519e-05,1.3300618186214776e-09,2.1839562231617408e-05,1.131493961639037e-10,1.4901389380826431e-09,5.316787311973067e-06,9.369313440749526e-10,5.235284440159452e-07,3.645031115141857e-05,5.217416342062943e-10,9.152566473940855e-06
4.034712259627949e-08,0.1311641214846234,0.46346346346346345,0.0,0.0,0.0,0.07209591707952537,0.0,0.0018258230778789766,2.0122548677296546e-06,2.2268353599840104e-07,0.00018326396666611973,1.6160073365236206e-05,0.0006212054143017293,2.823216380932487e-09,0.0,0.4637189085596808,0.0006952997174096672,9.995946686182896e-06,7.593952447664967e-05,4.48282272369592e-06,3.6184855731843985e-06,1.009424723183169e-06,9.447235975034232e-05,1.3491823150926998e-09,2.2342013415922928e-05,1.1575256473531721e-10,1.5118164841580912e-09,5.444031345607068e-06,9.593558458057034e-10,5.254259299592206e-07,3.6799429787560695e-05,5.267554666261306e-10,9.290866658778096e-06
4.068039416757383e-08,0.13116774245436466,0.46346346346346345,0.0,0.0,0.0,0.07208579719990663,0.0,0.001842664093209154,2.048695589018617e-06,2.2682794013095444e-07,0.00018590629225639883,1.6522068163564235e-05,0.0006279770721990901,2.887305815465937e-09,0.0,0.46372302029370266,0.0006997834699791008,9.99455713320789e-06,7.598392832014526e-05,4.492916219521806e-06,3.641826091765997e-06,1.015848241501196e-06,9.58138473612245e-05,1.3683680188480157e-09,2.2850758920380607e-05,1.1838834379679385e-10,1.533614482493595e-09,5.5730586817132394e-06,9.820946449147832e-10,5.273250608864619e-07,3.714907567031166e-05,5.317770859073858e-10,9.429949994774336e-06
4.101366573886818e-08,0.13117136842450028,0.46346346346346345,0.0,0.0,0.0,0.07207565115819109,0.0,0.0018595180334394336,2.085605069009239e-06,2.3101412649437434e-07,0.00018856312878596355,1.688924386132039e-05,0.0006347669187326176,2.9524584045162385e-09,0.0,0.46372715730732195,0.0007042413298255975,9.993163934716526e-06,7.602845458068737e-05,4.502945923073067e-06,3.66502422456631e-06,1.0222325396607034e-06,9.71597663228136e-05,1.3876177331703716e-09,2.3365798475140198e-05,1.2105673193666073e-10,1.5555321554821583e-09,5.703874536991425e-06,1.0051486609690855e-09,5.292258578967901e-07,3.749924524184726e-05,5.368065381375942e-10,9.56981161212254e-06
4.1346937310162524e-08,0.1311749993582386,0.46346346346346345,0.0,0.0,0.0,0.07206547912146567,0.0,0.001876384820034193,2.1229879354321175e-06,2.352421527502106e-07,0.00019123438662582235,1.7261630363891e-05,0.0006415747635929707,3.018683835485943e-09,0.0,0.46373131943175483,0.0007086734270367456,9.991767113903839e-06,7.607310151947204e-05,4.512912157198703e-06,3.688080680035722e-06,1.0285778126923617e-06,9.85100353450761e-05,1.406930350923747e-09,2.3887131286820584e-05,1.237577250735338e-10,1.5775688182480824e-09,5.836484007623624e-06,1.0285187922950594e-09,5.311283411982819e-07,3.7849934961415326e-05,5.418435628202471e-10,9.71044666947152e-06
4.168020888145687e-08,0.13117863521894615,0.46346346346346345,0.0,0.0,0.0,0.0720552812559827,0.0,0.001893264374794203,2.1608488386202704e-06,2.3951207557688843e-07,0.00019391997660532113,1.7639257370480425e-05,0.0006484004173846235,3.0859917766864444e-09,0.0,0.4637355064990897,0.0007130798909713086,9.990366693848032e-06,7.611786739424588e-05,4.5228152430197575e-06,3.710996162980452e-06,1.0348842546236882e-06,9.986457414194067e-05,1.42630472993865e-09,2.4414756044482408e-05,1.2649131641660828e-10,1.5997237508144973e-09,5.970892070197096e-06,1.0522059161389218e-09,5.330325301196082e-07,3.820114130482152e-05,5.46888100557847e-10,9.851850353789997e-06
4.2013480452751215e-08,0.13118227597015325,0.46346346346346345,0.0,0.0,0.0,0.0720450577271659,0.0,0.001910156619852494,2.199192451026116e-06,2.4382395068234285e-07,0.0001966198100089434,1.8022154372961738e-05,0.0006552436916223576,3.1543918765832217e-09,0.0,0.4637397183422813,0.0007174608502657706,9.988962697511369e-06,7.616275046203787e-05,4.532655499941506e-06,3.7337713745878653e-06,1.0411520584868413e-06,0.00010122330341428232,1.445739689151022e-09,2.4948670932044916e-05,1.2925749652802255e-10,1.621996154316297e-09,6.107103583625928e-06,1.076210889003238e-09,5.34938443127603e-07,3.855286076438544e-05,5.519403079166102e-10,9.994017880097645e-06
4.2403859186988365e-08,0.131186546746364,0.46346346346346345,0.0,0.0,0.0,0.0720330499484726,0.0,0.0019299594399737028,2.2447265440455217e-06,2.489281042597848e-07,0.00019980026349556129,1.847740328309818e-05,0.0006632817390555821,3.23591440744909e-09,0.0,0.4637446831828075,0.0007225602385216062,9.987313604568493e-06,7.62154710824097e-05,4.544102443561049e-06,3.760271745473447e-06,1.0484449925044102e-06,0.00010282007918141047,1.4685804763467378e-09,2.5582069953329835e-05,1.325390978185004e-10,1.6482334659534957e-09,6.268955217926899e-06,1.1047345264370205e-09,5.371731566737983e-07,3.896549633598476e-05,5.578677321694041e-10,1.01615112649225e-05
4.2794237921225515e-08,0.13119082412477936,0.46346346346346345,0.0,0.0,0.0,0.07202100744684392,0.0,0.0019497794416361179,2.290936970850381e-06,2.540899806295987e-07,0.00020299999778402385,1.8939969858639667e-05,0.0006713434057264147,3.3189641020825822e-09,0.0,0.4637496815239343,0.0007276250124938262,9.985659672584841e-06,7.626834731242007e-05,4.555464125102616e-06,3.786581726374877e-06,1.0556854828310892e-06,0.00010442237294791212,1.4915011380162302e-09,2.622409169717162e-05,1.3586537292505242e-10,1.6746298601050443e-09,6.433295233325383e-06,1.1336967287814042e-09,5.394102867672061e-07,3.9378825568240765e-05,5.638053017279653e-10,1.033003857017111e-05
4.3184616655462665e-08,0.13119510804761708,0.46346346346346345,0.0,0.0,0.0,0.07200893048385026,0.0,0.0019696165014084824,2.337831353243685e-06,2.593096643326967e-07,0.00020621887265189905,1.940990040537559e-05,0.0006794283934458051,3.403556358142602e-09,0.0,0.4637547131016777,0.0007326553751932671,9.984000937863934e-06,7.632137636145016e-05,4.566741049026666e-06,3.8127024254862974e-06,1.0628738345516785e-06,0.00010603006231424523,1.5144998842614343e-09,2.6874730686221487e-05,1.3923629344428825e-10,1.701184126391544e-09,6.600130836333582e-06,1.163098766370471e-09,5.416498587073576e-07,3.979284291116777e-05,5.697531197081546e-10,1.0499592250516674e-05
4.363705492370876e-08,0.13120008110891596,0.46346346346346345,0.0,0.0,0.0,0.07199489084234369,0.0,0.001992628290282696,2.393046446687558e-06,2.6543156631623835e-07,0.00020997322362867958,1.9963810535649576e-05,0.0006888274592631862,3.5035465866948608e-09,0.0,0.4637605857991503,0.0007384426417414511,9.982072548574658e-06,7.638302310526789e-05,4.579705315619779e-06,3.8427402421226425e-06,1.0711401065073467e-06,0.00010789992186763414,1.5412502801842752e-09,2.763957603166971e-05,1.431989100846621e-10,1.7321558489878017e-09,6.796620155810573e-06,1.1977268214514417e-09,5.442485475238907e-07,4.027353130360006e-05,5.766589836531244e-10,1.0697374548386346e-05
4.408949319195485e-08,0.1312050627946125,0.46346346346346345,0.0,0.0,0.0,0.07198080566323557,0.0,0.002015662636759129,2.449202523001646e-06,2.7163135319856177e-07,0.00021375288179318336,2.0527744535250437e-05,0.000698256993398661,3.605653270535721e-09,0.0,0.46376650238243716,0.0007441842691090974,9.98013781245922e-06,7.64448670719047e-05,4.592557182698877e-06,3.8725269952195115e-06,1.0793372212891421e-06,0.00010977668204961282,1.568100655733645e-09,2.841597627114466e-05,1.472213919365009e-10,1.7633363515668425e-09,6.996481520310421e-06,1.232949183787495e-09,5.468505826812841e-07,4.075512802876927e-05,5.835782188301196e-10,1.0896513846679676e-05
4.4541931460200945e-08,0.13121005301624766,0.46346346346346345,0.0,0.0,0.0,0.07196667534607917,0.0,0.0020387193517220547,2.506311639702728e-06,2.779091478258397e-07,0.00021755763305547347,2.1101772486549103e-05,0.0007077165401554942,3.7099001652112044e-09,0.0,0.46377246244857,0.0007498805667404113,9.978196784963734e-06,7.650690397534616e-05,4.605297419831551e-06,3.902064376695721e-06,1.0874656447009275e-06,0.00011166016108411196,1.595048418678139e-09,2.920391851655662e-05,1.5130367222719799e-10,1.7947238657850464e-09,7.199725099585531e-06,1.2687676460780623e-09,5.494559960709056e-07,4.123762460452213e-05,5.905107031036389e-10,1.1096998655944823e-05
4.499436972844704e-08,0.13121505168589967,0.46346346346346345,0.0,0.0,0.0,0.07195250028772701,0.0,0.0020617982471263707,2.5643859201261386e-06,2.8426506998128295e-07,0.00022138726480980795,2.168596374934473e-05,0.0007172056468602465,3.816310945120068e-09,0.0,0.46377846559740193,0.0007555318417661235,9.976249521156753e-06,7.656912955751218e-05,4.617926791045649e-06,3.931354066764588e-06,1.095525839332242e-06,0.00011355018023665119,1.6220910204859158e-09,3.0003388389025507e-05,1.5544567646077393e-10,1.8263166378486166e-09,7.406360699063355e-06,1.305183936806465e-09,5.520648170129079e-07,4.1721012604849736e-05,5.974563127979451e-10,1.1298817577056904e-05
4.544680799669313e-08,0.13122005871617484,0.46346346346346345,0.0,0.0,0.0,0.07193828088234921,0.0,0.002084899135990318,2.6234375518849577e-06,2.906992364220814e-07,0.00022524156592467035,2.228038695842108e-05,0.0007267238638512828,3.924909201368486e-09,0.0,0.4637845114315874,0.0007611383990276303,9.974296075731853e-06,7.663153959093453e-05,4.6304460548812e-06,3.960397734039781e-06,1.1035182645880032e-06,0.00011544656376558831,1.6492259550520394e-09,3.0814370053977926e-05,1.5964732259938578e-10,1.8581129259492545e-09,7.616397765449885e-06,1.3421997212274723e-09,5.546770723130367e-07,4.220528365976017e-05,6.044149250758567e-10,1.1501959300429338e-05
4.635168453318532e-08,0.13123009751164752,0.46346346346346345,0.0,0.0,0.0,0.07190971059393386,0.0,0.0021311661514317186,2.744521928617226e-06,3.038027543570075e-07,0.00023302333900011727,2.3500200110996975e-05,0.0007458458450105394,4.148762073596721e-09,0.0,0.4637967295804904,0.0007722185683753546,9.970370856949108e-06,7.675689627210594e-05,4.655157267567764e-06,4.017753617558772e-06,1.1193016289209827e-06,0.00011925773555903886,1.7037630046576806e-09,3.247079842554845e-05,1.682291761867495e-10,1.9223091432919535e-09,8.046712337285985e-06,1.41803612397655e-09,5.59911981038494e-07,4.317644173239001e-05,6.183706701393934e-10,1.191216635693749e-05
4.7256561069677506e-08,0.1312401687140395,0.46346346346346345,0.0,0.0,0.0,0.07188096758124407,0.0,0.002177518923204388,2.869663496884581e-06,3.172205765635561e-07,0.00024090129233365383,2.4761746438346065e-05,0.0007650789461316191,4.381645764360953e-09,0.0,0.46380911377181516,0.000783123468661018,9.966421558765e-06,7.688294088846873e-05,4.679437018486489e-06,4.074145148326372e-06,1.134819350401251e-06,0.00012309232855533446,1.7586403413346939e-09,3.4173049156178165e-05,1.7704843266411645e-10,1.987298823691867e-09,8.490737425944261e-06,1.4962889490946486e-09,5.651608884892664e-07,4.415103297778375e-05,6.323769720288529e-10,1.2327531109694217e-05
4.816143760616969e-08,0.1312502716430726,0.46346346346346345,0.0,0.0,0.0,0.07185205490290453,0.0,0.0022239559930795063,2.9989619151430232e-06,3.309535318085998e-07,0.0002488737889466316,2.606554870597382e-05,0.0007844196771742332,4.623745793986625e-09,0.0,0.46382166092573107,0.0007938554586510352,9.962448605492027e-06,7.700964091024258e-05,4.703291183745286e-06,4.1295852685691e-06,1.1500749926431762e-06,0.0001269490397739584,1.8138393759789395e-09,3.592094659894074e-05,1.861041820162583e-10,2.0530684625192385e-09,8.94853624491996e-06,1.576969340008283e-09,5.704239242085316e-07,4.5128992439222164e-05,6.464328775710478e-10,1.2747966227243227e-05
4.906631414266188e-08,0.13126040562666344,0.46346346346346345,0.0,0.0,0.0,0.07182297557634582,0.0,0.0022704759192509892,3.1325177216529102e-06,3.450024038548753e-07,0.0002569392145053667,2.741211789542679e-05,0.0008038645951693638,4.875246154523275e-09,0.0,0.4638343680054128,0.0008044168628037646,9.958452415690663e-06,7.713696444417647e-05,4.726725556733881e-06,4.184086745285828e-06,1.1650720711783922e-06,0.00013082660964227504,1.869342135032754e-09,3.771429502023754e-05,1.9539541016006205e-10,2.1196047419576454e-09,9.420166787545952e-06,1.660087520033051e-09,5.75701182800362e-07,4.6110256043201246e-05,6.605374466096619e-10,1.3173385737364475e-05
4.997119067915407e-08,0.13127057000106088,0.46346346346346345,0.0,0.0,0.0,0.07179373257837207,0.0,0.0023170772761658,3.2704322841962e-06,3.5936793256252166e-07,0.00026509597700951455,2.8801953160753177e-05,0.0008234103038382843,5.136329247656739e-09,0.0,0.46384723201644107,0.000814809972042271,9.954433402250735e-06,7.726488025304749e-05,4.7497458498452425e-06,4.2376621737814014e-06,1.1798140544291175e-06,0.00013472382056172017,1.9251312402039998e-09,3.955287961882102e-05,2.0492100422403066e-10,2.1868945284350605e-09,9.90568199507316e-06,1.7456528219993863e-09,5.809927255346665e-07,4.709476059468384e-05,6.746897519298118e-10,1.3603705003207084e-05
5.0876067215646254e-08,0.13128076411062756,0.46346346346346345,0.0,0.0,0.0,0.07176432884569867,0.0,0.0023637586543713866,3.412807751616035e-06,3.740508149225425e-07,0.00027334250649568083,3.023554179666076e-05,0.0008430534532238411,5.407175827099329e-09,0.0,0.46386025000623354,0.0008250370444867642,9.950391972468544e-06,7.739335776359273e-05,4.7723576961224845e-06,4.290323981027662e-06,1.1943043646253882e-06,0.00013863949556951118,1.98118988953564e-09,4.143646747292677e-05,2.1467975745531855e-10,2.2549248701782354e-09,1.040512991455205e-05,1.8336737160806633e-09,5.862985818977428e-07,4.808244377235424e-05,6.888888791831045e-10,1.4038840700794218e-05
5.268582028863063e-08,0.13130123895321535,0.46346346346346345,0.0,0.0,0.0,0.07170505072569375,0.0,0.0024573559165199585,3.711353624125589e-06,4.0437121991759205e-07,0.00029009869507450726,3.323586896008488e-05,0.0008826189037925359,5.978873907531433e-09,0.0,0.46388673631776267,0.000845001951529996,9.942243465528487e-06,7.765187891565977e-05,4.816378192767443e-06,4.392955616578875e-06,1.2225434288858535e-06,0.00014652172582486575,2.0940513905125253e-09,4.533763583128492e-05,2.3489147180388775e-10,2.393156307579755e-09,1.1445992481793352e-05,2.0171120022634425e-09,5.969532036364026e-07,5.006710106108116e-05,7.174240059808264e-10,1.4923234534368771e-05
5.4495573361615e-08,0.13132182507070203,0.46346346346346345,0.0,0.0,0.0,0.07164516392804786,0.0,0.0025512567466627473,4.028986334029899e-06,4.359683746779326e-07,0.00030719565034668266,3.641675990095051e-05,0.0009225350596969515,6.591751424724938e-09,0.0,0.46391380413513905,0.0008643290194342121,9.934010044204536e-06,7.791229659685116e-05,4.85883058392827e-06,4.492077822991014e-06,1.249815751315568e-06,0.00015446464936977292,2.2078030692731378e-09,4.941560810931069e-05,2.5601919666383425e-10,2.534198985807193e-09,1.2543046702656921e-05,2.2104538952056897e-09,6.076647058150151e-07,5.206374662631591e-05,7.461357666148024e-10,1.5825926084429827e-05
