Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36)
4.0142091696265684e-08,0.13116355453168813,0.46346346346346345,0.0,0.0,0.0,0.07210579528359726,0.0,0.0018644796312542022,2.0203222613042853e-06,2.2199529732829744e-07,0.00017993607787376994,1.6021182015338926e-05,0.0006264471599361959,2.8203882210384516e-09,0.0,0.46371259893404887,0.0006818445694581882,1.0742098819563257e-05,7.672170087081421e-05,4.455593685990766e-06,3.5561280941653016e-06,1.0973332346412812e-06,0.00010227855532592409,1.460642231325083e-09,2.403390750809513e-05,1.2451816098490744e-10,1.4843633473353525e-09,5.627049271297309e-06,9.916049474238797e-10,5.21095409669994e-07
4.036882847389647e-08,0.1311660155255507,0.46346346346346345,0.0,0.0,0.0,0.0720989673013945,0.0,0.0018761587120497505,2.0452141429736235e-06,2.2481046601508442e-07,0.00018170573277820551,1.626637367804561e-05,0.000631145330185221,2.863858695484659e-09,0.0,0.46371533776676355,0.0006848220689979847,1.0741089225727316e-05,7.674342699375762e-05,4.462316926071137e-06,3.5716798155092694e-06,1.1020691311602774e-06,0.00010327157758882899,1.4748439432809224e-09,2.4408380296227178e-05,1.2645828138130623e-10,1.498962019645423e-09,5.7191847140007035e-06,1.0078421733329992e-09,5.223514637952308e-07
4.057289157376418e-08,0.13116823229602842,0.46346346346346345,0.0,0.0,0.0,0.07209281199073006,0.0,0.0018866743703219904,2.06780416167608e-06,2.27360605071569e-07,0.00018330405463275,1.648909887367249e-05,0.0006353811880084299,2.903403243671918e-09,0.0,0.46371781247594446,0.0006874913121479914,1.0740179055631525e-05,7.676306146671439e-05,4.468341993998264e-06,3.585618683750405e-06,1.1063138603609552e-06,0.00010416718447140924,1.4876527500667725e-09,2.4748121626481975e-05,1.282184602440557e-10,1.5121475410740487e-09,5.802862531291631e-06,1.0225889032587896e-09,5.234823467473017e-07
4.077695467363189e-08,0.13117045083504877,0.46346346346346345,0.0,0.0,0.0,0.07208664712701562,0.0,0.001897194261148641,2.0905727893360326e-06,2.299263761829339e-07,0.00018490769064984607,1.671377585747616e-05,0.0006396241072054765,2.9433490870389573e-09,0.0,0.46372029639006834,0.0006901506360120886,1.0739267436858756e-05,7.678277208691308e-05,4.474342658873452e-06,3.599503092953005e-06,1.1105419937128265e-06,0.00010506455709211825,1.5004870876172565e-09,2.5090435562860026e-05,1.2999196762369652e-10,1.5253767931047872e-09,5.887257811704061e-06,1.037462082216227e-09,5.246136462210658e-07
4.09810177734996e-08,0.13117267113439807,0.46346346346346345,0.0,0.0,0.0,0.0720804727493134,0.0,0.001907718368260927,2.1135211317205106e-06,2.3250779132530707e-07,0.00018651661984908828,1.6940411469011672e-05,0.0006438740414064962,2.9836984774845196e-09,0.0,0.4637227894696206,0.0006928000734228243,1.0738354375312362e-05,7.680255831990677e-05,4.480319002036074e-06,3.6133332219193957e-06,1.1147535856741541e-06,0.0001059636746003611,1.513346653688077e-09,2.5435321753036943e-05,1.317788016957247e-10,1.538649767790803e-09,5.972371818027015e-06,1.0524619328025252e-09,5.257453670422707e-07
4.118508087336731e-08,0.13117489318578363,0.46346346346346345,0.0,0.0,0.0,0.07207428889655569,0.0,0.001918246675435193,2.1366502980607993e-06,2.351048623390776e-07,0.0001881308213218842,1.7169012517017636e-05,0.000648130944389954,3.0244536640896153e-09,0.0,0.463725291675222,0.0006954396570907905,1.0737439876876044e-05,7.682241963113478e-05,4.48627110453437e-06,3.6271092488322413e-06,1.1189486905144527e-06,0.00010686451630994998,1.52623115700074e-09,2.578277976287888e-05,1.3357896021035344e-10,1.55196618176818e-09,6.058205794587014e-06,1.0675886743608136e-09,5.268775139135248e-07
4.1389143973235017e-08,0.13117711698095544,0.46346346346346345,0.0,0.0,0.0,0.07206809560754623,0.0,0.0019287791664922486,2.1599614009902194e-06,2.3771760093088052e-07,0.0001897502742301654,1.7399585779597006e-05,0.0006523947700811507,3.065616893090361e-09,0.0,0.4637278029676275,0.0006980694196060831,1.073652394741406e-05,7.684235548612913e-05,4.492199047128586e-06,3.6408313512611066e-06,1.1231273623163427e-06,0.00010776706169655099,1.539140302262725e-09,2.61328090779871e-05,1.3539244050299488e-10,1.5653259515092239e-09,6.144760967534432e-06,1.0828425230303718e-09,5.280100914151318e-07
4.1593207073102726e-08,0.13117934251169006,0.46346346346346345,0.0,0.0,0.0,0.07206189292096103,0.0,0.0019393158252969756,2.183455556501519e-06,2.403460186748331e-07,0.00019137495780629133,1.763213800423887e-05,0.0006566654725515078,3.1071904078379983e-09,0.0,0.4637303233077258,0.0007006893934391271,1.0735606592771365e-05,7.686236535070143e-05,4.498102910292649e-06,3.6544997061661064e-06,1.1272896549767892e-06,0.00010867129039598974,1.5520738010172789e-09,2.6485409104797583e-05,1.37219239498153e-10,1.5787288516396761e-09,6.23203854503164e-06,1.0982236917799513e-09,5.291431040062194e-07
4.1797270172970435e-08,0.131181569769787,0.46346346346346345,0.0,0.0,0.0,0.07205568087534887,0.0,0.0019498566357580417,2.2071338839119976e-06,2.4299012701347446e-07,0.00019300485135252576,1.7866675907781633e-05,0.0006609430060181519,3.1491764487546914e-09,0.0,0.4637328526565382,0.0007032996109412597,1.0734687818773675e-05,7.688244869111249e-05,4.503982774215348e-06,3.6681144899004426e-06,1.1314356222079954e-06,0.00010957718220292763,1.5650313640926427e-09,2.6840579171499687e-05,1.3905935371543277e-10,1.5921747477623389e-09,6.320039717402061e-06,1.1137323904339414e-09,5.302765560262159e-07
4.2001333272838144e-08,0.1311837987470694,0.46346346346346345,0.0,0.0,0.0,0.07204945950913187,0.0,0.0019604015818276586,2.2309975058313095e-06,2.456499372585984e-07,0.0001946399342409498,1.8103206176356572e-05,0.0006652273248436057,3.1915772532880353e-09,0.0,0.46373539097521815,0.0007059001043452348,1.073376763122753e-05,7.690260497422835e-05,4.5098387188013555e-06,3.6816758782125403e-06,1.1355653175381074e-06,0.00011048471706965899,1.5780127066015989e-09,2.7198318528883804e-05,1.409127792730995e-10,1.6056634446117232e-09,6.408765657264313e-06,1.1293688256960804e-09,5.314104516961309e-07
4.220539637270585e-08,0.13118602943538382,0.46346346346346345,0.0,0.0,0.0,0.07204322886060575,0.0,0.0019709506475013567,2.255047548129713e-06,2.4832546059206417e-07,0.00019628018591313023,1.8341735465329293e-05,0.0006695183835354983,3.2343950558656105e-09,0.0,0.46373793822505127,0.0007084909057657159,1.0732846035920374e-05,7.692283366766521e-05,4.515670823672232e-06,3.695184046248122e-06,1.139678794311862e-06,0.00011139387510494774,1.5910175444576124e-09,2.7558626351170558e-05,1.4277951189295027e-10,1.6191947893172622e-09,6.498217519662961e-06,1.1451332011724596e-09,5.325447951198038e-07
4.2613522572441264e-08,0.1311904959126776,0.46346346346346345,0.0,0.0,0.0,0.07203073986895664,0.0,0.001992061073934929,2.303711419198181e-06,2.537236903771885e-07,0.00019957611384428657,1.882481751676419e-05,0.0006781205395301058,3.321290571993587e-09,0.0,0.46374305936420895,0.0007136435603190614,1.0730998645043894e-05,7.69635061622763e-05,4.527263830850523e-06,3.722041418004937e-06,1.1478573043308417e-06,0.00011321698216529634,1.6170965879527665e-09,2.8286943576717205e-05,1.4655287856037976e-10,1.6463847212412732e-09,6.679303514420058e-06,1.1770465664238463e-09,5.348148409229245e-07
4.3021648772176675e-08,0.1311949691367117,0.46346346346346345,0.0,0.0,0.0,0.07201821420431855,0.0,0.002013187787860274,2.3531345664688376e-06,2.591849033192284e-07,0.00020289247202656506,1.931597470196053e-05,0.0006867491128838367,3.4098808117583534e-09,0.0,0.46374821576685205,0.0007187578292342685,1.0729145692073443e-05,7.70044619357919e-05,4.538762427242534e-06,3.748687994657289e-06,1.1559715754692405e-06,0.00011504634725974953,1.643266269050672e-09,2.9025522782054328e-05,1.5037941192794223e-10,1.673743198823509e-09,6.863306604427758e-06,1.209474055530601e-09,5.37086724068309e-07
4.3429774971912087e-08,0.13119944904318362,0.46346346346346345,0.0,0.0,0.0,0.07200565216865612,0.0,0.002034330662744914,2.4033261083641596e-06,2.647091843836481e-07,0.00020622909841531444,1.9815259175647153e-05,0.0006954037447329137,3.5001835397070133e-09,0.0,0.46375340712785934,0.0007238339653266265,1.0727287222642985e-05,7.704569676817016e-05,4.550167239968235e-06,3.775125156391737e-06,1.1640220281040521e-06,0.00011688181664367852,1.6695243960346765e-09,2.977435475206504e-05,1.5425906425278047e-10,1.7012688840862106e-09,7.050235425168397e-06,1.2424171907253872e-09,5.393604733696e-07
4.38379011716475e-08,0.1312039355682815,0.46346346346346345,0.0,0.0,0.0,0.0719930540619051,0.0,0.002055489572747357,2.4542952136656356e-06,2.7029661648405655e-07,0.00020958583208278327,2.0322722583908242e-05,0.0007040840785616888,3.5922164667508e-09,0.0,0.4637586331442279,0.0007288722195265228,1.0725423282079661e-05,7.708720646221741e-05,4.561478891611714e-06,3.8013542737393807e-06,1.172009079676074e-06,0.00011872323902701987,1.6958688119504105e-09,3.0533429093802645e-05,1.5819178168977587e-10,1.728960449432449e-09,7.2400983364421514e-06,1.275877445648676e-09,5.416361158019529e-07
4.424602737138291e-08,0.13120842864824678,0.46346346346346345,0.0,0.0,0.0,0.07198042018199599,0.0,0.002076664392708201,2.5060511002255082e-06,2.7594728051769935e-07,0.00021296251320519516,2.083841606509841e-05,0.0007127897601814872,3.6859972490080407e-09,0.0,0.4637638935150477,0.0007338728409060497,1.0723553915407374e-05,7.712898684632093e-05,4.572698000283522e-06,3.827376707697612e-06,1.1799331447266392e-06,0.00012057046552529533,1.7222973939512496e-09,3.130273426838559e-05,1.6217750445678773e-10,1.7568165763618394e-09,7.432903427881639e-06,1.3098562463207502e-09,5.439136765850666e-07
4.506227977085374e-08,0.13121743422016288,0.46346346346346345,0.0,0.0,0.0,0.07195504628513648,0.0,0.0021190612650234947,2.6119603101990705e-06,2.874386187255748e-07,0.00021977508363401867,2.189469541064932e-05,0.0007302757608643896,3.878872736200021e-09,0.0,0.46377451612609694,0.0007437621729234376,1.0719799082426918e-05,7.721334313585538e-05,4.594861040483323e-06,3.8788069253916135e-06,1.195593960043736e-06,0.00012428174632052782,1.7753987206785331e-09,3.287198578685241e-05,1.7030770004761272e-10,1.8130172831436839e-09,7.827371275508974e-06,1.3793749714361625e-09,5.484746460095465e-07
4.579690693037748e-08,0.13122556102097638,0.46346346346346345,0.0,0.0,0.0,0.07193209038306425,0.0,0.0021572716200017683,2.71006280597675e-06,2.979978485505909e-07,0.0002259730357316805,2.2873996507931043e-05,0.000746096343796263,4.058614322108023e-09,0.0,0.46378419099080226,0.0007525363297309896,1.0716401621153074e-05,7.72901482966234e-05,4.614497392664769e-06,3.924400730214127e-06,1.2094773816312469e-06,0.00012764030221932166,1.8234571287985634e-09,3.4319163881249514e-05,1.7780544078716718e-10,1.8641476722073838e-09,8.192530503731234e-06,1.4437286316666418e-09,5.525862984013188e-07
4.6531534089901225e-08,0.1312337080864547,0.46346346346346345,0.0,0.0,0.0,0.07190902312075577,0.0,0.0021955316068871956,2.810859921833453e-06,3.0876312005099997e-07,0.00023223318079614738,2.3880735407348392e-05,0.0007619936486837868,4.244290941839077e-09,0.0,0.4637939725766709,0.0007611923481946498,1.0712987266097445e-05,7.736776698246969e-05,4.633843321659865e-06,3.969345627368022e-06,1.2231630462683997e-06,0.00013101545223999058,1.8717566986324826e-09,3.5799261618080024e-05,1.8547373621705903e-10,1.9157911379475723e-09,8.567336501555974e-06,1.5097824946052698e-09,5.567044835378159e-07
4.726616124942497e-08,0.13124187505806012,0.46346346346346345,0.0,0.0,0.0,0.07188584616605656,0.0,0.0022338405194515455,2.914407029151281e-06,3.197348363911232e-07,0.0002385546251038335,2.4915192102906107e-05,0.0007779656915106457,4.436003439759168e-09,0.0,0.4638038592015214,0.000769731617009868,1.0709556269302336e-05,7.744617601387005e-05,4.652902277988036e-06,4.0136492249577984e-06,1.2366532715110497e-06,0.00013440640917813555,1.920286199625555e-09,3.731217410832586e-05,1.9331204291415804e-10,1.967940307380044e-09,8.951827344991471e-06,1.577543272339021e-09,5.608292909689497e-07
4.800078840894871e-08,0.1312500615820445,0.46346346346346345,0.0,0.0,0.0,0.07186256116738675,0.0,0.0022721976580992002,3.0207599186723684e-06,3.309133820474207e-07,0.000244936485627707,2.597764132136121e-05,0.0007940105112410888,4.633851998168852e-09,0.0,0.46381384920344,0.0007781555072959757,1.0706108879873078e-05,7.752535258555266e-05,4.671677669565292e-06,4.057319040141594e-06,1.249950347291101e-06,0.00013781240766327362,1.9690347108838866e-09,3.885778666826672e-05,2.0131976670954937e-10,2.0205878957650773e-09,9.346038661372149e-06,1.647017245346965e-09,5.649607949215211e-07
4.8735415568472454e-08,0.13125826730766418,0.46346346346346345,0.0,0.0,0.0,0.0718391697538583,0.0,0.002310602329847223,3.1299747847671168e-06,3.422991230998518e-07,0.0002513778899726022,2.706835248349718e-05,0.000810126169773732,4.837936112877329e-09,0.0,0.4638239409406566,0.0007864653728045653,1.0702645343995909e-05,7.760527427583799e-05,4.690172862161225e-06,4.100362500057591e-06,1.263056536195009e-06,0.000141232703719614,2.0179916149646073e-09,4.043597515187173e-05,2.0949626441063499e-10,2.073726706073335e-09,9.75000368004826e-06,1.7182102714348074e-09,5.690990548036366e-07
4.94700427279962e-08,0.1312664918881833,0.46346346346346345,0.0,0.0,0.0,0.07181567353543936,0.0,0.0023490538482918706,3.2421082082624968e-06,3.538924075681391e-07,0.00025787797628417714,2.818758967916706e-05,0.0008263107518392748,5.048354570168488e-09,0.0,0.46383413279137,0.0007946625501726434,1.0699165904963033e-05,7.768591905250852e-05,4.708391179975929e-06,4.142786942980836e-06,1.275974073813159e-06,0.00014466657427315567,2.0671465909047707e-09,4.204660630743882e-05,2.1784084564886137e-10,2.1273496282336496e-09,1.0163753289313001e-05,1.7911277957688408e-09,5.732441158570237e-07
5.093929704704369e-08,0.13128299624482212,0.46346346346346345,0.0,0.0,0.0,0.07176837302932768,0.0,0.0024260947122689276,3.475358878438093e-06,3.77702910681662e-07,0.0002710507994050408,3.051267184242043e-05,0.0008588791386825601,5.488585994530093e-09,0.0,0.46385481044461824,0.000810724103169629,1.0692160276317856e-05,7.784929169261642e-05,4.744010284120702e-06,4.225807694601027e-06,1.3012520049998253e-06,0.00015157224799109304,2.1660109131421615e-09,4.536462023264241e-05,2.3503127243549206e-10,2.236019796936999e-09,1.1020718485266799e-05,1.942156119704363e-09,5.815547552327809e-07
5.240855136609118e-08,0.13129957195061645,0.46346346346346345,0.0,0.0,0.0,0.0717206721540121,0.0,0.002503314888550767,3.7209716205895985e-06,4.023473283596309e-07,0.00028444826649005146,3.295489369393163e-05,0.0008917007999584965,5.955321616042601e-09,0.0,0.46387586957963217,0.000826350528207706,1.0685093883624347e-05,7.801530209095103e-05,4.77856076959854e-06,4.3064382760228135e-06,1.325801501523262e-06,0.00015852404212172375,2.265550754565845e-09,4.881059420749657e-05,2.528846525685978e-10,2.3465432235137387e-09,1.1917136864782678e-05,2.1001379364426007e-09,5.898928141086395e-07
5.3877805685138675e-08,0.13131621636209506,0.46346346346346345,0.0,0.0,0.0,0.07167258312235068,0.0,0.0025807091177234573,3.9794111204879495e-06,4.2782783278873295e-07,0.00029806384982175967,3.5516175657237206e-05,0.0009247612178838844,6.449324161166033e-09,0.0,0.46389729791739787,0.0008415519326716272,1.0677968572423007e-05,7.818378806466412e-05,4.812067803035124e-06,4.384734337650205e-06,1.3496395198378999e-06,0.00016551686981124448,2.365693446470717e-09,5.238317200869331e-05,2.713939595401075e-10,2.458866056023448e-09,1.2853177597344871e-05,2.2651030699948067e-09,5.982582027012913e-07
5.534706000418617e-08,0.13133292689257137,0.46346346346346345,0.0,0.0,0.0,0.07162411786224282,0.0,0.0026582722408558883,4.251146478363373e-06,4.541463426720099e-07,0.00031189117848967314,3.819835305122814e-05,0.0009580462225783604,6.971343213899378e-09,0.0,0.46391908347590793,0.0008563381786901133,1.0670786145193458e-05,7.835459349065577e-05,4.844555951533849e-06,4.460750243680634e-06,1.372782625587832e-06,0.0001725459280726451,2.466370348415472e-09,5.608088607966022e-05,2.905515900307388e-10,2.5729357361204047e-09,1.3828978278426485e-05,2.437075779062764e-09,6.066506565520754e-07
5.681631432323366e-08,0.13134970101179325,0.46346346346346345,0.0,0.0,0.0,0.07157528802286206,0.0,0.002735999198150681,4.536650672010939e-06,4.813045329771039e-07,0.00032592403490719807,4.100317651043006e-05,0.000991541986674818,7.522114751842334e-09,0.0,0.463941214563582,0.0008707188911760664,1.0663548362301277e-05,7.852756812091303e-05,4.87604920123283e-06,4.5345391102186405e-06,1.3952470051463986e-06,0.0001796066838977624,2.56751665169265e-09,5.990216677811933e-05,3.103494118210119e-10,2.6887009704001416e-09,1.484464657310196e-05,2.6160750467424895e-09,6.150697519542036e-07
5.828556864228115e-08,0.13136653624516254,0.46346346346346345,0.0,0.0,0.0,0.0715261049803923,0.0,0.0028138850277184373,4.836400017886168e-06,5.093038442416738e-07,0.00034015635160033743,4.393231227348316e-05,0.001025235020539919,8.102360653546435e-09,0.0,0.4639636797732033,0.0008847034653776956,1.0656256942869495e-05,7.870256746953438e-05,4.906570974660574e-06,4.606152841050172e-06,1.4170484764641504e-06,0.0001866948607887902,2.6690711887478106e-09,6.384535149606132e-05,3.307788110414582e-10,2.806111703652508e-09,1.5900261816488578e-05,2.802114862616994e-09,6.235149202663132e-07
5.975482296132865e-08,0.13138343017278173,0.46346346346346345,0.0,0.0,0.0,0.0714765798442828,0.0,0.0028919248642219667,5.15087359359723e-06,5.38145492675537e-07,0.00035458220770881953,4.698734253223156e-05,0.0010591121670087713,8.712788178830015e-09,0.0,0.46398646797530735,0.0008983010750539377,1.0648913565729182e-05,7.887945269063074e-05,4.936144149703844e-06,4.675642167010782e-06,1.4382025009650346e-06,0.000193806424239354,2.7709762277577353e-09,6.790869445516616e-05,3.518307429216249e-10,2.9251190908170892e-09,1.6995876737614128e-05,2.99520452661003e-09,6.319854614466121e-07
6.122407728037613e-08,0.13140038042843827,0.46346346346346345,0.0,0.0,0.0,0.07142672346415678,0.0,0.002970113937334961,5.480552657182916e-06,5.678304804754431e-07,0.00036919582511970277,5.016976621161036e-05,0.0010931605950853826,9.354089536988858e-09,0.0,0.4640095683108884,0.0009115206810157241,1.0641519870468658e-05,7.905809031800053e-05,4.964791079515913e-06,4.743056687530432e-06,1.4587241960940132e-06,0.00020093756734527595,2.8731772689048776e-09,7.209037606066215e-05,3.7349578025345954e-10,3.045675462468828e-09,1.81315191762052e-05,3.195348951574311e-09,6.404805570893444e-07
6.269333159942362e-08,0.13141738469898917,0.46346346346346345,0.0,0.0,0.0,0.07137654643605393,0.0,0.003048447570285804,5.825920138117806e-06,5.983596042590285e-07,0.00038399156495736103,5.3481000142556755e-05,0.001127367793778366,1.0026941614195863e-08,0.0,0.4640329701848061,0.0009243710382901848,1.0634077458380056e-05,7.923835194283653e-05,4.992533609236486e-06,4.8084449052270075e-06,1.4786283457676411e-06,0.00020808469930595658,2.9756228817929972e-09,7.638851001288666e-05,3.9576415023081014e-10,3.167734304206229e-09,1.93071934800666e-05,3.40254890963678e-09,6.489992824430522e-07
6.41625859184711e-08,0.13143444072403077,0.46346346346346345,0.0,0.0,0.0,0.07132605910700797,0.0,0.003126921178725488,6.187460199643991e-06,6.297334611530778e-07,0.00039896392498723785,5.6922380070338444e-05,0.0011617215675670672,1.0732005742597988e-08,0.0,0.4640566632609386,0.0009368607012069407,1.0626587893152643e-05,7.942011406888923e-05,5.019393087806549e-06,4.871854249909768e-06,1.4979294076350472e-06,0.0002152444367939726,3.0782645825791378e-09,8.08011486934366e-05,4.1862576237101015e-10,3.2912502086045005e-09,2.0522881579360007e-05,3.616801221414663e-09,6.575406171787285e-07
6.563184023751859e-08,0.1314515462952117,0.46346346346346345,0.0,0.0,0.0,0.07127527157920865,0.0,0.0032055302697270747,6.565657767995937e-06,6.619524552795207e-07,0.00041410753725572855,6.049516117866961e-05,0.0011962100327920931,1.1469927333122935e-08,0.0,0.4640806374577624,0.0009489980285077346,1.0619052701504362e-05,7.960325815131985e-05,5.045390379840098e-06,4.933331102777102e-06,1.516641520383654e-06,0.00022241359418760052,3.1810566979574193e-09,8.532628976987135e-05,4.420702426814579e-10,3.4161789407100125e-09,2.1778544185015186e-05,3.838098967680152e-09,6.661034556419267e-07
6.710109455656608e-08,0.13146869925491647,0.46346346346346345,0.0,0.0,0.0,0.07122419371595964,0.0,0.0032842704404702446,6.9609979623639065e-06,6.950168071275807e-07,0.00042941716474654467,6.420051869578045e-05,0.0012308216124201899,1.2241335420508318e-08,0.0,0.4641048829420477,0.0009607911908494043,1.0611473374087118e-05,7.978767047055648e-05,5.070545883060772e-06,4.9929208330890695e-06,1.5347785148776798e-06,0.0002295891701227149,3.283956167845396e-09,8.996188518239787e-05,4.660869803854678e-10,3.542477139369413e-09,2.3074122402788124e-05,4.0664317724835525e-09,6.74686617285602e-07
6.857034887561356e-08,0.13148589749467035,0.46346346346346345,0.0,0.0,0.0,0.07117283514943049,0.0,0.003363137376426636,7.373965530621584e-06,7.289265636781702e-07,0.0004448876970363666,6.8039549597436e-05,0.0012655450280218265,1.304684244579388e-08,0.0,0.4641293901206795,0.000972248179398466,1.0603851366662084e-05,7.997324160594117e-05,5.094879548563141e-06,5.050667840940815e-06,1.5523539270281852e-06,0.00023676833447314254,3.386922376273856e-09,9.470584885522658e-05,4.906651675119441e-10,3.670102871144345e-09,2.440953931014612e-05,4.30178608407228e-09,6.832888566789107e-07
7.003960319466105e-08,0.13150313895642618,0.46346346346346345,0.0,0.0,0.0,0.07112120528482944,0.0,0.0034421268500991133,7.80504448714526e-06,7.636816026443611e-07,0.00046051414791251907,7.201327426868122e-05,0.0013003692948646195,1.3887044245138938e-08,0.0,0.4641541496362364,0.000983376809455486,1.0596188100729447e-05,8.015986628322005e-05,5.118410889431584e-06,5.106615574663462e-06,1.5693810031218497e-06,0.00024394842296380652,3.4899170594123308e-09,9.955605939503558e-05,5.157938132465283e-10,3.7990150073794235e-09,2.5784700672633313e-05,4.544145298110004e-09,6.919088713808172e-07
7.150885751370853e-08,0.1315204216303473,0.46346346346346345,0.0,0.0,0.0,0.07106931330338091,0.0,0.0035212347200741317,8.254717762153624e-06,7.992816359398717e-07,0.0004762916536548784,7.612263759737368e-05,0.0013352837186803893,1.4762519931327223e-08,0.0,0.4641791523638194,0.000994184723154743,1.0588484963977955e-05,8.034744345764625e-05,5.141158987109976e-06,5.16080654315806e-06,1.5858727034313303e-06,0.0002511269320028549,3.5929042328138706e-09,0.0001045103631901154,5.414617599779858e-10,3.929173229683142e-09,2.7199495628420837e-05,4.793489878467543e-09,7.005453094828361e-07
7.297811183275602e-08,0.13153774355518397,0.46346346346346345,0.0,0.0,0.0,0.07101716816620056,0.0,0.0036004569300786293,8.723466754865104e-06,8.357262156934143e-07,0.0004922154708358467,8.036850961502947e-05,0.0013702778921761034,1.567383157770708e-08,0.0,0.4642043894069332,0.0010046793940605557,1.0580743310873e-05,8.053587636702908e-05,5.163142501944595e-06,5.213282337921615e-06,1.6018417090968094e-06,0.00025830150957872704,3.695850072635257e-09,0.00010956658056546715,5.67657714949498e-10,4.0605383878466456e-09,2.8653797808470273e-05,5.04979755644867e-09,7.091967773051069e-07
7.444736615180351e-08,0.13155510281620586,0.46346346346346345,0.0,0.0,0.0,0.0709647786207761,0.0,0.0036797895075625702,9.21177079135909e-06,8.730147436239184e-07,0.0005082809726887429,8.475168666015104e-05,0.0014053416887096323,1.6621523910931917e-08,0.0,0.4642298520906342,0.0010148681347716111,1.0572964463640147e-05,8.072507218172376e-05,5.184379691154904e-06,5.264083671118142e-06,1.6173004333319231e-06,0.00026546994257018087,3.798722730317926e-09,0.0001147225138336852,5.943702921047397e-10,4.19307228462017e-09,3.0147466863528435e-05,5.313043599351115e-09,7.17861847393144e-07
7.591662047085099e-08,0.13157249754400593,0.46346346346346345,0.0,0.0,0.0,0.07091215320800315,0.0,0.0037592285617815075,9.720106681398484e-06,9.111464785873309e-07,0.000524483645153709,8.927289383997923e-05,0.0014404652540069588,1.7606124383454186e-08,0.0,0.46425553195411007,0.001024758103467256,1.0565149713328826e-05,8.09149414573451e-05,5.2048884245581035e-06,5.3132504088028035e-06,1.6322610318342894e-06,0.0002726301482848169,3.9014922253150944e-09,0.000119975951303685,6.215880325552707e-10,4.326738057878154e-09,3.168034952748952e-05,5.583200999224092e-09,7.265390654851194e-07
7.738587478989848e-08,0.1315899259163395,0.46346346346346345,0.0,0.0,0.0,0.0708593002644846,0.0,0.0038387702827205575,1.0248948462636511e-05,9.501205379794231e-07,0.0005408190855315653,9.393278661105426e-05,0.0014756390029412657,1.8628143259541283e-08,0.0,0.464281420748224,0.0010343563048851212,1.0557300320157175e-05,8.110539832116811e-05,5.224686186939181e-06,5.3608215750950765e-06,1.6467354038303869e-06,0.0002797801727113987,4.00413039280301e-09,0.0001253246676729977,6.492994072644691e-10,4.46149918886601e-09,3.325227991549316e-05,5.860240521262786e-09,7.352269553768693e-07
7.885512910894597e-08,0.13160738615539672,0.46346346346346345,0.0,0.0,0.0,0.07080622792444859,0.0,0.003918410940447543,1.079876709135894e-05,9.899359004343983e-07,0.0005572830013608639,9.87319514984149e-05,0.0015108536175996285,1.9688073461582592e-08,0.0,0.46430751043345525,0.00104366959206849,1.0549417513801701e-05,8.12963607024862e-05,5.243790082111805e-06,5.406835359892813e-06,1.6607351943184194e-06,0.0002869181859207519,4.106610829037939e-09,0.00013076642714956665,6.774928329738782e-10,4.597319913446199e-09,3.486308012887657e-05,6.144130812727056e-09,7.439240243469157e-07
8.032438342799345e-08,0.13162487652723667,0.46346346346346345,0.0,0.0,0.0,0.07075294412498839,0.0,0.003998146883941461,1.137002999886919e-05,1.0305914131240929e-06,0.0005738712074730896,0.00010367090731627845,0.0015461000419145767,2.0786390379126035e-08,0.0,0.46433379317435464,0.0010527046722058448,1.0541502494191625e-05,8.148775003596812e-05,5.262216846655875e-06,5.45132914807992e-06,1.6742718031865295e-06,0.0002940424722385852,4.208908782406289e-09,0.0001362989895726784,7.061567031989445e-10,4.7341662276942654e-09,3.6512561448220915e-05,6.434838617080176e-09,7.526287693601013e-07
8.179363774704094e-08,0.13164239534116357,0.46346346346346345,0.0,0.0,0.0,0.07069945661228509,0.0,0.004077974539448678,1.1963200671999592e-05,1.07208579898064e-06,0.0005905796225037202,0.00010875010718923511,0.00158136947453908,2.1923551873398112e-08,0.0,0.46436026133297437,0.001061468112651425,1.0533556432450352e-05,8.167949083939063e-05,5.279982864350544e-06,5.494339550378364e-06,1.6873563944981226e-06,0.00030115142167958696,4.311000991005882e-09,0.00014192011492143966,7.352794125610357e-10,4.872004384046319e-09,3.8200525390951394e-05,6.732328954055126e-09,7.613396823729581e-07
8.311596663418368e-08,0.13165818522876574,0.46346346346346345,0.0,0.0,0.0,0.07065114992758391,0.0,0.004149894950618501,1.2516165076778229e-05,1.1101468300984013e-06,0.0006057166832520935,0.00011344161885192028,0.001613124562876452,2.298057372355535e-08,0.0,0.4643842350509071,0.001069128274650765,1.052637938106124e-05,8.185229811042048e-05,5.2954206043132005e-06,5.531810264124767e-06,1.6987550921069488e-06,0.00030753511450585863,4.402689996093449e-09,0.00014705299898421724,7.618725737884795e-10,4.996879093834959e-09,3.975242409692939e-05,7.0058390987794305e-09,7.691835305317329e-07
