Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23)
2.2460313858199706e-10,0.13078732723256953,0.46346346346346345,0.0,0.0,0.0,0.07306908215092488,0.0,1.1656593602140822e-06,7.444349162624728e-11,9.240207725029685e-12,3.762699710798945e-08,4.8358214982716784e-11,7.545843445717369e-07,4.0717150834649596e-13,0.0,0.46346346361250945,1.7538831086214422e-07,2.3812978361449436e-06,2.9220051320644157e-06,1.6881854101202395e-06,6.146237201700236e-09,3.058411605075923e-09,2.4298755600090737e-09,3.461682239156019e-14,3.872946002273768e-12,2.0063605953370412e-17,3.08485423332153e-13,1.3188220003520823e-12,2.264031526636575e-16,5.0617756763206535e-08,2.3377664929020232e-08
2.362434405930717e-10,0.1307873697940978,0.46346346346346345,0.0,0.0,0.0,0.07306887529382958,0.0,1.2776871177762521e-06,8.255433516784639e-11,1.0111783444516549e-11,4.1633773068850495e-08,5.572168965045246e-11,8.241021904714271e-07,4.4718826581257037e-13,0.0,0.463463463639911,1.9348759189912475e-07,2.4881608417315196e-06,3.0829552877766387e-06,1.7419401553840228e-06,6.417486215541869e-09,3.138323638159747e-09,2.6403068410813686e-09,3.7614888743748917e-14,4.442792865274054e-12,2.3015784320841078e-17,3.41443349979294e-13,1.519576627885324e-12,2.6121966103738985e-16,5.470845877474129e-08,2.5745484737040053e-08
2.478837426041464e-10,0.13078741293134227,0.46346346346346345,0.0,0.0,0.0,0.07306866843302326,0.0,1.3938148302445284e-06,9.11020319556973e-11,1.1013108655468259e-11,4.583500583831527e-08,6.374414518379841e-11,8.957489439955123e-07,4.887892891419798e-13,0.0,0.463463463670488,2.1247859943905549e-07,2.5935491695661507e-06,3.2446736486668726e-06,1.7933372361561279e-06,6.685371407314338e-09,3.214610605513212e-09,2.8559993590567996e-09,4.0687922881577277e-14,5.060508696892113e-12,2.621596485204612e-17,3.760064552726921e-13,1.7384407196405823e-12,2.9920875015856737e-16,5.8848490493957655e-08,2.8216076548649985e-08
2.5952404461522104e-10,0.13078745662952665,0.46346346346346345,0.0,0.0,0.0,0.07306846156830746,0.0,1.5139332419496745e-06,1.0008876383573603e-10,1.1943227889447145e-11,5.022865152611988e-08,7.244507364723369e-11,9.694311966919684e-07,5.319424424307447e-13,0.0,0.4634634637044189,2.3236059977057753e-07,2.6974831642607984e-06,3.4071384192920274e-06,1.842480729637376e-06,6.950056637060173e-09,3.287632934775721e-09,3.0767171851151968e-09,4.383256334220876e-14,5.727243029299857e-12,2.967010338874711e-17,4.1215792911846174e-13,1.976002823331967e-12,3.404746603988036e-16,6.302884326898863e-08,3.07880040191912e-08
2.711643466262957e-10,0.13078750087443108,0.46346346346346345,0.0,0.0,0.0,0.07306825469948416,0.0,1.6379373894006775e-06,1.0951665959289542e-10,1.2901229752751716e-11,5.4812568256452894e-08,8.184312026210535e-11,1.0450596764441303e-06,5.766166532584641e-13,0.0,0.4634634637418818,2.531326961344331e-07,2.799982889753426e-06,3.570328148963871e-06,1.8894701034975107e-06,7.21170249668499e-09,3.3577243558995423e-09,3.3022480851071595e-09,4.704578626058324e-14,6.444094805778359e-12,3.3383893656185464e-17,4.4988014795421643e-13,2.232836346805263e-12,3.851189261779243e-16,6.724111053641289e-08,3.345985285705401e-08
2.8280464863737036e-10,0.13078754565236617,0.46346346346346345,0.0,0.0,0.0,0.07306804782635594,0.0,1.7657264168896283e-06,1.1938779585045002e-10,1.388624503595451e-11,5.958452619015185e-08,9.195612115268272e-11,1.122549063610675e-06,6.227818700346567e-13,0.0,0.4634634637830557,2.747938398789385e-07,2.901068133180021e-06,3.7342217266733336e-06,1.934400420534347e-06,7.470466341996322e-09,3.4251938572502776e-09,3.5324017626536507e-09,5.0324880337608163e-14,7.212117520100576e-12,3.7362793891288865e-17,4.89154757739685e-13,2.509500673836802e-12,4.3324057530150467e-16,7.147745508354672e-08,3.6230230363181425e-08
2.94444950648445e-10,0.13078759095015252,0.46346346346346345,0.0,0.0,0.0,0.07306784094872588,0.0,1.8972034002234664e-06,1.297041979520858e-10,1.4897444906704722e-11,6.454221693279748e-08,1.0280113940785893e-10,1.2018178153919152e-06,6.704090211799965e-13,0.0,0.4634634638281197,2.9734284098224076e-07,3.0007584086931982e-06,3.898798376097427e-06,1.977362534216341e-06,7.726502326790354e-09,3.490327497926991e-09,3.767008231365024e-09,5.3667423648005976e-14,8.032323973288376e-12,4.1612051488416107e-17,5.299627518618762e-13,2.8065422009966233e-12,4.849363142538558e-16,7.573057794668585e-08,3.909776498838978e-08
3.060852526595197e-10,0.1307876367550984,0.46346346346346345,0.0,0.0,0.0,0.07306763406639763,0.0,2.0322751781925136e-06,1.4046784082741574e-10,1.593403918183123e-11,6.968326236361489e-08,1.1439449954004891e-10,1.2827879980223912e-06,7.194699760552993e-13,0.0,0.46346346387725307,3.207783779766966e-07,3.0990729612281557e-06,4.0640376506865816e-06,2.018443275547872e-06,7.97996143873616e-09,3.553390087818333e-09,4.005916305851186e-09,5.707126214066295e-14,8.90569067834648e-12,4.613672582119894e-17,5.722845442540376e-13,3.1244953018308136e-12,5.403007003471933e-16,7.999368886083813e-08,4.206110590732081e-08
3.1772555467059434e-10,0.13078768305498045,0.46346346346346345,0.0,0.0,0.0,0.07306742717917539,0.0,2.1708521914051093e-06,1.5168064984163778e-10,1.6995274674930206e-11,7.500522291790646e-08,1.2675182041873182e-10,1.365385126410279e-06,7.699375075553787e-13,0.0,0.46346346393063514,3.45099007308535e-07,3.19603077021691e-06,4.229919428830192e-06,2.0577256316745856e-06,8.230991536837388e-09,3.6146267456444087e-09,4.248992202328533e-09,6.05344897004795e-14,9.833161940220447e-12,5.094170938165327e-17,6.161000379890357e-13,3.463883223934084e-12,5.994263018999211e-16,8.426047818116849e-08,4.511892260795928e-08
3.29365856681669e-10,0.1307877298380236,0.46346346346346345,0.0,0.0,0.0,0.07306722028686395,0.0,2.3128483282066452e-06,1.6334450162980827e-10,1.8080433616535527e-11,8.05056053482893e-08,1.3988804673751446e-10,1.4495380109351166e-06,8.217852563048507e-13,0.0,0.46346346398844546,3.7030317215836323e-07,3.2916505532512764e-06,4.396423909098974e-06,2.0952889165460856e-06,8.479737390297833e-09,3.6742643428346024e-09,4.496118241781132e-09,6.405542967138365e-14,1.0815653631852864e-11,5.603174734471277e-17,6.613886895532482e-13,3.8252189231773785e-12,6.624038473038957e-16,8.852509021508756e-08,4.826990449591176e-08
3.4100615869274366e-10,0.13078777709288295,0.46346346346346345,0.0,0.0,0.0,0.07306701338926869,0.0,2.4581807773862983e-06,1.754612249162309e-10,1.918883214381233e-11,8.618186999098642e-08,1.5381747907668444e-10,1.535178611100321e-06,8.749876963895417e-13,0.0,0.4634634640508637,3.963892107490939e-07,3.3859507696952555e-06,4.563531605562472e-06,2.131208933970086e-06,8.726340718619067e-09,3.732512841152482e-09,4.747191648578259e-09,6.76326177393791e-14,1.1854056687376905e-11,6.141145566719482e-17,7.081295690312527e-13,4.209005839391582e-12,7.29322363560052e-16,9.27820979010626e-08,5.151276051262654e-08
3.526464607038183e-10,0.1307878248086261,0.46346346346346345,0.0,0.0,0.0,0.07306680648619562,0.0,2.606769887368593e-06,1.8803260131945254e-10,2.0319818856659248e-11,9.203143756377258e-08,1.685538026244672e-10,1.6222418957309159e-06,9.295201025557293e-13,0.0,0.4634634641180697,4.233553641682492e-07,3.4789496242475092e-06,4.731223343180036e-06,2.1655581333989908e-06,8.970940232760762e-09,3.789566531946831e-09,5.002123437478636e-09,7.126478607489976e-14,1.2949240333403497e-11,6.708533782977482e-17,7.563014164144273e-13,4.615738617792282e-12,8.00269305053518e-16,9.702647876911483e-08,5.484621876673363e-08
3.64286762714893e-10,0.13078787297471592,0.46346346346346345,0.0,0.0,0.0,0.07306659957745133,0.0,2.758539031586693e-06,2.0106036614335745e-10,2.147277343709835e-11,9.805169552197044e-08,1.8411011462021948e-10,1.710665709406888e-06,9.85358518809369e-13,0.0,0.46346346419024287,4.5119978373140223e-07,3.570665070454698e-06,4.8994802532635125e-06,2.1984057587900856e-06,9.21367167720175e-09,3.845605184644723e-09,5.260837382187005e-09,7.495084863709811e-14,1.4102055078661996e-11,7.3057800326941e-17,8.058826942435367e-13,5.045903780289389e-12,8.753306734612096e-16,1.0125359211816087e-07,5.826902617770531e-08
3.7592706472596765e-10,0.13078792158099442,0.46346346346346345,0.0,0.0,0.0,0.07306639266284308,0.0,2.9134144797573737e-06,2.145462091547994e-10,2.264710532906351e-11,1.0424000399679272e-07,2.0049895057795777e-10,1.8003906448463713e-06,1.0424797283525922e-12,0.0,0.46346346426756296,4.799205379113966e-07,3.6611148141763757e-06,5.068283769010076e-06,2.2298179908545585e-06,9.45466787275745e-09,3.900795111295319e-09,5.523269059352315e-09,7.868988755300454e-14,1.531333548011191e-11,7.933316699880104e-17,8.568516368002171e-13,5.499980350387658e-12,9.545911293811023e-16,1.054591573503876e-07,6.177994813112026e-08
3.875673667370423e-10,0.13078797061766742,0.46346346346346345,0.0,0.0,0.0,0.07306618574217873,0.0,3.071325274799254e-06,2.2849177534815846e-10,2.384225247591566e-11,1.1059370133835309e-07,2.1773230934409304e-10,1.8913599209750883e-06,1.1008612247995884e-12,0.0,0.4634634643502095,5.095156188559818e-07,3.7503163170021008e-06,5.237615621103698e-06,2.2598580829862203e-06,9.694058760025367e-09,3.955290153230388e-09,5.789364962562333e-09,8.248114049397377e-14,1.6583902701671574e-11,8.591569228839426e-17,9.09186296030092e-13,5.978440434981316e-12,1.0381340961817022e-15,1.0963923340756894e-07,6.537776814489103e-08
3.9920766874811697e-10,0.13078802007528925,0.46346346346346345,0.0,0.0,0.0,0.07306597881526675,0.0,3.2322031151497954e-06,2.428986656971831e-10,2.5057680113157323e-11,1.1711010928436008e-07,2.3582167704031097e-10,1.983519266432905e-06,1.1604811846171e-12,0.0,0.46346346443836195,5.399829485151815e-07,3.838286799621399e-06,5.407457833383937e-06,2.2885864911450783e-06,9.931971443341663e-09,4.0092325954093315e-09,6.0590816813363125e-09,8.632398897820395e-14,1.7914566880386797e-11,9.280957350131008e-17,9.628645843583252e-13,6.481749766075554e-12,1.1260418567149214e-15,1.1379019925732121e-07,6.906128754586422e-08
4.1084797075919163e-10,0.13078806994474912,0.46346346346346345,0.0,0.0,0.0,0.07306577188191628,0.0,3.3959822422434236e-06,2.5776843789445477e-10,2.629287961389078e-11,1.2378653777479801e-07,2.5477804994109344e-10,2.076816808275422e-06,1.2213184407362468e-12,0.0,0.46346346453219955,5.713203843990062e-07,3.925043245147227e-06,5.577792718580622e-06,2.316060997963183e-06,1.0168530235139088e-08,4.062754013716766e-09,6.332385140385722e-09,9.02179475319395e-14,1.9306129314066882e-11,1.0001896214029462e-16,1.0178643145779035e-12,7.010368205305678e-12,1.2183956434348576e-15,1.1790873537887832e-07,7.282932515623207e-08
4.224882727702663e-10,0.130788120217257,0.46346346346346345,0.0,0.0,0.0,0.07306556494193718,0.0,3.562599332920402e-06,2.731026070788033e-10,2.7547367384640364e-11,1.3062028943215963e-07,2.746119563338466e-10,2.1712029656360935e-06,1.2833524572840244e-12,0.0,0.4634634646319017,6.035257249853661e-07,4.0106024023935715e-06,5.748602874113148e-06,2.3423368313319872e-06,1.0403856700603986e-08,4.115976060179577e-09,6.609249894683148e-09,9.416265364581043e-14,2.075938448361563e-11,1.0754797438337718e-16,1.0741632369767998e-12,7.564750213961773e-12,1.315275722310274e-15,1.2199180619963755e-07,7.668071698922287e-08
4.3412857478134095e-10,0.13078817088433062,0.46346346346346345,0.0,0.0,0.0,0.07306535799513988,0.0,3.731993396546139e-06,2.889026465509759e-10,2.8820683809263215e-11,1.3760866372582295e-07,2.953334774074781e-10,2.2666303481247654e-06,1.3465633053850653e-12,0.0,0.4634634647376472,6.365967147970823e-07,4.09498078910784e-06,5.9198711779530635e-06,2.3674667777190584e-06,1.0638069702538597e-08,4.169011190704377e-09,6.889658476207494e-09,9.815785846743961e-14,2.2275121922312904e-11,1.1540070076901522e-16,1.1317390738416095e-12,8.145345291028275e-12,1.4167614709984434e-15,1.260366434359887e-07,8.061431595357425e-08
4.457688767924156e-10,0.1307882219377835,0.46346346346346345,0.0,0.0,0.0,0.07306515104133547,0.0,3.904105676632186e-06,3.051699884778465e-10,3.0112392238791453e-11,1.4474896083808736e-07,3.16952267212849e-10,2.3630536587503976e-06,1.4109316399868008e-12,0.0,0.4634634648496149,6.705310491657828e-07,4.178194695158657e-06,6.0915807845487545e-06,2.3915012904490034e-06,1.0871285446343573e-08,4.22196333955177e-09,7.173600788578323e-09,1.022034181763631e-13,2.3854127943280815e-11,1.235812151464673e-16,1.1905695514907761e-12,8.752598381539162e-12,1.5229314517615104e-15,1.3004073029448217e-07,8.462899156633212e-08
4.5740917880349027e-10,0.13078827336971222,0.46346346346346345,0.0,0.0,0.0,0.07306494408033572,0.0,4.078879556760464e-06,3.219060245854276e-10,3.142207802515613e-11,1.5203848524841384e-07,3.394775717363618e-10,2.460429601166359e-06,1.4764386776634937e-12,0.0,0.4634634649679834,7.053263786995086e-07,4.260260185679687e-06,6.2637151208109846e-06,2.4144885931718235e-06,1.1103617525043462e-08,4.274928544427674e-09,7.461073546093803e-09,1.0629928599159808e-13,2.5497187235475066e-11,1.3209358294496714e-16,1.2506324299851087e-12,9.38695025736733e-12,1.6338634794566538e-15,1.340017864916793e-07,8.872362967355202e-08
4.69049480814565e-10,0.13078832517248568,0.46346346346346345,0.0,0.0,0.0,0.07306473711195305,0.0,4.256260470620929e-06,3.391121068409381e-10,3.2749347596833276e-11,1.5947454905159955e-07,3.6291824712613724e-10,2.5587167910455485e-06,1.543066175356509e-12,0.0,0.46346346509293096,7.409803134700257e-07,4.3411931041700745e-06,6.436257882158241e-06,2.436474778732181e-06,1.1335176964284436e-08,4.327995525794598e-09,7.752079753935276e-09,1.1044550476573922e-13,2.720508433780481e-11,1.409418688114547e-16,1.3119055306287357e-12,1.0048837872415901e-11,1.7496346849157756e-15,1.3791775405294256e-07,9.289713217850672e-08
4.806897828256396e-10,0.13078837733873389,0.46346346346346345,0.0,0.0,0.0,0.07306453013600056,0.0,4.43619581598057e-06,3.567895481241602e-10,3.409382757453412e-11,1.670544750248747e-07,3.872827771086067e-10,2.6578756714005627e-06,1.610796410009927e-12,0.0,0.46346346522463583,7.77490426935092e-07,4.4210090755521195e-06,6.609193028620696e-06,2.4575039036443664e-06,1.1566072267239208e-08,4.38124622376e-09,8.046628226522082e-09,1.14642200122612e-13,2.8978605000330794e-11,1.501301436632397e-16,1.3743667613864152e-12,1.0738694694046208e-11,1.8703215740974667e-15,1.417867838521506e-07,9.714841677702975e-08
4.923300848367143e-10,0.13078842986133718,0.46346346346346345,0.0,0.0,0.0,0.07306432315229204,0.0,4.618634872409497e-06,3.749396228883144e-10,3.5455163925142726e-11,1.747755994581787e-07,4.125792896317148e-10,2.757868431672132e-06,1.679612159062339e-12,0.0,0.4634634653632756,8.148542596101939e-07,4.4997235091867665e-06,6.782504781001778e-06,2.477618078368907e-06,1.179640945936004e-08,4.434756295659664e-09,8.344733141214715e-09,1.1888957409855728e-13,3.081853744085521e-11,1.596624911986684e-16,1.4379941403516522e-12,1.1456951012447014e-11,1.996000083320545e-15,1.4560722285605178e-07,1.0147641669964685e-07
5.03970386847789e-10,0.13078848273341692,0.46346346346346345,0.0,0.0,0.0,0.07306411616064187,0.0,4.80352872259772e-06,3.9356356781066366e-10,3.683302115218756e-11,1.82635274761129e-07,4.388155727692704e-10,2.8586589304171812e-06,1.7494966817574253e-12,0.0,0.46346346550902795,8.530693225035114e-07,4.577351601847482e-06,6.956177617096253e-06,2.496857553577905e-06,1.2026292132925858e-08,4.4885955772200115e-09,8.646413624774426e-09,1.23187899250417e-13,3.272567350459451e-11,1.6954301390563855e-16,1.5027658173626675e-12,1.2204034229522767e-11,2.1267456308140777e-15,1.493776020387173e-07,1.0588008046017195e-07
5.156106888588636e-10,0.13078853594832496,0.46346346346346345,0.0,0.0,0.0,0.07306390916086516,0.0,4.990830177103918e-06,4.126625824330522e-10,3.822708152121271e-11,1.9063087185948758e-07,4.659990899193825e-10,2.9602126214356765e-06,1.8204337012376313e-12,0.0,0.4634634656620699,8.921331003271657e-07,4.6539083406531156e-06,7.130196267963873e-06,2.5152608025875217e-06,1.2255821491334985e-08,4.542828509964779e-09,8.951693370183412e-09,1.2753751319609324e-13,3.470080973404476e-11,1.797758386048093e-16,1.5686600938663063e-12,1.2980369128759844e-11,2.26263316486198e-15,1.5309662493323975e-07,1.1035837161046642e-07
5.272509908699383e-10,0.13078858949963526,0.46346346346346345,0.0,0.0,0.0,0.07306370215277765,0.0,5.18049370238459e-06,4.3223782979256637e-10,3.963704431849018e-11,1.9875978239326852e-07,4.941369943284275e-10,3.062496483182765e-06,1.892407387386841e-12,0.0,0.46346346582257847,9.320430544971248e-07,4.729408505960298e-06,7.304545714257566e-06,2.5328646001280212e-06,1.2485096393099318e-08,4.597514537334492e-09,9.260600281606413e-09,1.3193881355605694e-13,3.6744748355624986e-11,1.903651215616207e-16,1.6356554411505667e-12,1.3786378127422651e-11,2.403737208814451e-15,1.567631567893911e-07,1.1491026850107901e-07
5.388912928810129e-10,0.13078864338113458,0.46346346346346345,0.0,0.0,0.0,0.07306349513619577,0.0,5.372475351958653e-06,4.5229043704250846e-10,4.1062625141583776e-11,2.0701942072801484e-07,5.232361429706064e-10,3.165478951319476e-06,1.965402340389434e-12,0.0,0.4634634659907301,9.727966259335266e-07,4.803866674215929e-06,7.479211182605261e-06,2.549704097614304e-06,1.2714213395500166e-08,4.6527084718088345e-09,9.573166145434838e-09,1.3639225326646747e-13,3.885829818920903e-11,2.0131505319877564e-16,1.7037305170316397e-12,1.462248151233466e-11,2.5501319031624384e-15,1.6037621430741599e-07,1.1953476404750373e-07
5.505315948920876e-10,0.1307886975868143,0.46346346346346345,0.0,0.0,0.0,0.07306328811093661,0.0,5.566732700568869e-06,4.728214960638537e-10,4.250355522034231e-11,2.1540722579018636e-07,5.533031098118166e-10,3.269129854261769e-06,2.0394035749745295e-12,0.0,0.4634634661667009,1.0143912376725933e-06,4.877297220770316e-06,7.6541781420444e-06,2.565812895072676e-06,1.2943266797869905e-08,4.708460835156315e-09,9.889426325503001e-09,1.4089833623669602e-13,4.1042275486215216e-11,2.1262986243857332e-16,1.772864181072128e-12,1.548909766040932e-11,2.7018910448708935e-15,1.6393495591952977e-07,1.242308655018077e-07
5.621718969031623e-10,0.13078875211086202,0.46346346346346345,0.0,0.0,0.0,0.07306308107681787,0.0,5.763224781207655e-06,4.938320640673626e-10,4.395958076696393e-11,2.2392066273703752e-07,5.843441984852899e-10,3.3734203515940026e-06,2.1143965053155963e-12,0.0,0.4634634663506669,1.0568242973007299e-06,4.949714322651501e-06,7.82943230050827e-06,2.5812231098726856e-06,1.3172348684467076e-08,4.764818173779997e-09,1.0209419480705981e-08,1.4545761332602017e-13,4.3297504701508576e-11,2.2431382070231186e-16,1.84303550843718e-12,1.6386643245011067e-11,2.85908812419241e-15,1.6743867259203836e-07,1.2899759422939893e-07
5.738121989142369e-10,0.13078880694765427,0.46346346346346345,0.0,0.0,0.0,0.07306287403365805,0.0,5.9619120248807635e-06,5.153231641865098e-10,4.54304623538362e-11,2.3255722447082244e-07,6.163654544051973e-10,3.478322875218923e-06,2.190366930556935e-12,0.0,0.4634634665428032,1.100093199220864e-06,5.021131961301319e-06,8.004959601363247e-06,2.5959654424062116e-06,1.3401548966916248e-08,4.82182335098243e-09,1.053318730337927e-08,1.5007067861611867e-13,4.5624819203982335e-11,2.3637124559196655e-16,1.914223802468374e-12,1.7315533429147575e-11,3.0217963591374238e-15,1.7088677912228994e-07,1.3383398549071668e-07
5.854525009253116e-10,0.13078886209174861,0.46346346346346345,0.0,0.0,0.0,0.07306266698127613,0.0,6.16275620298792e-06,5.372957860613856e-10,4.691597431791485e-11,2.4131443300665024e-07,6.49372676343255e-10,3.5838110731220817e-06,2.2673010209397828e-12,0.0,0.46346346674328504,1.1441953267605608e-06,5.091563925273703e-06,8.180746219996164e-06,2.6100692388495616e-06,1.3630955426186944e-08,4.879515817838564e-09,1.0860774276921096e-08,1.5473816595773858e-13,4.802506193032732e-11,2.488065042775219e-16,1.9864086060317625e-12,1.8276182046421098e-11,3.1900887277446376e-15,1.7427880590590306e-07,1.3873908822764223e-07
5.970928029363862e-10,0.13078891753787694,0.46346346346346345,0.0,0.0,0.0,0.07306245991949185,0.0,6.365720372204936e-06,5.597508864137188e-10,4.8415904190461354e-11,2.501898407028302e-07,6.833714274922371e-10,3.6898597556340087e-06,2.3451853045020385e-12,0.0,0.463463466952287,1.189128054130958e-06,5.161023812895753e-06,8.356778560450931e-06,2.623562551138355e-06,1.3860653754088844e-08,4.937931864241755e-09,1.1192227451249293e-08,1.594607457714647e-13,5.0499085986168185e-11,2.616240166116035e-16,2.059569711731036e-12,1.9269001770599607e-11,3.3640379983176745e-15,1.776143911508806e-07,1.4371196485444005e-07
6.087331049474609e-10,0.13078897328093855,0.46346346346346345,0.0,0.0,0.0,0.07306225284812563,0.0,6.570768821756872e-06,5.826893896131675e-10,4.9930052151012464e-11,2.591810313620833e-07,7.183670460392405e-10,3.7964448440787417e-06,2.424006654326668e-12,0.0,0.46346346716998355,1.234888748245096e-06,5.229525034892119e-06,8.5330432521136e-06,2.636472194279171e-06,1.4090727594263269e-08,4.997104851573782e-09,1.1527596234787269e-08,1.6423912208397914e-13,5.304775519844099e-11,2.748282579914659e-16,2.1336871710631853e-12,2.029440427460617e-11,3.543716757783248e-15,1.8089327351633277e-07,1.4875169105305118e-07
6.203734069585356e-10,0.13078902931599334,0.46346346346346345,0.0,0.0,0.0,0.07306204576699848,0.0,6.7778670229767475e-06,6.061121882350189e-10,5.1458230504506246e-11,2.682856212115584e-07,7.543646552705221e-10,3.903543321702234e-06,2.5037522763150494e-12,0.0,0.4634634673965483,1.281474770403787e-06,5.297080816973159e-06,8.70952714644516e-06,2.6488238011164427e-06,1.432125858265335e-08,5.0570654283436675e-09,1.1866932201768884e-08,1.6907402978259132e-13,5.567194462260338e-11,2.884237619869725e-16,2.208741302557289e-12,2.1352800379667038e-11,3.729197438287491e-15,1.841152851545919e-07,1.5385735557257113e-07
6.320137089696102e-10,0.13078908563825598,0.46346346346346345,0.0,0.0,0.0,0.07306183867593209,0.0,6.9869815810489875e-06,6.300201436094297e-10,5.300026318053833e-11,2.775012597691742e-07,7.913691732287592e-10,4.011133186779e-06,2.5844096974624673e-12,0.0,0.46346346763215474,1.3288834778567253e-06,5.36370420238739e-06,8.886217313761196e-06,2.660641874667791e-06,1.4552326387437567e-08,5.117841730041417e-09,1.2210288913740814e-08,1.7396623207205194e-13,5.83725410080057e-11,3.0241512275180226e-16,2.284712698969724e-12,2.2444600195305445e-11,3.9205523421499494e-15,1.8728034513651572e-07,1.5902806003275529e-07
6.436540109806849e-10,0.13078914224308977,0.46346346346346345,0.0,0.0,0.0,0.07306163157474876,0.0,7.198080188841233e-06,6.544140863623438e-10,5.4555985253768574e-11,2.8682563060340733e-07,8.293853219426407e-10,4.119193407799848e-06,2.6659667546140397e-12,0.0,0.46346346787697584,1.3771122252461574e-06,5.429408054438731e-06,9.063101040057771e-06,2.6719498381359453e-06,1.4784008748413551e-08,5.17945956436132e-09,1.2557721754222997e-08,1.7891651811882428e-13,6.115044322450679e-11,3.168069972338383e-16,2.361582233612561e-12,2.3570213250818e-11,4.117853665303338e-15,1.903884532407445e-07,1.6426291873140383e-07
6.669346150028342e-10,0.1307892562826332,0.46346346346346345,0.0,0.0,0.0,0.0730612173413239,0.0,7.626105505118015e-06,7.046631061543932e-10,5.7707890927181175e-11,3.0579147726232044e-07,9.084704712417964e-10,4.336645392421343e-06,2.831732610391589e-12,0.0,0.46346346839495206,1.4760192530022393e-06,5.5581077267202e-06,9.417399373364042e-06,2.6931240078886503e-06,1.5249518687153936e-08,5.305312408821746e-09,1.3265045585201993e-08,1.889946154283618e-13,6.694182346118364e-11,3.4681124065800124e-16,2.5179406438567304e-12,2.592451501307681e-11,4.530583948839436e-15,1.9643418242627134e-07,1.7492161830492625e-07
6.878871586227686e-10,0.13078935984094417,0.46346346346346345,0.0,0.0,0.0,0.07306084449487242,0.0,8.01781038440221e-06,7.515570236471766e-10,6.058998161103578e-11,3.2321008367102064e-07,9.831505442354218e-10,4.533768199950925e-06,2.9838825872916105e-12,0.0,0.4634634688943719,1.567813567824619e-06,5.670918075094032e-06,9.736806604464271e-06,2.7106507004325717e-06,1.5671321177200062e-08,5.421675051076093e-09,1.3916165133159667e-08,1.9827192425438932e-13,7.242773033598549e-11,3.752328886856673e-16,2.6615488884196995e-12,2.8163128606286178e-11,4.923100799601751e-15,2.0168201329951505e-07,1.8472522302888461e-07
7.088397022427031e-10,0.13078946424887636,0.46346346346346345,0.0,0.0,0.0,0.07306047161290823,0.0,8.415486386141278e-06,8.000371102520745e-10,6.351432385986195e-11,3.409465740031944e-07,1.0611736708709364e-09,4.732127893247965e-06,3.138771290972632e-12,0.0,0.46346346942631794,1.6622236825077976e-06,5.780941219828465e-06,1.0056652770237313e-05,2.7268443922966652e-06,1.6096239743572592e-08,5.54107609516257e-09,1.4581420896891171e-08,2.077506698876278e-13,7.8178679224353e-11,4.050276925391149e-16,2.8077829666735536e-12,3.0517651884764277e-11,5.3360041713500565e-15,2.067484193787051e-07,1.947234729116683e-07
7.297922458626375e-10,0.13078956948408088,0.46346346346346345,0.0,0.0,0.0,0.07306009869441817,0.0,8.818979026665023e-06,8.501071683216437e-10,6.64803025689719e-11,3.5898873673353755e-07,1.1425613782510852e-09,4.9316316761703405e-06,3.296337666119627e-12,0.0,0.4634634699917835,1.7592342280443302e-06,5.888245992517946e-06,1.0376871119183968e-05,2.741808470534794e-06,1.652466301936081e-08,5.6636018006560526e-09,1.5261184001918304e-08,2.174361405714842e-13,8.42003949360193e-11,4.3622531182634074e-16,2.9565420318856665e-12,3.299046693045211e-11,5.76971388159356e-15,2.1163561708280725e-07,2.049116368746781e-07
7.507447894825719e-10,0.13078967552532697,0.46346346346346345,0.0,0.0,0.0,0.07305972573839555,0.0,9.22814218759406e-06,9.017707182835695e-10,6.948738775317242e-11,3.773247482621253e-07,1.2273337431839194e-09,5.132193989724456e-06,3.456523158493305e-12,0.0,0.46346347059175647,1.8588298895022835e-06,5.99289952487877e-06,1.0697396925974276e-05,2.755638276122108e-06,1.6956962335612594e-08,5.789324743136207e-09,1.5955835128114886e-08,2.2733376070534644e-13,9.049875291432673e-11,4.688561865716475e-16,3.10772843693159e-12,3.5583957849241434e-11,6.224650077039542e-15,2.1634628220656935e-07,2.1528510276950978e-07
7.716973331025064e-10,0.130789782352503,0.46346346346346345,0.0,0.0,0.0,0.0730593527438402,0.0,9.64283752697985e-06,9.550310075541077e-10,7.253512835582743e-11,3.959431742453013e-07,1.3155095086397081e-09,5.333735947131673e-06,3.619271567975005e-12,0.0,0.4634634712272204,1.96099541858322e-06,6.094967290750539e-06,1.1018167438702401e-05,2.7684217341981247e-06,1.7393492366422142e-08,5.91830559437249e-09,1.666576293139538e-08,2.374490683570645e-13,9.707978275870861e-11,5.029515554666154e-16,3.261247745795395e-12,3.830051223234809e-11,6.701233493839925e-15,2.208834803756938e-07,2.258393742930842e-07
