Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90)
6.296183852831481e-11,0.1307868050695229,0.46346346346346345,0.0,0.0,0.0,0.07307195436764981,0.0,1.0570593585002466e-07,5.640986003006118e-12,8.525019082959384e-13,2.6010224706138563e-09,1.2355715613811448e-12,7.213770270030766e-08,3.580651781300706e-14,0.0,0.46346346346331124,1.3927919340458917e-08,7.35011795328588e-07,7.791823806809476e-07,6.338833338369915e-07,1.9341139959529333e-09,1.3184466855878452e-09,2.5738456700555054e-10,3.665893898901688e-15,1.074694638851054e-13,5.565921066919153e-19
7.22939558802758e-11,0.1307868311265643,0.46346346346346345,0.0,0.0,0.0,0.07307178855396952,0.0,1.382599125612743e-07,7.454148890192249e-12,1.1122235145923843e-12,3.3934504841959793e-09,1.8553771514887083e-12,9.409094298480851e-08,4.6913772137406104e-14,0.0,0.4634634634638968,1.773616462178048e-08,8.396451184261496e-07,8.976229265607585e-07,7.162401376653059e-07,2.2043694931826224e-09,1.4768368155619642e-09,3.337099323773153e-10,4.7531875134678285e-15,1.6064403299482243e-13,8.320268196226227e-19
8.16260732322368e-11,0.13078685772803,0.46346346346346345,0.0,0.0,0.0,0.07307162273986081,0.0,1.7487316085654969e-07,9.524347117102851e-12,1.4032211819132848e-12,4.281242554064591e-09,2.6492401528504303e-12,1.1867640230430471e-07,5.943787590005185e-14,0.0,0.46346346346482514,2.199149128850879e-08,9.431992307096955e-07,1.0167855581290341e-06,7.958859345625791e-07,2.470690473587e-09,1.6272396300423778e-09,4.1845191558136175e-10,5.9604031151469914e-15,2.283494301767755e-13,1.182738316196524e-18
9.095819058419778e-11,0.13078688486099319,0.46346346346346345,0.0,0.0,0.0,0.0730714569252396,0.0,2.154503244070511e-07,1.1853154564447178e-11,1.7245061849440647e-12,5.2613387423201975e-09,3.6365215974218138e-12,1.4580726417941292e-07,7.335301947290224e-14,0.0,0.46346346346616063,2.6692983216394423e-08,1.0456852607552232e-06,1.1366569991865876e-06,8.729100348937909e-07,2.7331773969873775e-09,1.7701243657323698e-09,5.111856974074459e-10,7.281488040220299e-15,3.1206395843030163e-13,1.6163859276490707e-18
9.999999999999999e-11,0.13078691251292554,0.46346346346346345,0.0,0.0,0.0,0.07307129626829031,0.0,2.5845878635873046e-07,1.4357643799621374e-11,2.063785199577777e-12,6.296192880338563e-09,4.795255461592237e-12,1.7444272553251636e-07,8.813837865690311e-14,0.0,0.46346346346790374,3.167297120223222e-08,1.1439747444155682e-06,1.2534631128255013e-06,9.451189498627308e-07,2.983935178775529e-09,1.901812382373362e-09,6.082798365990603e-10,8.664707341759009e-15,4.0976967190179264e-13,2.1225176308581883e-18
1.0029030793615878e-10,0.13078691251292554,0.46346346346346345,0.0,0.0,0.0,0.07307129111002199,0.0,2.598989670635911e-07,1.4442118268423917e-11,2.0751253284356955e-12,6.330779448718348e-09,4.835945413291657e-12,1.7539958270165953e-07,8.863409115061233e-14,0.0,0.4634634634679677,3.1839783192499864e-08,1.1471142223856928e-06,1.257224127903693e-06,9.473988068269163e-07,2.9919292325469244e-09,1.905934838831509e-09,6.115114521929066e-10,8.710745723521394e-15,4.1319137419993845e-13,2.1402427444542153e-18
1.0962242528811977e-10,0.1307869406716834,0.46346346346346345,0.0,0.0,0.0,0.07307112529412467,0.0,3.0812947897272264e-07,1.7292758786332613e-11,2.4541597471633375e-12,7.48670215357931e-09,6.26561944860774e-12,2.073721880119045e-07,1.0525665573000042e-13,0.0,0.46346346347031114,3.743109014334313e-08,1.24749701585068e-06,1.378473975181026e-06,1.0194357727071093e-06,3.247043472666388e-09,2.0350908097980347e-09,7.19053006255973e-10,1.0242816584355262e-14,5.330652408265345e-13,2.7612181723420353e-18
1.1895454264008077e-10,0.13078696932549713,0.46346346346346345,0.0,0.0,0.0,0.07307095947746453,0.0,3.6005498487676303e-07,2.0406570557351978e-11,2.860723735196186e-12,8.726338236490737e-09,7.943055999531994e-12,2.416465940129916e-07,1.2319693357715975e-13,0.0,0.463463463473256,4.346615643651976e-08,1.3468444290005574e-06,1.5003937230183472e-06,1.089101703174583e-06,3.498616147276261e-09,2.1579892940443667e-09,8.33456549528241e-10,1.187265967037663e-14,6.729531093891198e-13,3.485879593996668e-18
1.2828665999204176e-10,0.13078699846295624,0.46346346346346345,0.0,0.0,0.0,0.07307079365995896,0.0,4.1559125632933656e-07,2.3785022252454998e-11,3.2939636273021946e-12,1.0047009930864526e-08,9.885191451503343e-12,2.7814691007510244e-07,1.4243178057313154e-13,0.0,0.4634634634768675,4.994428531002988e-08,1.4451671384409473e-06,1.6229707029107673e-06,1.156474707243703e-06,3.746741838580398e-09,2.27500578272159e-09,9.543894356545823e-10,1.3595535561915294e-14,8.340604124733251e-13,4.320472543374756e-18
1.3761877734400275e-10,0.1307870280730012,0.46346346346346345,0.0,0.0,0.0,0.07307062784152557,0.0,4.7465662554747623e-07,2.742955712157907e-11,3.753056702179652e-12,1.1446127335312125e-08,1.2108405548880375e-11,3.167997544154013e-07,1.6293866842479248e-13,0.0,0.4634634634812111,5.686482835734785e-08,1.5424757106847438e-06,1.746192394248499e-06,1.2216303206901734e-06,3.9915136960930555e-09,2.386495424020442e-09,1.0815390209329521e-09,1.5406989829675906e-14,1.0175342319559488e-12,5.270940227278734e-18
1.4695089469596374e-10,0.13078705814490807,0.46346346346346345,0.0,0.0,0.0,0.07307046202208228,0.0,5.371719033306247e-07,3.1341593329390035e-11,4.2372101397613506e-12,1.292118556613775e-08,1.462853974430201e-11,3.5753417162065613e-07,1.8469566588907593e-13,0.0,0.4634634634863525,6.422718314454527e-08,1.638780603282229e-06,1.8700464227472306e-06,1.284641590244223e-06,4.2330234520588854e-09,2.4927941143637627e-09,1.2146115919059621e-09,1.7302837755510933e-14,1.2244667791317883e-12,6.342941556523411e-18
1.5628301204792473e-10,0.1307870886682821,0.46346346346346345,0.0,0.0,0.0,0.0730702962015474,0.0,6.030602982791068e-07,3.552252428979422e-11,4.745659995662185e-12,1.4469761954967722e-08,1.7460915252974532e-11,4.00281551499818e-07,2.0768142028693873e-13,0.0,0.46346346349235756,7.203079087239923e-08,1.7340921659510743e-06,1.994520558878774e-06,1.3455791564391771e-06,4.4713614371121325e-09,2.594219558864384e-09,1.353331323177781e-09,1.9279149483831904e-14,1.4558987768187426e-12,7.541868669234223e-18
1.6561512939988572e-10,0.13078711963304188,0.46346346346346345,0.0,0.0,0.0,0.07307013037983943,0.0,6.722473403081053e-07,3.997371898804304e-11,5.2776702327161615e-12,1.608951339544127e-08,2.0620350135740795e-11,4.4497555230745016e-07,2.3187513998292174e-13,0.0,0.46346346349929257,8.027513417716704e-08,1.82842064168125e-06,2.1196027163367618e-06,1.404511332031568e-06,4.7066165962356695e-09,2.691072240483037e-09,1.4974393250436122e-09,2.1332236452632295e-14,1.712822550051013e-12,8.872862944287578e-18
1.7494724675184672e-10,0.13078715102941507,0.46346346346346345,0.0,0.0,0.0,0.07306996455687721,0.0,7.446608048890988e-07,4.469652230382092e-11,5.832531761811039e-12,1.777817371520367e-08,2.412117621681381e-11,4.915520247134801e-07,2.5725657702626146e-13,0.0,0.4634634635072237,8.895973495799635e-08,1.921776167843471e-06,2.2452809504975354e-06,1.4615041796661464e-06,4.938876504883325e-09,2.7836363724282853e-09,1.6466927075863001e-09,2.3458638059126555e-14,1.9961850634089525e-12,1.0340830738266136e-17
1.842793641038077e-10,0.1307871828479218,0.46346346346346345,0.0,0.0,0.0,0.07306979873257977,0.0,8.202306417738036e-07,4.969225532082489e-11,6.409561542340932e-12,1.9533551203459068e-08,2.7977254988822882e-11,5.399489403286725e-07,2.8380601080058984e-13,0.0,0.46346346351621764,9.808415234808572e-08,2.014168777269146e-06,2.3715434569208224e-06,1.516621584921179e-06,5.168227385302742e-09,2.872180759332357e-09,1.8008637344990935e-09,2.565510960377084e-14,2.306890667233044e-12,1.1950457614090262e-17
1.936114814557687e-10,0.13078721507937255,0.46346346346346345,0.0,0.0,0.0,0.07306963290686645,0.0,8.988889037744167e-07,5.4962215640027835e-11,7.0081016827449185e-12,2.1353526140547464e-08,3.220199350447213e-11,5.901063202935086e-07,3.1150423168448076e-13,0.0,0.4634634635263411,1.0764798069118248e-07,2.105608399338697e-06,2.4983785698388605e-06,1.569925329289973e-06,5.394754122972234e-09,2.9569596564954316e-09,1.9597389787853267e-09,2.7918610261026207e-14,2.6458038378253672e-12,1.3706222538497177e-17
2.0579058970091743e-10,0.13078725775020453,0.46346346346346345,0.0,0.0,0.0,0.0730694164896961,0.0,1.0060802692255703e-06,6.225449349376697e-11,7.820548967071897e-12,2.382250448776424e-08,3.8291544796767085e-11,6.581175723441193e-07,3.49349467777421e-13,0.0,0.46346346354136286,1.207898147281136e-07,2.223526755507489e-06,2.6647500369299354e-06,1.6368614280586058e-06,5.6862787741937085e-09,3.0623354073601974e-09,2.1738292693897053e-09,3.0968773248043945e-14,3.1319051193002843e-12,1.6224517191132087e-17
2.1796969794606616e-10,0.13078730109008072,0.46346346346346345,0.0,0.0,0.0,0.07306920006979895,0.0,1.1182783517469334e-06,7.001878323951089e-11,8.667207835000474e-12,2.6393636436173172e-08,4.5058789985201774e-11,7.289046632005866e-07,3.890791419668907e-13,0.0,0.46346346355857204,1.3467868338011077e-07,2.3398602770188736e-06,2.8320518775473237e-06,1.7009378149048532e-06,5.973317908686704e-09,3.1622074249467556e-09,2.3951809936310744e-09,3.4122403265371206e-14,3.6692048124521355e-12,1.9008062092081795e-17
2.301488061912149e-10,0.13078734508061393,0.46346346346346345,0.0,0.0,0.0,0.07306898364699735,0.0,1.2353471444133474e-06,7.825779390133688e-11,9.546794913058568e-12,2.9062724130847057e-08,5.253029106082718e-11,8.023488849836711e-07,4.306542209769724e-13,0.0,0.4634634635781184,1.4931392367689364e-07,2.4546302583620647e-06,3.0002592011231815e-06,1.762276811081134e-06,6.256050226218153e-09,3.257042016859157e-09,2.6234169802908113e-09,3.737412652698267e-14,4.259359379944154e-12,2.206543956998232e-17
2.423279144363636e-10,0.13078738970413573,0.46346346346346345,0.0,0.0,0.0,0.07306876722111424,0.0,1.3571558899196136e-06,8.697417031371828e-11,1.0458089089349359e-11,3.182574903491551e-08,6.073148138416651e-11,8.783366231836064e-07,4.740369581587953e-13,0.0,0.4634634636001528,1.6469495100593602e-07,2.567857707905833e-06,3.169347499962075e-06,1.8209955056622746e-06,6.5346507715784876e-09,3.3472728178570516e-09,2.858192201709528e-09,4.071902721755921e-14,4.903940016278937e-12,2.5404790159126545e-17
2.5450702268151233e-10,0.13078743494365563,0.46346346346346345,0.0,0.0,0.0,0.07306855079197312,0.0,1.4835788621256438e-06,9.617049418595947e-11,1.139992878040229e-11,3.4678864353771554e-08,6.968671429886344e-11,9.567591382719913e-07,5.1919084314835e-13,0.0,0.46346346362482604,1.8082125311151834e-07,2.679563351740771e-06,3.339292643910302e-06,1.8772059790726623e-06,6.80929099796628e-09,3.4333030770003774e-09,3.0991915268590016e-09,4.41526154791976e-14,5.60443994218626e-12,2.9033850393007234e-17
2.6668613092666104e-10,0.13078748078284327,0.46346346346346345,0.0,0.0,0.0,0.07306833435939797,0.0,1.6144951565302256e-06,1.0584928514743302e-10,1.2371209314207861e-11,3.7618387769411596e-08,7.941930973313489e-11,1.037512356365104e-06,5.660805535365021e-13,0.0,0.4634634636522899,1.976923843828665e-07,2.789767637472054e-06,3.5100708750945767e-06,1.9310155174067085e-06,7.080138830236962e-09,3.515507791230099e-09,3.3461276253024437e-09,4.7670797547913e-14,6.36228120968015e-12,3.2959988062547e-17
2.7886523917180974e-10,0.13078752720599468,0.46346346346346345,0.0,0.0,0.0,0.07306811792321324,0.0,1.7497884895218877e-06,1.1601300177372174e-10,1.3370880427293767e-11,4.0640794479658254e-08,8.995159882397299e-11,1.1204966687805626e-06,6.146719085180225e-13,0.0,0.4634634636826967,2.1530796042572998e-07,2.8984907379618047e-06,3.681658802731392e-06,1.9825268177000074e-06,7.347358727922613e-09,3.5942356914437724e-09,3.598739016075879e-09,5.1269847954914246e-14,7.178821037132566e-12,3.7190235039259846e-17
2.9104434741695845e-10,0.1307875741980086,0.46346346346346345,0.0,0.0,0.0,0.07306790148324382,0.0,1.8893470061908815e-06,1.2666404259419718e-10,1.4397943872806887e-11,4.374271053478087e-08,1.0130496661355145e-10,1.2056167402643608e-06,6.64931824471817e-13,0.0,0.463463463716199,2.3366765290991247e-07,3.0057525550210776e-06,3.854033398006961e-06,2.031838184374662e-06,7.611111747938823e-09,3.6698110881666723e-09,3.856788254498124e-09,5.494638369303207e-14,8.055357697039548e-12,4.173131778083244e-17
3.0322345566210716e-10,0.13078762174436065,0.46346346346346345,0.0,0.0,0.0,0.07306768503931504,0.0,2.0330630963892976e-06,1.3780474708160474e-10,1.5451451135353195e-11,4.6920906460658296e-08,1.1349989288914971e-10,1.2927813255666598e-06,7.168282724026945e-13,0.0,0.46346346375294994,2.527711846820142e-07,3.1115727230517857e-06,4.027171989027334e-06,2.079043717182441e-06,7.87155560688984e-09,3.742535585734821e-09,4.120060248132919e-09,5.869734022325182e-14,8.993135984938615e-12,4.6589685666572684e-17
3.1540256390725586e-10,0.1307876698310795,0.46346346346346345,0.0,0.0,0.0,0.07306746859125265,0.0,2.1808332186218564e-06,1.494373966244818e-10,1.653050124698493e-11,5.017229115399951e-08,1.2655599126143955e-10,1.3819030939389216e-06,7.703302371514402e-13,0.0,0.4634634637931034,2.726183251292921e-07,3.21597061263953e-06,4.201052255837312e-06,2.1242334910770965e-06,8.128844742887314e-09,3.812689675620744e-09,4.388360691442401e-09,6.251994917230917e-14,9.993352303396732e-12,5.177153733846974e-17
3.2758167215240457e-10,0.1307877184447235,0.46346346346346345,0.0,0.0,0.0,0.0730672521388827,0.0,2.3325577313776365e-06,1.6156421548316655e-10,1.763423869909664e-11,5.3493906036097625e-08,1.4049204656963542e-10,1.4728984611537152e-06,8.254076782861211e-13,0.0,0.46346346383681347,2.932088857814985e-07,3.3189653340982733e-06,4.3756522255068545e-06,2.1674937284185377e-06,8.383130376811217e-09,3.880534218486337e-09,4.661514609702254e-09,6.641171758700353e-14,1.1057159391639524e-11,5.728284520625808e-17
3.3976078039755327e-10,0.13078776757235908,0.46346346346346345,0.0,0.0,0.0,0.07306703568203161,0.0,2.488140731586695e-06,1.741873717299832e-10,1.876185144596942e-11,5.688291945414975e-08,1.5532605068528008e-10,1.5656874287239356e-06,8.820314926040477e-13,0.0,0.4634634638842349,3.1454271614000456e-07,3.420575740967521e-06,4.550950267284024e-06,2.2089069638354274e-06,8.634560572955176e-09,3.946311822670508e-09,4.9393650045958785e-09,7.037040863719043e-14,1.218567072539815e-11,6.312937824381822e-17
3.51939888642702e-10,0.13078781720153937,0.46346346346346345,0.0,0.0,0.0,0.07306681922052616,0.0,2.6474898999258705e-06,1.8730897817406787e-10,1.9912568996249672e-11,6.033662132057285e-08,1.710752367772806e-10,1.6601934300394123e-06,9.401734781828264e-13,0.0,0.46346346393552273,3.3661969972484386e-07,3.5208204334625284e-06,4.72692508781378e-06,2.248552202031186e-06,8.883280299006175e-09,4.0102481257694385e-09,5.221771594938363e-09,7.439402367414223e-14,1.3379964608196347e-11,6.931672318687368e-17
3.641189968878507e-10,0.13078786732028413,0.46346346346346345,0.0,0.0,0.0,0.07306660275419341,0.0,2.8105163526951435e-06,2.00931093271282e-10,2.1085660588628335e-11,6.385241798064514e-08,1.8775611210141378e-10,1.7563431831361644e-06,9.998062999182445e-13,0.0,0.46346346399083266,3.594397503302368e-07,3.6197177618780905e-06,4.9035557264217916e-06,2.2865050688213266e-06,9.129431485312813e-09,4.072552985845303e-09,5.508609646101793e-09,7.848078555269156e-14,1.4641087974907504e-11,7.585030423990742e-17
3.762981051329994e-10,0.13078791791706035,0.46346346346346345,0.0,0.0,0.0,0.07306638628286072,0.0,2.977134499977069e-06,2.1505572201967082e-10,2.2280433447883296e-11,6.742782729849194e-08,2.0538448937948717e-10,1.8540665498047362e-06,1.0609034564846778e-12,0.0,0.4634634640503205,3.8300280847888045e-07,3.7172858299465383e-06,5.080821550462419e-06,2.3228379556991835e-06,9.373153083400674e-09,4.133421588773556e-09,5.799768881739612e-09,8.262912312593504e-14,1.5970059928325e-11,8.273540139977099e-17
3.884772133781481e-10,0.13078796898076372,0.46346346346346345,0.0,0.0,0.0,0.07306616980635568,0.0,3.147261909800487e-06,2.296848168409002e-10,2.349623111757114e-11,7.106047395173765e-08,2.2397551683132425e-10,1.9532964007531813e-06,1.1234392486556418e-12,0.0,0.4634634641141429,4.0730883806560623e-07,3.8135424981506454e-06,5.258702250729891e-06,2.357620158218081e-06,9.614581123699663e-09,4.193035477834146e-09,6.0951524718066464e-09,8.683765682696577e-14,1.7367875028194385e-11,8.997716749675356e-17
4.006563216232968e-10,0.13078802050070107,0.46346346346346345,0.0,0.0,0.0,0.07306595332450615,0.0,3.32081917805027e-06,2.4482027844805857e-10,2.4732431865931962e-11,7.47480849258555e-08,2.4354370691806675e-10,2.0539684865613783e-06,1.187388748926665e-12,0.0,0.46346346418245665,4.3235782318169585e-07,3.908505386992033e-06,5.437177836931793e-06,2.39091800845675e-06,9.853848772454206e-09,4.251563511032838e-09,6.3946760914812206e-09,9.110518526079135e-14,1.8835506350176582e-11,9.758064404362291e-17
4.128354298684455e-10,0.13078807246657315,0.46346346346346345,0.0,0.0,0.0,0.07306573683714027,0.0,3.4977298038821948e-06,2.6046395670016655e-10,2.598844716180806e-11,7.848848519984986e-08,2.641029638513303e-10,2.1560213141811907e-06,1.2527277723865455e-12,0.0,0.4634634642554189,4.581497651117354e-07,4.002191880215673e-06,5.6162286332240975e-06,2.422795001816886e-06,1.0091086387792449e-08,4.30916275112791e-09,6.698267046098671e-09,9.543067273675276e-14,2.037390833057965e-11,1.055507759746938e-16
4.250145381135942e-10,0.1307881248684586,0.46346346346346345,0.0,0.0,0.0,0.07306552034408637,0.0,3.677920070411381e-06,2.766176514437103e-10,2.7263720217509543e-11,8.227959361522843e-08,2.856666099206067e-10,2.2593960287466357e-06,1.3194328487851041e-12,0.0,0.46346346433318747,4.846846794952071e-07,4.094619127991057e-06,5.795835273806879e-06,2.453311918392089e-06,1.03264215749342e-08,4.365979293019459e-09,7.005863457519019e-09,9.981323767623185e-14,2.1984019411679747e-11,1.1389242535171277e-16
4.371936463587429e-10,0.13078817769679812,0.46346346346346345,0.0,0.0,0.0,0.07306530384517299,0.0,3.861318930449001e-06,2.9328311334149973e-10,2.8557724595649955e-11,8.61194189204387e-08,3.0824741068987053e-10,2.3640363004647294e-06,1.3874811957469444e-12,0.0,0.4634634644159201,5.119625936452415e-07,4.18580405005061e-06,5.975978698579938e-06,2.482526939140922e-06,1.0559979240520893e-08,4.422149032911738e-09,7.317413507594516e-09,1.0425214183389547e-13,2.366676450166355e-11,1.2261038410926413e-16
4.4937275460389163e-10,0.13078823094237993,0.46346346346346345,0.0,0.0,0.0,0.07306508734022892,0.0,4.047857897070098e-06,3.104620446891367e-10,2.986996287708911e-11,9.000605598322561e-08,3.318575991124721e-10,2.4698882163661265e-06,1.4568506930825165e-12,0.0,0.4634634645037753,5.399835440172318e-07,4.275763338785943e-06,6.156640148857478e-06,2.510495757088405e-06,1.0791881646054414e-08,4.477798383376487e-09,7.632874734681138e-09,1.0874678027468598e-13,2.5423057262321544e-11,1.3170938590772118e-16
4.6155186284904033e-10,0.1307882845963253,0.46346346346346345,0.0,0.0,0.0,0.07306487082908308,0.0,4.237470938805763e-06,3.2815610021935644e-10,3.119996538726223e-11,9.393768216372714e-08,3.565088986110354e-10,2.576900176705339e-06,1.5275198581501097e-12,0.0,0.46346346459691184,5.687475738203742e-07,4.3645134623024876e-06,6.337801163141069e-06,2.5372716837695114e-06,1.1022248460434908e-08,4.533044938129669e-09,7.952213379448713e-09,1.1329667205319872e-13,2.7253802236614094e-11,1.4119411715654976e-16
4.737309710941891e-10,0.13078833865007472,0.46346346346346345,0.0,0.0,0.0,0.07306465431156459,0.0,4.430094379263005e-06,3.463668878944871e-10,3.2547288978312816e-11,9.79125538414751e-08,3.8221254516677314e-10,2.6850227958107125e-06,1.5994678222246358e-12,0.0,0.4634634646954886,5.982547307655409e-07,4.452070667433118e-06,6.519443572950079e-06,2.5629057511178077e-06,1.1251196811590752e-08,4.5879980900399585e-09,8.275403776533865e-09,1.1790145154620967e-13,2.915989682729344e-11,1.5106922726590565e-16
4.859100793393378e-10,0.13078839309537527,0.46346346346346345,0.0,0.0,0.0,0.07306443778750277,0.0,4.625666800984198e-06,3.6509596968725464e-10,3.391151586456432e-11,1.0192900308976501e-07,4.089793084606791e-10,2.7942088071931614e-06,1.6726743078309799e-12,0.0,0.4634634647996651,6.285050649431804e-07,4.538450982711248e-06,6.701549498708833e-06,2.5874468089934913e-06,1.1478841337196337e-08,4.642759605639751e-09,8.602427788823666e-09,1.225608603925865e-13,3.114223313697465e-11,1.6133933818037386e-16
4.980891875844866e-10,0.13078844792426758,0.46346346346346345,0.0,0.0,0.0,0.07306422125672705,0.0,4.824128953365518e-06,3.8434486235015e-10,3.529225250896892e-11,1.0598543449111823e-07,4.368195121073549e-10,2.9044129727303e-06,1.7471196070013445e-12,0.0,0.463463464909601,6.594986268252091e-07,4.62367022130401e-06,6.884101345689722e-06,2.6109416185373868e-06,1.1705294234475661e-08,4.697424159193521e-09,8.933274281370458e-09,1.2727473999784857e-13,3.3201699679359454e-11,1.7200905324512797e-16
5.102682958296354e-10,0.13078850312907422,0.46346346346346345,0.0,0.0,0.0,0.07306400471906709,0.0,5.02542366446103e-06,4.041150381735607e-10,3.668912855827187e-11,1.1008032208781459e-07,4.657430530205494e-10,3.015591995750207e-06,1.822784560417664e-12,0.0,0.4634634650254563,6.912354653850989e-07,4.7077439839059905e-06,7.067081800011495e-06,2.6334349415298467e-06,1.1930665309091676e-08,4.752079829171489e-09,9.267938632141846e-09,1.3204302456353918e-13,3.5339182970657226e-11,1.8308296545136934e-16
5.224474040747841e-10,0.130788558702388,0.46346346346346345,0.0,0.0,0.0,0.07306378817435265,0.0,5.229495756506707e-06,4.2440792573286227e-10,3.8101795824732745e-11,1.1421220646173313e-07,4.957594199477888e-10,3.127704437846717e-06,1.8996505374018286e-12,0.0,0.4634634651473912,7.237156263306318e-07,4.790687661594121e-06,7.25047382469202e-06,2.654969625925733e-06,1.2155062023123396e-08,4.8068085597741645e-09,9.606422277009167e-09,1.3686573460441334e-13,3.7555569009601814e-11,1.9456566510456064e-16
5.346265123199329e-10,0.13078861463706107,0.46346346346346345,0.0,0.0,0.0,0.07306357162241367,0.0,5.436291965005876e-06,4.4522491062464946e-10,3.9529927312343413e-11,1.183796919379935e-07,5.268777112098021e-10,3.2407106392656625e-06,1.9776994167180848e-12,0.0,0.46346346527556626,7.569391504440376e-07,4.872516438644168e-06,7.434260655754741e-06,2.675586687729121e-06,1.2378589542134356e-08,4.861686589962731e-09,9.948732286565053e-09,1.4174297091911271e-13,3.9851744653855153e-11,2.0646174695582162e-16
5.468056205650816e-10,0.13078867092619434,0.46346346346346345,0.0,0.0,0.0,0.07306335506308019,0.0,5.6457608612244904e-06,4.665673361922832e-10,4.097321628557644e-11,1.225814439071274e-07,5.591066516788979e-10,3.3545726427084818e-06,2.056913568153521e-12,0.0,0.46346346541014233,7.90906072024472e-07,4.953245295309411e-06,7.6184257983881465e-06,2.695325389364255e-06,1.2601350781337671e-08,4.916784852276771e-09,1.0294880972531617e-08,1.466749089824363e-13,4.222859890003624e-11,2.1877581683399007e-16
5.589847288102304e-10,0.1307887275631274,0.46346346346346345,0.0,0.0,0.0,0.07306313849618239,0.0,5.857852777951024e-06,4.884365042409166e-10,4.243137537878381e-11,1.2681618626073217e-07,5.924546090289833e-10,3.469254120406188e-06,2.137275834843961e-12,0.0,0.4634634655512806,8.256164174280012e-07,5.032889010561976e-06,7.802953023157489e-06,2.7142233146926835e-06,1.2823446450864107e-08,4.972169343562812e-09,1.0644885521676033e-08,1.5166179372952449e-13,4.4687024074110146e-11,2.3151249781324166e-16
5.711638370553792e-10,0.13078878454142875,0.46346346346346345,0.0,0.0,0.0,0.07306292192155063,0.0,6.072519738381905e-06,5.108336757421594e-10,4.390413574444894e-11,1.3108269893577116e-07,6.26929609288534e-10,3.5847203043229437e-06,2.218769516313962e-12,0.0,0.46346346569914226,8.610702037004841e-07,5.1114621647973296e-06,7.987826362268105e-06,2.7323164408201435e-06,1.3044975100140845e-08,5.0279014695898194e-09,1.0998767655295262e-08,1.56703934704341e-13,4.7227916938402627e-11,2.446764359487328e-16
5.833429453005279e-10,0.13078884185488676,0.46346346346346345,0.0,0.0,0.0,0.07306270533901538,0.0,6.289715387999344e-06,5.337600715285329e-10,4.539124623857519e-11,1.3537981556289164e-07,6.625393517264663e-10,3.700937919354588e-06,2.3013783522009534e-12,0.0,0.46346346585388876,8.972674372989337e-07,5.1889791425024436e-06,8.173030105879594e-06,2.7496392068306382e-06,1.3266033161389714e-08,5.084038365389168e-09,1.1356553312468054e-08,1.618017015467827e-13,4.985217972106499e-11,2.5827230561044343e-16
5.955220535456767e-10,0.13078889949750064,0.46346346346346345,0.0,0.0,0.0,0.07306248874840716,0.0,6.509394929314157e-06,5.572168729778612e-10,4.6892472641570755e-11,1.3970642121433042e-07,6.99291223099567e-10,3.817875119393273e-06,2.3850865066348023e-12,0.0,0.463463466015682,9.342081128971418e-07,5.265454134888092e-06,8.358548798470193e-06,2.766224579579235e-06,1.3486714992254468e-08,5.1406331930266905e-09,1.1718272355399942e-08,1.6695551979455977e-13,5.2560721073399626e-11,2.7230481444325454e-16
6.077011617908254e-10,0.13078895746347194,0.46346346346346345,0.0,0.0,0.0,0.07306227214955674,0.0,6.731515059351622e-06,5.812052226877384e-10,4.840759691306319e-11,1.4406145024716586e-07,7.371923112889025e-10,3.93550142613499e-06,2.4698785532453393e-12,0.0,0.4634634661846841,9.718922122715368e-07,5.3409011424858014e-06,8.544367235250662e-06,2.7821041166694285e-06,1.3707112917567627e-08,5.19773541839431e-09,1.2083958295305185e-08,1.721658669776777e-13,5.535445696007534e-11,2.867787079793126e-16
6.320593782811228e-10,0.13078907434325796,0.46346346346346345,0.0,0.0,0.0,0.07306183892645267,0.0,7.182910995854336e-06,6.30780947332193e-10,5.1478743629662165e-11,1.5285275022659637e-07,8.164690715878742e-10,4.172705943029845e-06,2.642654580714473e-12,0.0,0.463463466544963,1.0494905389987012e-06,5.488766267296961e-06,8.916843754834837e-06,2.811865220581581e-06,1.4147416429337193e-08,5.313642924716832e-09,1.282738168843041e-08,1.827582973230374e-13,6.120121752348145e-11,3.170698453964122e-16
6.539817731223906e-10,0.13078918058664152,0.46346346346346345,0.0,0.0,0.0,0.07306144899577473,0.0,7.597108273855868e-06,6.772276863869238e-10,5.4288425744924405e-11,1.6085237561482998e-07,8.918139128437261e-10,4.3882669842682855e-06,2.801713047472723e-12,0.0,0.46346346689549667,1.1218710603870192e-06,5.618465810761938e-06,9.252950222746906e-06,2.836526063100525e-06,1.4543604643118057e-08,5.420124249614944e-09,1.3510431793068607e-08,1.9249054569135105e-13,6.676403404094884e-11,3.4588993277213236e-16
