Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25)
9.683310179684921e-08,0.13182476617745087,0.46346346346346345,0.0,0.0,0.0,0.07011666055380984,0.0,0.004811778478400764,1.8965828035647538e-05,1.5426660956146512e-06,0.0007799446257487369,0.00016827639821620052,0.0019044791449424026,3.659239565335535e-08,0.0,0.46466691533755483,0.00117003113302031,9.723460363867524e-06,8.412896925875596e-05,5.493566934917442e-06,6.007329631378455e-06,1.6664650609611606e-06,0.00034372814064834373,4.924182715852606e-09,0.00018762282436315603,9.720623901934684e-10,6.434191849784275e-09,5.4038477737126714e-05,9.523674106573992e-09,8.694378473247843e-07,0.00010123420138845367,1.4541403307383023e-09,4.088966208159966e-05,1.5203697101092546e-11
9.802446697883106e-08,0.13183927365401005,0.46346346346346345,0.0,0.0,0.0,0.07007116765355483,0.0,0.004876627137015087,1.9649396686966893e-05,1.5839162368303926e-06,0.0007947074987857245,0.00017367047952935558,0.0019322849882658134,3.790092208847912e-08,0.0,0.46469038861438877,0.0011754018030953493,9.717190394559489e-06,8.429915155529016e-05,5.50356702232056e-06,6.032315484485133e-06,1.6733276565468037e-06,0.00034890666926441663,4.998659175725348e-09,0.00019246162758298967,9.971319369207577e-10,6.555980202153667e-09,5.5626510653717715e-05,9.80355483100984e-09,8.769230136275013e-07,0.00010266497461435697,1.474760759623689e-09,4.167588112909097e-05,1.550047367870282e-11
9.921583216081292e-08,0.13185378997767822,0.46346346346346345,0.0,0.0,0.0,0.07002558631323334,0.0,0.004941519171167159,2.0350145934331226e-05,1.6257073779103007e-06,0.00080952541917106,0.00017915814489725525,0.0019600501341573047,3.923747975149461e-08,0.0,0.46471394030172014,0.0011806338821011989,9.710907935054793e-06,8.44687647437291e-05,5.513232613337778e-06,6.056549541390608e-06,1.6799832517907408e-06,0.0003540691944856204,5.072913228750039e-09,0.0001973392806479378,1.0224027623930207e-09,6.678222610905812e-09,5.72359241095124e-05,1.0087203878235237e-08,8.84403716482168e-07,0.00010409742618841758,1.4954061190484197e-09,4.246527676194587e-05,1.579861962102493e-11
9.999999999999998e-08,0.13186686166693423,0.46346346346346345,0.0,0.0,0.0,0.06999553748803594,0.0,0.00498425460167153,2.0820857489940728e-05,1.6535092403520125e-06,0.000819307967725054,0.00018282119379750753,0.001978301685984344,4.0132560466898184e-08,0.0,0.464729483573187,0.001184003323157637,9.706766153974473e-06,8.458008746184965e-05,5.519415219348486e-06,6.0720974570436496e-06,1.6842530206188194e-06,0.00035745831558077094,5.121664106597905e-09,0.0002005705124137815,1.0391435787374637e-09,6.758924806314962e-09,5.830684769355052e-05,1.0275947531499116e-08,8.893247577494304e-07,0.00010504116867695433,1.5090083031616438e-09,4.298655897183584e-05,1.59955935239862e-11
1.0028806082459659e-07,0.13186686166693423,0.46346346346346345,0.0,0.0,0.0,0.06998449006573344,0.0,0.004999957736291975,2.0995673422850454e-05,1.6637807629409506e-06,0.000822907268479938,0.0001841769622315865,0.0019850013744671705,4.046443083108169e-08,0.0,0.4647352013645464,0.001185226426021777,9.705243399934843e-06,8.462091688205574e-05,5.52165105611878e-06,6.077729537240278e-06,1.6857996461009892e-06,0.0003587014974564933,5.1395475122385025e-09,0.00020176155312335884,1.0453142886202682e-09,6.788617622780548e-09,5.870254750752874e-05,1.0345687189507546e-08,8.911318629106013e-07,0.00010538802218551585,1.5140075895019513e-09,4.3178382226614474e-05,1.606809433998094e-11
1.0136028948838026e-07,0.13187993947848886,0.46346346346346345,0.0,0.0,0.0,0.06994332693254669,0.0,0.005058428939762433,2.1655419953575758e-05,1.702290102141292e-06,0.000836331226204382,0.0001892713899744542,0.0020099148763488422,4.1714235315842834e-08,0.0,0.4647565213360363,0.0011897107196605998,9.699569407458384e-06,8.477258409847558e-05,5.529808547787177e-06,6.098323001273399e-06,1.6914545512958517e-06,0.000363320318553936,5.205994028095424e-09,0.00020621375121440184,1.0683808576835538e-09,6.899360230439529e-09,6.0186247745537704e-05,1.0607180297223939e-08,8.978551568927639e-07,0.0001066798942150291,1.5326280272143173e-09,4.389393800725222e-05,1.633862524115173e-11
1.0243251815216394e-07,0.13189302293299496,0.46346346346346345,0.0,0.0,0.0,0.06990209910154406,0.0,0.005116931629270951,2.2329525807986587e-05,1.7412342889398299e-06,0.0008497961511059328,0.00019444131693742517,0.0020347884607376707,4.298695557339519e-08,0.0,0.46477789809949505,0.0011940886209493356,9.693886261503642e-06,8.492375579717564e-05,5.5377097159655135e-06,6.118340321714801e-06,1.6969508309729331e-06,0.0003679254327131066,5.272249465716239e-09,0.0002106951533580703,1.0915987312117224e-09,7.0104408096890886e-09,6.168690905293074e-05,1.0871662797735991e-08,9.045730275259995e-07,0.00010797300434440115,1.5512668730669095e-09,4.4611887767838806e-05,1.661018902316632e-11
1.0350474681594761e-07,0.13190611156056772,0.46346346346346345,0.0,0.0,0.0,0.069860808721448,0.0,0.005175464671319347,2.3018129223906267e-05,1.7806121933779266e-06,0.0008633009228912379,0.00019968661963342858,0.002059619999975135,4.42826490478518e-08,0.0,0.4647993295783392,0.00119836196219753,9.688194260553916e-06,8.507442184420537e-05,5.545359122385e-06,6.137791740182864e-06,1.7022913082860377e-06,0.000372516627481567,5.338310695195679e-09,0.00021520504414857715,1.1149642027302421e-09,7.121850116121419e-09,6.320441485093494e-05,1.1139114144573793e-08,9.112849139233774e-07,0.00010926731563337566,1.5699235831708146e-09,4.533217629364515e-05,1.6882762013501716e-11
1.0457697547973128e-07,0.13191920490067074,0.46346346346346345,0.0,0.0,0.0,0.06981945790238836,0.0,0.005234026950990554,2.3721366367838887e-05,1.8204226627602036e-06,0.0008768444419003885,0.00020500716258734625,0.002084407417063181,4.560136830274136e-08,0.0,0.46482081373550854,0.0012025325504109268,9.682493697774438e-06,8.522457255704296e-05,5.552761263694896e-06,6.1566873533751255e-06,1.7074787664041254e-06,0.0003770937025515967,5.404174760566978e-09,0.00021974271450045388,1.1384735985097649e-09,7.233579079772271e-09,6.473864782088883e-05,1.1409513660803537e-08,9.179902654887278e-07,0.00011056279211839634,1.5885976279004236e-09,4.6054749473797913e-05,1.7156320880729452e-11
1.0564920414351496e-07,0.1319323025019794,0.46346346346346345,0.0,0.0,0.0,0.06977804871644849,0.0,0.005292617371722518,2.4439371309518994e-05,1.860664522282213e-06,0.0008904256288008618,0.00021040279864435266,0.0021091486849251317,4.694316106589509e-08,0.0,0.46484234857288825,0.0012066021675978683,9.676784861087788e-06,8.537419869431843e-05,5.559920572229058e-06,6.175037114698947e-06,1.7125159489705775e-06,0.0003816564693184814,5.469838873529481e-09,0.00022430746179301597,1.1621232783145927e-09,7.3456187955267836e-09,6.628948996880324e-05,1.1682840550464128e-08,9.246885421462609e-07,0.00011185939879710614,1.6072884916669222e-09,4.677955428425192e-05,1.7430842638364995e-11
1.0672143280729863e-07,0.1319454039222524,0.46346346346346345,0.0,0.0,0.0,0.06973658319820747,0.0,0.0053512348550831335,2.5172275997605286e-05,1.9013365756511368e-06,0.0009040434242840814,0.00021587336927587512,0.0021338418256704873,4.8308070275070926e-08,0.0,0.4648639321307365,0.0012105725710718754,9.671068033248756e-06,8.552329144564819e-05,5.566841416767388e-06,6.1928508358895795e-06,1.71740556054713e-06,0.000386204750448327,5.5353004073111205e-09,0.0002288985900083476,1.185909636117571e-09,7.457960524587137e-09,6.785682268838788e-05,1.1959073909649282e-08,9.313792145343718e-07,0.00011315710161292332,1.6259956726934218e-09,4.750653877092705e-05,1.770630463849264e-11
1.0886589013486598e-07,0.13197161649538725,0.46346346346346345,0.0,0.0,0.0,0.06965349111882872,0.0,0.005468546785270297,2.668330166756701e-05,1.983966374986154e-06,0.0009313847020881483,0.00022703862509187525,0.002183076055805221,5.110738611303705e-08,0.0,0.46490723775734016,0.0012182226444403695,9.65961150973698e-06,8.581984364461693e-05,5.579984875753881e-06,6.226908706036363e-06,1.726752696182577e-06,0.00039525720031164264,5.665606002325079e-09,0.00023815723891658095,1.2338781366262701e-09,7.683515877618995e-09,7.104048271940808e-05,1.2520175945352328e-08,9.447356837183487e-07,0.00011575566406660295,1.6634570471385716e-09,4.896684420680952e-05,1.8259960458462693e-11
1.1101034746243332e-07,0.1319978392590064,0.46346346346346345,0.0,0.0,0.0,0.06957019721108477,0.0,0.0055859544682121615,2.8255455705158274e-05,2.068302083747256e-06,0.0009588601899839094,0.00023850144579819432,0.002232095240399954,5.3999565307604367e-08,0.0,0.4649507156834067,0.0012254963463216163,9.648126288720436e-06,8.611416691645312e-05,5.592225348364983e-06,6.258936684639113e-06,1.7355410447185435e-06,0.0004042498431939259,5.79507353910748e-09,0.00024751322987687994,1.2823509605454604e-09,7.910178436979137e-09,7.428866909683235e-05,1.3092650779641042e-08,9.58055659048786e-07,0.00011835822536133563,1.7009780047835055e-09,5.043527091963204e-05,1.881711385388798e-11
1.1315480479000067e-07,0.13202406898929686,0.46346346346346345,0.0,0.0,0.0,0.0694867164555502,0.0,0.005703449906445554,2.988971517380792e-05,2.1543334193144394e-06,0.0009864621041469697,0.000250260184333903,0.002280885253069485,5.698478378755437e-08,0.0,0.46499435155528335,0.0012324068758840722,9.636614453658453e-06,8.640620529966014e-05,5.6035955726685144e-06,6.289008325959122e-06,1.7437908797871543e-06,0.0004131816249204663,5.9236872325156834e-09,0.00025696124456125476,1.331300553935969e-09,8.137883988097484e-09,7.760041691297745e-05,1.3676328350497393e-08,9.713353078569189e-07,0.00012096454553843757,1.738555005975183e-09,5.191144012294394e-05,1.9377595605138957e-11
1.1529926211756802e-07,0.1320503025958173,0.46346346346346345,0.0,0.0,0.0,0.06940306328287646,0.0,0.005821025371420574,3.15870213506865e-05,2.2420498114944553e-06,0.001014182953167168,0.0002623130401214756,0.0023294326854643014,6.006314555532681e-08,0.0,0.46503813158035223,0.0012389670643329423,9.625078012237726e-06,8.669590881453407e-05,5.614127339418005e-06,6.317195065448313e-06,1.7515218903955287e-06,0.0004220516346586217,6.0514333563054645e-09,0.00026649608041739086,1.3806999626853772e-09,8.366570728767707e-09,8.097475681528685e-05,1.4271037812227954e-08,9.84570981891443e-07,0.00012357439832152284,1.776184710905498e-09,5.3394988606342626e-05,1.9941241674356978e-11
1.1744371944513536e-07,0.13207653711742717,0.46346346346346345,0.0,0.0,0.0,0.06931925158975559,0.0,0.00593867339663316,3.334827929505476e-05,2.331440419865281e-06,0.0010420155291854087,0.0002746580681657722,0.002377724824982294,6.323468437691955e-08,0.0,0.4650820425102118,0.0012451893832561205,9.613518898568713e-06,8.698323317862505e-05,5.623851513685833e-06,6.343566266146324e-06,1.7587531937031199e-06,0.00043085909430019874,6.178300092177637e-09,0.0002761126528747345,1.430522843937625e-09,8.596179195991273e-09,8.44107165240761e-05,1.4876607802984893e-08,9.977592193975627e-07,0.00012618757064644155,1.813863972762018e-09,5.488556825045091e-05,2.0507893119157323e-11
1.195881767727027e-07,0.13210276971858217,0.46346346346346345,0.0,0.0,0.0,0.06923529475454818,0.0,0.006056386770848948,3.517435749731529e-05,2.4224941505227513e-06,0.001069952899235705,0.00028729318793966875,0.0024257496328303637,6.649936551358364e-08,0.0,0.4651260716242262,0.001251085952705261,9.60193897533429e-06,8.726813953116733e-05,5.632798055928622e-06,6.368189264033396e-06,1.7655033475247778e-06,0.0004396033485298024,6.304277388532617e-09,0.000285805997097963,1.4807434751776452e-09,8.826652194563372e-09,8.790732224001502e-05,1.5492866692851135e-08,1.0108967462505125e-06,0.000128803862198354,1.851589830984414e-09,5.638284555445245e-05,2.1077396004894853e-11
1.2173263410027006e-07,0.13212899768545563,0.46346346346346345,0.0,0.0,0.0,0.06915120565258083,0.0,0.0061741585314197545,3.706608760549491e-05,2.5151996722505686e-06,0.0010979883967888095,0.0003002161920465017,0.002473495722446675,6.985708748941774e-08,0.0,0.46517020671343773,0.0012566685490344191,9.590340035891484e-06,8.755059416641157e-05,5.6409960425187066e-06,6.391129412426253e-06,1.7717903625709929e-06,0.00044828385553843925,6.429356828357664e-09,0.0002955712693215214,1.5313367611455257e-09,9.057934727308959e-09,9.146359994691416e-05,1.6119642813472244e-08,1.0239804761661658e-06,0.00013142308495628022,1.889359504631266e-09,5.788650117576333e-05,2.1649601315847617e-11
1.238770914278374e-07,0.13215521842223604,0.46346346346346345,0.0,0.0,0.0,0.06906699667110477,0.0,0.006291981957697523,3.9024264228992017e-05,2.6095454321024226e-06,0.0011261156135021126,0.00031342475464627475,0.0025209523383040427,7.330768389170145e-08,0.0,0.46521443606485,0.001261948612501533,9.578723806325226e-06,8.783056827578649e-05,5.648473685754761e-06,6.412450125404495e-06,1.7776317144232899e-06,0.00045690017837859504,6.553531506194075e-09,0.0003054037477725755,1.5822782386182784e-09,9.28997392702183e-09,9.507857661013337e-05,1.675676466929074e-08,1.0370075100968448e-06,0.0001340450627456131,1.9271703858642545e-09,5.939622948200927e-05,2.2224364865202074e-11
1.2602154875540475e-07,0.13218142944746028,0.46346346346346345,0.0,0.0,0.0,0.06898267972391627,0.0,0.006409850564548578,4.104964481707063e-05,2.7055196704043585e-06,0.0011543283911743785,0.00032691643963583865,0.002568109335107339,7.685092519889433e-08,0.0,0.46525874844608134,0.0012669372546498673,9.567091947454469e-06,8.810803769855338e-05,5.655258353386154e-06,6.432212920324772e-06,1.7830443552646918e-06,0.00046545197692871834,6.676795913731365e-09,0.00031529883321021137,1.633544079203409e-09,9.522718990093596e-09,9.87512812750334e-05,1.7404061131162093e-08,1.0499751349200986e-06,0.00013666963079896343,1.9650200335548958e-09,6.0911738115050316e-05,2.2801547204052348e-11
1.281660060829721e-07,0.13220762839040218,0.46346346346346345,0.0,0.0,0.0,0.06889826626565156,0.0,0.006527758095968253,4.314294960697573e-05,2.8031104352086528e-06,0.0011826208138973,0.0003406887085780504,0.00261495715738834,8.048652062938576e-08,0.0,0.4653031330903737,0.001271645265497661,9.555446056792642e-06,8.838298268059034e-05,5.661376587706114e-06,6.450477459542736e-06,1.7880447253945543e-06,0.0004739390004075638,6.799145833186958e-09,0.0003252520491280413,1.6851110903886106e-09,9.756121111766292e-09,0.000102480746073991,1.8061361613854215e-08,1.062880821479018e-06,0.00013929663532553607,2.0029061670164213e-09,6.2432747566352e-05,2.3381013529455076e-11
1.3031046341053944e-07,0.13223381298753553,0.46346346346346345,0.0,0.0,0.0,0.06881376730576744,0.0,0.006645698518795822,4.530486163667017e-05,2.9023055962288705e-06,0.0012109872003965,0.0003547389283767952,0.002661486819500494,8.421412000464606e-08,0.0,0.4653475796819449,0.0012760831205602288,9.543787670464041e-06,8.865538764105422e-05,5.666854124264756e-06,6.467301591442392e-06,1.7926487645544232e-06,0.0004823610803856979,6.92057823772651e-09,0.00033525904166179226,1.7369567150629895e-09,9.99013342294789e-09,0.000106266007149719,1.8728496238794953e-08,1.0757222220326714e-06,0.00014192593308919366,2.0408266598628174e-09,6.395899076307928e-05,2.3962633591543593e-11
1.3459937806567414e-07,0.13228613060577826,0.46346346346346345,0.0,0.0,0.0,0.0686445547739862,0.0,0.0068816549835263655,4.9837054230207196e-05,3.105459772898352e-06,0.0012679202686197437,0.0003836622584336939,0.0027535584536121606,9.194364415523104e-08,0.0,0.4654366196140292,0.0012841887335801926,9.520439259442119e-06,8.919253470960574e-05,5.675986121603317e-06,6.4968511969147e-06,1.8007291723941574e-06,0.0004990101103045522,7.1606838136625344e-09,0.0003554175512897207,1.8413967376885174e-09,1.045981045135916e-08,0.00011400008755333044,2.0091592780379688e-08,1.1012036621426398e-06,0.00014719088571062556,2.116762954076972e-09,6.702616989546237e-05,2.513183613459042e-11
1.3845940125529537e-07,0.13233314676554936,0.46346346346346345,0.0,0.0,0.0,0.06849207288837987,0.0,0.00709407211203886,5.4156758836205035e-05,3.29366068848002e-06,0.001319360535474192,0.00041061575047210387,0.0028352556556168803,9.921020659399021e-08,0.0,0.46551687265972247,0.0012906587434165877,9.499397173103076e-06,8.966720151625939e-05,5.682256036373803e-06,6.5190642581760386e-06,1.8067961369881035e-06,0.0005137719058168785,7.373631797625184e-09,0.00037370294096322743,1.936132239063305e-09,1.0884173920120878e-08,0.0001211420240972274,2.135032765527553e-08,1.123897145080675e-06,0.0001519359506970822,2.1852047457381807e-09,6.980209182237977e-05,2.619026743732541e-11
1.423194244449166e-07,0.13238008578023042,0.46346346346346345,0.0,0.0,0.0,0.06833946626188364,0.0,0.007306511523639719,5.870768712926796e-05,3.486864414541148e-06,0.0013709620433514423,0.0004384252829822132,0.0029158062904514597,1.0676689938073292e-07,0.0,0.4655971851185802,0.0012964027009897646,9.478335878254695e-06,9.013356400721888e-05,5.686815364377616e-06,6.5374313557128695e-06,1.811805167559308e-06,0.0005283237843487956,7.583605200660845e-09,0.00039210039800633475,2.0314483549572987e-09,1.1309867608998548e-08,0.00012845001554506188,2.2638329877610912e-08,1.1463537535266806e-06,0.00015668665788494358,2.253731223502398e-09,7.259134436227625e-05,2.7253849337601768e-11
1.4617944763453783e-07,0.13242693789047846,0.46346346346346345,0.0,0.0,0.0,0.06818678473551353,0.0,0.007518945299979457,6.349249990217584e-05,3.6849954175033964e-06,0.0014226992002815016,0.0004670729935420071,0.0029951760719444677,1.1460977959720985e-07,0.0,0.46567751132670737,0.0013014712025306437,9.457262350874414e-06,9.059165418942923e-05,5.689787372699682e-06,6.5522294600241255e-06,1.8158325585666038e-06,0.0005426669769463808,7.790618528431598e-09,0.00041058886584638676,2.1272359925229566e-09,1.1736680390491804e-08,0.0001359186807057997,2.3954651015426207e-08,1.1685658577294843e-06,0.0001614425012707897,2.32233480465569e-09,7.539276872723119e-05,2.8321974354163904e-11
1.5003947082415906e-07,0.13247369419174496,0.46346346346346345,0.0,0.0,0.0,0.06803407448710247,0.0,0.007731347396812617,6.85134871481906e-05,3.887977237899323e-06,0.0014745483289012526,0.000496540547795762,0.0030733352443459553,1.227344296526516e-07,0.0,0.46575780930022104,0.0013059120578435975,9.436183060787175e-06,9.104153181119674e-05,5.691288245072318e-06,6.563719572461317e-06,1.818950198807062e-06,0.000556803162757856,7.994692844174786e-09,0.0004291484915110907,2.223392294694049e-09,1.2164416932094893e-08,0.00014354273005172207,2.5298358791480878e-08,1.190527394682213e-06,0.00016620305518116383,2.3910090829203442e-09,7.820530707607933e-05,2.939407520868081e-11
1.5389949401378029e-07,0.1325203466020386,0.46346346346346345,0.0,0.0,0.0,0.06788137824549104,0.0,0.007943693543089035,7.377257637300215e-05,4.095732677135357e-06,0.0015264875512069427,0.0005268092406587393,0.0031502582753520606,1.311359914796393e-07,0.0,0.4658380405126708,0.001309770403766003,9.415104000967705e-06,9.148328114147393e-05,5.691427388215937e-06,6.5721474118305584e-06,1.821225761228157e-06,0.0005707343978823961,8.195854750293858e-09,0.00044776059296595597,2.3198204709629414e-09,1.2592896745538024e-08,0.00015131697271967973,2.6668538317357934e-08,1.2122337674665144e-06,0.00017096796787682126,2.4597487353833157e-09,8.102799628193118e-05,3.0469623012131936e-11
1.5775951720340152e-07,0.13256688779293524,0.46346346346346345,0.0,0.0,0.0,0.06772873549521889,0.0,0.008155961143769354,7.927134198991723e-05,4.308183970770755e-06,0.0015784966787779392,0.0005578600890356714,0.0032259235636538687,1.3980919998274868e-07,0.0,0.4659181696826697,0.0013130888148625247,9.394030715544584e-06,9.191700797153232e-05,5.6903077304672635e-06,6.5777440859300255e-06,1.8227228885671751e-06,0.0005844630526998509,8.39413549032364e-09,0.00046640762329478526,2.4164296118019148e-09,1.3021953281164767e-08,0.000159236322052575,2.8064293070267848e-08,1.2336817401094138e-06,0.00017573695548306996,2.5285494341590514e-09,8.385996198412822e-05,3.154812544244681e-11
1.6161954039302274e-07,0.13261331114921823,0.46346346346346345,0.0,0.0,0.0,0.0675761826721141,0.0,0.008368129186286996,8.501101559419079e-05,4.525252949276636e-06,0.001630557108193833,0.0005896739165275362,0.003300313160600553,1.4874841561453074e-07,0.0,0.46599816457127746,0.0013159074115519883,9.372968326562491e-06,9.234283682603405e-05,5.6880260131724e-06,6.58072674729377e-06,1.8235013744810756e-06,0.0005979917566499578,8.589570156679188e-09,0.00048507313244621825,2.5131344904743103e-09,1.3451433065153081e-08,0.000167295799881388,2.9484745647861253e-08,1.2548693346412988e-06,0.00018050979623605043,2.5974077626372027e-09,8.670041290962028e-05,3.2629124975477895e-11
1.6547956358264397e-07,0.13265961071666196,0.46346346346346345,0.0,0.0,0.0,0.06742375334976701,0.0,0.008580178150733144,9.099249701843373e-05,4.746861186456175e-06,0.0016826517216254266,0.000622231430260177,0.0033734125060531925,1.579476559944444e-07,0.0,0.4660779957891297,0.0013182639656734926,9.351921559501852e-06,9.276090837669174e-05,5.6846730744704975e-06,6.581299233501681e-06,1.8236173405951772e-06,0.0006113233499070609,8.782196996366087e-09,0.0005037417270357018,2.6098553547709868e-09,1.3881194879419311e-08,0.00017549053965121286,3.0929038319285943e-08,1.2757957274743363e-06,0.0001852863250469357,2.6663211363428427e-09,8.954863546203663e-05,3.37121971312552e-11
1.693395867722652e-07,0.13270578115867987,0.46346346346346345,0.0,0.0,0.0,0.06727147841727134,0.0,0.008792089923693385,9.721636599426654e-05,4.972930136397211e-06,0.0017347647923419886,0.0006555132903208579,0.003445210177963641,1.674006264800384e-07,0.0,0.46615763661287185,0.0013201940036475064,9.330894767611033e-06,9.317137704671132e-05,5.68033412582375e-06,6.579652692856855e-06,1.823123409534168e-06,0.0006244608409280007,8.972056800190754e-09,0.0005223990289249166,2.7065177124128493e-09,1.431110898207965e-08,0.0001838157885811349,3.239633340594588e-08,1.29646114426545e-06,0.00019006642837346807,2.7352877282539412e-09,9.240398856416749e-05,3.4796948715801823e-11
1.7319960996188643e-07,0.13275181771254832,0.46346346346346345,0.0,0.0,0.0,0.06711938624847164,0.0,0.009003847715702154,0.00010368289428678944,5.203381259541103e-06,0.0017868818949618778,0.0006895001721923588,0.0035156976553543215,1.7710074962486143e-07,0.0,0.46623706281061966,0.0013217309072645442,9.309891955085758e-06,9.357440880057904e-05,5.675089021600188e-06,6.575966194011379e-06,1.8220688731935897e-06,0.0006374073691412348,9.159192365119256e-09,0.0005410316331101736,2.8030521128731455e-09,1.4741056367043128e-08,0.00019226690899696485,3.3885813516468334e-08,1.316866759918094e-06,0.0001948500393914961,2.8043063984686855e-09,9.526589874495167e-05,3.588301614556174e-11
1.7705963315150766e-07,0.13279771614919206,0.46346346346346345,0.0,0.0,0.0,0.06696750286296405,0.0,0.00921543598226349,0.00011039205817898447,5.43813613846216e-06,0.0018389898202792112,0.0007241728226026394,0.0035848690943207826,1.870411934759576e-07,0.0,0.4663162524761579,0.001322906012093177,9.288916799129377e-06,9.39701791118586e-05,5.669012521231764e-06,6.5704073193730915e-06,1.820499856730707e-06,0.0006501661721945687,9.343648021540932e-09,0.0005596270653155522,2.899393927670072e-09,1.5170928061355507e-08,0.00020083937895444136,3.53966816566074e-08,1.3370146026908768e-06,0.0001996371334573334,2.8733766280893442e-09,9.813385546281588e-05,3.697006380779291e-11
1.809196563411289e-07,0.1328434727345296,0.46346346346346345,0.0,0.0,0.0,0.06681585207903805,0.0,0.009426840348398855,0.00011734355120929996,5.6771165838127425e-06,0.0018910764945401133,0.0007595121091646885,0.0036527211167212826,1.9721489868375288e-07,0.0,0.4663951858716593,0.0013237487034474947,9.26797267092011e-06,9.435887110140288e-05,5.662174543661508e-06,6.563132742586868e-06,1.818459478345051e-06,0.0006627405573418238,9.525469219497906e-09,0.0005781737395700412,2.995483130576538e-09,1.5600624459250767e-08,0.0002095287922407839,3.6928161229571684e-08,1.356907458865764e-06,0.00020442772385275478,2.942498457204387e-09,0.00010100740665965368,3.8057782412322e-11
1.8477967953075012e-07,0.1328890841932492,0.46346346346346345,0.0,0.0,0.0,0.06666445565878042,0.0,0.009638047536666248,0.0001245367970714802,5.9202447309282625e-06,0.001943130903019352,0.0007954990642021177,0.0037192526111578823,2.0761460440849105e-07,0.0,0.46647384527867236,0.00132428650985262,9.247062655516166e-06,9.474067383777063e-05,5.654640414530532e-06,6.55428878895888e-06,1.815988003873602e-06,0.000675133876553248,9.704702168002875e-09,0.0005966609160304461,3.091264079103124e-09,1.6030054691679448e-08,0.00021833085784000875,3.847949594183502e-08,1.3765487830149316e-06,0.00020922185780323878,3.011672426832994e-09,0.00010388615453890285,3.9145887449676835e-11
1.8863970272037135e-07,0.1329345476745153,0.46346346346346345,0.0,0.0,0.0,0.06651333344558474,0.0,0.009849045298583612,0.00013197096259222752,6.167443127600264e-06,0.001995143017741427,0.0008321149231627846,0.0037844645458141838,2.1823287301654942e-07,0.0,0.4665522148571007,0.001324545193958443,9.226189570731584e-06,9.51157807920514e-05,5.6464711056634264e-06,6.544011978022016e-06,1.8131229965482015e-06,0.0006873495049344652,9.88139352156578e-09,0.0006150786593013778,3.186685298556469e-09,1.645913603002777e-08,0.00022724139894454693,4.004994962897726e-08,1.3959426152832209e-06,0.00021401961275918275,3.0808995246834084e-09,0.00010676975156059933,4.023411770945605e-11
1.9249972590999258e-07,0.13297986071976134,0.46346346346346345,0.0,0.0,0.0,0.06636250349432517,0.0,0.010059822349377785,0.00013964497070876805,6.418634813537573e-06,0.002047103729188019,0.0008693411580256257,0.003848359792684281,2.290621135681615e-07,0.0,0.46663028051188715,0.001324548840861537,9.20535598501764e-06,9.548438843920864e-05,5.637723466296336e-06,6.532429548743449e-06,1.8098994623811589e-06,0.0006993908220659222,1.0055590108432738e-08,0.0006334177974726857,3.2816992698147118e-09,1.688779332272257e-08,0.00023625635158984823,4.1638806015067476e-08,1.4150935008444732e-06,0.00021882109292912686,3.150181134566693e-09,0.00010965789664597543,4.132223377346214e-11
1.963597490996138e-07,0.13302502123237556,0.46346346346346345,0.0,0.0,0.0,0.06621198219444839,0.0,0.01027036830597545,0.00014755751337877426,6.673743392007228e-06,0.0020990047818337863,0.0009071595060905713,0.003910942962727026,2.4009460410665087e-07,0.0,0.46670802976711945,0.0013243199437828054,9.184564234384291e-06,9.58466949979177e-05,5.628450446678204e-06,6.519659967052382e-06,1.8063499901452569e-06,0.0007112611959373353,1.0227338695924198e-08,0.0006516698820435433,3.3762622216965198e-09,1.731595846341918e-08,0.00024537176297709267,4.324536841707321e-08,1.4340064140220679e-06,0.000223626426054122,3.2195189893089612e-09,0.00011255033158458016,4.241001663215312e-11
2.0021977228923504e-07,0.13307002744924698,0.46346346346346345,0.0,0.0,0.0,0.06606178438623286,0.0,0.010480673628150434,0.00015570706436504245,6.932693094123471e-06,0.0021508387133578714,0.0009455519945238639,0.003972220251481197,2.513225127668147e-07,0.0,0.4667854516472837,0.001323879487046311,9.16381643839536e-06,9.620289930061897e-05,5.6187013139813555e-06,6.505813414778312e-06,1.8025048860907035e-06,0.0007229639692029753,1.0396685788984147e-08,0.000669827148858863,3.470333928575001e-09,1.7743569889513087e-08,0.0002545837895388509,4.486895940396172e-08,1.4526866905083886e-06,0.00022843576041229582,3.2889151270040237e-09,0.00011544683763723024,4.349726638894848e-11
