Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15)
4.007147094493012e-09,0.13081099552976141,0.46346346346346345,0.0,0.0,0.0,0.07300213822721667,0.0,0.00011384998535847868,2.524759863754348e-08,4.97494332499556e-10,1.4061102578467738e-06,3.622947023540271e-08,4.04766209566293e-05,4.63176142543126e-11,0.0,0.4634634039721746,3.713624854355312e-05,1.0746936269269111e-05,5.037661403919509e-05,3.128305355607946e-06
4.116557381133963e-09,0.13081181401531514,0.46346346346346345,0.0,0.0,0.0,0.07300020240466008,0.0,0.00011813133366201302,2.6607987487352134e-08,5.259487282322578e-10,1.4473495223658248e-06,3.8373644053237426e-08,4.166262133597531e-05,4.8071863052612026e-11,0.0,0.46346340067679886,3.8966836737428164e-05,1.0761181634987867e-05,5.1217034686557684e-05,3.12822059995135e-06
4.225967667774915e-09,0.13081263650051472,0.46346346346346345,0.0,0.0,0.0,0.07299826663348045,0.0,0.00012244332983855132,2.799968605899296e-08,5.554487884410083e-10,1.488587678677188e-06,4.057972020716278e-08,4.284852465828518e-05,4.983753925692869e-11,0.0,0.4634633973017786,4.082654242868126e-05,1.0773763882661664e-05,5.202996624931872e-05,3.128135626025617e-06
4.335377954415867e-09,0.13081346283547016,0.46346346346346345,0.0,0.0,0.0,0.07299633091367476,0.0,0.00012678482925165997,2.9422393234307058e-08,5.860101371586363e-10,1.5298247237994443e-06,4.284769275005159e-08,4.403433077492025e-05,5.161417879856204e-11,0.0,0.46346339384777235,4.271441038715229e-05,1.0784873335350774e-05,5.281617299409492e-05,3.128050495376749e-06
4.444788241056818e-09,0.13081429287687085,0.46346346346346345,0.0,0.0,0.0,0.07299439524524008,0.0,0.00013115473584775312,3.087581671027739e-08,6.176478791300163e-10,1.571060655431821e-06,4.5177555723344375e-08,4.5220039557154086e-05,5.340134135334439e-11,0.0,0.4634633903154196,4.4629512184923315e-05,1.0794678526224011e-05,5.357641419526486e-05,3.1279652495334313e-06
4.55419852769777e-09,0.13081512648727076,0.46346346346346345,0.0,0.0,0.0,0.07299245962817362,0.0,0.0001355519994351901,3.235967285949549e-08,6.503766146649772e-10,1.612295471717527e-06,4.7569303158145036e-08,4.640565088933731e-05,5.51986086357665e-11,0.0,0.4634633867053423,4.6570945982549276e-05,1.0803328699243528e-05,5.431144184781549e-05,3.127879917061199e-06
4.663608814338722e-09,0.13081596353496644,0.46346346346346345,0.0,0.0,0.0,0.07299052406247251,0.0,0.00013997561317726954,3.3873686570603244e-08,6.842104543516248e-10,1.6535291710948488e-06,5.002292907597197e-08,4.759116466459238e-05,5.7005582853050435e-11,0.0,0.46346338301814405,4.8537836241338253e-05,1.0810956024527797e-05,5.502199873948554e-05,3.127794517999584e-06
4.773019100979673e-09,0.13081680389359585,0.46346346346346345,0.0,0.0,0.0,0.07298858854813403,0.0,0.00014442461128513507,3.54175910722462e-08,7.191630336001269e-10,1.6947617522118317e-06,5.2538427489257597e-08,4.877658078234144e-05,5.882188530784922e-11,0.0,0.4634633792544105,5.0529333370204546e-05,1.081767755021999e-05,5.5708816851835754e-05,3.1277090664031837e-06
4.882429387620625e-09,0.1308176474418982,0.46346346346346345,0.0,0.0,0.0,0.07298665308515545,0.0,0.0001488980668842071,3.699112774586107e-08,7.552475269637979e-10,1.7359932138684921e-06,5.511579240173468e-08,4.9961899146628394e-05,6.064715512880876e-11,0.0,0.46346337541471,5.2544613320766634e-05,1.0823596929902492e-05,5.637261603750556e-05,3.127623572061429e-06
4.991839674261577e-09,0.13081849406343884,0.46346346346346345,0.0,0.0,0.0,0.07298471767353414,0.0,0.00015339509003534983,3.859404593103094e-08,7.924766622095072e-10,1.7772235549708116e-06,5.7755017808770165e-08,5.114711966478116e-05,6.248104811396961e-11,0.0,0.4634633714995938,5.458287714081476e-05,1.0828805954026392e-05,5.701410293505269e-05,3.12753804186688e-06
5.101249960902528e-09,0.13081934364637743,0.46346346346346345,0.0,0.0,0.0,0.0729827823132675,0.0,0.00015791482589544626,4.0226102726093376e-08,8.308627341153186e-10,1.8184527744955463e-06,6.04560976976507e-08,5.233224224638627e-05,6.432323567466949e-11,0.0,0.46346336750959577,5.664335049421971e-05,1.0833385908717159e-05,5.763397008994822e-05,3.127452480860611e-06
5.21066024754348e-09,0.13082019608324058,0.46346346346346345,0.0,0.0,0.0,0.072980847004353,0.0,0.00016245645300618273,4.188706278575704e-08,8.704176179842248e-10,1.8596808714682647e-06,6.321902604781097e-08,5.351726680264533e-05,6.617340387088791e-11,0.0,0.4634633634452338,5.872528315319239e-05,1.0837408779127594e-05,5.823289525865325e-05,3.1273668928831636e-06
5.3200705341844316e-09,0.13082105127071456,0.46346346346346345,0.0,0.0,0.0,0.07297891174678808,0.0,0.00016701918169993244,4.3576698117405275e-08,9.111527828622122e-10,1.9009078449516269e-06,6.604379683101606e-08,5.470219324602717e-05,6.803125252918895e-11,0.0,0.4634633593070092,6.0827948468501e-05,1.0840938313963835e-05,5.881154087354589e-05,3.1272812809197808e-06
5.429480820825383e-09,0.1308219091094495,0.46346346346346345,0.0,0.0,0.0,0.07297697654057035,0.0,0.0001716022526117842,4.529478787770866e-08,9.53079304450084e-10,1.9421336940381424e-06,6.893040401152133e-08,5.588702149004972e-05,6.98964944346114e-11,0.0,0.46346335509540754,6.295064282304024e-05,1.0844030967369134e-05,5.937055364711809e-05,3.1271956473120303e-06
5.538891107466335e-09,0.1308227695038776,0.46346346346346345,0.0,0.0,0.0,0.07297504138569734,0.0,0.00017620493528750267,4.704111817096457e-08,9.962078776998765e-10,1.9833584178438356e-06,7.187884154622215e-08,5.707175144908838e-05,7.176885458846093e-11,0.0,0.46346335081089896,6.509268507365386e-05,1.0846736733172614e-05,5.9910564295533987e-05,3.127109993942227e-06
5.6483013941072866e-09,0.13082363236204284,0.46346346346346345,0.0,0.0,0.0,0.07297310628216669,0.0,0.00018082652687877925,4.881548185019903e-08,1.0405488290907172e-09,2.0245820155027367e-06,7.488910338479577e-08,5.825638303820882e-05,7.364806952519401e-11,0.0,0.46346334645393844,6.725341598523872e-05,1.0849099884167834e-05,6.0432187364860606e-05,3.127024322393172e-06
5.757711680748238e-09,0.1308244975954407,0.46346346346346345,0.0,0.0,0.0,0.07297117122997607,0.0,0.0001854663509184541,5.061767832175387e-08,1.086112128582393e-09,2.065804486163206e-06,7.796118346983022e-08,5.9440916173052943e-05,7.553388668265656e-11,0.0,0.46346334202496625,6.94321976603951e-05,1.0851159627027566e-05,6.093602114610344e-05,3.1269386340531156e-06
5.86712196738919e-09,0.1308253651188674,0.46346346346346345,0.0,0.0,0.0,0.07296923622912313,0.0,0.00019012375616918705,5.244751335390695e-08,1.1329074012469423e-09,2.1070258289860785e-06,8.109507573694162e-08,6.062535076977809e-05,7.742606382061452e-11,0.0,0.46346333752440877,7.162841296740117e-05,1.0852950682153247e-05,6.142264766697353e-05,3.126852930166166e-06
5.9765322540301415e-09,0.13082623485027828,0.46346346346346345,0.0,0.0,0.0,0.07296730127960566,0.0,0.00019479811553950398,5.430479888998952e-08,1.1809439385791413e-09,2.1482460431436825e-06,8.429077411488317e-08,6.180968674502118e-05,7.932436848290492e-11,0.0,0.463463332952678,7.384146496899228e-05,1.0854503796981017e-05,6.189263274938544e-05,3.1267672118572046e-06
6.085942540671093e-09,0.13082710671065378,0.46346346346346345,0.0,0.0,0.0,0.07296536638142137,0.0,0.00019948882506162804,5.618935286637837e-08,1.2302307094872447e-09,2.1894651278188786e-06,8.754827252564936e-08,6.299392401586457e-05,8.122857749893348e-11,0.0,0.4634633283101725,7.60707763541335e-05,1.0855846200499867e-05,6.234652612274292e-05,3.1266814801554363e-06
6.195352827312045e-09,0.13082798062387352,0.46346346346346345,0.0,0.0,0.0,0.07296343153456807,0.0,0.00020419530292609578,5.8100999035628424e-08,1.280776370966298e-09,2.2306830822040675e-06,9.086756488457595e-08,6.417806249980082e-05,8.313847652071987e-11,0.0,0.46346332359727804,7.831578887463938e-05,1.0857002005830231e-05,6.27848615843126e-05,3.1265957360193687e-06
6.3047631139529965e-09,0.13082885651659654,0.46346346346346345,0.0,0.0,0.0,0.07296149673904363,0.0,0.0002089169885687431,6.003956679489905e-08,1.332589278457744e-09,2.2718999055004124e-06,9.424864510043489e-08,6.536210211470424e-05,8.505385959216621e-11,0.0,0.4634633188143672,8.057596278816268e-05,1.0857992566804489e-05,6.320815719922488e-05,3.1265099803552997e-06
6.414173400593948e-09,0.13082973431814843,0.46346346346346345,0.0,0.0,0.0,0.07295956199484588,0.0,0.00021365334180611993,6.200489101974622e-08,1.3856774959000695e-09,2.3131155969173847e-06,9.769150707552385e-08,6.654604277881204e-05,8.697452874761116e-11,0.0,0.4634633139618006,8.285077630880723e-05,1.0858836793748504e-05,6.36169155336482e-05,3.12642421402601e-06
6.5235836872349e-09,0.13083061396041404,0.46346346346346345,0.0,0.0,0.0,0.07295762730197271,0.0,0.0002184038420157483,6.399681190330122e-08,1.4400488054757595e-09,2.354330155672501e-06,1.0119614470575129e-07,6.772988441071125e-05,8.890029363702942e-11,0.0,0.4634633090399267,8.513972506641802e-05,1.085955143309538e-05,6.401162391545559e-05,3.1263384378539786e-06
6.6329939738758515e-09,0.13083149537773553,0.46346346346346345,0.0,0.0,0.0,0.07295569266042204,0.0,0.00022316798735795088,6.601517480081818e-08,1.4957107170599973e-09,2.3955435809910598e-06,1.0476255188071752e-07,6.891362692932605e-05,9.083097117548714e-11,0.0,0.4634633040490823,8.744232157543006e-05,1.0860151314981208e-05,6.439275471735169e-05,3.126252652624503e-06
6.742404260516803e-09,0.13083237850681587,0.46346346346346345,0.0,0.0,0.0,0.07295375807019182,0.0,0.0002279452940362789,6.805983007953804e-08,1.552670477376818e-09,2.436755872105845e-06,1.0839072248379269e-07,7.009727025390408e-05,9.2766385214708e-11,0.0,0.46346329898959304,8.975809471399865e-05,1.0860649572512886e-05,6.47607656580496e-05,3.1261668590900633e-06
6.851814547157755e-09,0.13083326328662637,0.46346346346346345,0.0,0.0,0.0,0.07295182353128002,0.0,0.0002327352955938604,7.013063297378057e-08,1.6109350788688078e-09,2.4779670282568353e-06,1.1208065039219094e-07,7.128081430400368e-05,9.470636623483685e-11,0.0,0.4634632938617734,9.208658921398203e-05,1.086105783595936e-05,6.511610011767614e-05,3.126081057974286e-06
6.9612248337987065e-09,0.13083414965831958,0.46346346346346345,0.0,0.0,0.0,0.0729498890436846,0.0,0.00023753754224324544,7.222744344514826e-08,1.670511268286864e-09,2.5191770486909817e-06,1.1583232947704139e-07,7.246425899948287e-05,9.665075105469402e-11,0.0,0.4634632886659275,9.442736516221475e-05,1.086138640472795e-05,6.545918746410627e-05,3.1259952499741678e-06
7.070635120439658e-09,0.1308350375651453,0.46346346346346345,0.0,0.0,0.0,0.0729479546074036,0.0,0.00024235160022754643,7.43501260477074e-08,1.7314055550066916e-09,2.5603859326620218e-06,1.1964575360345546e-07,7.364760426048999e-05,9.859938255898939e-11,0.0,0.46346328340234944,9.677999751340249e-05,1.0861644399657993e-05,6.579044338736471e-05,3.1259094357610735e-06
7.289455693721562e-09,0.13083681776721742,0.46346346346346345,0.0,0.0,0.0,0.07294408588877706,0.0,0.0002520134917645393,7.867258806214896e-08,1.8571733183677514e-09,2.6428002882626265e-06,1.274578124117084e-07,7.601399616107876e-05,1.0250878599592016e-10,0.0,0.4634632726731225,0.00010151920277364644,1.086198001408822e-05,6.641905738642218e-05,3.125737791258899e-06
7.486394209675275e-09,0.13083842467011383,0.46346346346346345,0.0,0.0,0.0,0.07294060421748905,0.0,0.0002607455447235998,8.265001730694752e-08,1.9749329189783866e-09,2.716969314245514e-06,1.3469977171508972e-07,7.814340801026633e-05,1.060403119792396e-10,0.0,0.46346326278792366,0.00010582106023013565,1.0862112517234557e-05,6.694824875005396e-05,3.1255832962051236e-06
7.683332725628989e-09,0.13084003575192885,0.46346346346346345,0.0,0.0,0.0,0.07293712271242989,0.0,0.0002695097916813387,8.670936245214677e-08,2.097054362967074e-09,2.791134646773431e-06,1.421416892748254e-07,8.027249646223357e-05,1.0958340527071361e-10,0.0,0.46346325268740846,0.00011015535272619286,1.0862117075025678e-05,6.744498213046131e-05,3.1254287904014384e-06
7.880271241582702e-09,0.1308416507481347,0.46346346346346345,0.0,0.0,0.0,0.07293364137358879,0.0,0.0002783042082607648,9.084998354765893e-08,2.2235680319888405e-09,2.865296281716367e-06,1.4978352910251192e-07,8.240126106063214e-05,1.1313733808169812e-10,0.0,0.4634632423729621,0.00011452007918070069,1.0862018862722689e-05,6.791123242900702e-05,3.125274276972144e-06
8.077209757536416e-09,0.1308432694100711,0.46346346346346345,0.0,0.0,0.0,0.07293016020095508,0.0,0.0002871268963222914,9.50712796506427e-08,2.3545023918729125e-09,2.9394542150021024e-06,1.5762525515100208e-07,8.45297013515059e-05,1.1670142911925865e-10,0.0,0.46346323184588645,0.0001189133599085454,1.0861838086379152e-05,6.834885821039574e-05,3.125119758845687e-06
8.27414827349013e-09,0.1308448915050427,0.46346346346346345,0.0,0.0,0.0,0.07292667919451831,0.0,0.0002959760758068185,9.937268698372037e-08,2.4898841092945965e-09,3.01360844261344e-06,1.6566683131524668e-07,8.665781688316196e-05,1.202750403851768e-10,0.0,0.463463221107405,0.00012333342944238057,1.086159096964918e-05,6.875960788773093e-05,3.124965238766373e-06
8.471086789443843e-09,0.13084651681450069,0.46346346346346345,0.0,0.0,0.0,0.07292319835426815,0.0,0.00030485007716405727,1.0375367720698965e-07,2.629738161421891e-09,3.087758960585519e-06,1.7390822143306688e-07,8.87856072060484e-05,1.2385757424092008e-10,0.0,0.4634632101586676,0.00012777862974600385,1.08612905465399e-05,6.914512571033148e-05,3.124810719306178e-06
8.668025305397557e-09,0.13084814513359647,0.46346346346346345,0.0,0.0,0.0,0.07291971768019448,0.0,0.0003137473343071448,1.0821375579073512e-07,2.774087939066204e-09,3.161905765003243e-06,1.823493892858638e-07,9.091307187263985e-05,1.2744847070700134e-10,0.0,0.46346319900075444,0.00013224740379617035,1.0860947295902593e-05,6.950695754168479e-05,3.1246562028760346e-06
8.86496382135127e-09,0.130849776270096,0.46346346346346345,0.0,0.0,0.0,0.07291623717228723,0.0,0.00032266637806635236,1.1275246048529903e-07,2.9229553435111736e-09,3.2360488519988385e-06,1.909902985992678e-07,9.304021043733016e-05,1.3104720498028943e-10,0.0,0.4634631876346814,0.00013673828952853617,1.0860569640552262e-05,6.984655640895553e-05,3.1245016917358906e-06
9.061902337304984e-09,0.13085141004367098,0.46346346346346345,0.0,0.0,0.0,0.07291275683053654,0.0,0.00033160583008557277,1.1736935987821591e-07,3.076360877503792e-09,3.310188217749532e-06,1.9983091304373365e-07,9.516702245633247e-05,1.3465328513853972e-10,0.0,0.4634631760614028,0.00014124991412752728,1.086016434714539e-05,7.016528780811754e-05,3.1243471880037693e-06
9.258840853258698e-09,0.13085304628511477,0.46346346346346345,0.0,0.0,0.0,0.07290927665493266,0.0,0.0003405643971222776,1.2206405203132852e-07,3.2343237307633602e-09,3.384323858475333e-06,2.0887119623508562e-07,9.729350748758499e-05,1.3826625001116443e-10,0.0,0.4634631642818156,0.00014578098864444084,1.08597368504431e-05,7.046443475676849e-05,3.1241926936643815e-06
9.455779369212412e-09,0.13085468483566626,0.46346346346346345,0.0,0.0,0.0,0.0729057966454659,0.0,0.00034954086571872557,1.2683616319053037e-07,3.3968618603490138e-09,3.4584557704369088e-06,2.1811111173501704e-07,9.941966509066245e-05,1.41885667200363e-10,0.0,0.4634631522967631,0.00015033030292643543,1.0859291516851745e-05,7.07452025970686e-05,3.1240382105774744e-06
9.652717885166125e-09,0.13085632554634963,0.46346346346346345,0.0,0.0,0.0,0.07290231680212676,0.0,0.000358534097221076,1.31685346562672e-07,3.5639920661560587e-09,3.5325839499335523e-06,2.275506230515478e-07,0.00010154549482669286,1.4551113124172517e-10,0.0,0.4634631401070384,0.00015489672084172492,1.0858831855916683e-05,7.100872355480568e-05,3.123883740485744e-06
9.849656401119839e-09,0.13085796827736743,0.46346346346346345,0.0,0.0,0.0,0.07289883712490582,0.0,0.00036754302312267377,1.3661128115461035e-07,3.735730061815194e-09,3.606708393301252e-06,2.3718969363944205e-07,0.00010367099625827964,1.4914226189322788e-10,0.0,0.46346312771338666,0.00015947917578609932,1.0858360688640048e-05,7.125606106058016e-05,3.1237292850221415e-06
9.999999999999999e-09,0.13085961289752845,0.46346346346346345,0.0,0.0,0.0,0.07289618083812198,0.0,0.0003744304106418933,1.4042323426807284e-07,3.869946113313209e-09,3.6632927532924957e-06,2.4468249569846156e-07,0.00010529339074215919,1.5191787283664195e-10,0.0,0.46346311811520075,0.0001629876103507837,1.0857994674996738e-05,7.143460792378215e-05,3.1236113839424503e-06
1.0046594917073553e-08,0.13085961289752845,0.46346346346346345,0.0,0.0,0.0,0.07289535761379365,0.0,0.0003765666407076206,1.4161367066984208e-07,3.9120905412671834e-09,3.6808290969108603e-06,2.470282869005904e-07,0.00010579616894942859,1.5277870254138493e-10,0.0,0.46346311511650906,0.00016407666645609542,1.0857880281849116e-05,7.14882138385507e-05,3.1235748457166366e-06
1.0243533433027266e-08,0.13086125928371498,0.46346346346346345,0.0,0.0,0.0,0.07289187826878107,0.0,0.00038560400897191534,1.4669224245833276e-07,4.093087241281341e-09,3.7549460571663386e-06,2.570663661843589e-07,0.00010792101246547924,1.5642011871410768e-10,0.0,0.4634631023170649,0.00016868825287402484,1.0857392456551242e-05,7.170611976958449e-05,3.123420424002594e-06
1.044047194898098e-08,0.13086290732038264,0.46346346346346345,0.0,0.0,0.0,0.07288839908985886,0.0,0.0003946542448025636,1.5184674651558139e-07,4.278733000165326e-09,3.829059270503094e-06,2.673038947879077e-07,0.00011004552637304061,1.6006619669168806e-10,0.0,0.4634630893156744,0.00017331305265064735,1.0856898675684401e-05,7.191065953760344e-05,3.1232660212228155e-06
1.0637410464934694e-08,0.1308645568990928,0.46346346346346345,0.0,0.0,0.0,0.07288492007701797,0.0,0.0004037165193976456,1.5707695452743227e-07,4.469039812893342e-09,3.903168733386393e-06,2.777408359564815e-07,0.0001121697102399308,1.6371664220878493e-10,0.0,0.4634630761129212,0.00017795023747203427,1.085640011482968e-05,7.210266006900363e-05,3.1231116386352343e-06
1.0834348980888407e-08,0.13086620791807319,0.46346346346346345,0.0,0.0,0.0,0.07288144123024937,0.0,0.00041279005491177327,1.6238265895760183e-07,4.664018882864714e-09,3.977274442309849e-06,2.8837715288367505e-07,0.00011429356363512036,1.67371179241003e-10,0.0,0.46346306270935445,0.0001825990297979355,1.0855897718784157e-05,7.228289777492398e-05,3.122957277418224e-06
1.1031287496842121e-08,0.1308678602818064,0.46346346346346345,0.0,0.0,0.0,0.07287796254954403,0.0,0.0004218741213120712,1.677636721752156e-07,4.863680670495065e-09,4.051376393793997e-06,2.992128087116744e-07,0.00011641708612867924,1.710295488699412e-10,0.0,0.46346304910549124,0.0001872586997595448,1.0855392246771114e-05,7.245210160568111e-05,3.122802938675548e-06
1.1228226012795835e-08,0.13086951390064416,0.46346346346346345,0.0,0.0,0.0,0.07287448403489315,0.0,0.0004309680334306216,1.7321982561990102e-07,5.068034938833042e-09,4.1254745843849196e-06,3.1024776653147745e-07,0.000118540277291727,1.7469150822096707e-10,0.0,0.4634630353018187,0.0001919285622450635,1.085488430875657e-05,7.261095592649017e-05,3.1226486234410215e-06
1.1425164528749548e-08,0.13087116869044588,0.46346346346346345,0.0,0.0,0.0,0.07287100568628788,0.0,0.00044007114820043353,1.7875096900219755e-07,5.277090796384487e-09,4.199569010652962e-06,3.2148198938309406e-07,0.00012066313669638612,1.7835682946854285e-10,0.0,0.46346302129879485,0.00019660797416199172,1.0854374394758087e-05,7.276010322364434e-05,3.1224943326828855e-06
1.1622103044703262e-08,0.1308728245722395,0.46346346346346345,0.0,0.0,0.0,0.07286752750371944,0.0,0.00044918286206314077,1.843569695372637e-07,5.49085673731408e-09,4.273659669191488e-06,3.329154402557283e-07,0.00012278566391573832,1.8202529890450202e-10,0.0,0.46346300709685195,0.00020129633186567153,1.0853862898476418e-05,7.290014665028871e-05,3.122340067307925e-06
1.1819041560656975e-08,0.13087448147190317,0.46346346346346345,0.0,0.0,0.0,0.0728640494871791,0.0,0.0004583026085375538,1.9003771121007204e-07,5.709340679183567e-09,4.347746556615721e-06,3.445480820879448e-07,0.0001249078585237832,1.8569671606509625e-10,0.0,0.46346299269639707,0.00020599306874420837,1.0853350136264367e-05,7.30316524206366e-05,3.122185828165316e-06
1.2015980076610689e-08,0.13087613931986727,0.46346346346346345,0.0,0.0,0.0,0.07286057163665823,0.0,0.00046742985593888477,1.957930940704672e-07,5.9325499983762045e-09,4.421829669561625e-06,3.563798777678192e-07,0.0001270297200954002,1.8937089291292056e-10,0.0,0.463462978097814,0.00021069765295046115,1.0852836362314546e-05,7.315515206104595e-05,3.12203161605023e-06
1.2212918592564403e-08,0.1308777980508338,0.46346346346346345,0.0,0.0,0.0,0.07285709395214815,0.0,0.00047656410523908406,2.0162303355661266e-07,6.1604915633486286e-09,4.495909004684855e-06,3.6841079013307534e-07,0.00012915124820631215,1.930476530700742e-10,0.0,0.4634629633014647,0.00021540958527230483,1.0852321780842749e-05,7.327114452596709e-05,3.1218774317072087e-06
1.260679562447183e-08,0.1308811179204397,0.46346346346346345,0.0,0.0,0.0,0.07285013908112621,0.0,0.0004948517650950822,2.1350631727758426e-07,6.630596545411883e-09,4.644056328178486e-06,3.9306981601957253e-07,0.00013339330235293405,2.0040827194067892e-10,0.0,0.4634629331168142,0.00022485364901700587,1.0851290814561387e-05,7.348245239929005e-05,3.1215691490807914e-06
1.2961284953188515e-08,0.13088410824640168,0.46346346346346345,0.0,0.0,0.0,0.07284388026487784,0.0,0.0005113301995492749,2.2445570058734575e-07,7.069934876639384e-09,4.7773759659874525e-06,4.159435445426994e-07,0.00013721000640905416,2.0704010869093988e-10,0.0,0.4634629052774993,0.00023337402897801482,1.0850361516956009e-05,7.365136125891755e-05,3.1212917962381577e-06
1.33157742819052e-08,0.13088710058634814,0.46346346346346345,0.0,0.0,0.0,0.0728376219863723,0.0,0.0005278248523522076,2.356459695392822e-07,7.524692390329345e-09,4.910683312438755e-06,4.3946183088940007e-07,0.00014102562348932516,2.1367803381857695e-10,0.0,0.46346287680218967,0.00024191174582578452,1.0849431353447258e-05,7.38024157523626e-05,3.1210145429574376e-06
1.3670263610621885e-08,0.13089009468433294,0.46346346346346345,0.0,0.0,0.0,0.07283136424556068,0.0,0.0005443337563985611,2.4707710752310897e-07,7.994894473400953e-09,5.043978348619163e-06,4.636244565226728e-07,0.0001448401511458647,2.203213552553963e-10,0.0,0.4634628476923693,0.00025046483128020786,1.084850063767285e-05,7.393758384057415e-05,3.1207373921251658e-06
1.402475293933857e-08,0.1308930903092458,0.46346346346346345,0.0,0.0,0.0,0.07282510704239432,0.0,0.0005608551568252369,2.587492140613997e-07,8.480563212653848e-09,5.1772610557545965e-06,4.884312023843223e-07,0.00014865358693745128,2.269694566321009e-10,0.0,0.4634628179493822,0.00025903152936103543,1.0847569577549291e-05,7.405862133879449e-05,3.1204603463021582e-06
1.4379242268055255e-08,0.13089608725706012,0.46346346346346345,0.0,0.0,0.0,0.07281885037682494,0.0,0.0005773874880549382,2.706624958732758e-07,8.981717752213144e-09,5.3105314151976115e-06,5.138818488960725e-07,0.0001524659284291411,2.3362178908016774e-10,0.0,0.4634627875744478,0.0002676102734452869,1.0846638311428522e-05,7.416709480932449e-05,3.1201834077595207e-06
1.473373159677194e-08,0.1308990853444269,0.46346346346346345,0.0,0.0,0.0,0.07281259424880435,0.0,0.0005939293533413072,2.828172585822301e-07,9.498374612041958e-09,5.443789408416039e-06,5.399761759605135e-07,0.0001562771731919274,2.4027786392957056e-10,0.0,0.46346275656867536,0.0002761996658175348,1.0845706932746525e-05,7.42644019751316e-05,3.1199065785106045e-06
1.5088220925488623e-08,0.13090208440842996,0.46346346346346345,0.0,0.0,0.0,0.07280633865828473,0.0,0.0006104795065127685,2.9521389901266443e-07,1.0030547972230876e-08,5.577035016982669e-06,5.667139629619136e-07,0.00016008731880243736,2.469372461935876e-10,0.0,0.4634627249330756,0.00028479845941217573,1.0844775505501948e-05,7.43517899525329e-05,3.119629860339462e-06
1.5442710254205306e-08,0.13090508430343192,0.46346346346346345,0.0,0.0,0.0,0.07280008360521834,0.0,0.0006270368357582085,3.0785289805932865e-07,1.0578249925489935e-08,5.7102682225659115e-06,5.940949887669155e-07,0.00016389636284266392,2.535995487839655e-10,0.0,0.4634626926685724,0.00029340554159315097,1.084384407309699e-05,7.443037145476766e-05,3.1193532548260496e-06
1.579719958292199e-08,0.13090808489958816,0.46346346346346345,0.0,0.0,0.0,0.07279382908955773,0.0,0.0006436003491678971,3.2073481406659657e-07,1.1141490702280288e-08,5.843489006921311e-06,6.221190317251416e-07,0.00016770430289972743,2.6026442735307237e-10,0.0,0.4634626597760121,0.00030201991968796337,1.0842912664314271e-05,7.450113924556588e-05,3.1190767633686893e-06
1.6151688911638672e-08,0.13091108608098329,0.46346346346346345,0.0,0.0,0.0,0.07278757511125547,0.0,0.0006601691618204658,3.3386027668507426e-07,1.1720278871837688e-08,5.976697351883849e-06,6.507858696697288e-07,0.00017151113656566376,2.669315756879057e-10,0.0,0.4634626262561721,0.0003106407080681857,1.08419812980755e-05,7.456497904864214e-05,3.118800387204057e-06
1.6506178240355356e-08,0.1309140877442176,0.46346346346346345,0.0,0.0,0.0,0.07278132167026435,0.0,0.0006767424842422239,3.472299811728603e-07,1.23146215218015e-08,6.109893239360946e-06,6.800952799178105e-07,0.0001753168614372354,2.736007215939455e-10,0.0,0.4634625921097692,0.0003192671166026334,1.0841049987076073e-05,7.46226810866654e-05,3.1185241274249935e-06
1.686066756907204e-08,0.13091708979702044,0.46346346346346345,0.0,0.0,0.0,0.07277506876653733,0.0,0.0006933196121098655,3.6084468312148886e-07,1.2924524418467357e-08,6.243076651326111e-06,7.100470392709572e-07,0.00017912147511576405,2.802716232229108e-10,0.0,0.4634625573374657,0.00032789844035382504,1.0840118740040894e-05,7.467495037919153e-05,3.1182479849963586e-06
1.7215156897788722e-08,0.13092009215706313,0.46346346346346345,0.0,0.0,0.0,0.07276881640002737,0.0,0.0007098999170709032,3.747051935802844e-07,1.3549992149622934e-08,6.376247569813187e-06,7.406409240155859e-07,0.00018292497520698222,2.8694406579949437e-10,0.0,0.46346252193987597,0.0003365340503922387,1.0839187562912048e-05,7.472241592461675e-05,3.1179719607691317e-06
1.7569646226505405e-08,0.1309230947508763,0.46346346346346345,0.0,0.0,0.0,0.07276256457068762,0.0,0.0007264828385592043,3.888123745524262e-07,1.4191028251875367e-08,6.509405976911152e-06,7.718767099233492e-07,0.0001867273593209011,2.9361785870314783e-10,0.0,0.4634624859175715,0.0003451733856061915,1.083825645957251e-05,7.476563888759893e-05,3.1176960554929435e-06
1.792413555522209e-08,0.13092609751289913,0.46346346346346345,0.0,0.0,0.0,0.07275631327847126,0.0,0.0007430678764913177,4.031671348351321e-07,1.4847635324251253e-08,6.642551854759377e-06,8.037541722515079e-07,0.00019052862507169387,3.0029283286402343e-10,0.0,0.46346244927108665,0.0003538159453932781,1.0837325432478559e-05,7.480511990553559e-05,3.1174202698272413e-06
1.8278624883938772e-08,0.13092910038462688,0.46346346346346345,0.0,0.0,0.0,0.07275006252333158,0.0,0.0007596545847462093,4.177704261802114e-07,1.5519815129589572e-08,6.775685185543356e-06,8.362730857432993e-07,0.00019432877007759215,3.069688384383297e-10,0.0,0.46346241200092186,0.00036246128313587717,1.0836394483208048e-05,7.484130561149131e-05,3.117144604351217e-06
