Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188)
7.560746041110048e-15,0.13078664457757005,0.46346346346346345,0.0,0.0,0.0,0.07307307293873368,1.4426531092041674e-33,1.9463706134474618e-15,9.67221514101171e-20,1.5974562572526562e-20,4.872078968363937e-17,3.897784568615769e-24,1.3535797231032445e-15,6.515990535382197e-22,0.0,0.46346346346346345,4.335711869294074e-13,9.138601411984404e-11,9.138684226891735e-11,8.503754576834449e-11,2.4459757469515143e-13,1.8874756444523313e-13,5.046528285154273e-18,1.9233821081090345e-23,8.337042727726792e-26,1.1853608356012897e-31,2.0647213248452293e-24,1.6729811434637312e-25,4.3523621428649237e-32,1.1071535206372316e-16,3.508844596193189e-17,1.3358094500011704e-22,5.790164086221264e-25,5.476909685945124e-21,5.745900008701271e-28,7.005858045422531e-57,3.6740357266054404e-62,4.822976256852851e-41,7.058319073088789e-64,8.482792971188386e-69,9.119056880936612e-70,7.425764255308934e-71,8.065380956488933e-72,2.2392486922382744e-78
1.1341125470999772e-14,0.13078664458635528,0.46346346346346345,0.0,0.0,0.0,0.07307307287156387,5.0450313794728794e-33,4.0297027683606e-15,2.0025126698439402e-19,3.307319873341662e-20,1.008705401516053e-16,1.0646031571515164e-23,2.8024045621476244e-15,1.3490813694119207e-21,0.0,0.46346346346346345,6.504801069729631e-13,1.3707881442890667e-10,1.3708052900470632e-10,1.2755553277391796e-10,3.6689549170870203e-13,2.8311832805465133e-13,1.0448116967068202e-17,4.908258190708148e-23,2.7568068693134824e-25,4.649065856643667e-31,5.6323570329990396e-24,4.5627043373244125e-25,1.519691099758104e-31,2.2922054522597365e-16,7.264605498914531e-17,3.4088545367093554e-22,1.9146394327757434e-24,1.127694493028056e-20,1.5693845344168844e-27,9.691483674861309e-56,5.665552319189561e-61,2.1088831908158985e-40,9.414137159158578e-63,1.3675800614851533e-67,1.3467372963992366e-68,1.3395123912582042e-69,1.3178269797880357e-70,4.4382610684229306e-77
1.5121504900889494e-14,0.13078664459514053,0.46346346346346345,0.0,0.0,0.0,0.07307307280439405,1.260616449363228e-32,6.8534501610620254e-15,3.4057540205607065e-19,5.624866373926681e-20,1.7155485731206058e-16,2.2275003297055186e-23,4.766138041149383e-15,2.2944788327002582e-21,0.0,0.46346346346346345,8.674710361769483e-13,1.8277142517519881e-10,1.827743412159961e-10,1.7007294755837058e-10,4.891926899575954e-13,3.774869717093207e-13,1.7769379173007106e-17,9.682950042114747e-23,6.583790867526955e-25,1.2452402196586627e-30,1.1771731157971139e-23,9.534282957715076e-25,3.792461858342119e-31,3.898415218484757e-16,1.235516999557316e-16,6.724975786587785e-22,4.5725474066169835e-24,1.9078985290878525e-20,3.2836785084608814e-27,4.44782666175205e-55,2.8680536813656544e-60,6.1392591147917e-40,4.440682912423505e-62,6.693872265697115e-67,7.012507313613166e-68,7.404309932283853e-69,7.585449913183e-70,2.7185972307287337e-76
1.8901884330779218e-14,0.13078664460392594,0.46346346346346345,0.0,0.0,0.0,0.07307307273722424,2.6745358567442816e-32,1.0470492184445509e-14,5.20322873353459e-19,8.59349455545928e-20,2.6209777835704404e-16,4.05506824049632e-23,7.281552479633495e-15,3.505514085294813e-21,0.0,0.46346346346346345,1.0845498325304354e-12,2.2846383281929975e-10,2.2846828786445566e-10,2.125897492564125e-10,6.11489118108138e-13,4.718533440345336e-13,2.7147389060997676e-17,1.6638444294389755e-22,1.3360258937843498e-24,2.782076550711481e-30,2.1405871912248736e-23,1.7333927063263612e-24,8.035763823843222e-31,5.955856141164269e-16,1.887587345222551e-16,1.155574086992163e-21,9.278945696080281e-24,2.899291830434924e-20,5.977812392736325e-27,1.638706314502703e-54,1.125973631956709e-59,1.4893448966484707e-39,1.6755427131206176e-61,2.673504686585103e-66,2.83363870383404e-67,3.181430328311276e-68,3.3387200110977243e-69,1.266136030981585e-75
2.6462643190558666e-14,0.13078664462149714,0.46346346346346345,0.0,0.0,0.0,0.07307307260288462,9.798670797841195e-32,2.013424006635155e-14,1.0005648541239478e-18,1.6524844838057193e-19,5.040077735353584e-16,1.07064918379341e-22,1.4002031076227594e-14,6.74127826108986e-21,0.0,0.46346346346346345,1.51897654729003e-12,3.198480260484966e-10,3.198565929115725e-10,2.9762147493456475e-10,8.560796157860608e-13,6.605791323679902e-13,5.2202544305409483e-17,3.8301188189551016e-22,4.309939434508794e-24,1.0930389651329208e-29,5.634475994377653e-23,4.560440757340365e-24,2.9318210669177806e-30,1.145271160401315e-15,3.629748262570682e-16,2.6601288764885595e-21,2.9933655206973245e-23,5.507123617837848e-20,1.5783189184951124e-26,1.992205308708835e-53,1.9729303757885783e-58,7.679902637534877e-39,2.9023879278641913e-60,4.826109850770002e-65,7.290300015982067e-66,9.785001688941081e-67,1.4587921441844573e-67,6.76370268272981e-74
3.402340205033811e-14,0.13078664463906872,0.46346346346346345,0.0,0.0,0.0,0.073073072468545,2.54438232098302e-31,3.301986605731963e-14,1.6409274238346681e-18,2.7100475350088813e-19,8.265761701931545e-16,2.2197076761854533e-22,2.2963074764253894e-14,1.1056145312852953e-20,0.0,0.46346346346346345,1.9537601400125753e-12,4.112313943837789e-10,4.112454439662078e-10,3.8265071065929177e-10,1.1006669857866297e-12,8.492956963929441e-13,8.561057729956928e-17,7.073643864518664e-22,1.0140840599267416e-23,2.8925731580666766e-29,1.164938640968912e-22,9.424950286735678e-24,7.58709359417766e-30,1.878211435462189e-15,5.952754125942233e-16,4.9129092530975196e-21,7.043146022031352e-23,8.924868909873457e-20,3.272250126962985e-26,9.887420488238398e-53,1.1036491531704197e-57,2.4670145374347754e-38,1.6796309244282202e-59,2.7755151468152067e-64,4.774850969721802e-65,6.680069437575262e-66,1.1199737631119668e-66,5.4006930961859965e-73
4.914491976989701e-14,0.1307866446742132,0.46346346346346345,0.0,0.0,0.0,0.07307307219986577,1.1278122480867226e-30,6.845502812089883e-14,3.4019518183689586e-18,5.618311033350896e-19,1.7136608902054947e-15,6.6694630822084345e-22,4.760557357224369e-14,2.292336168537001e-20,0.0,0.46346346346346345,2.824397818375727e-12,5.939956567587444e-10,5.940247838250423e-10,5.527017136758941e-10,1.5898323444021881e-12,1.2267011579067722e-12,1.7747961994178379e-16,1.70163435007885e-21,3.6360013622621917e-23,1.226724253570911e-28,3.477645221263407e-22,2.811344817526955e-23,3.3337171045777e-29,3.893732583765899e-15,1.2341024918319616e-15,1.1818802445944452e-20,2.5253821191807223e-22,1.8043105332944525e-19,9.832161590607982e-26,1.481851344598124e-51,2.1699182741812026e-56,1.6376934737931357e-37,4.2353264824982474e-58,6.610476096961265e-63,1.6679535965143817e-63,2.6545435199109335e-64,6.6226938496537035e-65,3.650290585898756e-71
7.938795520901479e-14,0.1307866447445075,0.46346346346346345,0.0,0.0,0.0,0.0730730716625073,8.318169630082572e-30,1.779783394409491e-13,8.845214686172477e-18,1.4607136718383822e-18,4.455656715452412e-15,2.8673043434914183e-21,1.2376982733555477e-13,5.961118002806491e-20,0.0,0.46346346346346345,4.569955174221349e-12,9.595142846502315e-10,9.59590014214761e-10,8.927738486376307e-10,2.5681255384909783e-12,1.9814014317186405e-12,4.614152235985961e-16,5.1041316153699615e-21,1.870537207333363e-22,7.434842582763402e-28,1.4739525954579902e-21,1.1902975228573248e-22,2.4114266833766983e-28,1.0123022454352632e-14,3.2086357489016346e-15,3.545312059527533e-20,1.2992496094188506e-21,4.456553265936506e-19,4.227157582481983e-25,5.027952956280058e-50,9.598473487190244e-55,2.1157903833635717e-36,3.0793369863599257e-56,4.391723540975177e-61,1.6937432025980306e-61,3.4417300041570286e-62,1.322869098065269e-62,9.320319778370296e-69
1.3987402608725037e-13,0.1307866448851172,0.46346346346346345,0.0,0.0,0.0,0.07307307058779039,8.791957902530098e-29,5.516166318109424e-13,2.741679253755167e-17,4.527205059835714e-18,1.381125208265784e-14,1.614479582363291e-20,3.8359685589914416e-13,1.8482310189189685e-19,0.0,0.46346346346346345,8.078198233201314e-12,1.6905119553196914e-09,1.6907466752430618e-09,1.5727986548737763e-09,4.524561852368132e-12,3.490359515954542e-12,1.429963451325017e-15,1.7612428978250426e-20,1.2078411791836697e-21,5.400794245431684e-27,8.059364179644547e-21,6.511823164924803e-22,2.454359324846424e-27,3.1372114335465076e-14,9.945042833377551e-15,1.2235025399504083e-19,8.39043599330715e-21,1.2505435262993027e-18,2.3803549845686223e-24,2.9606861778851705e-48,6.756257397331054e-53,4.161346755898476e-35,3.997859383597527e-54,5.486409023925924e-59,2.7776164662116268e-59,8.559499895818019e-60,4.3282775520630014e-60,4.62144653599483e-66
2.608461678437215e-13,0.13078664516642122,0.46346346346346345,0.0,0.0,0.0,0.07307306843835655,1.1376243507758411e-27,1.917107821138906e-12,9.530219566369116e-17,1.573363116256567e-17,4.801134489291139e-14,1.0718929825511239e-19,1.3331041548708343e-12,6.427120362588557e-19,0.0,0.4634634634634634,1.5163201600177374e-11,3.1523489722468363e-09,3.1531647804715555e-09,2.93237056939828e-09,8.436834319278588e-12,6.506506867306996e-12,4.968892134517388e-15,6.54540323298721e-20,8.73371350342679e-21,4.187868283368366e-26,5.053263882846791e-20,4.12243700404746e-21,2.9736680087605515e-26,1.0901313704465524e-13,3.456599299827443e-14,4.548096529798671e-19,6.068363525912448e-20,3.634333726082894e-18,1.580628280402535e-23,2.359667754259942e-46,5.979587140175158e-51,9.956682655991493e-34,6.830379666550997e-52,9.259908622382923e-57,5.471430819762865e-57,2.885544252762725e-57,1.7041037710000484e-57,3.109156611826289e-63
3.8181830960019267e-13,0.1307866454478379,0.46346346346346345,0.0,0.0,0.0,0.07307306628892277,4.5693368783985926e-27,4.106687089160986e-12,2.041799455005378e-16,3.370274412102933e-17,1.0286644154456051e-13,3.22048893603934e-19,2.8555655804821565e-12,1.377317139441938e-18,0.0,0.46346346346346334,2.2339566383714238e-11,4.61397491079017e-09,4.615722573400999e-09,4.291305757651825e-09,1.2348306749328722e-11,9.520297147077812e-12,1.0642455375224628e-14,1.4371169024165563e-19,2.6974067825236926e-20,1.3220117163360965e-25,1.4603787920644028e-19,1.2040509261406244e-20,1.1544721363484969e-25,2.3348623218797697e-13,7.404953169407985e-14,9.987927977900115e-19,1.8745011869713517e-19,6.750294780444205e-18,4.749497034467683e-23,2.014439995024891e-45,5.186337496202613e-50,4.967543177264982e-33,6.761194855758663e-51,9.151196904559988e-56,5.523130876199251e-56,3.22575763251334e-56,1.9419260835119565e-56,3.8825731973178237e-62
5.027904513566638e-13,0.13078664572936724,0.46346346346346345,0.0,0.0,0.0,0.07307306413948902,1.2542258760891809e-26,7.120078045723969e-12,3.540538024802344e-16,5.843188630788914e-17,1.783808103434254e-13,7.135582572327022e-19,4.950724970704459e-12,2.388715859906639e-18,0.0,0.4634634634634632,2.960729970935674e-11,6.075389799989615e-09,6.078420021670067e-09,5.6496045048244215e-09,1.6258979390386768e-11,1.2531732241426245e-11,1.8449059536026582e-14,2.5236161807968993e-19,6.067951350023193e-20,3.0098230086353434e-25,3.1212072602026657e-19,2.6063536652230043e-20,3.0766023179280895e-25,4.0475643509939403e-13,1.283934382463303e-13,1.7542606039064874e-18,4.2174001253641116e-19,1.029449935554377e-17,1.0524463575204056e-22,1.089076069865094e-44,2.831156980639135e-49,1.5990292757589828e-32,4.0622564885649053e-50,5.51755471889501e-55,3.361632574870657e-55,2.1335956440110555e-55,1.2969837503731782e-55,2.8005389907820748e-61
6.23762593113135e-13,0.13078664601100923,0.46346346346346345,0.0,0.0,0.0,0.07307306199005532,2.799024479670537e-26,1.0956995172295068e-11,5.449276588675775e-16,8.991831224102681e-17,2.7455874311900046e-13,1.3363165788689844e-18,7.618317685121124e-12,3.6769286415631425e-18,0.0,0.46346346346346307,3.696640894922653e-11,7.53659366983574e-09,7.541257091846011e-09,7.007267105545647e-09,2.0168852498572357e-11,1.5540814098627084e-11,2.838705858561208e-14,3.9137993595601197e-19,1.147579151879641e-19,5.736508024186672e-25,5.643883454175783e-19,4.783115766763869e-20,6.680934517755214e-25,6.227876237233491e-13,1.9759541922362574e-13,2.7211774743782034e-18,7.977165754365387e-19,1.407348969673339e-17,1.9711700784226795e-22,4.315640702439993e-44,1.1324929418604411e-48,4.0616800467144546e-32,1.7890739907460884e-49,2.4369374631777656e-54,1.498007896917241e-54,1.0303565902656625e-54,6.315687738034634e-55,1.4675578991785107e-60
8.657068766260773e-13,0.13078664657463082,0.46346346346346345,0.0,0.0,0.0,0.07307305769118803,9.624799550916733e-26,2.1100350055011962e-11,1.04968980573159e-15,1.7315284321515097e-16,5.28920805512635e-13,3.477900229799143e-18,1.466982256552524e-11,7.083677712107318e-18,0.0,0.46346346346346273,5.195878248756522e-11,1.0458368462608396e-08,1.0467349974006507e-08,9.720684959269814e-09,2.798620106569075e-11,2.1551925317293625e-11,5.4651145475909215e-14,7.6043479543142985e-19,3.0221187796503367e-19,1.524835349581503e-24,1.3731801878114414e-18,1.2043464410682446e-19,2.184635774853695e-24,1.1989991390301237e-12,3.8056510574206033e-13,5.289236850918555e-18,2.1013778044879165e-18,2.201235930957059e-17,5.131206908540803e-22,3.839809252909262e-43,1.0277684711714612e-47,1.7150691482126375e-31,2.0256873398499434e-48,2.758023006487944e-53,1.735947853990594e-53,1.4219908655109622e-53,8.87975914661721e-54,2.415280828866153e-59
1e-12,0.13078664713870253,0.46346346346346345,0.0,0.0,0.0,0.0730730553050672,1.6680088496495924e-25,2.8150854790217093e-11,1.4006578708073253e-15,2.3100545122919346e-16,7.057968462070532e-13,5.31351255227695e-18,1.9570805458334557e-11,9.45231071988122e-18,0.0,0.4634634634634625,6.043819540025199e-11,1.2079758950051513e-08,1.2091742274181088e-08,1.1225692555064274e-08,3.2323904287857945e-11,2.4884387469107478e-11,7.290119261181658e-14,1.017600169672509e-18,4.636826275142264e-19,2.3474364951849417e-24,2.0234461756781113e-18,1.8121168384404768e-19,3.692973578691103e-24,1.5993894083894354e-12,5.077629172277235e-13,7.079534458655086e-18,3.224656350699081e-18,2.6484665878272575e-17,7.84029309598809e-22,9.782464319323735e-43,2.629475517065628e-47,3.2470272688440374e-31,5.65141719114608e-48,7.701493702792491e-53,4.882399016777793e-53,4.314142416326498e-53,2.716667682938356e-53,7.91042814656156e-59
1.1076511601390196e-12,0.13078664713870253,0.46346346346346345,0.0,0.0,0.0,0.07307305339232091,2.4579797010801807e-25,3.453446411773776e-11,1.71849760706332e-15,2.8338434069393805e-16,8.659859847540455e-13,7.184299614305662e-18,2.400795993147218e-11,1.1597228979720685e-17,0.0,0.4634634634634623,6.73167460463707e-11,1.3379299529492258e-08,1.3394000951878742e-08,1.2431561679392098e-08,3.5800354504074746e-11,2.755364640310646e-11,8.942153745582676e-14,1.2506886843743843e-18,6.28636732682922e-19,3.1893800408525037e-24,2.6616705230369348e-18,2.4236931254973176e-19,5.350391174013058e-24,1.9618314300047028e-12,6.229402101626388e-13,8.702710688761063e-18,4.372354999041822e-18,3.002667319659825e-17,1.0601602568791298e-21,1.7868983884646427e-42,4.811336595216502e-47,5.058661898607361e-31,1.0749860502573337e-47,1.465602068122114e-52,9.318770092020484e-53,8.496074563563678e-53,5.3678380063344745e-53,1.6037787714595473e-58
1.349595443651962e-12,0.13078664770322396,0.46346346346346345,0.0,0.0,0.0,0.07307304909345394,5.269305528480652e-25,5.125693089168307e-11,2.5513839210111948e-15,4.205896666439673e-16,1.285788905566374e-12,1.2915730141425089e-17,3.5630499447380526e-11,1.7217018894273933e-17,0.0,0.46346346346346173,8.304036168598046e-11,1.629938712348956e-08,1.6321209743396092e-08,1.5139899749000854e-08,4.361131497503223e-11,3.354599375639524e-11,1.3268438105328258e-13,1.86194387039702e-18,1.1353502758951326e-18,5.781360808623731e-24,4.4979268240595454e-18,4.2654052088892875e-19,1.1043128753161727e-23,2.9109801974528588e-12,9.247013883929914e-13,1.2961321350894815e-17,7.89895178333325e-18,3.7974403342238685e-17,1.9062983316383268e-21,6.297366304715226e-42,1.7076531997909338e-46,1.2164897546473227e-30,4.252937836993014e-47,5.792813429303842e-52,3.719188199957492e-52,3.731323210832588e-52,2.3799897315354433e-52,7.768416362199661e-58
1.5915397271649043e-12,0.13078664826819483,0.46346346346346345,0.0,0.0,0.0,0.07307304479458712,1.0050260068705796e-24,7.126536670557209e-11,3.548381313211136e-15,5.84745903659287e-16,1.7883635855499909e-12,2.1128026461984076e-17,4.9535232053936e-11,2.3942379859461352e-17,0.0,0.46346346346346107,9.912969080530549e-11,1.9218631495376568e-08,1.9248976068981918e-08,1.7845701627502955e-08,5.141908462100775e-11,3.9528983608826766e-11,1.8442596682107653e-13,2.594005616846932e-18,1.863246358138314e-18,9.51265681827851e-24,6.923253960650657e-18,6.855924931589447e-19,2.0316907172187464e-23,4.046144132072505e-12,1.285829468947204e-12,1.8064800209557568e-17,1.29669357415479e-17,4.5936027988322164e-17,3.119016517839532e-21,1.8596270318818007e-41,5.074471730762965e-46,2.558956558916707e-30,1.4178094120500986e-46,1.927858418308601e-51,1.2502182636951426e-51,1.3775272538717528e-51,8.866825426689976e-52,3.154189050628884e-57
2.075428294190789e-12,0.13078664939948362,0.46346346346346345,0.0,0.0,0.0,0.0730730361968539,2.9117412113195664e-24,1.2113101695916968e-10,6.0348341611035615e-15,9.938233571938131e-16,3.041958236349441e-12,4.6740683783834906e-17,8.418281782708522e-11,4.070738201214867e-17,0.0,0.4634634634634596,1.3240572406831328e-10,2.5054591534425482e-08,2.510618025040516e-08,2.3249706228546114e-08,6.70250596540031e-11,5.1466952877940767e-11,3.1329295338696575e-13,4.4198003780522806e-18,4.1389617243046085e-18,2.120340842661937e-23,1.3610565985698933e-17,1.4768877735266502e-18,5.465411167544499e-23,6.8733643776943605e-12,2.18611284097222e-12,3.080530535882828e-17,2.882277701259327e-17,6.195797613854807e-17,6.903059387434983e-21,1.2607849623712364e-40,3.489798839406739e-45,8.798185164880853e-30,1.4807953301946518e-45,1.995599689922576e-50,1.3372618502906254e-50,2.24007018108252e-50,1.4955123133592236e-50,8.312472297587612e-56
2.510928004514085e-12,0.13078665041917759,0.46346346346346345,0.0,0.0,0.0,0.07307302845889452,6.2350843805784186e-24,1.7722502931704717e-10,8.83421733774277e-15,1.4539432448256778e-15,4.453601633276404e-12,8.269106063829491e-17,1.2314935261828026e-10,5.95708480813691e-17,0.0,0.4634634634634579,1.6360548726669286e-10,3.030407418224462e-08,3.037956806882169e-08,2.810466041318038e-08,8.105954534389859e-11,6.217927952042668e-11,4.581380048778588e-13,6.4742846439924136e-18,7.338989535269506e-18,3.767039619324897e-23,2.183844614680895e-17,2.568005305907453e-18,1.1063236875168055e-22,1.0051118261216404e-11,3.1992167841911264e-12,4.5158556701346925e-17,5.11360394908751e-17,7.643916370261865e-17,1.2217197729913976e-20,4.532854600845822e-40,1.2605993363078587e-44,2.0951357981792824e-29,6.36472067924371e-45,8.56688301729009e-50,5.790263840063607e-50,1.1311056288202163e-49,7.618421716776845e-50,4.8472391962884524e-55
2.9464277148373813e-12,0.130786651440323,0.46346346346346345,0.0,0.0,0.0,0.07307302072093559,1.1805385730954027e-23,2.4392977581543277e-10,1.2165810230184146e-14,2.001039899662676e-15,6.133934708952583e-12,1.3352545945780247e-16,1.6947701664215437e-10,8.200696161534995e-17,0.0,0.463463463463456,1.959910812559482e-10,3.55508285644865e-08,3.5654758090655196e-08,3.295143427504558e-08,9.508372500759895e-11,7.28615311408574e-11,6.302487654761763e-13,8.917254352023684e-18,1.1868595620636081e-17,6.100456698383231e-23,3.2225295313305444e-17,4.092290935428426e-18,1.9920142211459695e-22,1.3827039675806487e-11,4.404381068915773e-12,6.224507014356218e-17,8.274359952936171e-17,9.09036961787305e-17,1.973521891880425e-20,1.3259098827372707e-39,3.699727100700648e-44,4.300050209087017e-29,2.1553974421294666e-44,2.897576552855701e-49,1.9710620695080187e-49,4.405665439360944e-49,2.9873560636315424e-49,2.1606357773236298e-54
3.3819274251606774e-12,0.13078665246291812,0.46346346346346345,0.0,0.0,0.0,0.07307301298297711,2.0455428991801337e-23,3.212318405901891e-10,1.6029796605220777e-14,2.634984382976966e-15,8.083147037946764e-12,2.0180856821259653e-16,2.2315338145176141e-10,1.0801219237373309e-16,0.0,0.4634634634634538,2.2956284925769986e-10,4.0794856097842076e-08,4.093174873690569e-08,3.7790041651248064e-08,1.0909761075118863e-10,8.35137986969426e-11,8.295484572469556e-13,1.1747615421831899e-17,1.7956958984742288e-17,9.239334351435637e-23,4.480079541715991e-17,6.121079887285407e-18,3.2967035831887615e-22,1.8199436047049788e-11,5.801497464741626e-12,8.206330480152614e-17,1.2525948057233124e-16,1.0534095138266767e-16,2.9838785322767656e-20,3.3446259510379924e-39,9.355170903609735e-44,7.940804761590731e-29,6.122691977773838e-44,8.226288136396034e-49,5.619877911160918e-49,1.4016373977352365e-48,9.548001383713872e-49,7.66082647497748e-54
4.25292684580727e-12,0.13078665451245053,0.46346346346346345,0.0,0.0,0.0,0.07307299750706146,5.1231578494700554e-23,5.07574384789622e-10,2.535568412593805e-14,4.162902354713501e-15,1.2788961014075189e-11,4.009544488246549e-16,3.5250262292455916e-10,1.7071586028831784e-16,0.0,0.46346346346344863,3.002662724663375e-10,5.127473628190959e-08,5.149112559046984e-08,4.744281215816672e-08,1.3709454888457545e-10,1.0472874383794177e-10,1.3094089707967134e-12,1.8566156964858786e-17,3.5722664137222254e-17,1.8406363068633342e-22,7.65544796774748e-17,1.1976573172506322e-17,7.573616676032696e-22,2.8726905281747993e-11,9.17115402070964e-12,1.2988878622784028e-16,2.4946853830524664e-16,1.3419817348879588e-16,5.932933791486174e-20,1.6606046823413044e-38,4.665014258228021e-43,2.1925543271857924e-28,3.961262102763925e-43,5.315078417516409e-48,3.661189949362206e-48,1.1880521830710241e-47,8.167885681205077e-48,8.581191663940282e-53
5.123926266453862e-12,0.1307866565677608,0.46346346346346345,0.0,0.0,0.0,0.0730729820311475,1.078856198362975e-22,7.361457043356333e-10,3.6813347743540726e-14,6.036669463215159e-15,1.8572540406310147e-11,7.0057075461455095e-16,5.110980182456246e-10,2.4765363808947185e-16,0.0,0.4634634634634425,3.757184798296533e-10,6.174372605909675e-08,6.20576860096086e-08,5.706308222118066e-08,1.6505045653339854e-10,1.2582483783654627e-10,1.89710961131937e-12,2.6921219116141775e-17,6.245765428280528e-17,3.22119071986329e-22,1.1717187890962169e-16,2.0702505772046003e-17,1.4779631864398993e-21,4.162005063561748e-11,1.3307321705248395e-11,1.886226990443775e-16,4.36663435496427e-16,1.6304262029770097e-16,1.0374233255840096e-19,5.903319087769485e-38,1.662306550922928e-42,4.941699550975066e-28,1.676195674139192e-42,2.247923749224138e-47,1.5549315909429884e-47,5.942760559774497e-47,4.1038201038219565e-47,5.028851211954376e-52
5.9949256871004545e-12,0.13078665862883493,0.46346346346346345,0.0,0.0,0.0,0.07307296655523512,2.0184472185956128e-22,1.0068391591664096e-09,5.040425313435264e-14,8.255261271325121e-15,2.5435366148979108e-11,1.1210350113717537e-15,6.988408237912773e-10,3.387973993656703e-16,0.0,0.46346346346343537,4.5592217560336455e-10,7.220183674429664e-08,7.263141738703114e-08,6.665096177741054e-08,1.9296543041635797e-10,1.4680279965292953e-10,2.592043972577722e-12,3.6804161937893246e-17,9.997367654810624e-17,5.159466945240421e-22,1.6667966220391983e-16,3.2864738123307526e-17,2.5810504399389753e-21,5.686545155889795e-11,1.820913684620922e-11,2.582527562831683e-16,6.997318156719701e-16,1.9188046034732181e-16,1.6613065078948068e-19,1.7060187169325751e-37,4.8116328940708956e-42,9.720965528833422e-28,5.5453571855349165e-42,7.435055272991745e-47,5.156835693023031e-47,2.2376040903981243e-46,1.5496318926522921e-46,2.137746083832809e-51
6.865925107747047e-12,0.13078666069565908,0.46346346346346345,0.0,0.0,0.0,0.07307295107932424,3.467232819140596e-22,1.3195484512810825e-09,6.612986354656093e-14,1.0817656845127598e-14,3.337890247635861e-11,1.6826553903318973e-15,9.156326345873137e-10,4.441191033169952e-16,0.0,0.46346346346342754,5.40880044366586e-10,8.264907964089911e-08,8.321230713007414e-08,7.620656038773131e-08,2.2083956716672508e-10,1.6766334409183882e-10,3.3936093712121374e-12,4.820639853808711e-17,1.50072122425298e-16,7.748798705783305e-22,2.250902693573085e-16,4.902681911667751e-17,4.1598664723487905e-21,7.444974588814015e-11,2.387573699060017e-11,3.3876668834402973e-16,1.05154669995792e-15,2.2070814101120067e-16,2.495461845132382e-19,4.2745001615221e-37,1.2070445547532092e-41,1.7358175381546856e-27,1.5586878416440729e-41,2.0896308543468752e-46,1.4521659109425167e-46,7.018632676625363e-46,4.8708620824747975e-46,7.42936982740548e-51
7.73692452839364e-12,0.13078666276821943,0.46346346346346345,0.0,0.0,0.0,0.0730729356034148,5.583109587176991e-22,1.6741676267373844e-09,8.399163974923442e-14,1.3722838771471187e-14,4.240459699670402e-11,2.4056703643573385e-15,1.1613753859502018e-09,5.635907895458585e-16,0.0,0.46346346346341877,6.305947510838532e-10,9.308546604034541e-08,9.380034266118504e-08,8.572998723493105e-08,2.48672963328069e-10,1.8840718181452133e-10,4.301206834313097e-12,6.11193948925267e-17,2.1454406042447211e-16,1.1081984867770312e-21,2.9241549614158187e-16,6.974997933771892e-17,6.309811812715007e-21,9.43596299385027e-11,3.0306260934598936e-11,4.301522434154792e-16,1.5049659941933392e-15,2.495241716882127e-16,3.5703970054959886e-19,9.623869956554837e-37,2.720275217223694e-41,2.8828752037437887e-27,3.8873013731105123e-41,5.2112280141546166e-46,3.627006098157016e-46,1.9293046970654855e-45,1.341102668493089e-45,2.2359179336968507e-50
9.478923369686824e-12,0.13078666693049337,0.46346346346346345,0.0,0.0,0.0,0.0730729046515998,1.254967968245176e-21,2.5087134213541245e-09,1.2612952094095412e-13,2.0557508496549523e-14,6.370817363767983e-11,4.416512043842112e-15,1.739323042968306e-09,8.448726445729621e-16,0.0,0.4634634634633993,8.243052467941886e-10,1.1392571445709871e-07,1.1499780084867972e-07,1.0468076060298215e-07,3.042179196308816e-10,2.29547560473095e-10,6.432119328129973e-12,9.14437767659681e-17,3.9372467347404178e-16,2.0348628183140217e-21,4.538626205490055e-16,1.2711366953061594e-16,1.2708524208433935e-20,1.4110322557167636e-10,4.545564127777232e-11,6.454892988782e-16,2.767978148611332e-15,3.071229159863936e-16,6.564583326324075e-19,3.8884688652242654e-36,1.1008198554613853e-40,6.786350892030688e-27,1.9113381227737116e-40,2.562425465364578e-45,1.787747771949553e-45,1.1556858253380954e-44,8.055416775763725e-45,1.6272569994906722e-49
