Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157)
9.418766487756721e-09,0.13085592783015482,0.46346346346346345,0.0,0.0,0.0,0.07289537616566145,1.684868789986726e-09,0.0003349798763021698,1.3356949325428433e-07,8.19409448016241e-09,1.5061092416806977e-05,4.121966224043493e-07,0.00010105217838843127,1.5330702950931593e-10,0.0,0.46347355101896814,0.0001498506913917319,1.0105214213958423e-05,6.861831468674967e-05,3.2301149662491506e-06,7.474230971333462e-07,2.182009218426003e-07,4.582817147816934e-06,6.53256354263598e-11,2.332310507810763e-07,1.208352581553001e-12,1.2423415309571098e-10,5.831146080603689e-08,1.0269724833948361e-11,3.5123748884239106e-07,7.1609319955898505e-06,1.0208720832409703e-10,5.454145501884828e-07,3.089119186288812e-13,9.002692389500597e-10,6.747471025253332e-16,1.924429734324155e-20,1.142661448114654e-14,2.8735473421153453e-17
9.641558930011413e-09,0.13085788197742002,0.46346346346346345,0.0,0.0,0.0,0.07289079687132217,1.8518028119841034e-09,0.00034490243719313614,1.392536715532886e-07,8.646227543252147e-09,1.5626647606805522e-05,4.352173137521214e-07,0.00010382041379880171,1.5871581471068437e-10,0.0,0.46347416013010984,0.0001546286250240295,1.0104619826893004e-05,6.891562553125909e-05,3.241057651335009e-06,7.724870185000862e-07,2.2516652679587821e-07,4.848187934049346e-06,6.910923312548683e-11,2.527940670629563e-07,1.3097071945620715e-12,1.2889950955029385e-10,6.295283676072733e-08,1.1087344775088244e-11,3.524710395677812e-07,7.3511410516922925e-06,1.0480307050704727e-10,5.726912476645613e-07,3.19486246587628e-13,9.630776217472702e-10,8.034183040199172e-16,2.2914223720312383e-20,1.2558827343779534e-14,3.4986562107242135e-17
9.864351372266104e-09,0.13085984250834837,0.46346346346346345,0.0,0.0,0.0,0.07288619812726185,2.0302036616349635e-09,0.00035485358443826165,1.4503348196914068e-07,9.112163433901999e-09,1.6202712008391745e-05,4.5901311119464154e-07,0.00010660540084259455,1.6421527684179505e-10,0.0,0.46347478845481055,0.00015940819087314557,1.0104015549970239e-05,6.919348718799782e-05,3.252017711427975e-06,7.975796741873041e-07,2.321354381457902e-07,5.121309774211294e-06,7.300341964592317e-11,2.7345498871831543e-07,1.4167499837541055e-12,1.3365156417454263e-10,6.784471549107502e-08,1.1949103788297788e-11,3.5370950282994035e-07,7.5416988134802185e-06,1.0752410078862457e-10,6.005923189217851e-07,3.3025740345465714e-13,1.028264146576054e-09,9.528678128241166e-16,2.717681031191777e-20,1.3768818860378375e-14,4.241167823748473e-17
9.999999999999999e-09,0.13086180924856713,0.46346346346346345,0.0,0.0,0.0,0.07288338862543059,2.144621844217351e-09,0.0003609258297754895,1.4859919170721107e-07,9.402639178571808e-09,1.6558604550357928e-05,4.738859932337752e-07,0.00010830926394954397,1.676089432210155e-10,0.0,0.46347518042516606,0.0001623184762985082,1.0103643522358014e-05,6.935372187157505e-05,3.2586974913824774e-06,8.128678081085571e-07,2.3637922456214074e-07,5.291383827654992e-06,7.542838320332695e-11,2.86584997369334e-07,1.4847756424319872e-12,1.3658738449246452e-10,7.094878817896637e-08,1.2495926098923332e-11,3.544657432399389e-07,7.657893235149581e-06,1.091833671626236e-10,6.178846400601249e-07,3.3691192452229933e-13,1.0691190609155118e-09,1.0552020751942332e-15,3.009559435126004e-20,1.4544855317984486e-14,4.758600778612164e-17
1.0087143814520796e-08,0.13086180924856713,0.46346346346346345,0.0,0.0,0.0,0.07288157993287832,2.220497323939302e-09,0.00036483197365962756,1.5090845019541665e-07,9.591966027890267e-09,1.6789296454910657e-05,4.835958119658807e-07,0.00010940714126252756,1.69807466004219e-10,0.0,0.46347543599330576,0.000164188028199895,1.0103403068006057e-05,6.945325830425341e-05,3.2629908714168414e-06,8.22692284520809e-07,2.3910555795950246e-07,5.402148911389881e-06,7.700771834179429e-11,2.952437002034678e-07,1.5296357787440524e-12,1.384904023016288e-10,7.299397069669701e-08,1.2856213397217413e-11,3.5495238446275745e-07,7.732608302144384e-06,1.1025034137316683e-10,6.291148693896258e-07,3.412254352176318e-13,1.0958308090882787e-09,1.1258563853949412e-15,3.2110807186850973e-20,1.5059478727104658e-14,5.1197393385784454e-17
1.0309936256775487e-08,0.13086378203475707,0.46346346346346345,0.0,0.0,0.0,0.0728769422929415,2.423109988976801e-09,0.00037483635157569095,1.5687815522172238e-07,1.008569749082665e-08,1.7386408157527442e-05,5.089772431625783e-07,0.00011222563093316343,1.7549447896596008e-10,0.0,0.46347610274038975,0.00016896687525680895,1.0102783674037768e-05,6.969620360960519e-05,3.273973163514417e-06,8.478167024578279e-07,2.4607494050116664e-07,5.6906692266888025e-06,8.112161890523025e-11,3.1818984340146744e-07,1.6485181523829988e-12,1.434160875963908e-10,7.840744582249679e-08,1.3809879796791595e-11,3.5619922796697543e-07,7.92387224423581e-06,1.1298182993015468e-10,6.582560371997445e-07,3.5239074064102097e-13,1.1657783126075928e-09,1.3254331794729008e-15,3.7803191788876004e-20,1.6433698035368136e-14,6.155463807569327e-17
1.0532728699030179e-08,0.13086576071388742,0.46346346346346345,0.0,0.0,0.0,0.0728722852172016,2.6384678293551022e-09,0.00038486554965534546,1.6294222711736857e-07,1.0593418437892302e-08,1.7994050966405803e-05,5.351692592817452e-07,0.0001150608602842033,1.8127845648466e-10,0.0,0.4634767886858134,0.00017374356241999062,1.0102158360698069e-05,6.992350034306208e-05,3.284960906065866e-06,8.729453698693653e-07,2.5304178167587813e-07,5.9868324417070144e-06,8.534458021369108e-11,3.423228086496759e-07,1.77354937428536e-12,1.4842865295288895e-10,8.409195198971952e-08,1.4811303488296094e-11,3.57449611884897e-07,8.115493087832654e-06,1.1571860035310502e-10,6.880129917263549e-07,3.6375346052313226e-13,1.2381061816630774e-09,1.5549575756575416e-15,4.434979155615328e-20,1.7894367761772857e-14,7.372119500669711e-17
1.075552114128487e-08,0.1308677451424975,0.46346346346346345,0.0,0.0,0.0,0.07286760872002457,2.8669967973826847e-09,0.00039491847822250686,1.6910034492845632e-07,1.1115188077810436e-08,1.861222561378663e-05,5.621837399208955e-07,0.00011791281469443155,1.871615808209818e-10,0.0,0.4634774938146529,0.00017851700579404886,1.010152788922002e-05,7.013624425399066e-05,3.2959506837857796e-06,8.980712767934906e-07,2.6000440919962603e-07,6.2905983066479005e-06,8.967603300135871e-11,3.6767172663760614e-07,1.9048803688522286e-12,1.5352809851058267e-10,9.005426610038479e-08,1.586167894495174e-11,3.58703147350284e-07,8.307473018715656e-06,1.1846068307025112e-10,7.183829322053038e-07,3.7531335801618476e-13,1.3128128680101303e-09,1.818121984842866e-15,5.185593468079733e-20,1.944437739189074e-14,8.796437595962771e-17
1.0978313583539562e-08,0.13086973518603434,0.46346346346346345,0.0,0.0,0.0,0.07286291282005287,3.10912244061068e-09,0.00040499412097531786,1.7535223468028122e-07,1.1651064342567765e-08,1.9240929940227805e-05,5.900325876270281e-07,0.00012078147485839294,1.931460734249749e-10,0.0,0.46347821810765516,0.0001832862012571788,1.010089284298555e-05,7.033545520108459e-05,3.306939329335136e-06,9.231879234665855e-07,2.6696127344523235e-07,6.601924775093613e-06,9.411538239972878e-11,3.942654611096831e-07,2.042660677448497e-12,1.587144110691857e-10,9.630112910242679e-08,1.6962194305947964e-11,3.5995947580393194e-07,8.499813976177787e-06,1.2120810454156415e-10,7.493630864323935e-07,3.870706969154371e-13,1.3898958493990914e-09,2.1189756489039913e-15,6.04371292205073e-20,2.1086613668666703e-14,1.0458389022038133e-16
1.1201106025794254e-08,0.13087173071823566,0.46346346346346345,0.0,0.0,0.0,0.0728581975398898,3.3652697344546965e-09,0.000415091529889001,1.8169766747792211e-07,1.2201104004232597e-08,1.9880159105229127e-05,6.187277258818293e-07,0.0001236668171277043,1.9923419278259073e-10,0.0,0.4634789615415572,0.00018805021891603714,1.0100253669490058e-05,7.052208237425668e-05,3.3179239061510875e-06,9.482892849482135e-07,2.739109389178825e-07,6.920768166384194e-06,9.866201020849371e-11,4.2213260231388563e-07,2.187038424476116e-12,1.6398755360542613e-10,1.0283924440405337e-07,1.8114031096711715e-11,3.6121826686356646e-07,8.692517668295248e-06,1.2396088809258692e-10,7.80950709538596e-07,3.9902554030481357e-13,1.4693517213788593e-09,2.4619494414212783e-15,7.021977075717169e-20,2.2823959456706784e-14,1.2391491243769057e-16
1.1423898468048945e-08,0.1308737316205558,0.46346346346346345,0.0,0.0,0.0,0.07285346290580556,3.6358629306799908e-09,0.0004252098204754213,1.8813645769884117e-07,1.2765362780047749e-08,2.0529905783270897e-05,6.482810972119798e-07,0.00012656881382872714,2.0542823240950729e-10,0.0,0.4634797240893836,0.00019280819794270575,1.009961071268582e-05,7.069700916375454e-05,3.3289016924470384e-06,9.733697781672548e-07,2.8085207631773523e-07,7.247083316449755e-06,1.0331527702144592e-10,4.5130146114314304e-07,2.3381602870253695e-12,1.693474574673236e-10,1.0967527642695567e-07,1.9318363973655225e-11,3.6247921633747054e-07,8.885585586615472e-06,1.2671905440656342e-10,8.131430828383222e-07,4.111773786511548e-13,1.5511762824472765e-09,2.85188167455627e-15,8.134187877799189e-20,2.4659292714197616e-14,1.463313578769403e-16
1.1646690910303637e-08,0.13087573778163208,0.46346346346346345,0.0,0.0,0.0,0.07284870894746422,3.921325420597615e-09,0.00043534816737459883,1.946684612721383e-07,1.334389542685502e-08,2.1190160346215003e-05,6.78704661414488e-07,0.00012948743355819487,2.1173051898076471e-10,0.0,0.46348050572072474,0.00019755934176815136,1.0098964237374467e-05,7.086105769908729e-05,3.3398701663066907e-06,9.98424231229732e-07,2.877834551503771e-07,7.580823717878408e-06,1.0807452429410459e-10,4.818000639205055e-07,2.496171467833579e-12,1.7479404788460402e-10,1.1681584928880086e-07,2.057636049182151e-11,3.637420443730249e-07,9.079019020230614e-06,1.2948262069015056e-10,8.459375127470217e-07,4.235263631164686e-13,1.6353646128700122e-09,3.294044917285077e-15,9.395386192871827e-20,2.6595485564641383e-14,1.7224937306747084e-16
1.1869483352558329e-08,0.13087774909678798,0.46346346346346345,0.0,0.0,0.0,0.07284393569766924,4.222079611870527e-09,0.00044550580025450135,2.0129357403958677e-07,1.3936755825829197e-08,2.186091103306734e-05,7.100103938876802e-07,0.0001324226414583001,2.1814341058755435e-10,0.0,0.46348130640199364,0.00020230291360802337,1.0098314447576727e-05,7.10149930787304e-05,3.3508269918007273e-06,1.023447854838587e-06,2.9470393684812593e-07,7.92194164996088e-06,1.1293907615134997e-10,5.136561477817128e-07,2.6612156713799856e-12,1.803272334670594e-10,1.2426754560595602e-07,2.1889180893655926e-11,3.6500649373221456e-07,9.272819069178201e-06,1.3225160153456774e-10,8.793313297649489e-07,4.3607256117135133e-13,1.7219111474955788e-09,3.794173829020861e-15,1.0821931225541252e-19,2.863540346093105e-14,2.021310498418356e-16
1.209227579481302e-08,0.13087976546757124,0.46346346346346345,0.0,0.0,0.0,0.07283914319212707,4.538546817880383e-09,0.00045568199999678274,2.0801173019393552e-07,1.4543997058429117e-08,2.254214410794629e-05,7.422102840591298e-07,0.00013537439947266614,2.2466929511040193e-10,0.0,0.4634821260966667,0.00020703823229793736,1.0097661500635146e-05,7.115952731051254e-05,3.361770006058455e-06,1.0484362156835932e-06,3.016124683671595e-07,8.270388299412042e-06,1.1790824106143628e-10,5.468971566113476e-07,2.833435082842497e-12,1.8594688993272875e-10,1.3203690540788036e-07,2.325797791743326e-11,3.662723281860657e-07,9.466986657123266e-06,1.3502600970168632e-10,9.133218875240801e-07,4.48815190606412e-13,1.8108097428959762e-09,4.358494011551213e-15,1.2431582851938352e-19,3.078190443464919e-14,2.3648837075995963e-16
1.2315068237067712e-08,0.1308817868013243,0.46346346346346345,0.0,0.0,0.0,0.07283433146922705,4.8711471586633736e-09,0.00046587609514795966,2.1482290079030344e-07,1.5165671474393798e-08,2.3233844007019604e-05,7.753163339025315e-07,0.00013834266658453308,2.3131058869867108e-10,0.0,0.46348296476550627,0.000211764668416837,1.0097005518208217e-05,7.129532298181863e-05,3.3726972072299716e-06,1.0733852116672974e-06,3.08508076227611e-07,8.626113872422317e-06,1.229813135309775e-10,5.815502374917797e-07,3.0129703496670166e-12,1.9165289286609196e-10,1.4013042515520423e-07,2.4683896624103946e-11,3.675393310198766e-07,9.661522543313288e-06,1.3780585487640268e-10,9.479065618948239e-07,4.61754289473227e-13,1.9020537391620075e-09,4.993751881270528e-15,1.4243586864284258e-19,3.303783842386705e-14,2.75887393902709e-16
1.2537860679322404e-08,0.13088381301078514,0.46346346346346345,0.0,0.0,0.0,0.07282950056983668,5.220299472485003e-09,0.0004760874586173782,2.2172709232686848e-07,1.5801830752529958e-08,2.393599347526389e-05,8.093405565362473e-07,0.00014132739903839058,2.380697343508328e-10,0.0,0.4634838223667683,0.00021648164067857633,1.0096346594786018e-05,7.142299667781059e-05,3.3836067432782267e-06,1.0982910488414521e-06,3.153898609661102e-07,8.989067698642509e-06,1.2815757554400996e-10,6.176422376273113e-07,3.1999605656498504e-12,1.9744510951010694e-10,1.4855455685412796e-07,2.616807424105059e-11,3.6880730364158165e-07,9.856427333823192e-06,1.4059114447962025e-10,9.830827501488318e-07,4.748900225215079e-13,1.99563601667763e-09,5.707245562848441e-15,1.6278763131931707e-19,3.5406046673126184e-14,3.209526850097184e-16
1.2760653121577095e-08,0.1308858440137149,0.46346346346346345,0.0,0.0,0.0,0.0728246505371112,5.586421237183638e-09,0.0004863155046048093,2.2872434539139787e-07,1.645252595496431e-08,2.4648573693727247e-05,8.442949748968989e-07,0.0001443285505461972,2.4494920058741623e-10,0.0,0.46348469885639587,0.00022118861257331066,1.0095684804163927e-05,7.154312216468987e-05,3.3944969015445316e-06,1.123150219937142e-06,3.222569919724753e-07,9.359198327660379e-06,1.3343629785617426e-10,6.551997017087381e-07,3.3945432573056927e-12,2.0332337058904407e-10,1.573157072603188e-07,2.771164002154553e-11,3.70076064286328e-07,1.0051701492122136e-05,1.4338188491072679e-10,1.018847870174394e-06,4.882213300237425e-13,2.091549048189616e-09,6.506856804635573e-15,1.8559596679866239e-19,3.788936119970036e-14,3.723720049184728e-16
1.2983445563831787e-08,0.1308878797325521,0.46346346346346345,0.0,0.0,0.0,0.0728197814163165,5.969928500468435e-09,0.0004965596857416429,2.3581473337045037e-07,1.7117807575474816e-08,2.5371564397857156e-05,8.80191620481924e-07,0.00014734607247924962,2.519514802078231e-10,0.0,0.4634855941881983,0.0002258850892415403,1.0095020204321283e-05,7.165623335382202e-05,3.4053660990349765e-06,1.1479594843799051e-06,3.291087026841905e-07,9.736453618489159e-06,1.3881674139945435e-10,6.942488696859322e-07,3.596854372283262e-12,2.0928751104641721e-10,1.6642023716594637e-07,2.931571511904429e-11,3.713454468109073e-07,1.0247345348990496e-05,1.4617807981377679e-10,1.0551993597412184e-06,5.017481077039398e-13,2.1897849464787966e-09,7.401083915242938e-15,2.1110331683157856e-19,4.049060432061963e-14,4.309012602337679e-16
1.3206238006086478e-08,0.13088992009409073,0.46346346346346345,0.0,0.0,0.0,0.07281489325466432,6.3712358184099264e-09,0.0005068194904306912,2.429983612182965e-07,1.7797725582463857e-08,2.6104943987624437e-05,9.170425321555018e-07,0.00015037991404669477,2.5907908912776754e-10,0.0,0.46348650831401855,0.0002305706145647717,1.009435284113709e-05,7.176282706149922e-05,3.4162128733786966e-06,1.172715849688257e-06,3.359442861140149e-07,1.012078082255491e-05,1.442981584341051e-10,7.348156749181795e-07,3.807028269798652e-12,2.1533736777665938e-10,1.758744607639154e-07,3.0981412475030794e-11,3.72615299572006e-07,1.0443359111804492e-05,1.489797307171282e-10,1.0921346758114919e-06,5.154707259327733e-13,2.2903355079283566e-09,8.399075719875682e-15,2.3957068373470177e-19,4.321258823527933e-14,4.973697251197155e-16
1.342903044834117e-08,0.13089196502918043,0.46346346346346345,0.0,0.0,0.0,0.07280998610115905,6.790756201412678e-09,0.0005170944403706625,2.502753642827835e-07,1.8492329457088323e-08,2.6848689630013364e-05,9.548597550127101e-07,0.000153430022461613,2.6633456529105205e-10,0.0,0.46348744118388824,0.00023524476845781305,1.0093682751264694e-05,7.18633655782261e-05,3.4270358744119577e-06,1.1974165541605192e-06,3.4276309068769193e-07,1.0512126660636659e-05,1.498797935150256e-10,7.769257426740452e-07,4.025197712901111e-12,2.2147273527666102e-10,1.8568464508375186e-07,3.270983671935445e-11,3.738854843825106e-07,1.0639742873216095e-05,1.5178683895204745e-10,1.1296512938943357e-06,5.293878453645017e-13,2.3931922522732594e-09,9.510666534191067e-15,2.71278628513982e-19,4.605811465881262e-14,5.726855420629378e-16
1.3651822890595862e-08,0.1308940144724479,0.46346346346346345,0.0,0.0,0.0,0.07280506000645512,7.228901067009303e-09,0.0005273840882524144,2.5764590718553887e-07,1.9201668227014848e-08,2.760277735426897e-05,9.936553392972067e-07,0.00015649634309553413,2.737204676470706e-10,0.0,0.463488392746173,0.00023990716434875393,1.0093009964358951e-05,7.195827906056761e-05,3.4378338563449846e-06,1.2220590507611002e-06,3.4956451637029966e-07,1.0910437394181103e-05,1.5556088467206938e-10,8.206043889545582e-07,4.251493862318527e-12,2.2769341424168616e-10,1.9585700949398131e-07,3.450208408250918e-11,3.751558755404488e-07,1.0836496619266156e-05,1.5459940337958857e-10,1.1677467074408868e-06,5.434991527059877e-13,2.498346458802389e-09,1.0746412152686459e-14,3.0652829796179697e-19,4.902997450175541e-14,6.578415094065122e-16
1.3874615332850553e-08,0.13089606836203732,0.46346346346346345,0.0,0.0,0.0,0.07280011502272454,7.68608019886317e-09,0.0005376880156150504,2.6511018275406446e-07,1.992579049622522e-08,2.8367182140536202e-05,1.0334413393681392e-06,0.00015957881962218995,2.8123937519291026e-10,0.0,0.4634893629477059,0.00024455744683365445,1.009233450477835e-05,7.204796775774227e-05,3.448605670471381e-06,1.2466409921234835e-06,3.5634801106128714e-07,1.131565889138441e-05,1.6134066434821163e-10,8.658766196153885e-07,4.48604627191953e-12,2.339992206816897e-10,2.0639772526621505e-07,3.6359242318766566e-11,3.76426358925563e-07,1.1033620236958064e-05,1.5741742065093502e-10,1.20641842727722e-06,5.57805350955694e-13,2.605789199271711e-09,1.2117626847890625e-14,3.456424806230986e-19,5.2130947591834956e-14,7.53921163399373e-16
1.4097407775105245e-08,0.130898126639369,0.46346346346346345,0.0,0.0,0.0,0.07279515120353353,8.162701711412466e-09,0.000548005830850761,2.726684110034167e-07,2.0664744471258577e-08,2.9141878002387304e-05,1.0742298127123485e-06,0.0001626773941512467,2.888938860757841e-10,0.0,0.46349035173391295,0.0002491952894938736,1.0091656392870081e-05,7.213280408430117e-05,3.4593502583827882e-06,1.271160216592893e-06,3.631130672396263e-07,1.1727736688405968e-05,1.6721836007341947e-10,9.127671297654105e-07,4.72898288565781e-12,2.403899203904865e-10,2.1731291519649213e-07,3.8282390639179144e-11,3.7769683115889967e-07,1.1231113521324072e-05,1.60240888081265e-10,1.2456639810725912e-06,5.723048328521494e-13,2.715511367773081e-09,1.3636421375919184e-14,3.889666915054054e-19,5.5363802434030804e-14,8.621051624447542e-16
1.4320200217359936e-08,0.1309001892489148,0.46346346346346345,0.0,0.0,0.0,0.07279016860372794,8.65917201963073e-09,0.0005583371673480601,2.803208381652862e-07,2.1418577984242867e-08,2.9926838063461047e-05,1.1160328189982527e-06,0.0001657920073527152,2.9668661674665783e-10,0.0,0.46349135904892946,0.0002538203928647935,1.0090975645942737e-05,7.221313454945275e-05,3.4700666456539726e-06,1.2956147352369298e-06,3.69859218841784e-07,1.214661604605327e-05,1.7319319547113485e-10,9.613003034205978e-07,4.9804300357071475e-12,2.4686528378806174e-10,2.286086532797214e-07,4.027259965420108e-11,3.7896719882107643e-07,1.14289761820221e-05,1.6306980082697984e-10,1.2854809128407827e-06,5.869969604027852e-13,2.8275037077898857e-09,1.5315741983262818e-14,4.368702853869522e-19,5.873129600536249e-14,9.836779811638933e-16
1.4542992659614628e-08,0.13090225613798853,0.46346346346346345,0.0,0.0,0.0,0.07278516727932673,9.17589581341905e-09,0.0005686816817637915,2.8806773576240245e-07,2.2187338513037282e-08,3.072203462876949e-05,1.1588624191681072e-06,0.0001689225985726835,3.046202011656086e-10,0.0,0.4634923848357078,0.0002584324825454607,1.0090292279011835e-05,7.228928155288711e-05,3.4807539359658938e-06,1.3200027197572981e-06,3.765860383563938e-07,1.2572242002254855e-05,1.7926439105267175e-10,1.011500213393668e-06,5.24051244188636e-12,2.534251141923008e-10,2.402909644333634e-07,4.2330931325026914e-11,3.8023737772515606e-07,1.162720784948353e-05,1.6590415144804446e-10,1.3258667824722373e-06,6.018829156973846e-13,2.941756836657476e-09,1.7169410409011805e-14,4.897475985592691e-19,6.223617358110218e-14,1.1200349218181162e-15
1.476578510186932e-08,0.13090432725655213,0.46346346346346345,0.0,0.0,0.0,0.07278014728742263,9.71327603618292e-09,0.000579039052414954,2.9590939972627606e-07,2.2971073198778282e-08,3.152743925114143e-05,1.2027306745656122e-06,0.0001720691059409757,3.1269729005690376e-10,0.0,0.4634934290361181,0.0002630313074393858,1.008960630537456e-05,7.236154505630121e-05,3.4914113056364707e-06,1.3443224912402886e-06,3.832931341206136e-07,1.3004559420616308e-05,1.854311646194169e-10,1.0633906214012681e-06,5.509353212305659e-12,2.6006915561574603e-10,2.523658242667608e-07,4.445843892264914e-11,3.815072922403468e-07,1.1825808080637962e-05,1.687439340762833e-10,1.366819165294887e-06,6.16960865122473e-13,3.0582612676333707e-09,1.9212164876085564e-14,5.480191188223467e-19,6.588116858937181e-14,1.2726894505540763e-15
1.4988577544124013e-08,0.13090640255703356,0.46346346346346345,0.0,0.0,0.0,0.07277510868609013,1.0271713867182467e-08,0.0005894089777820296,3.0384614955638494e-07,2.3769828861095453e-08,3.234302279286483e-05,1.2476496460960987e-06,0.0001752314664712978,3.20920550203402e-10,0.0,0.46349449159104167,0.000267616638117417,1.0088917737049079e-05,7.243020413920532e-05,3.50203799853084e-06,1.3685725096879492e-06,3.8998014780419437e-07,1.344351303533233e-05,1.9169273213044283e-10,1.1169949783717527e-06,5.787073844875577e-12,2.667971498596618e-10,2.648391588927621e-07,4.6656166994650585e-11,3.8277687466300147e-07,1.2024776364254154e-05,1.7158914111177962e-10,1.4083356516618963e-06,6.322296671373093e-13,3.1770074297694295e-09,2.1459702064428174e-14,6.12132683532054e-19,6.966900249135697e-14,1.4432808658536247e-15
1.5211369986378706e-08,0.13090848199415933,0.46346346346346345,0.0,0.0,0.0,0.07277005153429984,1.085160870727806e-08,0.0005997911751160818,3.1187832751898823e-07,2.4583652011238763e-08,3.316875548300848e-05,1.2936313934167642e-06,0.00017840961615439192,3.2929266378209963e-10,0.0,0.4634955724404578,0.0002721882652942358,1.0088226585105934e-05,7.249551844700243e-05,3.5126333213248622e-06,1.3927513642759026e-06,3.966467520682561e-07,1.3889047492710624e-05,1.98048308424619e-10,1.172336424937841e-06,6.0737942298321235e-12,2.73608894588246e-10,2.7771684477853076e-07,4.892515133904428e-11,3.840460646316197e-07,1.2224112125914038e-05,1.7443976161623247e-10,1.4504138465643812e-06,6.476911454754963e-13,3.29798568576567e-09,2.392872005854753e-14,6.825647054839673e-19,7.360238468455938e-14,1.6335823064817117e-15
1.552411109417906e-08,0.13091140786549416,0.46346346346346345,0.0,0.0,0.0,0.07276292146146032,1.170258709565358e-08,0.0006143852077884857,3.2331505912381836e-07,2.5751551197982077e-08,3.4344928150927346e-05,1.359993578713331e-06,0.00018289740319782922,3.413011717573279e-10,0.0,0.46349712041249835,0.00027858212880852926,1.0087252053209188e-05,7.258201839971459e-05,3.5274521966444798e-06,1.4265695116527391e-06,4.05969885722296e-07,1.4525455405606279e-05,2.071269380778496e-10,1.2529953264268568e-06,6.491682689206619e-12,2.833115433164869e-10,2.964870021208869e-07,5.2232380207972083e-11,3.858269051006169e-07,1.2504545066436445e-05,1.7845038823610227e-10,1.510423502108308e-06,6.697165069741144e-13,3.4715540720455922e-09,2.7802395655707192e-14,7.930673364824291e-19,7.937451822322482e-14,1.9376627746858234e-15
1.583685220197941e-08,0.1309143416904615,0.46346346346346345,0.0,0.0,0.0,0.07275575512129061,1.2597722809100278e-08,0.000629002221481024,3.3494162768690527e-07,2.6949358256752174e-08,3.554095380071882e-05,1.4285070284660755e-06,0.00018741599168756724,3.536158134992026e-10,0.0,0.4634987041424891,0.0002849481473478568,1.0086272477796058e-05,7.266301379761005e-05,3.542206437793829e-06,1.460241703838709e-06,4.152514815030326e-07,1.5174568202560524e-05,2.1638708462568814e-10,1.3371841679893096e-06,6.9278595477046094e-12,2.93177849200611e-10,3.16081344462942e-07,5.568485105892091e-11,3.8760674018518675e-07,1.2785698925469768e-05,1.8247164107597266e-10,1.571528757485864e-06,6.921096720271049e-13,3.6494747213977158e-09,3.220036245096807e-14,9.185273566465498e-19,8.544618276656979e-14,2.2901852473676314e-15
1.6149593309779763e-08,0.13091728336339617,0.46346346346346345,0.0,0.0,0.0,0.07274855268409862,1.3538102651469447e-08,0.0006436415929421116,3.4675918993532463e-07,2.8177198990896234e-08,3.675674493782385e-05,1.4992050696495939e-06,0.00019196519626640333,3.662441476033135e-10,0.0,0.46350032345718256,0.00029128591190320053,1.0085287884705613e-05,7.273905849771928e-05,3.5568946570094323e-06,1.493765128382714e-06,4.244908954014401e-07,1.5836232732460527e-05,2.2582657579486133e-10,1.4249638808356812e-06,7.382640486095954e-12,3.0320734895263e-10,3.3651562909706354e-07,5.928534131230916e-11,3.893854642528663e-07,1.306757158536409e-05,1.8650347456099966e-10,1.6337231260308436e-06,7.148842995278744e-13,3.831720654103819e-09,3.71798381178358e-14,1.0605773007954332e-18,9.182475081914616e-14,2.697591322387233e-15
1.6462334417580115e-08,0.13092023278496526,0.46346346346346345,0.0,0.0,0.0,0.07274131432236604,1.4524806397913742e-08,0.0006583027505156023,3.587689779573816e-07,2.94351981654624e-08,3.799221248442333e-05,1.5721210106105533e-06,0.00019654482902650662,3.791937818969262e-10,0.0,0.46350197818115274,0.0002975950684039184,1.008429829906242e-05,7.281065303224798e-05,3.5715156380467094e-06,1.5271373255548916e-06,4.3368756797766695e-07,1.6510296124366635e-05,2.354432419371081e-10,1.5163942087741641e-06,7.856335033733506e-12,3.133992707671897e-10,3.5780541953011706e-07,6.303659423384769e-11,3.9116299125819514e-07,1.3350160759206407e-05,1.905458583971977e-10,1.6970001718226095e-06,7.380346631080995e-13,4.0182648765570075e-09,4.28027809868864e-14,1.2209849887602735e-18,9.8517547205856e-14,3.167010656460196e-15
1.6775075525380468e-08,0.13092318986129764,0.46346346346346345,0.0,0.0,0.0,0.07273404021046774,1.555890680252288e-08,0.0006729851695366393,3.709722960626413e-07,3.072347952440673e-08,3.9247265967868205e-05,1.6472881375211357e-06,0.00020115469981590026,3.9247237098400816e-10,0.0,0.4635036681370792,0.0003038753126864869,1.0083303745474724e-05,7.287824939665204e-05,3.586068320538498e-06,1.5603561561718803e-06,4.4284101662793823e-07,1.719660591655573e-05,2.452349179810509e-10,1.611533716000347e-06,8.349246608785731e-12,3.2375246554934265e-10,3.7996608577709324e-07,6.694131898551803e-11,3.929392528224303e-07,1.3633464007302221e-05,1.9459877515592988e-10,1.7613535082993788e-06,7.615368485124847e-13,4.209080425791482e-09,4.913615920450886e-14,1.40166120931287e-18,1.0553184912360488e-13,3.706318254577248e-15
