Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20)
1.0672393123783748e-09,0.1307913321223364,0.46346346346346345,0.0,0.0,0.0,0.0730541290865749,0.0,1.6585229647030082e-05,1.7919193966190611e-09,8.67020331371801e-11,3.224787994613911e-07,2.4314400963552673e-09,8.650409396478747e-06,6.3428242620168165e-12,0.0,0.46346346956254475,2.9182083888076864e-06,7.5551343523299905e-06,1.5649600390536887e-05,3.0710730383145698e-06,2.2729144486576287e-08
1.0980332420257293e-09,0.13079150281814744,0.46346346346346345,0.0,0.0,0.0,0.07305358195090542,0.0,1.7331519954981666e-05,1.901556531879589e-09,9.070827697236473e-11,3.3510568434519515e-07,2.6061954918315643e-09,8.978941541893794e-06,6.6424710223052e-12,0.0,0.4634634701800193,3.087241708176683e-06,7.666908942729701e-06,1.612468053797289e-05,3.0784332857642215e-06,2.340828681442058e-08
1.1288271716730838e-09,0.1307916747251261,0.46346346346346345,0.0,0.0,0.0,0.07305303476895728,0.0,1.8087012904788662e-05,2.014559021708598e-09,9.479457442972841e-11,3.4779472405879664e-07,2.787540989916758e-09,9.30821360996868e-06,6.946450516066796e-12,0.0,0.4634634708381806,3.2609576445180617e-06,7.774922372068076e-06,1.6598815194855527e-05,3.0850546288945757e-06,2.410155818795131e-08
1.1596211013204382e-09,0.13079184781535602,0.46346346346346345,0.0,0.0,0.0,0.07305248753940342,0.0,1.8851497341070924e-05,2.1309270811929446e-09,9.896244575101914e-11,3.605440858279123e-07,2.9754973311260383e-09,9.638150833357507e-06,7.254662373939259e-12,0.0,0.46346347153835044,3.439342324330032e-06,7.879301109008158e-06,1.70718878345195e-05,3.09101516609895e-06,2.480952467058311e-08
1.1904150309677927e-09,0.13079202206249768,0.46346346346346345,0.0,0.0,0.0,0.07305194026092134,0.0,1.962477314260815e-05,2.2506602728290817e-09,1.0321346547043199e-10,3.7335224036305814e-07,3.1700840521628833e-09,9.968686354311393e-06,7.567010406010502e-12,0.0,0.46346347228184825,3.6223810238043676e-06,7.980167369623457e-06,1.754378731035814e-05,3.096384841849001e-06,2.5532718858596016e-08
1.2212089606151472e-09,0.1307921974415133,0.46346346346346345,0.0,0.0,0.0,0.07305139293219307,0.0,2.0406650304369857e-05,2.373757538813057e-09,1.0754925500582571e-10,3.862179314210139e-07,3.371319632253391e-09,1.0299760397302193e-05,7.883402341788727e-12,0.0,0.46346347306999064,3.8100581927912708e-06,8.077639260430002e-06,1.801440766046605e-05,3.10122630091544e-06,2.6271641408128085e-08
1.2520028902625017e-09,0.13079237392864163,0.46346346346346345,0.0,0.0,0.0,0.07305084555190562,0.0,2.1196948108547846e-05,2.500217232034345e-09,1.1197147600404587e-10,3.991401484331791e-07,3.579221624111272e-09,1.06313195277764e-05,8.203749591903682e-12,0.0,0.46346347390409115,4.002357479848067e-06,8.171830916644921e-06,1.848364791894244e-05,3.105595653562334e-06,2.702676248727094e-08
1.2827968199098562e-09,0.13079255150125568,0.46346346346346345,0.0,0.0,0.0,0.07305029811875109,0.0,2.199549437868896e-05,2.630037145785192e-09,1.1648182439221486e-10,4.121181019950455e-07,3.7938067705782034e-09,1.0963315991156367e-05,8.527967030201566e-12,0.0,0.46346347478545996,4.1992617581832955e-06,8.262852635707111e-06,1.8951411933804252e-05,3.109543157799521e-06,2.7798523155520636e-08
1.3135907495572107e-09,0.13079273013778783,0.46346346346346345,0.0,0.0,0.0,0.0730497506314267,0.0,2.2802124805893494e-05,2.7632145422557277e-09,1.2108202503772978e-10,4.251512018335994e-07,4.0150911088819014e-09,1.12957071211984e-05,8.855972793669091e-12,0.0,0.46346347571540364,4.400753152217565e-06,8.350811006304407e-06,1.941760819116666e-05,3.1131138299542952e-06,2.8587336676507534e-08
1.3443846792045652e-09,0.13079290981764055,0.46346346346346345,0.0,0.0,0.0,0.07304920308863515,0.0,2.3616682338997864e-05,2.899746179861539e-09,1.2577382694874958e-10,4.3823903697183307e-07,4.2430900639335415e-09,1.1628454809721227e-05,9.18768809831418e-12,0.0,0.46346347669522436,4.60681306454993e-06,8.43580903306828e-06,1.9882149645464735e-05,3.11634799182096e-06,2.9393589768203826e-08
1.3751786088519196e-09,0.13079309052111562,0.46346346346346345,0.0,0.0,0.0,0.07304865548908475,0.0,2.443901663194068e-05,3.039628339450787e-09,1.3055899895614514e-10,4.513813578541893e-07,4.477818531860258e-09,1.1961525030998328e-05,9.5230370694189e-12,0.0,0.46346347772622015,4.817422203162401e-06,8.517946257096359e-06,2.0344953555491438e-05,3.119281761322968e-06,3.021764379441497e-08
1.4059725384992741e-09,0.13079327222934503,0.46346346346346345,0.0,0.0,0.0,0.07304810783148963,0.0,2.526898354323161e-05,3.1828568494267354e-09,1.3543932583410196e-10,4.6457806025647813e-07,4.719290954665012e-09,1.2294887415804355e-05,9.861946584980497e-12,0.0,0.4634634788096846,5.0325606087379785e-06,8.597318872422884e-06,2.0805941326083245e-05,3.121947491867723e-06,3.1059835900436395e-08
1.4367664681466286e-09,0.13079345492423025,0.46346346346346345,0.0,0.0,0.0,0.07304756011456984,0.0,2.610644468257027e-05,3.3294271098241955e-09,1.4041660481712214e-10,4.778291708083134e-07,4.967521386883237e-09,1.2628514870238751e-05,1.0204346131182235e-11,0.0,0.463463479946906,5.252207681975602e-06,8.674019838566083e-06,2.126503835527235e-05,3.1243741654367335e-06,3.192048009580357e-08
1.467560397793983e-09,0.13079363858838636,0.46346346346346345,0.0,0.0,0.0,0.07304701233705153,0.0,2.6951266999780697e-05,3.4793341153792495e-09,1.4549264247263101e-10,4.911348339602998e-07,5.22252355508393e-09,1.2962383234570342e-05,1.0550167668761009e-11,0.0,0.46346348113916785,5.476342210790978e-06,8.748138989284647e-06,2.1722173886719785e-05,3.126587744328702e-06,3.279986828705853e-08
1.4983543274413376e-09,0.1307938232050918,0.46346346346346345,0.0,0.0,0.0,0.07304646449766711,0.0,2.7803322411532145e-05,3.632572477632182e-09,1.5066925189073434e-10,5.044953002388436e-07,5.4843109110086915e-09,1.329647097765307e-05,1.0899345509206536e-11,0.0,0.46346348238774837,5.704942397303604e-06,8.819763137677725e-06,2.217728086724108e-05,3.1286114861564986e-06,3.3698271263381975e-08
1.529148257088692e-09,0.1307940087582428,0.46346346346346345,0.0,0.0,0.0,0.07304591659515546,0.0,2.8662487461955134e-05,3.7891364461011286e-09,1.5594825015824903e-10,5.179109156536703e-07,5.75289667902942e-09,1.3630758923096025e-05,1.1251816199873081e-11,0.0,0.4634634836939197,5.9379858845287245e-06,8.888976177754001e-06,2.2630295809248084e-05,3.130466226044098e-06,3.4615939637656005e-08
1.5599421867360466e-09,0.13079419523231142,0.46346346346346345,0.0,0.0,0.0,0.07304536862826197,0.0,2.9528643013830576e-05,3.949019928561636e-09,1.6133145608899167e-10,5.313821121429226e-07,6.0282938985049245e-09,1.3965230003935403e-05,1.1607518417215596e-11,0.0,0.4634634850589488,6.175449782709274e-06,8.95585918258743e-06,2.3081158657942095e-05,3.1321706293859014e-06,3.555310474526396e-08
1.590736116383401e-09,0.13079438261230814,0.46346346346346345,0.0,0.0,0.0,0.07304482059573873,0.0,3.0401673967402387e-05,4.1122165104657946e-09,1.6682068818559672e-10,5.449093989536626e-07,6.3105154615509615e-09,1.4299869042925145e-05,1.1966392867447198e-11,0.0,0.4634634864840963,6.417310695233492e-06,9.02049049917194e-06,2.3529812663100592e-05,3.133741418149167e-06,3.6509979502763107e-08
1.6215300460307555e-09,0.1307945708837468,0.46346346346346345,0.0,0.0,0.0,0.07304427249634472,0.0,3.128146900408983e-05,4.278719473533961e-09,1.7241776281005598e-10,5.584933548634898e-07,6.599574146698091e-09,1.463466255578814e-05,1.2328382193966736e-11,0.0,0.46346348797061654,6.663544744090897e-06,9.08294584008546e-06,2.397620425530293e-05,3.135193573467373e-06,3.748675922847011e-08
1.65232397567811e-09,0.1307947600326135,0.46346346346346345,0.0,0.0,0.0,0.07304372432884577,0.0,3.216792035259865e-05,4.448521813551365e-09,1.7812449254202655e-10,5.721346211567292e-07,6.895482648872515e-09,1.4969598574991009e-05,1.2693430890955825e-11,0.0,0.4634634895197581,6.914127594825947e-06,9.143298372071225e-06,2.4420282926443297e-05,3.136540517043697e-06,3.848362242690377e-08
1.6831179053254645e-09,0.13079495004533748,0.46346346346346345,0.0,0.0,0.0,0.07304317609201487,0.0,3.3060923575190744e-05,4.621616257400765e-09,1.83942684706112e-10,5.858338952777347e-07,7.1982536060889815e-09,1.5304666491864317e-05,1.3061485222604538e-11,0.0,0.4634634911327622,7.169034480956372e-06,9.20161880164089e-06,2.4862001114384593e-05,3.1377942736160603e-06,3.950073153890819e-08
1.713911834972819e-09,0.13079514090876493,0.46346346346346345,0.0,0.0,0.0,0.07304262778463212,0.0,3.3960377372135494e-05,4.797995279361111e-09,1.8987414005154736e-10,5.995919250930008e-07,7.507899623198409e-09,1.5639856915150963e-05,1.3432493147485598e-11,0.0,0.46346349281086424,7.428240227830316e-06,9.25797545779971e-06,2.5301314091612403e-05,3.1389656164654947e-06,4.053823365915145e-08
1.7447057646201735e-09,0.13079533261013512,0.46346346346346345,0.0,0.0,0.0,0.07304207940548499,0.0,3.4866183402585844e-05,4.9776511167008845e-09,1.9592065156959083e-10,6.134095037014399e-07,7.824433292994083e-09,1.59751615442832e-05,1.380640424764772e-11,0.0,0.4634634945552922,7.691719275902573e-06,9.312434371990205e-06,2.5738179857753955e-05,3.140064197724304e-06,4.1596261222582747e-08
1.775499694267528e-09,0.13079552513705792,0.46346346346346345,0.0,0.0,0.0,0.07304153095336825,0.0,3.5778246120295634e-05,5.160575784593855e-09,2.0208400343538973e-10,6.272874647381995e-07,8.14786721494981e-09,1.6310573055860107e-05,1.4183169662038611e-11,0.0,0.46346349636726725,7.959445703414684e-06,9.36505935534757e-06,2.6172559035831237e-05,3.1410986650634364e-06,4.2674932661340245e-08
1.8062936239148824e-09,0.13079571847749374,0.46346346346346345,0.0,0.0,0.0,0.0730409824270842,0.0,3.669647262274262e-05,5.346761090384012e-09,2.0836597006231939e-10,6.412266781225569e-07,8.47821401183722e-09,1.6646085001944085e-05,1.4562742023902604e-11,0.0,0.4634634982480038,8.2313932484677e-06,9.415912073357197e-06,2.660441477212159e-05,3.14207676618672e-06,4.377435303352166e-08
1.837087553562237e-09,0.13079591261973475,0.46346346346346345,0.0,0.0,0.0,0.07304043382544274,0.0,3.7620772512363976e-05,5.536198647225538e-09,2.1476831525795675e-10,6.552280462053666e-07,8.81548634444445e-09,1.6981691718934968e-05,1.4945075401830743e-11,0.0,0.46346350019870863,8.507535330480047e-06,9.465052118001866e-06,2.7033712639502958e-05,3.1430054424145996e-06,4.4894614625151617e-08
1.8678814832095914e-09,0.13079610755238796,0.46346346346346345,0.0,0.0,0.0,0.07303988514726133,0.0,3.855105776874673e-05,5.728879887122728e-09,2.2129279147197293e-10,6.692925002762523e-07,9.159696924594732e-09,1.7317388245914727e-05,1.5330125244172642e-11,0.0,0.4634635022205814,8.7878450710263e-06,9.512537077483063e-06,2.7460420544165506e-05,3.1438909125014873e-06,4.603579752660172e-08
1.898675412856946e-09,0.13079630326435895,0.46346346346346345,0.0,0.0,0.0,0.07303933639136524,0.0,3.948724263073756e-05,5.924796073393748e-09,2.2794113912724665e-10,6.834209973949912e-07,9.510858526641631e-09,1.7653170251475937e-05,1.5717848326548117e-11,0.0,0.46346350431481437,9.072295314055735e-06,9.558422603597962e-06,2.7884508635575182e-05,3.14473874770613e-06,4.719797018464742e-08
1.929469342504301e-09,0.13079649974483776,0.46346346346346345,0.0,0.0,0.0,0.07303878755658753,0.0,4.042924348754249e-05,6.1239383125813536e-09,2.347150860263824e-10,6.976145175151979e-07,9.868983997599441e-09,1.7989033968151246e-05,1.6108202702220947e-11,0.0,0.46346350648259216,9.36085864549189e-06,9.602762476850882e-06,2.830594921957885e-05,3.145553939027037e-06,4.838118993127913e-08
1.9602632721516555e-09,0.13079669698328486,0.46346346346346345,0.0,0.0,0.0,0.07303823864176912,0.0,4.137697877797819e-05,6.326297565832684e-09,2.4161634682657453e-10,7.118740608716077e-07,1.0234086266050996e-08,1.8324976133651322e-05,1.6501147655119104e-11,0.0,0.46346350872509207,9.653507412216543e-06,9.645608669375335e-06,2.872471667454429e-05,3.1463409574216874e-06,4.9585503490326325e-08
1.99105720179901e-09,0.13079689496941918,0.46346346346346345,0.0,0.0,0.0,0.07303768964575884,0.0,4.233036889711981e-05,6.53186465976954e-09,2.486466225764404e-10,7.262006456051333e-07,1.0606178349960645e-08,1.8660993938199988e-05,1.6896643655304755e-11,0.0,0.46346351104348316,9.950213740443174e-06,9.687011405740316e-06,2.914078737043182e-05,3.147103807744212e-06,5.081094746289674e-08
2.021851131446365e-09,0.13079709369320597,0.46346346346346345,0.0,0.0,0.0,0.07303714056741355,0.0,4.328933610966594e-05,6.740630296869716e-09,2.558076003090646e-10,7.405953056025e-07,1.0985273363507033e-08,1.8997084977329706e-05,1.729465231671581e-11,0.0,0.4634635134389272,1.0250949553486643e-05,9.727019221711994e-06,2.9554139590697957e-05,3.1478460770592406e-06,5.20575487925804e-08
2.083438990741074e-09,0.1307974933147698,0.46346346346346345,0.0,0.0,0.0,0.0730360421591855,0.0,4.52236997580625e-05,7.167719447650041e-09,2.705283377982282e-10,7.695930544743788e-07,1.1764525150297196e-08,1.966947892935375e-05,1.8098059564296376e-11,0.0,0.46346351846558165,1.0864396413775559e-05,9.803036125551534e-06,3.0372610862765834e-05,3.1492813759713244e-06,5.461428562059623e-08
2.138868064106312e-09,0.13079785540096314,0.46346346346346345,0.0,0.0,0.0,0.07303505329889161,0.0,4.698295641157893e-05,7.562943227024551e-09,2.842406280712095e-10,7.959344743985169e-07,1.248993550301957e-08,2.0274866722140523e-05,1.882935634259143e-11,0.0,0.4634635232645836,1.1429994200735034e-05,9.86713501050716e-06,3.109975653207224e-05,3.1505316239240767e-06,5.698779485239259e-08
2.1942971374715502e-09,0.13079821973126907,0.46346346346346345,0.0,0.0,0.0,0.07303406415442398,0.0,4.875915140638809e-05,7.968381018065333e-09,2.9840195593815707e-10,8.225130664826342e-07,1.3238244248359296e-08,2.08804688881987e-05,1.956824540056338e-11,0.0,0.4634635283309401,1.2008203349699822e-05,9.927397797210653e-06,3.18178363718791e-05,3.151756006804617e-06,5.9429876759451736e-08
2.2497262108367884e-09,0.13079858625488638,0.46346346346346345,0.0,0.0,0.0,0.07303307471941048,0.0,5.055188955628517e-05,8.383975314694435e-09,3.130216162730924e-10,8.493352072998218e-07,1.4009531968502693e-08,2.1486281395248727e-05,2.031453936482019e-11,0.0,0.4634635336711366,1.2598854910180214e-05,9.984053536479049e-06,3.2526783582188826e-05,3.152965103278894e-06,6.19403939283038e-08
2.3051552842020266e-09,0.13079895492277646,0.46346346346346345,0.0,0.0,0.0,0.07303208498756579,0.0,5.236079014416146e-05,8.809667986574304e-09,3.2810873894220923e-10,8.764073212227003e-07,1.4803880556867363e-08,2.2092302060515467e-05,2.1068060131258153e-11,0.0,0.463463539291572,1.3201779020134436e-05,1.0037317600418527e-05,3.3226546102612916e-05,3.1541675606475074e-06,6.45191385669731e-08
2.360584357567265e-09,0.13079932568778527,0.46346346346346345,0.0,0.0,0.0,0.07303109495269189,0.0,5.4185486017044146e-05,9.245400407781097e-09,3.4367228714777586e-10,9.03735862191533e-07,1.5621373248541305e-08,2.2698530210225404e-05,2.1828638340481925e-11,0.0,0.46346354519855926,1.381680514828937e-05,1.0087392500358512e-05,3.391708554086375e-05,3.155370440720882e-06,6.716583854302247e-08
2.416013430932503e-09,0.1307996985043648,0.46346346346346345,0.0,0.0,0.0,0.07303010460867823,0.0,5.602562277246979e-05,9.69111357453345e-09,3.5972105651873206e-10,9.313272981447956e-07,1.6462094639977952e-08,2.3304966399697126e-05,2.2596112892337125e-11,0.0,0.4634635513983237,1.4443762319699918e-05,1.013446865531459e-05,3.4598376169448994e-05,3.156579503568301e-06,6.988016297946742e-08
2.4714425042977412e-09,0.1308000733285718,0.46346346346346345,0.0,0.0,0.0,0.07302911394950204,0.0,5.788085802330005e-05,1.0146748212991177e-08,3.762636748075787e-10,9.591880976965253e-07,1.7326130699887056e-08,2.3911612183498713e-05,2.337033049522387e-11,0.0,0.4634635578970036,1.508247932572609e-05,1.0178725114878274e-05,3.527040398513816e-05,3.1577994399803503e-06,7.266172744877651e-08
2.5268715776629794e-09,0.13080045011793273,0.46346346346346345,0.0,0.0,0.0,0.07302812296922816,0.0,5.9750860733675254e-05,1.061224487753516e-08,3.933086021405481e-10,9.873247188140496e-07,1.8213568772503625e-08,2.451846992917133e-05,2.415114524804945e-11,0.0,0.46346356470064964,1.5732784918776003e-05,1.0220330237906774e-05,3.593316582925949e-05,3.1590340593491484e-06,7.551009878170419e-08
2.5823006510282176e-09,0.13080082883138142,0.46346346346346345,0.0,0.0,0.0,0.07302713166200916,0.0,6.163531061352857e-05,1.1087544040465872e-08,4.108641316989204e-10,1.0157435990882326e-06,1.9124497575137352e-08,2.5125542664120333e-05,2.4938418250667224e-11,0.0,0.46346357181522435,1.6394507992886142e-05,1.0259442330613321e-05,3.658666856380588e-05,3.1602864436769162e-06,7.842479952850954e-08
2.637729724393456e-09,0.13080120942917772,0.46346346346346345,0.0,0.0,0.0,0.07302614002208523,0.0,6.353389756309074e-05,1.1572586173805345e-08,4.2893839076039667e-10,1.044451147318812e-06,2.005900719127991e-08,2.5732833948671523e-05,2.5732017239914197e-11,0.0,0.4634635792466031,1.7067477750940294e-05,1.0296210246661956e-05,3.723092829970977e-05,3.161559074922798e-06,8.140531209981946e-08
2.693158797758694e-09,0.13080159187284396,0.46346346346346345,0.0,0.0,0.0,0.07302514804378368,0.0,6.544632116120196e-05,1.2067311823828388e-08,4.475393420396608e-10,1.0734537362198458e-06,2.101718906014576e-08,2.634034777056725e-05,2.6531816248964988e-11,0.0,0.46346358700057344,1.7751523859328437e-05,1.0330773951683204e-05,3.786596967391311e-05,3.1628539405451542e-06,8.445108261138059e-08
2.7485878711239322e-09,0.13080197612510072,0.46346346346346345,0.0,0.0,0.0,0.07302415572151913,0.0,6.737229019335958e-05,1.2571661678808741e-08,4.666747852914344e-10,1.1027576961192346e-06,2.1999135963193938e-08,2.6948088457963465e-05,2.7337695288391483e-11,0.0,0.46346359508283513,1.8446476590698458e-05,1.0363265054091267e-05,3.8491825172602904e-05,3.1641726202558797e-06,8.756152445127206e-08
2.8040169444891704e-09,0.1308023621498096,0.46346346346346345,0.0,0.0,0.0,0.07302316304979269,0.0,6.931152221544129e-05,1.3085576630467048e-08,4.863523591369193e-10,1.1323693095272989e-06,2.3004942008173088e-08,2.755606060802029e-05,2.8149540047307584e-11,0.0,0.46346360349900084,1.9152166955464735e-05,1.039380730411551e-05,3.910853449794069e-05,3.1655163569702204e-06,9.073602158821835e-08
2.8594460178544086e-09,0.13080274991191898,0.46346346346346345,0.0,0.0,0.0,0.07302217002319181,0.0,7.126374314901104e-05,1.3608997829600932e-08,5.06579543076457e-10,1.1622948064485184e-06,2.403470261123436e-08,2.8164269028147904e-05,2.896724161297219e-11,0.0,0.4634636122545968,1.98684268227337e-05,1.0422517062955633e-05,3.971614397562038e-05,3.1668861149679765e-06,9.397393163949413e-08
2.914875091219647e-09,0.13080313937741453,0.46346346346346345,0.0,0.0,0.0,0.07302117663638973,0.0,7.322868690450639e-05,1.414186673636186e-08,5.273636596533113e-10,1.1925403603240495e-06,2.508851447759032e-08,2.8772718687336312e-05,2.979069620732439e-11,0.0,0.4634636213550621,2.0595089031302064e-05,1.044950374393084e-05,4.031470600064545e-05,3.168282627902924e-06,9.727458871625862e-08
2.970304164584885e-09,0.13080353051327284,0.46346346346346345,0.0,0.0,0.0,0.07302018288414494,0.0,7.520609502941057e-05,1.4684125165597432e-08,5.487118767409978e-10,1.2231120845195363e-06,2.616647558106921e-08,2.938141467570626e-05,3.0619804939166705e-11,0.0,0.4634636308057501,2.1331987491341803e-05,1.0474870227329269e-05,4.0904278518945354e-05,3.1697064385670117e-06,1.0063730606226003e-07
3.025733237950123e-09,0.13080392328741813,0.46346346346346345,0.0,0.0,0.0,0.07301918876130062,0.0,7.719571637914824e-05,1.5235715327634786e-08,5.706312099323746e-10,1.2540160292936907e-06,2.7268685142814453e-08,2.9990362170960556e-05,3.145447357091048e-11,0.0,0.4634636406119286,2.2078957277343163e-05,1.049871325051041e-05,4.1484924542666436e-05,3.171157931756583e-06,1.0406137850012656e-07
3.0811623113153614e-09,0.13080431766868117,0.46346346346346345,0.0,0.0,0.0,0.07301819426278398,0.0,7.919730680874428e-05,1.5796579864850577e-08,5.931285250123119e-10,1.2852581791927722e-06,2.839524360933472e-08,3.059956641065174e-05,3.229461229890432e-11,0.0,0.46346365077878005,2.2835834712852204e-05,1.052112377470708e-05,4.205671169712112e-05,3.1726373613451844e-06,1.0754608469831126e-07
3.1365913846805996e-09,0.13080471362676158,0.46346346346346345,0.0,0.0,0.0,0.07301719938360562,0.0,8.121062888339846e-05,1.6366661884353647e-08,6.162105404970906e-10,1.3168444508196784e-06,2.9546252630094296e-08,3.120903266925918e-05,3.314013554641508e-11,0.0,0.46346366131140304,2.3602457447515725e-05,1.0542187329909809e-05,4.2619711797468745e-05,3.1741448725880496e-06,1.1109068927107122e-07
3.192020458045838e-09,0.1308051111321916,0.46346346346346345,0.0,0.0,0.0,0.07301620411885885,0.0,8.323545160628177e-05,1.6945904987088013e-08,6.398838302250376e-10,1.3487806909311873e-06,3.072181503481207e-08,3.181876623918214e-05,3.399096176838877e-11,0.0,0.46346367221481216,2.437866452692427e-05,1.0561984339152622e-05,4.3174000453291684e-05,3.175680520567347e-06,1.1469444472317e-07
3.247449531411076e-09,0.1308055101563027,0.46346346346346345,0.0,0.0,0.0,0.07301520846371891,0.0,8.527155016208569e-05,1.7534253293641608e-08,6.641548259848567e-10,1.381072674824204e-06,3.192203481060382e-08,3.242877241493535e-05,3.484701326719824e-11,0.0,0.46346368349393885,2.516429645571825e-05,1.058059042344088e-05,4.3719656699339804e-05,3.1772442855016475e-06,1.1835659325015147e-07
3.302878604776314e-09,0.1308059106711935,0.46346346346346345,0.0,0.0,0.0,0.0730142124134422,0.0,8.7318705675081e-05,1.8131651467023065e-08,6.890298201703761e-10,1.413726104979066e-06,3.314701707907005e-08,3.3039056480008455e-05,3.5708216018665844e-11,0.0,0.46346369515363234,2.595919525439425e-05,1.0598076688478238e-05,4.425676265083418e-05,3.1788360854637784e-06,1.2207636840415714e-07
3.3583076781415524e-09,0.13080631264969975,0.46346346346346345,0.0,0.0,0.0,0.07301321596336552,0.0,8.937670498059932e-05,1.8738044732648357e-08,7.145149684522549e-10,1.4467466099328006e-06,3.4396868073409994e-08,3.364962369596199e-05,3.6574499507712024e-11,0.0,0.46346370719866054,2.6763204510222455e-05,1.0614509994274517e-05,4.478540318182547e-05,3.1804557869368356e-06,1.2585299663449403e-07
3.4137367515067906e-09,0.13080671606536623,0.46346346346346345,0.0,0.0,0.0,0.07301221910890524,0.0,9.144534040894688e-05,1.9353378895761842e-08,7.406162924583907e-10,1.480139743358114e-06,3.5671695115630594e-08,3.4260479293391855e-05,3.744579657302571e-11,0.0,0.4634637196337102,2.7576169422661998e-05,1.0629953208653273e-05,4.5305665625192016e-05,3.182103213577687e-06,1.2968569871153568e-07
3.524594898237267e-09,0.13080752710574792,0.46346346346346345,0.0,0.0,0.0,0.07301022416889208,0.0,9.561371524021316e-05,2.0610656117580767e-08,7.94690900022898e-10,1.548065732142918e-06,3.829671194067439e-08,3.548307635975397e-05,3.9203178702520174e-11,0.0,0.4634637456922222,2.922835530111514e-05,1.0658102254030494e-05,4.632141626300931e-05,3.185480362434828e-06,1.3751618663121286e-07
3.6243672302946957e-09,0.1308082617053727,0.46346346346346345,0.0,0.0,0.0,0.07300842729550432,0.0,9.939965029119653e-05,2.1772252163079166e-08,8.455231270002476e-10,1.6105276705020704e-06,4.074574331865186e-08,3.65844515848963e-05,4.0801358933452835e-11,0.0,0.4634637705241506,3.0744432307189255e-05,1.068060735298579e-05,4.720785576846913e-05,3.1886122039076383e-06,1.4474750912376937e-07
3.7241395623521245e-09,0.13080900057961725,0.46346346346346345,0.0,0.0,0.0,0.073006629044175,0.0,0.00010321704731934102,2.2962001755680385e-08,8.984395677678321e-10,1.6742798126182144e-06,4.327741355964585e-08,3.768684042704419e-05,4.24148772324827e-11,0.0,0.46346379668903465,3.228719563668178e-05,1.0700723547269727e-05,4.8068593239777446e-05,3.191829832251685e-06,1.5214826145177083e-07
3.823911894409553e-09,0.13080974359672465,0.46346346346346345,0.0,0.0,0.0,0.0730048293909349,0.0,0.00010706486924290983,2.4179611322534516e-08,9.53470844534369e-10,1.739351777813845e-06,4.589238500797421e-08,3.8790271534618e-05,4.4043445556192504e-11,0.0,0.463463824211399,3.38558050581159e-05,1.071870143706026e-05,4.890419419804626e-05,3.1951313984953494e-06,1.597138452649633e-07
3.923684226466982e-09,0.13081049063031658,0.46346346346346345,0.0,0.0,0.0,0.07300302831257902,0.0,0.00011094212287991648,2.542479408278889e-08,1.0106463824500891e-09,1.8057723774833773e-06,4.8591329701757774e-08,3.9894772889674036e-05,4.5686801251288275e-11,0.0,0.4634638531149892,3.5449439345816827e-05,1.0734765316294605e-05,4.971523221266563e-05,3.1985149487159868e-06,1.674396836488792e-07
4.02345655852441e-09,0.13081124155951665,0.46346346346346345,0.0,0.0,0.0,0.07300122578664892,0.0,0.0001148478563617723,2.669727009033333e-08,1.069994457147382e-09,1.8735696187396333e-06,5.137492898979213e-08,4.100037177732154e-05,4.734470524581667e-11,0.0,0.46346388342279043,3.706729647470017e-05,1.0749115941016053e-05,5.050228592000293e-05,3.2019784607566865e-06,1.7532123401511386e-07
4.123228890581839e-09,0.13081199626831455,0.46346346346346345,0.0,0.0,0.0,0.0729994217914152,0.0,0.00011878115676102967,2.7996766241556062e-08,1.1315422411093518e-09,1.9427707104941524e-06,5.424387316080339e-08,4.210709476605159e-05,4.901694040471817e-11,0.0,0.46346391515704405,3.8708593724983744e-05,1.0761933004331337e-05,5.126593642574371e-05,3.2055198716959157e-06,1.833539990660133e-07
4.223001222639268e-09,0.13081275464546846,0.46346346346346345,0.0,0.0,0.0,0.07299761630585935,0.0,0.00012274114790896602,2.932301625387234e-08,1.195315848790303e-09,2.013402071572674e-06,5.719886108481107e-08,4.321496769688011e-05,5.070331003095026e-11,0.0,0.463463948339266,4.037256770945837e-05,1.0773377352758837e-05,5.200676504346471e-05,3.2091370979146386e-06,1.9153353608746643e-07
4.322773554696697e-09,0.13081351658415435,0.46346346346346345,0.0,0.0,0.0,0.07299580930965621,0.0,0.000126726988390593,3.067576061853595e-08,1.2613403804215084e-09,2.0854893406121516e-06,6.024059986695801e-08,4.4324015679551574e-05,5.2403636502760376e-11,0.0,0.46346398299026464,4.205847433038059e-05,1.0783592961690938e-05,5.2725351344651175e-05,3.212828049382606e-06,1.9985546470733988e-07
4.422545886754125e-09,0.13081428198176032,0.46346346346346345,0.0,0.0,0.0,0.07299400078315615,0.0,0.0001307378696936148,3.205474653339339e-08,1.329639964451693e-09,2.1590573873342014e-06,6.3369804513727e-08,4.543426309311135e-05,5.411776002930715e-11,0.0,0.46346401913015806,4.376558867796612e-05,1.0792708702744255e-05,5.34222714753896e-05,3.2165906406371587e-06,2.0831547336055876e-07
