Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40)
4.496720153225079e-08,0.1312121141506978,0.46346346346346345,0.0,0.0,0.0,0.0719710900977882,0.0,0.002144581272650141,2.623946649751914e-06,2.919748991780323e-07,0.00017021594973214502,2.2322848796264314e-05,0.0007575176812524152,3.932706674809733e-09,0.0,0.4637594570857165,0.0007077602196572497,1.0722105538793855e-05,7.581845729266815e-05,4.843263202373866e-06,3.6993798513044698e-06,1.1400585781928768e-06,0.00012496058195058944,1.785037076097075e-09,3.264210529447693e-05,1.6911670240268205e-10,1.4041806541354518e-09
4.6804478376540794e-08,0.1312320271896771,0.46346346346346345,0.0,0.0,0.0,0.07191466152554195,0.0,0.002241018777564014,2.878535357691162e-06,3.189256327538727e-07,0.0001831145983652903,2.4844571941417686e-05,0.0007981579711199454,4.397909980550493e-09,0.0,0.463782591623654,0.0007278375427570519,1.0713750719225361e-05,7.590610189591705e-05,4.891298356562551e-06,3.8041156775773454e-06,1.1719282908886655e-06,0.0001336732549050578,1.9097033038843975e-09,3.6357696837246296e-05,1.883669536940353e-10,1.5105888090397706e-09
4.84580275364018e-08,0.1312500333957222,0.46346346346346345,0.0,0.0,0.0,0.07186333719877037,0.0,0.002328019896468449,3.1229335254310794e-06,3.4425273353730486e-07,0.00019500902094235986,2.7260764242225022e-05,0.0008351039883560534,4.848994782932858e-09,0.0,0.4638039229566819,0.0007452718761037121,1.0706149514545212e-05,7.598752853318409e-05,4.9328536924075965e-06,3.894910421131266e-06,1.1995545448737435e-06,0.00014161880973519322,2.0234131458576796e-09,3.9885026424402456e-05,2.0664183162476998e-10,1.608712601447574e-09
5.0111576696262806e-08,0.13126811535554883,0.46346346346346345,0.0,0.0,0.0,0.07181152212924416,0.0,0.0024152078873570394,3.3824762638080565e-06,3.7059551814358245e-07,0.0002071641773753944,2.9818705810761296e-05,0.000872376738467195,5.331899392079571e-09,0.0,0.4638257179548945,0.000762121335229678,1.0698473703298655e-05,7.60712145344965e-05,4.972866316520712e-06,3.982513107810841e-06,1.226208251121081e-06,0.0001496541159208053,2.138426563639162e-09,4.358501242681253e-05,2.2581123207129703e-10,1.7089873871327594e-09
5.176512585612381e-08,0.13128626907136645,0.46346346346346345,0.0,0.0,0.0,0.0717592346095109,0.0,0.0025025737796845107,3.6578279488194316e-06,3.979541143892937e-07,0.00021957081610384695,3.252097105993095e-05,0.0009099541591878461,5.847684844670923e-09,0.0,0.46384795814932006,0.0007784018420525547,1.0690726051592836e-05,7.615701577896422e-05,5.011378878315689e-06,4.067011154836796e-06,1.2519160607101256e-06,0.00015777109283884034,2.254628257298878e-09,4.745644822734609e-05,2.458689036285644e-10,1.8113368431509058e-09
5.341867501598482e-08,0.1313044906590968,0.46346346346346345,0.0,0.0,0.0,0.07170649242783278,0.0,0.002590108854764464,3.94966039381528e-06,4.263282076114888e-07,0.00023221993926337536,3.5369988889035104e-05,0.0009478148180985554,6.39738959466858e-09,0.0,0.4638706255975874,0.0007941289210807874,1.0682909249427081e-05,7.62447919565855e-05,5.048432990126232e-06,4.148489888309091e-06,1.2767039878060354e-06,0.00016596213544335265,2.3719096707710377e-09,5.1497906667061346e-05,2.668074522771815e-10,1.9156867394813594e-09
5.5072224175845824e-08,0.13132277634768347,0.46346346346346345,0.0,0.0,0.0,0.07165331288026093,0.0,0.0026778046392352964,4.258651752189271e-06,4.5571706734592567e-07,0.0002451027966614245,3.836804380330152e-05,0.000985937901661258,6.982028620481677e-09,0.0,0.46389370287117854,0.0008093177112079114,1.0675025912516243e-05,7.633440689078089e-05,5.084069254054069e-06,4.227032595928663e-06,1.300597425698296e-06,0.00017422008851355198,2.4901686277925476e-09,5.5707759699580005e-05,2.8861844321158395e-10,2.0219648893274376e-09
5.672577333570683e-08,0.13134112247569865,0.46346346346346345,0.0,0.0,0.0,0.0715997127824019,0.0,0.0027656528988303803,4.5854854448496584e-06,4.861195724619915e-07,0.00025821087990360173,4.1517277335173085e-05,0.0010243032042189931,7.60259262443688e-09,0.0,0.46391717304299773,0.0008239829770207737,1.0667078584067567e-05,7.642572871636855e-05,5.118327287979944e-06,4.302720578118708e-06,1.3236211623412484e-06,0.00018253822231130342,2.609308987741657e-09,6.008419679188719e-05,3.112924961735013e-10,2.130101100660636e-09
5.8379322495567835e-08,0.1313595254896112,0.46346346346346345,0.0,0.0,0.0,0.07154570848089549,0.0,0.002853645632433063,4.9308491136908105e-06,5.17534234844291e-07,0.00027153591666156436,4.481968973095644e-05,0.0010628911169737899,8.260047317829773e-09,0.0,0.46394101967523893,0.0008381391196681094,1.0659069736513953e-05,7.651862992268394e-05,5.151245750846527e-06,4.375633197622858e-06,1.3457993953709961e-06,0.00019091020954307674,2.729240319894457e-09,6.462524216685284e-05,3.348193747844457e-10,2.2400271289322463e-09
6.003287165542884e-08,0.13137798194126393,0.46346346346346345,0.0,0.0,0.0,0.07149131586460596,0.0,0.0029417750663672396,5.295433602677747e-06,5.499592216709958e-07,0.00028506986508175226,4.827714188918625e-05,0.001101682616951112,8.95533279021349e-09,0.0,0.46396522680755115,0.0008518001872559235,1.065100177320374e-05,7.661298731047275e-05,5.182862367032448e-06,4.4458479273080495e-06,1.3671557465740217e-06,0.00019933010359390679,2.8498775956416442e-09,6.932877091885646e-05,3.591880700398207e-10,2.351676630946942e-09
6.168642081528985e-08,0.1313964884857192,0.46346346346346345,0.0,0.0,0.0,0.07143655037554104,0.0,0.0030300336488412343,5.679931967539435e-06,5.833923763856271e-07,0.0002988049083283857,5.189135751888853e-05,0.0011406592559658941,9.689362957007635e-09,0.0,0.46398977894548465,0.0008649798847406302,1.0642877030048975e-05,7.670868193802884e-05,5.213213949654651e-06,4.513440395973404e-06,1.3877132757931789e-06,0.00020779231793590885,2.971140897290078e-09,7.419252409276383e-05,3.8438687843221875e-10,2.4649851198440326e-09
6.333996997515085e-08,0.1314150418790303,0.46346346346346345,0.0,0.0,0.0,0.07138142701950992,0.0,0.0031184140445161064,6.085038515186621e-06,6.178312384511734e-07,0.00031273344925529094,5.566392549428451e-05,0.001179803149599592,1.0463025081367021e-08,0.0,0.4640146610492101,0.0008776915833314833,1.0634697777133871e-05,7.680559907965072e-05,5.2423364228595495e-06,4.578484432154191e-06,1.4074944941979463e-06,0.00021629160664108304,3.0929551424572466e-09,7.921412279081569e-05,4.1040347503838043e-10,2.5798899211414666e-09
6.499351913501186e-08,0.13143363897606872,0.46346346346346345,0.0,0.0,0.0,0.07132596037653309,0.0,0.003206909129207763,6.511447873779244e-06,6.532730619650108e-07,0.00032684810520036044,5.9596302383196204e-05,0.0012190969661960151,1.1277179366189126e-08,0.0,0.4640398585224963,0.0008899483294532288,1.0626466220285391e-05,7.690362818047691e-05,5.270264843222011e-06,4.641052106126965e-06,1.426521376995e-06,0.00022482304593230426,3.2152498231255587e-09,8.439108136714009e-05,4.372249818791916e-10,2.6963301297915955e-09
6.664706829487286e-08,0.131452276728348,0.46346346346346345,0.0,0.0,0.0,0.07127016461101242,0.0,0.0032955119847337044,6.95985409425614e-06,6.897148332014544e-07,0.00034114170289797804,6.368981513101983e-05,0.001258523915882606,1.2132658613039476e-08,0.0,0.464065357201938,0.0009017628533118137,1.0618184502607488e-05,7.700266279194305e-05,5.2970334202964725e-06,4.70121377034278e-06,1.4448153757125128e-06,0.00023338201672165983,3.3379587586388075e-09,8.972081975589946e-05,4.648380317910947e-10,2.8142465682101335e-09
6.830061745473387e-08,0.13147095218187488,0.46346346346346345,0.0,0.0,0.0,0.07121405348167088,0.0,0.0033842158938949423,7.43094978392138e-06,7.271532871456583e-07,0.0003556072735053395,6.794566388214262e-05,0.0012980677396253106,1.303026794459063e-08,0.0,0.46409114334642565,0.0009131475770843651,1.06098547059802e-05,7.710260049295286e-05,5.322675536396969e-06,4.759038098397432e-06,1.4623974300321159e-06,0.0002419641880846371,3.461019861913765e-09,9.520067498037973e-05,4.932288280540016e-10,2.9335817452446452e-09
6.995416661459488e-08,0.13148966247502725,0.46346346346346345,0.0,0.0,0.0,0.07115764035126872,0.0,0.003473014335575476,7.92542527253034e-06,7.655849230809441e-07,0.0003702380477388691,7.236492492119096e-05,0.0013377126983254457,1.3970784587142514e-08,0.0,0.4641172036268503,0.0009241146227454282,1.0601478852524892e-05,7.720334281029567e-05,5.347223765663497e-06,4.814592122543519e-06,1.47928797913991e-06,0.00025056550161847935,3.584374918137621e-09,0.00010082791189069878,5.223832000227316e-10,3.0542798160513793e-09
7.160771577445588e-08,0.13150840483646034,0.46346346346346345,0.0,0.0,0.0,0.07110093819610536,0.0,0.0035619009799496178,8.443967811190823e-06,8.050060192878575e-07,0.00038502745111671795,7.694855371695779e-05,0.0013774435619663282,1.495495770975872e-08,0.0,0.46414352511603335,0.0009346758195494236,1.0593058906036797e-05,7.730479514379056e-05,5.370709892394806e-06,4.8679412697952954e-06,1.4955069726914165e-06,0.0002591821566334251,3.7079693752273785e-09,0.00010659973317712005,5.522866550054107e-10,3.176286542847265e-09
7.326126493431689e-08,0.13152717658303575,0.46346346346346345,0.0,0.0,0.0,0.07104395961531418,0.0,0.0036508696837969866,8.987260804294424e-06,8.454126469090805e-07,0.0003999690993034101,8.169738805326971e-05,0.001417245598816612,1.5983508316751043e-08,0.0,0.4641700952788748,0.0009448427111969696,1.0584596773386185e-05,7.740686669216088e-05,5.393164928687739e-06,4.919149396764139e-06,1.5110738814155023e-06,0.00026781059612985376,3.8317521453879035e-09,0.00011251328870189983,5.829244266112191e-10,3.299549256504494e-09
7.49148140941779e-08,0.13154597511777288,0.46346346346346345,0.0,0.0,0.0,0.07098671683995776,0.0,0.0037399144859258976,9.555983074584624e-06,8.868006830315928e-07,0.0004150567935531184,8.661215123238411e-05,0.0014571045646969952,1.705712919042507e-08,0.0,0.4641969019627131,0.0009546265627111439,1.057609430588919e-05,7.750947037504845e-05,5.414619131503083e-06,4.968278823356772e-06,1.5260077073308392e-06,0.00027644749351864905,3.9556754171662476e-09,0.00011856568418879022,6.142815197701977e-10,3.424016818958873e-09
7.65683632540389e-08,0.13156479792782466,0.46346346346346345,0.0,0.0,0.0,0.07092922174192967,0.0,0.003829029602701651,1.0150808161357e-05,9.291658230349894e-07,0.00043028451624852745,9.169345533758664e-05,0.001497006692316993,1.8176484881130965e-08,0.0,0.4642239333878897,0.0009640383670430177,1.0567553300649357e-05,7.761252275142962e-05,5.435102019195575e-06,5.01539036540429e-06,1.5403269936499744e-06,0.0002850897400449782,4.079694477440518e-09,0.0001247539893067671,6.463427526145784e-10,3.5496395864067772e-09
7.82219124138999e-08,0.13158364258248004,0.46346346346346345,0.0,0.0,0.0,0.07087148584266842,0.0,0.003918209423673679,1.0772403651681891e-05,9.72503592251185e-07,0.00044564642653248783,9.694180454243584e-05,0.0015369386806884653,1.9342211741734903e-08,0.0,0.46425117813851274,0.0009730888514218807,1.0558975501870711e-05,7.771594393743245e-05,5.454642387486652e-06,5.060543366270135e-06,1.554049834413073e-06,0.00029373443287738257,4.203767542805181e-09,0.00013107524518311773,6.790927954036447e-10,3.6763693732674537e-09
7.987546157376091e-08,0.13160250673119356,0.46346346346346345,0.0,0.0,0.0,0.07081352032168932,0.0,0.004007448507297027,1.1421430544450221e-05,1.0168093569769068e-06,0.00046113685602973474,0.0001023575984548545,0.0015768876846222204,2.055491800370344e-08,0.0,0.46427862515341506,0.0009817884834660395,1.0550362602143267e-05,7.781965752516883e-05,5.473268324932399e-06,5.1037957275059095e-06,1.5671938838040182e-06,0.00030237886382572965,4.327855599838558e-09,0.0001375264713795565,7.12516206666577e-10,3.8041594168884515e-09
8.152901073362192e-08,0.1316213881016411,0.46346346346346345,0.0,0.0,0.0,0.07075533602493964,0.0,0.004096741576745939,1.2098542646965438e-05,1.0620783348776656e-06,0.0004767503046560531,0.00010794113548508111,0.0016168413043135105,2.181518389209129e-08,0.0,0.46430626371729883,0.000990147477071323,1.0541716243701755e-05,7.792359050190137e-05,5.4910072279553436e-06,5.145203938629558e-06,1.5797763651894303e-06,0.00031102050865348697,4.451922253765127e-09,0.0001441046723631654,7.465974667280302e-10,3.932964342972531e-09
8.318255989348292e-08,0.13164028449780205,0.46346346346346345,0.0,0.0,0.0,0.07069694347298192,0.0,0.004186083515818086,1.2804386003733817e-05,1.1083056048200874e-06,0.0004924814365124808,0.00011369261622733773,0.0016567875750220205,2.3123561776834805e-08,0.0,0.46433408345206606,0.0009981757980936292,1.0533038019658374e-05,7.802767316843736e-05,5.5078858154440775e-06,5.18482310608867e-06,1.591814079951568e-06,0.0003196570169519989,4.575933585056088e-09,0.00015080684350191655,7.813210087705753e-10,4.062740131705907e-09
8.483610905334393e-08,0.13165919379806804,0.46346346346346345,0.0,0.0,0.0,0.07063835286900967,0.0,0.004275469364927087,1.3539598357037858e-05,1.1554861161676632e-06,0.0005083250758623568,0.00011961214684586229,0.0016967149568518026,2.4480576357859816e-08,0.0,0.4643620743083259,0.001005883169839584,1.0524329475210248e-05,7.813183905669901e-05,5.523930142936443e-06,5.222706981464466e-06,1.6033234160802312e-06,0.0003282862025465914,4.6998580135425275e-09,0.00015762997661270363,8.166712475787237e-10,4.193444084570057e-09
8.648965821320494e-08,0.13167811395337994,0.46346346346346345,0.0,0.0,0.0,0.07057957410670018,0.0,0.0043648943171803465,1.4304808638815353e-05,1.2036146975726742e-06,0.0005242762031891876,0.00012569974245666958,0.0017366123246363293,2.588672488160905e-08,0.0,0.4643902265570773,0.001013279078377591,1.0515592108822237e-05,7.823602484719258e-05,5.539165616441248e-06,5.2589079889665225e-06,1.6143203565228388e-06,0.00033690603440599974,4.823666169639086e-09,0.00016457106508828865,8.526326061013537e-10,4.325034791820401e-09
8.814320737306594e-08,0.1316970429853924,0.46346346346346345,0.0,0.0,0.0,0.07052061677790793,0.0,0.004454353714539588,1.5100636493311158e-05,1.2526860652944473e-06,0.0005403299513334253,0.00013195533049706985,0.0017764689579334667,2.7342477386684815e-08,0.0,0.46441853078156287,0.0010203727776808647,1.0506827373385682e-05,7.834017028689564e-05,5.553617005917949e-06,5.293477252261499e-06,1.6248204873651644e-06,0.000345514628028029,4.947330772295324e-09,0.00017162710862819643,8.891895399621916e-10,4.45747210061569e-09
8.979675653292695e-08,0.13171597898466675,0.46346346346346345,0.0,0.0,0.0,0.07046149018020235,0.0,0.0045438430440621815,1.5927691829920807e-05,1.3026948310718358e-06,0.0005564816017063518,0.0001383787540756103,0.0018162745311349768,2.8848276976394595e-08,0.0,0.46444697786928835,0.001027173294613765,1.0498036677353718e-05,7.844421810753253e-05,5.567308458413113e-06,5.326464620678212e-06,1.6348390058314206e-06,0.00035411023727589537,5.070826513314321e-09,0.00017879511759723982,9.263265600410651e-10,4.590717083783617e-09
9.145030569278795e-08,0.13173492010889218,0.46346346346346345,0.0,0.0,0.0,0.07040220332425377,0.0,0.004633357934221519,1.6786574405603507e-05,1.3536355095763189e-06,0.0005727265805793725,0.00014496977529572194,0.0018560191036948366,3.040454011607921e-08,0.0,0.4644755590042065,0.0010336894337720987,1.0489221385853633e-05,7.854811394403611e-05,5.580263510888686e-06,5.357918694831417e-06,1.6443907280752975e-06,0.0003626912466411887,5.194129947699321e-09,0.00018607211703400832,9.640282532416721e-10,4.724732009208774e-09
9.310385485264896e-08,0.1317538645811356,0.46346346346346345,0.0,0.0,0.0,0.07034276494107042,0.0,0.004722894151304708,1.767787343620458e-05,1.405502525470809e-06,0.0005890604554471423,0.0001517280785469444,0.0018956931104803201,3.2011656953195066e-08,0.0,0.46450426565906067,0.0010399297821870029,1.0480382821776793e-05,7.865180625320701e-05,5.592505102774327e-06,5.387886851701376e-06,1.6534900968229825e-06,0.0003712561639107059,5.317219389706783e-09,0.00019345515033036652,1.0022793015548416e-09,4.859480309829318e-09
9.475740401250996e-08,0.13177281068811952,0.46346346346346345,0.0,0.0,0.0,0.07028318348908943,0.0,0.004812447595885726,1.860216723599439e-05,1.4582902200975932e-06,0.0006054789314630536,0.00015865327375816016,0.0019352873522495906,3.3669991658211096e-08,0.0,0.46453308958788453,0.0010459027139010947,1.047152226684663e-05,7.875524623278724e-05,5.604055588243153e-06,5.4164152692006695e-06,1.6621511888840232e-06,0.0003798036132157485,5.440074814303753e-09,0.00020094128260182592,1.0410644995202116e-09,4.994926554230689e-09
9.641095317237097e-08,0.13179175677853028,0.46346346346346345,0.0,0.0,0.0,0.0702234671611254,0.0,0.004902014299372297,1.9560022884702856e-05,1.5119928578171078e-06,0.0006219778479456976,0.00016574489960779175,0.0019747929862593172,3.5379882784468154e-08,0.0,0.4645620228186564,0.0010516163944248882,1.0462640962665077e-05,7.885838774114351e-05,5.614936748223363e-06,5.443548950257483e-06,1.6703877224865409e-06,0.0003883323284437112,5.562677763745501e-09,0.00020852760376755756,1.08036877018363e-09,5.131036417825241e-09
9.806450233223198e-08,0.1318107012613544,0.46346346346346345,0.0,0.0,0.0,0.07016362389117847,0.0,0.004991590420624922,2.05519959213046e-05,1.5666046320177767e-06,0.0006385531749549833,0.0001730024266864109,0.002014201517005441,3.7141643645232554e-08,0.0,0.46459105764610387,0.0010570787850809904,1.0453740111737932e-05,7.896118721762707e-05,5.62516980217556e-06,5.469331746442258e-06,1.6782130644730082e-06,0.0003968411469928231,5.6850112590025974e-09,0.00021621123135778282,1.1201771796420736e-09,5.267776654605993e-09
9.999999999999998e-08,0.13184857933201694,0.46346346346346345,0.0,0.0,0.0,0.07009342572248585,0.0,0.005096447246369837,2.1757180103808703e-05,1.6316753133098958e-06,0.0006580466119895428,0.00018170738614764698,0.0020601953572664147,3.927008050226309e-08,0.0,0.4646251623118742,0.0010631637679524865,1.0443298297589867e-05,7.908102568128308e-05,5.636352131901658e-06,5.497852054372439e-06,1.6868678393462324e-06,0.00040677411462010523,5.827840843571374e-09,0.00022532478396352216,1.1673939441775496e-09,5.4285902239852295e-09
1.0137160065195399e-07,0.13184857933201694,0.46346346346346345,0.0,0.0,0.0,0.070043587006814,0.0,0.005170756169517834,2.2640457019246225e-05,1.6785320416997083e-06,0.0006719175746025093,0.00018801274493033426,0.002092694968625278,4.0821904030029206e-08,0.0,0.4646494025619148,0.0010672805462242758,1.0435884390146087e-05,7.91655982648092e-05,5.643773731002674e-06,5.5170144712622375e-06,1.6926819261013593e-06,0.00041379492675667194,5.928808875762118e-09,0.00023185902845896539,1.2012474695614961e-09,5.543020492455074e-09
1.0434798913970379e-07,0.13188264931408702,0.46346346346346345,0.0,0.0,0.0,0.06993519419697468,0.0,0.005332001511992963,2.4642081006753475e-05,1.782316447213495e-06,0.000702168989630397,0.00020208281719037783,0.002162928545075447,4.431417343649271e-08,0.0,0.4647021883631022,0.0010756785549863334,1.0419758688982257e-05,7.934801152435447e-05,5.658502525735717e-06,5.555726053873304e-06,1.7044247757693326e-06,0.00042897553541184724,6.147162265596521e-09,0.00024624656719938093,1.2757884374913368e-09,5.792583415736773e-09
1.073243776274536e-07,0.13191669192948177,0.46346346346346345,0.0,0.0,0.0,0.06982650234632042,0.0,0.005493223113319052,2.6762330633871002e-05,1.8889534790008963e-06,0.0007326109291228184,0.0002166793867953485,0.0022327303061236642,4.797826272035336e-08,0.0,0.46475519496750745,0.0010833773045039932,1.0403586674881834e-05,7.952874884337486e-05,5.671436998062267e-06,5.590692535322291e-06,1.7150279214809811e-06,0.00044407773504812737,6.364437723743327e-09,0.0002609060576453618,1.3517383710428588e-09,6.043718135621945e-09
1.103007661152034e-07,0.1319506998739626,0.46346346346346345,0.0,0.0,0.0,0.0697175492157989,0.0,0.005654402760052597,2.900399725817265e-05,1.9984073938825374e-06,0.0007632241910464771,0.00023179730057562483,0.0023020620921890794,5.181514108323429e-08,0.0,0.4648083861878777,0.0010904163791273026,1.0387374074956367e-05,7.970763928803894e-05,5.682682072085448e-06,5.622130993696171e-06,1.7245575191934735e-06,0.0004590977757889015,6.580579588130777e-09,0.00027582197158055726,1.4290168194565169e-09,6.296266240011337e-09
1.1327715460295321e-07,0.13198466634857361,0.46346346346346345,0.0,0.0,0.0,0.06960837034647746,0.0,0.0058155233305728065,3.1369735081928674e-05,2.110642087943418e-06,0.0007939906956298207,0.00024743092254817884,0.0023708886992778308,5.582554708292325e-08,0.0,0.46486172811286935,0.0010968335340430064,1.0371126280771868e-05,7.988453295570406e-05,5.6923376455789315e-06,5.650248170056237e-06,1.7330765703138893e-06,0.000474032597023137,6.7955420796046706e-09,0.0002909792169070853,1.5075455914760846e-09,6.5500785751687355e-09
1.1625354309070301e-07,0.1320185850426773,0.46346346346346345,0.0,0.0,0.0,0.06949899916639407,0.0,0.00597656874231705,3.386205921865959e-05,2.2256211681849586e-06,0.0008248934315244384,0.0002635741830378365,0.0024391777284750882,6.000999740414829e-08,0.0,0.46491518899458784,0.0011026647631174702,1.0354848364447827e-05,8.005929962886064e-05,5.700498780231557e-06,5.675240854112529e-06,1.7406450395911264e-06,0.0004888797541384975,7.009288260856722e-09,0.0003063631569148598,1.5872488551818549e-09,6.80501480156696e-09
1.1922993157845283e-07,0.13205245010163855,0.46346346346346345,0.0,0.0,0.0,0.06938946709332566,0.0,0.006137523901076241,3.648334439960297e-05,2.3433080178700954e-06,0.0008559164040054938,0.000280220625339616,0.0025068994406307974,6.436879575098215e-08,0.0,0.464968739140527,0.0011079443645395416,1.0338545094143335e-05,8.023182747236538e-05,5.7072558866147e-06,5.697296259947074e-06,1.7473199699744304e-06,0.0005036373520713756,7.221789091788303e-09,0.00032195962478784925,1.6680532131466328e-09,7.060942966555328e-09
1.2220632006620264e-07,0.13208625610633,0.46346346346346345,0.0,0.0,0.0,0.06927980363365945,0.0,0.006298374652251417,3.9235824253445445e-05,2.463665856350555e-06,0.0008870445851215266,0.00029736344993117444,0.0025740266161790523,6.89020417940128e-08,0.0,0.46502235080970333,0.0011127050044727397,1.032222094895798e-05,8.040202177477745e-05,5.712694904186461e-06,5.716592391684157e-06,1.7531555941596103e-06,0.0005183039849597159,7.433022571228476e-09,0.0003377549339693187,1.7498877561377152e-09,7.317739093111705e-09
1.2518270855395244e-07,0.132119998047763,0.46346346346346345,0.0,0.0,0.0,0.06917003647737184,0.0,0.006459107734065495,4.2121591133629295e-05,2.5866577936241572e-06,0.0009182638657918193,0.0003149955561954113,0.0026405344201747413,7.360964013689672e-08,0.0,0.4650759981129768,0.0011169777787682874,1.0305880133248299e-05,8.056980373497488e-05,5.7168974761121065e-06,5.733298399517508e-06,1.7582034434352905e-06,0.0005328786815580651,7.642972960196857e-09,0.0003537358847236521,1.8326840971132672e-09,7.575286784658437e-09
1.2815909704170225e-07,0.13215367130529815,0.46346346346346345,0.0,0.0,0.0,0.06906019158928181,0.0,0.006619710732640273,4.51425964346917e-05,2.7122468802511693e-06,0.0009495610097692258,0.0003331095816835044,0.0027064002724670405,7.849130924827098e-08,0.0,0.4651296569173772,0.0011207922729053585,1.0289526590384952e-05,8.073510929457525e-05,5.719941119445235e-06,5.747574927180059e-06,1.7625124540432829e-06,0.000547360855740996,7.851630077197348e-09,0.00036988976748519024,1.9163763885722765e-09,7.833476845267098e-09
1.3113548552945205e-07,0.13218727162471758,0.46346346346346345,0.0,0.0,0.0,0.06895029329668233,0.0,0.006780172038881261,4.8300651352887034e-05,2.8403961530542265e-06,0.0009809236094183817,0.00035169793894584907,0.0027716037229688637,8.354659031870895e-08,0.0,0.4651833047543173,0.0011241766202552965,1.0273164015966246e-05,8.089788801802297e-05,5.721899391055024e-06,5.75957445045198e-06,1.7661290704042237e-06,0.0005617502616011901,8.058988658578344e-09,0.00038620436343652406,2.0009013255510028e-09,8.092206914843775e-09
1.3411187401720186e-07,0.1322207950977198,0.46346346346346345,0.0,0.0,0.0,0.06884036437345388,0.0,0.0069404808071144115,5.159742804675537e-05,2.97106867699697e-06,0.0010123400432588588,0.00037075284997782143,0.0028361263319612038,8.877485600706062e-08,0.0,0.4652369207315798,0.0011271575587479853,1.025679587050341e-05,8.105810202131244e-05,5.722842048966242e-06,5.769441606771789e-06,1.769097345790569e-06,0.0005760469527161263,8.265047777935574e-09,0.00040266794269010366,2.086198136201984e-09,8.351381118871258e-09
1.3708826250495166e-07,0.13225423814206566,0.46346346346346345,0.0,0.0,0.0,0.06873042612073517,0.0,0.0071006269154331135,5.5034461160860376e-05,3.1042275835220663e-06,0.0010437994352357686,0.0003902663783328658,0.002899951555377751,9.417531904956816e-08,0.0,0.4652904854489905,0.0011297604859815988,1.024042539158894e-05,8.121572494969861e-05,5.722835209080001e-06,5.777313516520524e-06,1.7714590407880434e-06,0.0005902512452600811,8.469810319992937e-09,0.00041926926035835716,2.172208561433253e-09,8.610909732400353e-09
1.4006465099270147e-07,0.13228759748271623,0.46346346346346345,0.0,0.0,0.0,0.06862049844423776,0.0,0.0072606009277095,5.8613149676022725e-05,3.2398361056227033e-06,0.0010752916156759576,0.00041023045896830984,0.0029630646349937573,9.974704070802849e-08,0.0,0.46534398091768303,0.0011320095128155127,1.0224055605560933e-05,8.137074100414767e-05,5.72194149791179e-06,5.783320095875554e-06,1.7732537187291245e-06,0.0006043636846435152,8.673282504480533e-09,0.00043599755078829516,2.2588768250385865e-09,8.870708857952582e-09
1.4304103948045127e-07,0.13232087013378044,0.46346346346346345,0.0,0.0,0.0,0.06851059992829542,0.0,0.007420394057222079,6.233475905038233e-05,3.377857609906964e-06,0.001106807083884992,0.000430636925898208,0.0030254524934262813,1.0548893903624982e-07,0.0,0.4653973904828499,0.0011339275154836018,1.0207689338677007e-05,8.152314401634893e-05,5.720220201105138e-06,5.787584360887156e-06,1.7745188384041879e-06,0.0006183850153657632,8.875473455564533e-09,0.0004528425202285197,2.3461495957057552e-09,9.130700116955518e-09
1.4601742796820108e-07,0.13235405338132816,0.46346346346346345,0.0,0.0,0.0,0.06840074790674568,0.0,0.0075799981318492955,6.620042361661405e-05,3.518255625902239e-06,0.0011383369723372175,0.0004514775377350079,0.003087103633838573,1.1139979694669627e-07,0.0,0.4654506987498754,0.0011355361862622096,1.0191329227812247e-05,8.167293657202028e-05,5.717727407268669e-06,5.790222723122098e-06,1.7752898447138425e-06,0.0006323161537822166,9.076394812605693e-09,0.00046979433817869056,2.433975942198152e-09,9.390810354316635e-09
1.4899381645595089e-07,0.132387144767006,0.46346346346346345,0.0,0.0,0.0,0.06829095853073462,0.0,0.007739405560780078,7.021114920324733e-05,3.6609938728157833e-06,0.0011698730124131008,0.0004727440012061399,0.003148008044236413,1.1747827006287388e-07,0.0,0.46550389151374555,0.001136856082718006,1.0174977730694892e-05,8.182012918199187e-05,5.714516147793278e-06,5.791345277107531e-06,1.7756002564517638e-06,0.0006461581635253382,9.27606037857696e-09,0.00048684362763679506,2.5223072828269634e-09,9.650971355769808e-09
1.519702049437007e-07,0.1324201420724481,0.46346346346346345,0.0,0.0,0.0,0.06818124683353495,0.0,0.0078986093026957,7.436781595064782e-05,3.8060362839410397e-06,0.0012014075016402266,0.0004944279927347773,0.0032081571062396595,1.237228943463915e-07,0.0,0.46555695569163585,0.0011379066755536215,1.0158637135693075e-05,8.196473950023045e-05,5.710636532827913e-06,5.791056079266837e-06,1.775481751183113e-06,0.0006599122333511346,9.474485802902666e-09,0.0005039814544282481,2.6110973301660384e-09,9.911119577623276e-09
