Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133)
3.54179470903248e-13,0.1307866453835319,0.46346346346346345,0.0,0.0,0.0,0.07307306678000987,3.3831452607337285e-27,3.533765812139226e-12,1.7568829085147318e-16,2.900104373488748e-17,8.851128203650506e-14,2.5706106068711257e-19,2.4572117420683864e-12,1.185063885139209e-18,0.0,0.46346346346346334,2.069190339928415e-11,4.280051818800008e-09,4.281555644781428e-09,3.9808822242946344e-09,1.1454712404267058e-11,8.831935900222477e-12,9.158066955174325e-15,1.231513059757562e-19,2.1414031516846594e-20,1.044967727859373e-25,1.178437261406349e-19,9.68158608293289e-21,8.638495623046874e-26,2.0092002526211026e-13,6.371788390560371e-14,8.558534624627553e-19,1.4880526560443929e-19,6.004764660374977e-18,3.7909542542833425e-23,1.2069597243291006e-45,3.1228144852691547e-50,3.449805941434504e-33
4.663947525805571e-13,0.13078664564465445,0.46346346346346345,0.0,0.0,0.0,0.07307306478616805,9.286316543647568e-27,6.12681102909867e-12,3.046477785468654e-16,5.02808332328358e-17,1.5348677163061252e-13,5.695703838404988e-19,4.260141419282951e-12,2.0552915993536472e-18,0.0,0.4634634634634633,2.741111164400779e-11,5.6357304788490655e-09,5.638337930460218e-09,5.2410134545186045e-09,1.508249790003111e-11,1.1625958962846606e-11,1.5876112617899248e-14,2.1647802435167822e-19,4.822743635619499e-20,2.3840233595592893e-25,2.524492062976341e-19,2.0970874969442704e-20,2.305151872419009e-25,3.4830818447224857e-13,1.1047994396181474e-13,1.5047187232864837e-18,3.351759463077227e-19,9.214556756550628e-18,8.400424408221552e-23,6.534561992281726e-45,1.7084923136248158e-49,1.1124022683582801e-32
5.786100342578663e-13,0.13078664590587386,0.46346346346346345,0.0,0.0,0.0,0.0730730627923263,2.0724052917487282e-26,9.428547023848471e-12,4.688853088655778e-16,7.737575313923332e-17,2.362414209596804e-13,1.0666717098206082e-18,6.555699739893828e-12,3.163710159310966e-18,0.0,0.4634634634634631,3.4208943731557585e-11,6.9912275562036545e-09,6.995240364729866e-09,6.500597225273156e-09,1.8709595358147842e-11,1.4417956633664419e-11,2.442858291228712e-14,3.3594188920797255e-19,9.127783449754813e-20,4.549988943051343e-25,4.575002371332284e-19,3.850115769884443e-20,5.01141234378838e-25,5.359420591803711e-13,1.7002746304337048e-13,2.3355373138124704e-18,6.344576510922206e-19,1.2662401069623046e-17,1.5733513150325756e-22,2.5922562509208454e-44,6.847022503382809e-49,2.830273745666179e-32
8.030405976124846e-13,0.1307866464286033,0.46346346346346345,0.0,0.0,0.0,0.07307305880464285,7.126237080667298e-26,1.815724682873186e-11,9.032060206653571e-16,1.4900286356482733e-16,4.551006324509459e-13,2.7761660678392544e-18,1.2623919541936333e-11,6.095051521275691e-18,0.0,0.46346346346346284,4.804050124590779e-11,9.701677051544495e-09,9.709405580131513e-09,9.0181232598482e-09,2.596172691923817e-11,1.9995881561005045e-11,4.703193027596284e-14,6.532115224612849e-19,2.4060336783006055e-19,1.2114637519454512e-24,1.1176846988823437e-18,9.697533176145629e-20,1.6418275188600822e-24,1.0318401198083441e-12,3.274720942608869e-13,4.542936650055629e-18,1.6728479369699389e-18,1.9960524727848457e-17,4.095640872253337e-22,2.309033357803539e-43,6.231468442563825e-48,1.1989912756984878e-31
1e-12,0.13078664695172015,0.46346346346346345,0.0,0.0,0.0,0.07307305530506725,1.6426355799549823e-25,2.815090272785801e-11,1.4006536748952794e-15,2.310059909126321e-16,7.057939681319541e-13,5.293655392462914e-18,1.9570862816938446e-11,9.452323241469405e-18,0.0,0.4634634634634625,6.043818653308845e-11,1.2079758953441683e-08,1.2091742276883423e-08,1.1225692491126893e-08,3.2323904248825915e-11,2.4884386921825142e-11,7.290164513532791e-14,1.0176066856214048e-18,4.619006172360596e-19,2.338203637942625e-24,2.021344159187544e-18,1.8066347494310784e-19,3.650169000796583e-24,1.599399356258838e-12,5.077627444535667e-13,7.079532471886486e-18,3.2122120176794095e-18,2.647664346888596e-17,7.810910729650862e-22,9.203270422695013e-43,2.4989113311105407e-47,3.1547242572823293e-31
1.027471160967103e-12,0.13078664695172015,0.46346346346346345,0.0,0.0,0.0,0.07307305481695954,1.8198994956580383e-25,2.9718038955216546e-11,1.4786753483520548e-15,2.4386481449476684e-16,7.451156468147573e-13,5.734815657345285e-18,2.0660178440103185e-11,9.978867087032342e-18,0.0,0.46346346346346246,6.218662309191064e-11,1.2411400496704626e-08,1.2424051077056171e-08,1.1533462212549734e-08,3.321110872659917e-11,2.5565723138001797e-11,7.695758646218765e-14,1.0748105004095946e-18,5.007699946928543e-19,2.536474125236383e-24,2.17456965291865e-18,1.95156296433785e-19,4.026905225594282e-24,1.6883831977196795e-12,5.360371048702666e-13,7.477844245380442e-18,3.482628786966345e-18,2.7373087537740718e-17,8.462030595406313e-22,1.0747661630119728e-42,2.9194890570456075e-47,3.5457573851334217e-31
1.2519017243217213e-12,0.13078664747522398,0.46346346346346345,0.0,0.0,0.0,0.07307305082927637,3.901422989359708e-25,4.410900214288411e-11,2.19531952182228e-15,3.6194313285250387e-16,1.1063141662523422e-12,1.0310049143641683e-17,3.0662695765151656e-11,1.4814730653987285e-17,0.0,0.463463463463462,7.664735883140581e-11,1.512039809364145e-08,1.513917663034378e-08,1.404661606584024e-08,4.045774250545905e-11,3.112749446075256e-11,1.1419448881621804e-13,1.6005807065696326e-18,9.04770929306884e-19,4.600974630780589e-24,3.687671049719027e-18,3.433773841817412e-19,8.3218327130303e-24,2.505328328112403e-12,7.957070531144445e-13,1.1140036958073653e-17,6.293938219812116e-18,3.473873505514189e-17,1.521579631464965e-21,3.787094979749167e-42,1.0366577279153916e-46,8.547481844931553e-31
1.4763322876763397e-12,0.13078664799911469,0.46346346346346345,0.0,0.0,0.0,0.0730730468415933,7.441278048406231e-25,6.132823319050899e-11,3.053164538619023e-15,5.032195202551066e-16,1.538723371982185e-12,1.686582688703306e-17,4.2629707693550235e-11,2.060211131755922e-17,0.0,0.4634634634634615,9.142275750655269e-11,1.7828670042539815e-08,1.785478201681609e-08,1.6557586783431843e-08,4.7701629966022624e-11,3.668120849242653e-11,1.5873168812300504e-13,2.230366976622263e-18,1.485265239285276e-18,7.574178315726056e-24,5.694705460567891e-18,5.517377128496096e-19,1.5327595494240253e-23,3.482434908980901e-12,1.106466634542367e-12,1.5529302877143588e-17,1.0334896071043244e-17,4.2117455512205096e-17,2.4895580947186975e-21,1.1178544498789388e-41,3.081020600206575e-46,1.8023226236806194e-30
1.9251934143855765e-12,0.13078664904805556,0.46346346346346345,0.0,0.0,0.0,0.0730730388662276,2.1558793041715742e-24,1.0424420937005607e-10,5.1925567617780174e-15,8.552964250299222e-16,2.6172777454957785e-12,3.7312884801928133e-17,7.245046050445621e-11,3.502947110642685e-17,0.0,0.4634634634634601,1.219177310960851e-10,2.32430377638675e-08,2.3287431433560276e-08,2.1572986331911266e-08,6.21811724909236e-11,4.7764514263537404e-11,2.696651075286762e-13,3.801388846947834e-18,3.300650956598398e-18,1.6893915773750236e-23,1.1258630293143161e-17,1.1876372135808884e-18,4.132543110420964e-23,5.916211454824295e-12,1.8811960220120296e-12,2.6488203582803316e-17,2.298047558140739e-17,5.698011591577067e-17,5.509952754591667e-21,7.566466026071364e-41,2.1181188048109342e-45,6.230633335054721e-30
2.3291684284238897e-12,0.1307866499934229,0.46346346346346345,0.0,0.0,0.0,0.07307303168839889,4.616525225499804e-24,1.5252282783426967e-10,7.601168714405785e-15,1.2513258021773428e-15,3.831780053790926e-12,6.601394905342115e-17,1.0599062577288647e-10,5.126342010843829e-17,0.0,0.4634634634634587,1.5043982851113636e-10,2.8113488938469735e-08,2.817845477358293e-08,2.607939862139456e-08,7.520338494439417e-11,5.7712058904059676e-11,3.9436631995013805e-13,5.569533326811119e-18,5.853999800280317e-18,3.0026157147012916e-23,1.8141609438806355e-17,2.0637445536214136e-18,8.379924815981877e-23,8.652033377848273e-12,2.7530306056301414e-12,3.883568226455417e-17,4.077939150980906e-17,7.0414828772948e-17,9.751677957658789e-21,2.7174127296464947e-40,7.646229508563248e-45,1.489355071332838e-29
2.733143442462203e-12,0.1307866509400398,0.46346346346346345,0.0,0.0,0.0,0.07307302451057057,8.740861533622315e-24,2.0993644006254712e-10,1.0467662471566165e-14,1.7222420499621388e-15,5.277412094086652e-12,1.0659933693666184e-16,1.458692581553476e-10,7.057278034616274e-17,0.0,0.463463463463457,1.799821683103388e-10,3.2981592026311e-08,3.3071029414568866e-08,3.0578767049428046e-08,8.821672506900273e-11,6.763369228416814e-11,5.425563739422531e-13,7.672349966313606e-18,9.468880459878061e-18,4.863979692301838e-23,2.686607817646206e-17,3.286906829937113e-18,1.5113272097429303e-22,1.1903166811564936e-11,3.790165334758231e-12,5.353559160988063e-17,6.599534576504395e-17,8.383371683079462e-17,1.575256059241958e-20,7.940768563722583e-40,2.24252304121842e-44,3.066572156004406e-29
3.137118456500516e-12,0.13078665188790486,0.46346346346346345,0.0,0.0,0.0,0.07307301733274267,1.5145506775903208e-23,2.764743301118756e-10,1.3792184766958321e-14,2.2679421735941997e-15,6.9543255478285105e-12,1.6111768520495685e-16,1.9207642992585855e-10,9.295473263851393e-17,0.0,0.4634634634634551,2.105450248859599e-10,3.784734815842811e-08,3.7965154095859446e-08,3.5071102668943644e-08,1.0122120252951968e-10,7.752948709777975e-11,7.141739033396965e-13,1.0108964206572768e-17,1.43284517658535e-17,7.368381802350356e-23,3.746330418259718e-17,4.914115204002885e-18,2.5050544307846854e-22,1.566825946992608e-11,4.992513794390885e-12,7.05867006598715e-17,9.991695226907272e-17,9.7227493523138e-17,2.3817260029457477e-20,2.0013038704177487e-39,5.666717386690835e-44,5.678624277860528e-29
3.945068484577142e-12,0.13078665378737392,0.46346346346346345,0.0,0.0,0.0,0.07307300297708798,3.793284340609062e-23,4.3688017003689564e-10,2.1815901372736375e-14,3.583283002029399e-15,1.1002598446428927e-11,3.201293548363874e-16,3.034367709581404e-10,1.4692510991490387e-16,0.0,0.4634634634634505,2.747333802455888e-10,4.757182407773017e-08,4.7758048539400016e-08,4.403471959393892e-08,1.272036081053098e-10,9.724385061639867e-11,1.1274469905650266e-12,1.598010383074793e-17,2.851134918714938e-17,1.4684363828335268e-22,6.431915491665776e-17,9.607937018959324e-18,5.77232374694016e-22,2.4734929408129916e-11,7.89250649661963e-12,1.1173760717446208e-16,1.9902893868578494e-16,1.2399889310480405e-16,4.735688142737593e-20,9.920386937675985e-39,2.8222792533199223e-43,1.5753940112049275e-28
4.7530185126537686e-12,0.13078665569181883,0.46346346346346345,0.0,0.0,0.0,0.07307298862143476,7.988101540897818e-23,6.336548906462117e-10,3.167349074776993e-14,5.1965271248177745e-15,1.597779763124474e-11,5.593827331745721e-16,4.399924974709582e-10,2.1315200974707407e-16,0.0,0.46346346346344525,3.4300707288045327e-10,5.7286925738426205e-08,5.7557128027524096e-08,5.297033751950371e-08,1.5315067894891254e-10,1.168557274961207e-10,1.6336978152991801e-12,2.317600267745779e-17,4.9859202989438863e-17,2.570520948519285e-22,9.87892796682919e-17,1.6599170644543292e-17,1.1295573313109475e-21,3.584127288389296e-11,1.1452318179446166e-11,1.622785784183322e-16,3.484157774918563e-16,1.5075908318220455e-16,8.280803887711719e-20,3.5227849789303054e-38,1.0048000442128226e-42,3.5635285873437425e-28
5.560968540730395e-12,0.13078665760122846,0.46346346346346345,0.0,0.0,0.0,0.07307297426578291,1.4945130365802422e-22,8.66713269354461e-10,4.336612351615707e-14,7.106855786044718e-15,2.188111021998386e-11,8.951639520183521e-16,6.01664690779538e-10,2.916129569106711e-16,0.0,0.46346346346343903,4.153682672534839e-10,6.699266217544481e-08,6.736238249277837e-08,6.187804431024029e-08,1.790624922861452e-10,1.363656928620587e-10,2.2324412229065594e-12,3.1689748371458086e-17,7.982126797452905e-17,4.118180690869086e-22,1.4090257779429374e-16,2.634018187973619e-17,1.9776111373848947e-21,4.897656007797533e-11,1.5671259098477227e-11,2.221998017749078e-16,5.583686963260944e-16,1.7751407273717005e-16,1.3260781672932532e-19,1.0172266724073017e-37,2.9064880061939453e-42,7.029849402647858e-28
6.3689185688070214e-12,0.1307866595155918,0.46346346346346345,0.0,0.0,0.0,0.0730729599101324,2.5672465776070276e-22,1.1359703369107917e-09,5.689496850690854e-14,9.313452824477469e-15,2.871371095324375e-11,1.3437077735847515e-15,7.883746830329401e-10,3.8228554066095353e-16,0.0,0.4634634634634321,4.918191132394563e-10,7.668904241522358e-08,7.717380187851197e-08,7.07579275520727e-08,2.0493912527991812e-10,1.5577431875722762e-10,2.9231948201341405e-12,4.151446788470344e-17,1.1983911701364847e-16,6.186106405657817e-22,1.906703506577358e-16,3.9281623332332914e-17,3.1947753361392608e-21,6.413010443481612e-11,2.0548640410691506e-11,2.91491477478013e-16,8.391681238888153e-16,2.042604753536216e-16,1.9919257497449348e-19,2.54706697904175e-37,7.287335813368766e-42,1.2581790165822263e-27
7.176868596883648e-12,0.13078666143489764,0.46346346346346345,0.0,0.0,0.0,0.07307294555448317,4.133928780472378e-22,1.4413413792246878e-09,7.226119271208246e-14,1.181550468990512e-14,3.6476762232607426e-11,1.9211972686249297e-15,1.0000440587558483e-09,4.851474097275442e-16,0.0,0.46346346346342443,5.723617461589162e-10,8.637607547534883e-08,8.699137613926875e-08,7.961007455052051e-08,2.3078065502682834e-10,1.7508217414818923e-10,3.705478968665562e-12,5.264332744417748e-17,1.7134665703697834e-16,8.848591699317087e-22,2.481020809171064e-16,5.587242579727036e-17,4.856449142076867e-21,8.129126277904005e-11,2.6083774199122632e-11,3.7014381896070626e-16,1.2010832896354719e-15,2.309967368482169e-16,2.8499784095247045e-19,5.731692786516299e-37,1.6416300533813052e-41,2.0936086968172434e-27
8.7927686530369e-12,0.13078666528829289,0.46346346346346345,0.0,0.0,0.0,0.07307291684318823,9.292316685701143e-22,2.160087726101122e-09,1.0851043808799353e-13,1.7702730920595224e-14,5.4798808537663906e-11,3.527503677238164e-15,1.4979484796384371e-09,7.273498777068695e-16,0.0,0.4634634634634073,7.457308461849475e-10,1.0572213608514371e-07,1.0664494915687265e-07,9.723150772721227e-08,2.823587128505809e-10,2.133978349549656e-10,5.5427331961710775e-12,7.87863144043403e-17,3.145307522630013e-16,1.6252566504678612e-21,3.860016947411809e-16,1.0178981649775311e-16,9.819035327827569e-21,1.215940514507835e-10,3.91245518930799e-11,5.554914149699409e-16,2.2092848941886713e-15,2.8444030548700006e-16,5.240079909931821e-19,2.314103035066373e-36,6.639130981645044e-41,4.9431035961412605e-27
1e-11,0.1307866691613262,0.46346346346346345,0.0,0.0,0.0,0.07307289539311734,1.5529027005802818e-21,2.7907125104804314e-09,1.4039714492283172e-13,2.2866356696045772e-14,7.092447570164889e-11,5.183060854928533e-15,1.9345108255160263e-09,9.399538977773697e-16,0.0,0.4634634634633929,8.859512468243897e-10,1.201511529314897e-07,1.213440344762204e-07,1.1032463378596938e-07,3.20801369841555e-10,2.4176438654675086e-10,7.150770826908576e-12,1.0167210960088768e-16,4.619870137587839e-16,2.3879660476596188e-21,5.091100469883265e-16,1.4891501710417067e-16,1.5256414240699114e-20,1.5686688601797776e-10,5.0579242755765693e-11,7.183275419852529e-16,3.2500030858704735e-15,3.243439081519629e-16,7.707360945379128e-19,5.6174704808844944e-36,1.6131293392999431e-40,8.488834559136751e-27
1.0408668709190153e-11,0.1307866691613262,0.46346346346346345,0.0,0.0,0.0,0.07307288813189754,1.822311768258156e-21,3.022279617281149e-09,1.5212315927003191e-13,2.4762077443596068e-14,7.685630656659295e-11,5.8425309933638375e-15,2.094755593645091e-09,1.018042731568216e-15,0.0,0.4634634634633878,9.354923643707152e-10,1.2503091597007175e-07,1.2632302140364427e-07,1.1474303676894753e-07,3.3379728120495985e-10,2.513171667881393e-10,7.740420727569742e-12,1.1006480742745233e-16,5.206948321285647e-16,2.691668332036365e-21,5.546819085237362e-16,1.6765011029850255e-16,1.7485284519048245e-20,1.6980063297000237e-10,5.478810712611489e-11,7.781645573542576e-16,3.664905617575807e-15,3.3784757190257074e-16,8.69105770367385e-19,7.373789424574593e-36,2.1179975959423878e-40,1.0040696904395937e-26
1.2024568765343406e-11,0.13078667305391023,0.46346346346346345,0.0,0.0,0.0,0.07307285942061056,3.2434476138662277e-21,4.0272483526220815e-09,2.0310862693334994e-13,3.298712808373761e-14,1.0265812194099045e-10,8.993918448917703e-15,2.7898469886808536e-09,1.3570492885592976e-15,0.0,0.46346346346336653,1.141662871010486e-09,1.443024869555156e-07,1.460255129143832e-07,1.3214535021793726e-07,3.850969744732557e-10,2.8884461344759203e-10,1.0294801102757678e-11,1.4642551331986135e-16,8.010414621336796e-16,4.142136957788854e-21,7.542202371687307e-16,2.5698439866486646e-16,2.847776566197317e-20,2.2582739154032165e-10,7.306896938744654e-11,1.038085420579909e-15,5.649700887536492e-15,3.912188312466238e-16,1.3397453770627812e-18,1.9862104023445567e-35,5.709924697987447e-40,1.834843543630027e-26
1.3640468821496658e-11,0.1307866769659577,0.46346346346346345,0.0,0.0,0.0,0.07307283070932677,5.36863477204523e-21,5.17432915337268e-09,2.6147608323129207e-13,4.237150680117565e-14,1.322129324335543e-10,1.3108511194531774e-14,3.5826081295096606e-09,1.7441937948921384e-15,0.0,0.46346346346334394,1.3642587141050042e-09,1.6353692072902698e-07,1.6575234389805383e-07,1.4943913230851973e-07,4.362584059816954e-10,3.2598457208610766e-10,1.3202175631281873e-11,1.878157340110297e-16,1.1666572164242393e-15,6.03410429398789e-21,9.846893483175438e-16,3.7329770290286475e-16,4.341660098807177e-20,2.895913760070016e-10,9.396168246278767e-11,1.335176382517609e-15,8.245252113254046e-15,4.4455367503617265e-16,1.9553678878591462e-18,4.7249122207946996e-35,1.3592048068772629e-39,3.099922413382811e-26
1.525636887764991e-11,0.1307866808973823,0.46346346346346345,0.0,0.0,0.0,0.07307280199804564,8.39900715424906e-21,6.462861132767814e-09,3.272347419168726e-13,5.290887739323535e-14,1.6552922993745422e-10,1.8312366356085703e-14,4.472428328151821e-09,2.179301418146015e-15,0.0,0.4634634634633203,1.6032960214635339e-09,1.8273428884081007e-07,1.8550343473713448e-07,1.666250629999095e-07,4.872821879952865e-10,3.627413937624671e-10,1.645888689649692e-11,2.3418335948864584e-16,1.6285141351917484e-15,8.424418681095109e-21,1.2461591292971357e-15,5.200692797846143e-16,6.291857962513185e-20,3.6101029422739444e-10,1.1746080434590736e-10,1.6693600231823635e-15,1.1532967408165026e-14,4.978526897846095e-16,2.7354012724251534e-18,1.0211603294481798e-34,2.9390981189369985e-39,4.9296537309949e-26
1.8488168989956417e-11,0.13078668881801933,0.46346346346346345,0.0,0.0,0.0,0.07307274457548914,1.8106028883108555e-20,9.461654449082967e-09,4.809623793600972e-13,7.741744765781087e-14,2.4347933313175774e-10,3.248817166507152e-14,6.540822288427321e-09,3.1927112753630763e-15,0.0,0.4634634634632717,2.130758448016031e-09,2.2101811359168035e-07,2.2507807838059037e-07,2.006760687505888e-07,5.889192472187411e-10,4.351228026682966e-10,2.4005893937386817e-11,3.416452908213747e-16,2.884274237494674e-15,1.49245525617735e-20,1.8623762748196845e-15,9.187769167737956e-16,1.180623434011762e-19,5.264870376384808e-10,1.7225657739974314e-10,2.448696669325192e-15,2.0509655133735307e-14,6.043452750801585e-16,4.866346485531092e-18,3.896739827172354e-34,1.1225074740324524e-38,1.0890083258190465e-25
2.1719969102262922e-11,0.130786696815139,0.46346346346346345,0.0,0.0,0.0,0.07307268715293677,3.447794482918679e-20,1.3018418501298416e-08,6.643646816576835e-13,1.0646294048857315e-13,3.365726968359186e-10,5.2514145518310064e-14,8.990219749752949e-09,4.3958985177883635e-15,0.0,0.46346346346322415,2.724174817077975e-09,2.591545308595393e-07,2.647488103770011e-07,2.3430372225941522e-07,6.900130287282399e-10,5.060227406949765e-10,3.29073758527933e-11,4.684060100661714e-16,4.653845037595895e-15,2.4085651755894155e-20,2.6034062132184457e-15,1.4804337118475227e-15,1.9877022935424067e-19,7.21612347459294e-10,2.374130355190727e-10,3.3754800257796598e-15,3.322756342473314e-14,7.107000397767407e-16,7.887740592685808e-18,1.1893394018043324e-33,3.427996663261499e-38,2.110113150793073e-25
2.4951769214569428e-11,0.13078670488806676,0.46346346346346345,0.0,0.0,0.0,0.07307262973038424,6.003151780847891e-20,1.712800463212976e-08,8.775143391736024e-13,1.399960834667683e-13,4.448707013918055e-10,7.937072584942228e-14,1.1815871998038601e-08,5.787497299454454e-15,0.0,0.46346346346318074,3.383666363208308e-09,2.9714410810166206e-07,3.0451500002736197e-07,2.6751331118374864e-07,7.905683916909638e-10,5.754743963449902e-10,4.313552378547338e-11,6.140693031222539e-16,7.020985440483136e-15,3.634168785954127e-20,3.4697615156897022e-15,2.2319678295129914e-15,3.0983532010960476e-19,9.457512619241288e-10,3.1288715025528217e-10,4.4490979545306846e-15,5.0331730479566836e-14,8.16919544077101e-16,1.1954531043071923e-17,3.095158220085344e-33,8.924736367658762e-38,3.7221466790322863e-25
2.8183569326875934e-11,0.13078671303613568,0.46346346346346345,0.0,0.0,0.0,0.07307257230782724,9.768626505049515e-20,2.1785324538953482e-08,1.12048359290043e-12,1.7796822214498198e-13,5.684318982628358e-10,1.1402614045724063e-13,1.5013089927625438e-08,7.36615609058928e-15,0.0,0.4634634634631448,4.109350948002004e-09,3.3498741059001116e-07,3.443760193886765e-07,3.0031005693038614e-07,8.905901776819209e-10,6.435102617097309e-10,5.4663152383663453e-11,7.782478394308074e-16,1.0067731368869762e-14,5.2117705313750195e-20,4.461930360717231e-15,3.199917795378103e-15,4.559797833788699e-19,1.1982789771224718e-09,3.986361155831052e-10,5.6689414820706525e-15,7.246444822260393e-14,9.230067453252408e-16,1.7221452667789386e-17,7.15933196431316e-33,2.065008501692435e-37,6.118303559883912e-25
3.1415369439182436e-11,0.1307867212586865,0.46346346346346345,0.0,0.0,0.0,0.07307251488526144,1.5076377328898365e-19,2.698534949231464e-08,1.3933442371806564e-12,2.203313121125118e-13,7.073120650068604e-10,1.5743656855320702e-13,1.857724325161002e-08,9.130537499531917e-15,0.0,0.4634634634631199,4.9013431179591306e-09,3.726850014205667e-07,3.843312432606577e-07,3.3269911552895135e-07,9.90083210525282e-10,7.101621476530852e-10,6.746368617965123e-11,9.605629779008583e-16,1.3874435960394722e-14,7.183002967443446e-20,5.580377370920882e-15,4.4104408582840285e-15,6.418570252023332e-19,1.4785806943673321e-09,4.946173457496334e-10,7.0344047687920804e-15,1.0026527765046177e-13,1.0289645821093218e-15,2.3843027364891084e-17,1.5117526307165773e-32,4.361537465635417e-37,9.51905981260875e-25
