Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80)
4.161913099940941e-08,0.13117797396737532,0.46346346346346345,0.0,0.0,0.0,0.07205715209950947,0.0,0.001890171938962033,2.1539315066912225e-06,2.387314294065019e-07,0.0001934271799428015,1.757034868591e-05,0.0006471891045274675,3.0737003081084917e-09,0.0,0.4637347369345092,0.0007122734654111517,9.990716268937568e-06,7.610991198798794e-05,4.521004967773547e-06,3.7068067128514405e-06,1.03373128692021e-06,9.961603146944007e-05,1.4227496941057134e-09,2.4317591998878238e-05,1.2598791548315833e-10,1.5956583911693308e-09,5.987387726906581e-06,1.0551125598536615e-09,5.326834677508703e-07,4.791952857368737e-05,6.915596468843477e-10
4.294309108481564e-08,0.13119246279410468,0.46346346346346345,0.0,0.0,0.0,0.072016406479316,0.0,0.001957343644859149,2.30880430859125e-06,2.560791443308648e-07,0.00020422564138661034,1.9119076366800586e-05,0.0006744682351900814,3.3511827314049824e-09,0.0,0.4637515957789899,0.0007295462791796621,9.985128318514035e-06,7.628883116729056e-05,4.559773887254513e-06,3.7965634333731426e-06,1.0584324113848408e-06,0.00010503477877410274,1.5002617698712983e-09,2.6471170648518104e-05,1.371454737439299e-10,1.6847408554674667e-09,6.541717960538119e-06,1.1528039871072073e-09,5.402639983142939e-07,4.9884023808059235e-05,7.199106344450903e-10
4.4267051170221874e-08,0.13120702667357992,0.46346346346346345,0.0,0.0,0.0,0.07197526560901782,0.0,0.0020247110433918186,2.471579338926568e-06,2.7409217654468824e-07,0.00021524366340013994,2.0752713489193956e-05,0.0007020145286803795,3.6464774021356927e-09,0.0,0.46376883577234507,0.0007464241532447705,9.979485616257371e-06,7.646949723787887e-05,4.5975700717811806e-06,3.884147752014376e-06,1.0825351360350227e-06,0.00011051507278139507,1.5786649858028983e-09,2.8723830216657024e-05,1.4881636428372102e-10,1.7756346392332307e-09,7.1249945103346095e-06,1.255597063014536e-09,5.478727056796379e-07,5.1867949274945484e-05,7.485420331913967e-10
4.5591011255628106e-08,0.13122166338267552,0.46346346346346345,0.0,0.0,0.0,0.07193373954010142,0.0,0.002092269381136135,2.6425578697438443e-06,2.9277365319509817e-07,0.0002264758602342018,2.2473027087211956e-05,0.0007298165257480206,3.960180881069535e-09,0.0,0.46378644677552344,0.0007629148751196939,9.97378955390598e-06,7.66518023590157e-05,4.634412885467379e-06,3.969602234076392e-06,1.1060511794171285e-06,0.00011605231317652586,1.6578937571101138e-09,3.1075270367197824e-05,1.609990310827225e-10,1.8682953114939224e-09,7.737481366555378e-06,1.3635383229813105e-09,5.555104277974245e-07,5.387079755394916e-05,7.774465201872401e-10
4.691497134103434e-08,0.1312363707362486,0.46346346346346345,0.0,0.0,0.0,0.07189183812651943,0.0,0.002160013982916331,2.8220459642498024e-06,3.121264778762819e-07,0.00023791695471675508,2.4281731175224113e-05,0.0007578629883549751,4.2928837320574575e-09,0.0,0.4638044188558081,0.0007790260632458823,9.96804149522329e-06,7.683564085429534e-05,4.670321287382718e-06,4.0529685889027e-06,1.1289920250652498e-06,0.00012164212139717699,1.7378856427346505e-09,3.352508235980738e-05,1.7369135648507322e-10,1.96267933700876e-09,8.37941581489198e-06,1.4766695954450897e-09,5.63177815549934e-07,5.589207206278376e-05,8.066169289088867e-10
4.823893142644057e-08,0.13125114658807643,0.46346346346346345,0.0,0.0,0.0,0.07184957102863317,0.0,0.002227940250304738,3.0103541427158245e-06,3.3215333851572607e-07,0.0002495617761043319,2.6180486257391543e-05,0.000786142897178439,4.645170065483634e-09,0.0,0.46382274228265075,0.0007947651722177736,9.962242776591059e-06,7.702090971288459e-05,4.705313842861767e-06,4.134287692952319e-06,1.1513689279270726e-06,0.00012728033023336552,1.818581198254095e-09,3.6072756522383864e-05,1.868906999132755e-10,2.0587440585436854e-09,9.05100963852709e-06,1.5950282137494843e-09,5.708753448382091e-07,5.793128685837453e-05,8.36046246374449e-10
4.9562891511846803e-08,0.13126598882977353,0.46346346346346345,0.0,0.0,0.0,0.07180694771704817,0.0,0.0022960436604361643,3.2077970506804907e-06,3.528567149393971e-07,0.00026140525798185233,2.8170898940520285e-05,0.0008146454491085432,5.017617106532273e-09,0.0,0.4638414075236168,0.0008101394980560138,9.956394707586703e-06,7.720750877848892e-05,4.73940873520004e-06,4.213599613656354e-06,1.17319292093373e-06,0.00013296297393244734,1.8999238359245232e-09,3.871768932098618e-05,2.0059393449708616e-10,2.156447679545363e-09,9.752450270963866e-06,1.7186472193411212e-09,5.786033282320635e-07,5.9987966442362634e-05,8.657276103369841e-10
5.0886851597253036e-08,0.1312808953906313,0.46346346346346345,0.0,0.0,0.0,0.07176397747633928,0.0,0.0023643197649269904,3.414693129588064e-06,3.742388861034989e-07,0.00027344243621578066,3.0254521642806447e-05,0.000843360054752719,5.410794787128633e-09,0.0,0.46386040524044514,0.0008251561833198908,9.950498571543276e-06,7.739534084345062e-05,4.772623777072975e-06,4.290943632719113e-06,1.1944748213970598e-06,0.0001386862787795603,1.9818596914428806e-09,4.145919005556389e-05,2.1479748176369984e-10,2.2557492472552335e-09,1.0483901902542442e-05,1.8475555568036108e-09,5.863619260450497e-07,6.206164557130623e-05,8.956543065453707e-10
5.221081168265927e-08,0.13129586423717163,0.46346346346346345,0.0,0.0,0.0,0.07172066940866599,0.0,0.0024327641888259944,3.6313642902520354e-06,3.963019370164513e-07,0.00028566844696105426,3.243285239310973e-05,0.0008722763359501437,5.8252653608355294e-09,0.0,0.4638797262852222,0.0008398222219929367,9.944555626092045e-06,7.758431172334509e-05,4.804976421467843e-06,4.366358268426982e-06,1.215225237132143e-06,0.00014444665413028388,2.064337497101185e-09,4.42964872015434e-05,2.2949734449313585e-10,2.3566086362671667e-09,1.1245506542673761e-05,1.9817782610862307e-09,5.941511568525808e-07,6.415186907154253e-05,9.258197660724564e-10
5.35347717680655e-08,0.13131089337280916,0.46346346346346345,0.0,0.0,0.0,0.0716770324372853,0.0,0.00250137262961438,3.858135589580286e-06,4.190477653611935e-07,0.00029807852471861775,3.470733471547663e-05,0.0009013841232939948,6.26158304000453e-09,0.0,0.4638993616966615,0.0008541444641742097,9.938567103688754e-06,7.777433029329314e-05,4.836483772220585e-06,4.43988129713463e-06,1.2354545723435043e-06,0.00015024068387091394,2.1473084609847274e-09,4.7228734416255535e-05,2.446891378371893e-10,2.4589865325026007e-09,1.2037385039729332e-05,2.1213366372689986e-09,6.019709075402453e-07,6.625819165839535e-05,9.562175627059162e-10
5.485873185347173e-08,0.1313259808374441,0.46346346346346345,0.0,0.0,0.0,0.07163307530996754,0.0,0.0025701408562788775,4.095334910998007e-06,4.424780878385742e-07,0.0003106680004408009,3.707935759471375e-05,0.0009306734536591595,6.720293654665093e-09,0.0,0.4639193026964853,0.0008681296206116247,9.932534212124655e-06,7.79653084607259e-05,4.8671625942556636e-06,4.5115497741443796e-06,1.2551730333330368e-06,0.00015606511828719313,2.230726151943435e-09,5.025501622476608e-05,2.6036811877738446e-10,2.562844417580392e-09,1.285963806005466e-05,2.266248433123043e-09,6.098209428834195e-07,6.838017775945548e-05,9.868414103978883e-10
5.6182691938877966e-08,0.1313411247070722,0.46346346346346345,0.0,0.0,0.0,0.07158880660231877,0.0,0.002639064708439415,4.343292648907869e-06,4.665944462465475e-07,0.0003234322996833947,3.9550255518677735e-05,0.0009601345677358369,7.20193433257124e-09,0.0,0.4639395406859024,0.0008817842670678844,9.926458135022775e-06,7.815716109337021e-05,4.8970293234903275e-06,4.581400053912317e-06,1.2743906340178272e-06,0.0001619168663229361,2.314546390074166e-09,5.337435340019337e-05,2.765292140000847e-10,2.6681445535718962e-09,1.3712347027651053e-05,2.416528004738345e-09,6.177009146410616e-07,7.051740134179339e-05,1.0176851607713629e-09
5.75066520242842e-08,0.13135632309339962,0.46346346346346345,0.0,0.0,0.0,0.07154423472101179,0.0,0.0027081400954961595,4.602341397485692e-06,4.91398213309477e-07,0.0003363669408038679,4.212130859294557e-05,0.0009897579075705595,7.707033199798404e-09,0.0,0.463960067242182,0.0008951148484913254,9.920340032319633e-06,7.83498059386394e-05,4.926100076316889e-06,4.649467809385636e-06,1.2931172012045633e-06,0.0001677929882102513,2.398727142455348e-09,5.658570805379077e-05,2.9316704626791506e-10,2.7748499681366932e-09,1.4595575026112023e-05,2.572186475498407e-09,6.256103702018927e-07,7.266944574302091e-05,1.0487428006821094e-09
5.883061210969043e-08,0.1313715741434667,0.46346346346346345,0.0,0.0,0.0,0.0714993679069294,0.0,0.002777362995778539,4.8728156441042415e-06,5.168905982676722e-07,0.00034946753320443374,4.479374272354225e-05,0.0010195341141150229,8.23610910127167e-09,0.0,0.4639808741153187,0.000908127682983557,9.914181040732992e-06,7.854316355203629e-05,4.954390658627732e-06,4.715788050393119e-06,1.311362379604838e-06,0.00017369068845258056,2.483228423868675e-09,5.988798845001318e-05,3.1027595936633724e-10,2.882924440028354e-09,1.550936766441345e-05,2.7332318886839544e-09,6.335487608150611e-07,7.483590350605782e-05,1.0800084498340885e-09
6.015457219509667e-08,0.1313868760392674,0.46346346346346345,0.0,0.0,0.0,0.07145421423822465,0.0,0.0028467294557011176,5.155051467689414e-06,5.430726522384087e-07,0.0003627297756179468,4.7568729863659266e-05,0.001049454024781782,8.789671340642423e-09,0.0,0.4640019532247837,0.0009208289655792995,9.907982274216235e-06,7.873715722909971e-05,4.981916574414902e-06,4.780395141171759e-06,1.3291356366206399e-06,0.00017960730914260253,2.5680122022541143e-09,6.328005356060471e-05,3.2785004169810965e-10,2.992332484953512e-09,1.6453753908041498e-05,2.8996693539670664e-09,6.415154494015268e-07,7.701637621740567e-05,1.1114763584454634e-09
6.14785322805029e-08,0.13140222699736215,0.46346346346346345,0.0,0.0,0.0,0.07140878163330168,0.0,0.002916235588934898,5.449386242300051e-06,5.699452733615749e-07,0.0003761494544345913,5.044738832052675e-05,0.0010795086710057781,9.368219438954534e-09,0.0,0.4640232966563599,0.0009332247718571788,9.901744824400307e-06,7.893171293154531e-05,5.0086930339982466e-06,4.843322817141113e-06,1.346446266922864e-06,0.00018554032359840403,2.653042308663549e-09,6.676071737060135e-05,3.4588314859244147e-10,3.103039341767454e-09,1.742874687682876e-05,3.071501188037167e-09,6.495097179590505e-07,7.92104743487364e-05,1.1431409049624496e-09
6.280249236590913e-08,0.13141762526848708,0.46346346346346345,0.0,0.0,0.0,0.07136307785372176,0.0,0.002985877575593618,5.756158346190649e-06,5.975092117440385e-07,0.00038972244206776586,5.3430783118775985e-05,0.0011096892758113723,9.97224291155128e-09,0.0,0.46404489665905463,0.0009453210613898308,9.895469761023506e-06,7.912675920766759e-05,5.034734961907719e-06,4.904604200964585e-06,1.3633033968288467e-06,0.00019148733030258596,2.738284351496383e-09,7.032875294836771e-05,3.6436892339160957e-10,3.2150109589931162e-09,1.843434461079506e-05,3.2487270495877176e-09,6.57530774596867e-07,8.14178171016459e-05,1.1749965938188597e-09
6.412645245131537e-08,0.13143306913716513,0.46346346346346345,0.0,0.0,0.0,0.07131711050703646,0.0,0.003055651661428425,6.075706876581709e-06,6.25765074214694e-07,0.0004034446953578912,5.651992641674329e-05,0.0011399872513850246,1.0602221062675828e-08,0.0,0.4640667456420886,0.0009571236810346225,9.889158132349784e-06,7.932222711354302e-05,5.060057004412934e-06,4.9642718178870195e-06,1.3797159884850063e-06,0.0001974460471296651,2.8237056348103333e-09,7.398289629137506e-05,3.8330081737570865e-10,3.3282139816529004e-09,1.947053080525625e-05,3.4313440688861207e-09,6.655777602173092e-07,8.363803225544953e-05,1.207038053239525e-09
6.54504125367216e-08,0.13144855692131682,0.46346346346346345,0.0,0.0,0.0,0.07127088704955194,0.0,0.0031255541570264626,6.40837137033967e-06,6.547133288995098e-07,0.0004173122540128273,5.971577797228801e-05,0.001170394196653655,1.125862279722473e-08,0.0,0.4640888361719582,0.0009686383680684252,9.88281096557596e-06,7.951805013932899e-05,5.084673536698827e-06,5.022357610356192e-06,1.395692843857926e-06,0.00020341430584759493,2.9092750805068674e-09,7.772184995901727e-05,4.026721085840641e-10,3.442615738402489e-09,2.0537275516430393e-05,3.619346972143293e-09,6.736497548459564e-07,8.587075601789429e-05,1.2392600330858174e-09
6.677437262212783e-08,0.13146408697187037,0.46346346346346345,0.0,0.0,0.0,0.07122441478902669,0.0,0.003195581437013891,6.754491530754535e-06,6.843543096249273e-07,0.0004313212390834356,6.301924565482882e-05,0.001200901894868445,1.1941906449123593e-08,0.0,0.4641111609695657,0.0009798707531749147,9.876429267228361e-06,7.971416413981553e-05,5.1085986697113965e-06,5.07889295197238e-06,1.4112426085390328e-06,0.00020939004687977532,2.9949631541987646e-09,8.154428650321475e-05,4.224759195889873e-10,3.558184228954683e-09,2.163453583872089e-05,3.812728200891233e-09,6.817457836263876e-07,8.811563287865713e-05,1.2716574027413894e-09
6.809833270753406e-08,0.13147965767236922,0.46346346346346345,0.0,0.0,0.0,0.07117770088730703,0.0,0.003265729939265509,7.114406960589351e-06,7.146882201586819e-07,0.0004454678514728248,6.643118600043809e-05,0.0012315023111938354,1.2652519625803668e-08,0.0,0.4641337129074177,0.0009908263632943104,9.870014023549403e-06,7.991050726663996e-05,5.131846256701305e-06,5.13390866081809e-06,1.4263737753801245e-06,0.00021537131431464507,3.0807417945774493e-09,8.544885170694485e-05,4.427052342744062e-10,3.674888111781053e-09,2.2762256554797124e-05,4.011478026565985e-09,6.898648225031809e-07,9.037231546550014e-05,1.3042251490362507e-09
6.94222927929403e-08,0.1314952674385776,0.46346346346346345,0.0,0.0,0.0,0.07113075236290158,0.0,0.0033359961641215106,7.488456901556834e-06,7.457151382975972e-07,0.0004597483704779809,6.995240480696116e-05,0.001262187590301651,1.3390899068265259e-08,0.0,0.4641564850068848,0.001001510624343258,9.86356620087456e-06,8.010701990134384e-05,5.154429899479934e-06,5.187435012203906e-06,1.4410946879732279e-06,0.00022135625115071733,3.1665843461083354e-09,8.943416764027716e-05,4.633529136690173e-10,3.792696692080727e-09,2.392037075953954e-05,4.215584660483651e-09,6.980058036046526e-07,9.264046440296905e-05,1.336958374207533e-09
7.074625287834653e-08,0.1315109147180863,0.46346346346346345,0.0,0.0,0.0,0.07108357609349884,0.0,0.0034063766736101464,7.876979980356806e-06,7.774350198111589e-07,0.0004741591523626103,7.358365776624943e-05,0.0012929500539704886,1.41574705262215e-08,0.0,0.4641794704355243,0.0010119288638103317,9.857086746000095e-06,8.030364459029183e-05,5.176362954397972e-06,5.2395017508536425e-06,1.455413543975802e-06,0.0002273430947655708,3.252465494891929e-09,9.34988355430277e-05,4.844117108811429e-10,3.911579910006796e-09,2.51088004588722e-05,4.425034359390296e-09,7.061676203327532e-07,9.491974817353452e-05,1.3698522938955416e-09
7.207021296375276e-08,0.13152659798991706,0.46346346346346345,0.0,0.0,0.0,0.07103617881842916,0.0,0.003476868090675106,8.280313961388534e-06,8.098477022483261e-07,0.0004886966289600655,7.732565113071244e-05,0.0013237821986905064,1.4952648647823803e-08,0.0,0.46420266250445935,0.0010220863132323907,9.85057658654199e-06,8.050032598242877e-05,5.1976585380601406e-06,5.290138102552252e-06,1.4693383982879624e-06,0.0002333301725978337,3.3383612075358805e-09,9.764143854272771e-05,5.058742851803611e-10,4.0315083291408125e-09,2.6327457144467108e-05,4.639811526759234e-09,7.143491321753268e-07,9.720984298108131e-05,1.4029022351736706e-09
7.471813313456523e-08,0.13155806658141045,0.46346346346346345,0.0,0.0,0.0,0.07094074753110109,0.0,0.003618170439295101,9.132759957144631e-06,8.767502505979553e-07,0.000518137763363006,8.514444118252585e-05,0.0013856263764800531,1.6630427438174575e-08,0.0,0.46424964051033896,0.0010416393021327399,9.83746777051308e-06,8.08936476355105e-05,5.238388591250607e-06,5.387234018574114e-06,1.4960376254053554e-06,0.00024529876695442913,3.5101062532939296e-09,0.00010615470663178996,5.499810098622964e-10,4.274386075578389e-09,2.8855048101399702e-05,5.0852771839995885e-09,7.307665363868231e-07,0.00010182120833167601,1.4694520364419944e-09
7.710126128829646e-08,0.1315864967785705,0.46346346346346345,0.0,0.0,0.0,0.07085416839337706,0.0,0.0037456891984999517,9.953977087065567e-06,9.393280003173058e-07,0.0005450337838761721,9.256618262151351e-05,0.0014414526632081483,1.824219249415778e-08,0.0,0.4642925631725607,0.0010583956896350998,9.825573751766988e-06,8.124731675414179e-05,5.272992352559739e-06,5.470011370949254e-06,1.518797432564854e-06,0.00025605622641014053,3.664509716966424e-09,0.00011406868836066562,5.909828686139389e-10,4.49626769964713e-09,3.1232172078135705e-05,5.504225159523151e-09,7.455975773483209e-07,0.00010600531596267215,1.5298357863227024e-09
7.948438944202768e-08,0.1316150213312939,0.46346346346346345,0.0,0.0,0.0,0.07076697193311067,0.0,0.003873517481789818,1.0828370354868466e-05,1.0041428710794464e-06,0.0005722881153527608,0.00010035552373589155,0.001497395755186122,1.9952575610399606e-08,0.0,0.46433605762015745,0.0010743843315390233,9.813593836024585e-06,8.160039878247487e-05,5.305724291971499e-06,5.548586198736407e-06,1.5403997273225015e-06,0.0002667921342191672,3.8186392489209645e-09,0.00012221257218846543,6.331758364397548e-10,4.721105305349665e-09,3.370543043076412e-05,5.940116738108943e-09,7.604735983758065e-07,0.00011021975461948175,1.5906572643248944e-09
8.186751759575891e-08,0.13164363245340258,0.46346346346346345,0.0,0.0,0.0,0.07067919275757881,0.0,0.004001637696728245,1.1757848342731796e-05,1.0711900981109e-06,0.0005998825066646135,0.00010851489391640384,0.0015534178956679808,2.1763583980253364e-08,0.0,0.4643800897086977,0.0010896325567205365,9.801532784004257e-06,8.19526395318973e-05,5.336652905110608e-06,5.623111546510199e-06,1.5608866964586552e-06,0.00027749949264744346,3.972393910387698e-09,0.00013057774480676655,6.765152883081962e-10,4.948748325739029e-09,3.627399450543113e-05,6.39280588312225e-09,7.753872639058521e-07,0.00011446289790851612,1.651892998832971e-09
8.425064574949014e-08,0.13167232265713644,0.46346346346346345,0.0,0.0,0.0,0.0705908642013285,0.0,0.004130032830400962,1.2744293257502619e-05,1.1404639388035943e-06,0.0006277993978307104,0.00011704626585560838,0.0016094829729795686,2.3677103994825066e-08,0.0,0.4644246266095904,0.0011041668494387782,9.78939518103729e-06,8.230380262697582e-05,5.365844549633067e-06,5.69373578437394e-06,1.5802992393020564e-06,0.0002881719681853281,4.1256822227493764e-09,0.0001391555708735104,7.209564850322238e-10,5.179051895638419e-09,3.893696371814696e-05,6.862133879181085e-09,7.90331183254692e-07,0.00011873319032547474,1.7135205412838894e-09
8.663377390322137e-08,0.1317010847454029,0.46346346346346345,0.0,0.0,0.0,0.07050201836512922,0.0,0.004258686435630183,1.3789557439497732e-05,1.2119577266074041e-06,0.0006560218978721958,0.00012595117189008118,0.0016655564763868556,2.5694901224538688e-08,0.0,0.46446963676864333,0.0011180128806802744,9.77718544263961e-06,8.265366863715119e-05,5.393363519149132e-06,5.760602759516678e-06,1.5986770092184752e-06,0.00029880383817442363,4.278421411400718e-09,0.00014793742270158543,7.664547270841382e-10,5.41187666895113e-09,4.169337305275826e-05,7.347930653745941e-09,8.052979635526361e-07,0.00012302914500717744,1.7755184337222384e-09
8.90169020569526e-08,0.13172991180452437,0.46346346346346345,0.0,0.0,0.0,0.07041268615368582,0.0,0.004387582617344497,1.4895460113308728e-05,1.2856639220880976e-06,0.000684533763385807,0.00013523072074237335,0.0017216054522532968,2.7818620742283e-08,0.0,0.4645150898659536,0.0011311955371722646,9.764907819884492e-06,8.300203425668346e-05,5.419272112061787e-06,5.823851937776389e-06,1.6160584523949708e-06,0.00030938994180721417,4.4305367114293825e-09,0.0001569147066251869,8.129654911981984e-10,5.6470886418970704e-09,4.4542200005969016e-05,7.850016001246936e-09,8.202802559329912e-07,0.0001273493415399954,1.8378661771721236e-09
9.140003021068383e-08,0.13175879719663686,0.46346346346346345,0.0,0.0,0.0,0.07032289731220832,0.0,0.00451670601910429,1.606378437296509e-05,1.3615741614745678e-06,0.0007133193777848741,0.0001448856145367322,0.0017775984605314606,3.0049787752179865e-08,0.0,0.46456095677702963,0.0011437389483457858,9.752566404594575e-06,8.334871152567832e-05,5.443630696041097e-06,5.883618536061613e-06,1.6324808439760997e-06,0.0003199256350573887,4.5819607288700964e-09,0.0001660788863948284,8.604445515787517e-10,5.8845589817574575e-09,4.748237102604108e-05,8.368200717968797e-09,8.35270797500906e-07,0.0001316924238216534,1.9005442007794815e-09
9.378315836441506e-08,0.13178773455238485,0.46346346346346345,0.0,0.0,0.0,0.07023268046187532,0.0,0.004646041809785309,1.7296274403203808e-05,1.4396793027750619e-06,0.0007423637311909781,0.00015491616602410154,0.0018335055316119101,3.2389808511544795e-08,0.0,0.46460720953511075,0.001155666511370906,9.740165134360531e-06,8.36935270902802e-05,5.466497768175241e-06,5.940033646307044e-06,1.6479803220323828e-06,0.00033040674933623075,4.7326328546408535e-09,0.00017542150376720895,9.08848086575152e-10,6.124163860986548e-09,5.051276746417987e-05,8.902287651041123e-09,8.502624482629438e-07,0.00013605709797541687,1.9635338317102224e-09
9.616628651814629e-08,0.13181671776350018,0.46346346346346345,0.0,0.0,0.0,0.07014206313428083,0.0,0.004775575670418313,1.8594632929509003e-05,1.5199694697108874e-06,0.0007716524009299065,0.00016532231591029892,0.001889298123560407,3.48399715148319e-08,0.0,0.46465382129458604,0.0011670009145140323,9.727707797398478e-06,8.403632149752986e-05,5.487930011415854e-06,5.993224352516266e-06,1.6625919197600863e-06,0.00034082955345986584,4.882498725292701e-09,0.00018493419661955824,9.581327725311942e-10,6.365784296308344e-09,5.363223108281616e-05,9.452072669327361e-09,8.652482222582121e-07,0.00014044213031351964,2.0268172657589303e-09
9.854941467187752e-08,0.1318457409755266,0.46346346346346345,0.0,0.0,0.0,0.07005107180492672,0.0,0.004905293781184366,1.9960518892013082e-05,1.6024340936272476e-06,0.000801171532597752,0.00017610365020660602,0.0019449490797715304,3.7401448916547044e-08,0.0,0.4647007662954528,0.0011777641589963254,9.715198037256486e-06,8.437694852241546e-05,5.5079823479564985e-06,6.043313841436123e-06,1.6763495957113613e-06,0.0003511907186227032,5.031509726267803e-09,0.00019460871483233358,1.0082558660723684e-09,6.609305992518097e-09,5.683956915296533e-05,1.0017345561886837e-08,8.802213149374767e-07,0.00014484634534785574,2.0903775386399465e-09
9.999999999999998e-08,0.1318747985805498,0.46346346346346345,0.0,0.0,0.0,0.06999551409641917,0.0,0.004984336358212828,2.0825669364373924e-05,1.6536893076903308e-06,0.0008192466678743871,0.00018284951883812113,0.0019787428495778945,3.901554761969447e-08,0.0,0.4647294938209168,0.0011840451068924024,9.707559307372152e-06,8.458316610801261e-05,5.519535123358619e-06,6.072335433115391e-06,1.684319727811054e-06,0.00035746599984581867,5.121773981158343e-09,0.000200573258139187,1.0391578041714775e-09,6.758419054710613e-09,5.883434613044922e-05,1.0368912565186902e-08,8.893262533176985e-07,0.00014753605824220658,2.129194645516708e-09
1.0093254282560875e-07,0.1318747985805498,0.46346346346346345,0.0,0.0,0.0,0.0699597319258137,0.0,0.005035182808567517,2.1395545337086897e-05,1.6870619535356307e-06,0.0008309078216692673,0.000187259417527294,0.0020004325870735568,4.0075298169934055e-08,0.0,0.46474801982875563,0.0011879775795165205,9.70263935738054e-06,8.471527452423118e-05,5.526707989716307e-06,6.0904215074452585e-06,1.6892862625127232e-06,0.00036148728611132974,5.179622533910728e-09,0.00020443693415327498,1.0591752759347298e-09,6.854619190756451e-09,6.0133559169631755e-05,1.0597890869112748e-08,8.951751272696149e-07,0.00014926862384633837,2.154198497937307e-09
1.0331567097933997e-07,0.13190388521002758,0.46346346346346345,0.0,0.0,0.0,0.06986806795716678,0.0,0.005165229892667351,2.290127752117469e-05,1.7738412143934945e-06,0.000860848495629511,0.0001987885462743282,0.0020557241343172076,4.286246386249169e-08,0.0,0.4647955582029703,0.0011976618635637436,9.69003512554618e-06,8.50511778301722e-05,5.544158486030465e-06,6.134663052447829e-06,1.7014338144614968e-06,0.00037171663755635874,5.326798693371003e-09,0.00021441086820641375,1.1108496251829711e-09,7.101618521099889e-09,6.351295320768826e-05,1.1193488650499792e-08,9.101032854194295e-07,0.00015370790093393997,2.2182647756993606e-09
1.056987991330712e-07,0.13193299572767478,0.46346346346346345,0.0,0.0,0.0,0.06977610339833225,0.0,0.005295422634673576,2.4479231220446175e-05,1.8627594637256965e-06,0.0008909812966079444,0.00021068966165284708,0.0021108004714804106,4.57637797290782e-08,0.0,0.4648433587112929,0.001206837069640528,9.677388578161454e-06,8.538454814429443e-05,5.560383769105452e-06,6.176150581350922e-06,1.7128231536939768e-06,0.00038187646752310705,5.473004229583226e-09,0.00022452267880733118,1.163238304653089e-09,7.3502028592980285e-09,6.697648194096057e-05,1.1803915193051204e-08,9.249996569180277e-07,0.00015816316423747717,2.28256176166508e-09
1.0808192728680243e-07,0.13196212522243933,0.46346346346346345,0.0,0.0,0.0,0.06968386081788167,0.0,0.0054257490845048845,2.6130871239273213e-05,1.953803746686183e-06,0.0009212944644940431,0.00022296110246550297,0.00216563956931849,4.87799708237633e-08,0.0,0.4648913995997964,0.0012155226445107593,9.664702824447608e-06,8.571528598020625e-05,5.575432197502109e-06,6.214992693425694e-06,1.7234842151546516e-06,0.00039196475824499236,5.6182092885541786e-09,0.00023476468474298312,1.2163015184401338e-09,7.600275187482395e-09,7.052285834720837e-05,1.2428943664321153e-08,9.398583645714694e-07,0.00016263345207311904,2.3470755771067583e-09
1.1046505544053366e-07,0.13199126900156052,0.46346346346346345,0.0,0.0,0.0,0.06959136188295631,0.0,0.0055561977286146605,2.78576101099783e-05,2.0469605996535617e-06,0.0009517767205159384,0.00023560093763764833,0.002220220579588423,5.191165583185623e-08,0.0,0.4649396600364189,0.0012237374395826846,9.65198085050393e-06,8.604330211588692e-05,5.589350597581764e-06,6.251294570061595e-06,1.7334459908956096e-06,0.00040197975631278715,5.762387806315642e-09,0.000245129369166766,1.2700003222117547e-09,7.851742458693818e-09,7.415078112104935e-05,1.3068344713977733e-08,9.54673797371226e-07,0.0001671178516756209,2.4117930492745723e-09
1.1284818359426489e-07,0.1320204225837236,0.46346346346346345,0.0,0.0,0.0,0.06949862738788155,0.0,0.005686757477965935,2.9660806976179348e-05,2.142216082441311e-06,0.000982417251265404,0.00024860698243164934,0.0022745237958751163,5.515934950480146e-08,0.0,0.464988120080753,0.0012314997265226073,9.6392255232617e-06,8.636851706929578e-05,5.602184303267833e-06,6.285158059472176e-06,1.742736553415238e-06,0.00041191995115606657,5.905517203230315e-09,0.00025560938574174645,1.324296655035816e-09,8.104515465094378e-09,7.785893781471549e-05,1.372188702739729e-08,9.6944061833102e-07,0.0001716154974685471,2.4767016864332255e-09
1.1523131174799612e-07,0.1320495816923096,0.46346346346346345,0.0,0.0,0.0,0.0694056772820738,0.0,0.0058174176561782975,3.1541766651966325e-05,2.23955580919386e-06,0.001013205693153856,0.00026197681431451705,0.002328530615046423,5.852346520184342e-08,0.0,0.4650367606546096,0.0012388272121808637,9.626439594331279e-06,8.669086059360354e-05,5.613977194508395e-06,6.31668175862894e-06,1.7513830780230606e-06,0.0004217840551734247,6.047578101625112e-09,0.0002661975636487995,1.3791533653272202e-09,8.358508709734279e-09,8.164600772456766e-05,1.438933783444549e-08,9.84153770497217e-07,0.00017612556937488593,2.5417896534813444e-09
