Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37)
1.5698831733623914e-08,0.13091360024371876,0.46346346346346345,0.0,0.0,0.0,0.07276108862021602,0.0,0.0006535303589032286,3.3490166306842476e-07,2.7413143468230027e-08,2.1895100405896375e-05,1.4684187101639154e-06,0.0001973066438511681,3.5342485716965987e-10,0.0,0.46349573936646904,0.000267763251873257,1.0838665995074484e-05,7.456438989727827e-05,3.7608692588636635e-06,1.3759122582323426e-06,4.3266585315973407e-07,1.5492572165482192e-05,2.2091787289654734e-10,1.338175658191e-06,6.932996150972546e-12,1.8061055342907718e-10,2.867663171674531e-07
1.5969536087757452e-08,0.13091615162425813,0.46346346346346345,0.0,0.0,0.0,0.07275494078290978,0.0,0.0006667990192243216,3.4522150893683346e-07,2.8509361748204756e-08,2.2663257202529887e-05,1.5314236832674516e-06,0.00020147295888546662,3.642105497861185e-10,0.0,0.46349705087215787,0.0002730343010362086,1.083776363973405e-05,7.461897383388827e-05,3.7740172932419873e-06,1.4038918312024588e-06,4.411979145496902e-07,1.609051387480477e-05,2.2944801251081777e-10,1.4156709037758325e-06,7.334493927896361e-12,1.8694728636397812e-10,3.036506043743333e-07
1.624024044189099e-08,0.13091870848699583,0.46346346346346345,0.0,0.0,0.0,0.07274876704893282,0.0,0.0006800834711658415,3.5568856082910427e-07,2.9629088490468104e-08,2.3444802298372673e-05,1.596138335342796e-06,0.0002056632475584196,3.752290548391977e-10,0.0,0.46349838779347147,0.00027828317652322295,1.0836857356271528e-05,7.466981668592758e-05,3.787109696885501e-06,1.4317549450029501e-06,4.4969350471619214e-07,1.669844137097822e-05,2.381208334648087e-10,1.4960262395083027e-06,7.750809653433421e-12,1.9339446914797507e-10,3.211799750520647e-07
1.6510944796024527e-08,0.1309212707660148,0.46346346346346345,0.0,0.0,0.0,0.07274256753452706,0.0,0.0006933833345291957,3.6630374181401e-07,3.0772397859277566e-08,2.4239679311345513e-05,1.6625845702015122e-06,0.0002098773738235312,3.864853114049102e-10,0.0,0.463499750011235,0.0002835096527543328,1.0835947166015916e-05,7.471725358542243e-05,3.800145614824393e-06,1.4595000130159157e-06,4.58152224652575e-07,1.7316244767602577e-05,2.4693477611831496e-10,1.5792828375471623e-06,8.182156638167434e-12,1.9995163666537142e-10,3.3936505232551195e-07
1.6781649150158065e-08,0.1309238383987742,0.46346346346346345,0.0,0.0,0.0,0.0727363423569754,0.0,0.0007066982563925967,3.7706801832715047e-07,3.193936343307805e-08,2.5047831141595752e-05,1.7307842638858893e-06,0.00021411520027313542,3.9798428491523737e-10,0.0,0.4635011374052382,0.00028871353317560486,1.083503308923316e-05,7.476159150592647e-05,3.813124290133145e-06,1.4871256352862468e-06,4.665737251407436e-07,1.7943814431145717e-05,2.5588828432889766e-10,1.6654811422176843e-06,8.628744421820092e-12,2.0661831787718692e-10,3.58216339775887e-07
1.7052353504291603e-08,0.13092641132583582,0.46346346346346345,0.0,0.0,0.0,0.07273009163446335,0.0,0.0007200279088518027,3.87982398646618e-07,3.313005821431384e-08,2.586920005760242e-05,1.8007592629227134e-06,0.00021837658830394825,4.0973096595195357e-10,0.0,0.46350254985437556,0.0002938946477759854,1.0834115145445016e-05,7.480311161125863e-05,3.826045055593123e-06,1.5146305826315775e-06,4.749577025012006e-07,1.858104105186583e-05,2.6497980646294404e-10,1.7546608742491391e-06,9.0907787952051e-12,2.1339403653165656e-10,3.777442216502133e-07
1.732305785842514e-08,0.13092898949061416,0.46346346346346345,0.0,0.0,0.0,0.0727238154859524,0.0,0.000733371986948228,3.9904793145540073e-07,3.4344554636616044e-08,2.6703727774988208e-05,1.8725313826348279e-06,0.0002226613982686814,4.2173036911197446e-10,0.0,0.46350398723677444,0.00029905285081064054,1.0833193353666351e-05,7.4842071409531e-05,3.838907326048332e-06,1.5420137820735966e-06,4.833038946966428e-07,1.9227815707910083e-05,2.7420779630955453e-10,1.8468610353472296e-06,9.568461823917677e-12,2.2027831181454972e-10,3.9795896314523825e-07
1.759376221255868e-08,0.1309315728391454,0.46346346346346345,0.0,0.0,0.0,0.0727175140310645,0.0,0.0007467302067701758,4.1026570448625733e-07,3.558292456973881e-08,2.755135552859446e-05,1.946122405506259e-06,0.00022696948961478008,4.3398753193876373e-10,0.0,0.46350544942991173,0.0003041880187150837,1.0832267732568795e-05,7.487870672726651e-05,3.8517105914016375e-06,1.56927430349016e-06,4.916120777621606e-07,1.9884029923118743e-05,2.835707139047937e-10,1.942119913068358e-06,1.0061991873587764e-11,2.272706589438997e-10,4.188707107593012e-07
1.7864466566692216e-08,0.13093416131987626,0.46346346346346345,0.0,0.0,0.0,0.07271118738997626,0.0,0.000760102303712967,4.216368432445257e-07,3.6845239322603017e-08,2.8412024138374417e-05,2.021554079596689e-06,0.00023130072101134667,4.4650751391431793e-10,0.0,0.46350693631072215,0.0003093000481944134,1.0831338300591063e-05,7.491323351836347e-05,3.864454410198827e-06,1.5964113473878776e-06,4.998820625352149e-07,2.054957571906239e-05,2.9306702627381744e-10,2.040475085963534e-06,1.0571563636530286e-11,2.3437058971372435e-10,4.4048949270577703e-07
1.8135170920825754e-08,0.13093675488346995,0.46346346346346345,0.0,0.0,0.0,0.07270483568332262,0.0,0.000773488030884096,4.331625098041864e-07,3.813156964477879e-08,2.9285674069645274e-05,2.0988481170012177e-06,0.00023565495046528345,4.592953955064098e-10,0.0,0.4635084477556948,0.000314388854472396,1.083040507601803e-05,7.494584952228068e-05,3.877138403749265e-06,1.6234242336974373e-06,5.081136916592735e-07,2.1224345661824934e-05,3.026952080981774e-10,2.1419634289610617e-06,1.1097368159632483e-11,2.415776129911984e-10,4.628252193819449e-07
1.8676579629092833e-08,0.13094195707198455,0.46346346346346345,0.0,0.0,0.0,0.07269205755764703,0.0,0.0008002994685630102,4.5668225086223427e-07,4.0776557193043166e-08,3.107167829843749e-05,2.2591099414882764e-06,0.00024443183286731275,4.85695279098751e-10,0.0,0.46351154384236715,0.0003244965417626933,1.082852732175185e-05,7.500605772454131e-05,3.902325683438121e-06,1.6770753518357033e-06,5.244613969039356e-07,2.2601131210979157e-05,3.2234112049221715e-10,2.3544836410865747e-06,1.2198421624037296e-11,2.563109604920006e-10,5.096865627049255e-07
1.9163847466533204e-08,0.13094665596950664,0.46346346346346345,0.0,0.0,0.0,0.07268047273693984,0.0,0.0008244742145980761,4.783908707602009e-07,4.3239877518882675e-08,3.272287555699817e-05,2.4099318933870474e-06,0.0002524082459155396,5.104227570607252e-10,0.0,0.4635144130846288,0.00033351351180974765,1.0826824554240466e-05,7.505537203297069e-05,3.92478693800614e-06,1.7249320172747773e-06,5.390421357598975e-07,2.3870719548943283e-05,3.4045830978320956e-10,2.556822998502902e-06,1.3246728771301663e-11,2.6993225788177357e-10,5.544107508681955e-07
1.9651115303973574e-08,0.13095137065173817,0.46346346346346345,0.0,0.0,0.0,0.07266880859229956,0.0,0.0008486899501685331,5.006197912813728e-07,4.578208293346066e-08,3.441519555116849e-05,2.5671237708205763e-06,0.00026045694444901303,5.360981097184292e-10,0.0,0.4635173599822618,0.0003424546105617802,1.082510978060995e-05,7.510088605927352e-05,3.947050813858353e-06,1.7723802951283271e-06,5.534973417080956e-07,2.5168552193252112e-05,3.589794413113235e-10,2.769855756216014e-06,1.4350437765435261e-11,2.8389280724011953e-10,6.016066409501644e-07
2.0138383141413945e-08,0.1309561008922351,0.46346346346346345,0.0,0.0,0.0,0.07265706583383374,0.0,0.0008729457090518787,5.233769765166586e-07,4.84035656539749e-08,3.6148284505396686e-05,2.7308107092706435e-06,0.0002685770885026502,5.627516161653609e-10,0.0,0.46352038380898947,0.00035131983028075577,1.0823383106377135e-05,7.514326782379395e-05,3.969116757595131e-06,1.819419366738578e-06,5.678269340707297e-07,2.6494026879062833e-05,3.778959619259595e-10,2.9937723021853886e-06,1.5510534995566595e-11,2.9818969005393677e-10,6.513278481214464e-07
2.0625650978854316e-08,0.130960846474342,0.46346346346346345,0.0,0.0,0.0,0.07264524517117799,0.0,0.0008972406223238049,5.466706995207165e-07,5.1104711854290085e-08,3.79217882282186e-05,2.9011173563614932e-06,0.00027676783755907003,5.904137145262098e-10,0.0,0.46352348383921155,0.00036010926048037734,1.082164463701315e-05,7.518308629078353e-05,3.9909845484140075e-06,1.8660490453546035e-06,5.820309998128522e-07,2.7846549401099563e-05,3.971994323084836e-10,3.228756124022597e-06,1.6727971100527165e-11,3.1281998437251624e-10,7.036268021673674e-07
2.1112918816294686e-08,0.13096560719437017,0.46346346346346345,0.0,0.0,0.0,0.07263334731268706,0.0,0.0009215739044229187,5.705095287511419e-07,5.388590159320487e-08,3.9735352621583095e-05,3.078167848289102e-06,0.00028502835154064614,6.191149901775562e-10,0.0,0.46352665934882264,0.000368823072693473,1.0819894477939765e-05,7.522082585357962e-05,4.012654246930663e-06,1.912269678608577e-06,5.961097674729285e-07,2.9225533917349733e-05,4.168815313168601e-10,3.4749839325049828e-06,1.8003661608768195e-11,3.277807690102928e-10,7.585547620091126e-07
2.1600186653735057e-08,0.13097038285672252,0.46346346346346345,0.0,0.0,0.0,0.072621372964753,0.0,0.0009459448412485923,5.949023158520321e-07,5.6747508748389523e-08,4.1588624111419225e-05,3.262085787031973e-06,0.0002933577916510169,6.488861647576836e-10,0.0,0.46352990961590174,0.0003774615074789415,1.081813273448452e-05,7.525689870503326e-05,4.034126151515888e-06,1.9580820653258e-06,6.100635849319077e-07,3.0630403181380415e-05,4.369340593135554e-10,3.73262578675325e-06,1.933848758689787e-11,3.430691270997182e-10,8.16161830817339e-07
2.2087454491175428e-08,0.1309751732746143,0.46346346346346345,0.0,0.0,0.0,0.07260932283123119,0.0,0.0009703527799895681,6.198581846121604e-07,5.968990095398538e-08,4.348125001121995e-05,3.4529942183156136e-06,0.00030175532108849955,6.797580858644568e-10,0.0,0.4635332339212928,0.00038602486333486947,1.0816359511794676e-05,7.529165540769599e-05,4.0554007610310445e-06,2.0034873845255415e-06,6.238929004400277e-07,3.2060588714338375e-05,4.573489406342568e-10,4.001845220491489e-06,2.07332962938271e-11,3.5868214909142353e-10,8.764969715927484e-07
2.2574722328615798e-08,0.13097997826807917,0.46346346346346345,0.0,0.0,0.0,0.0725971976129634,0.0,0.0009947971205087939,6.453865210103196e-07,6.27134395463255e-08,4.5412878825457676e-05,3.6510156102854513e-06,0.00031022010564442923,7.117617173755235e-10,0.0,0.4635366315490864,0.0003945134873253546,1.0814574914735558e-05,7.532539384524671e-05,4.07647874331515e-06,2.0484871353791163e-06,6.375982465720822e-07,3.351553092314058e-05,4.781182252900515e-10,4.282799368964203e-06,2.2188901838319012e-11,3.746169352579061e-10,9.396080231312423e-07
2.306199016605617e-08,0.13098479766343826,0.46346346346346345,0.0,0.0,0.0,0.07258499800737911,0.0,0.0010192773079864344,6.714969641645555e-07,6.581847951659563e-08,4.738316050443156e-05,3.856271832858319e-06,0.0003187513142085387,7.449281302903884e-10,0.0,0.46354010178702165,0.000402927767092462,1.0812779047805787e-05,7.535836686512699e-05,4.097360908315951e-06,2.0930830860199703e-06,6.511802265523718e-07,3.499467917576444e-05,4.992340900584034e-10,4.5756390959231625e-06,2.3706085836899826e-11,3.908705977964488e-10,1.0055417162485706e-06
2.354925800349654e-08,0.13098963129238209,0.46346346346346345,0.0,0.0,0.0,0.07257272470816178,0.0,0.0010437928266114843,6.981993980720943e-07,6.900536947331864e-08,4.9391746658706606e-05,4.068884137700919e-06,0.00032734811919696766,7.792884940170018e-10,0.0,0.4635436439268237,0.0004112681240222492,1.0810972015074839e-05,7.539078883034915e-05,4.11804818509023e-06,2.1372772297322178e-06,6.64639502555008e-07,3.6497491841338476e-05,5.206888390725827e-10,4.880509120254945e-06,2.528559806990895e-11,4.0744026259861386e-10,1.0743436901744339e-06
2.403652584093691e-08,0.13099447899139693,0.46346346346346345,0.0,0.0,0.0,0.07256037840497048,0.0,0.0010683431941653787,7.255039440436645e-07,7.227445161447216e-08,5.1438290739236815e-05,4.28897313881363e-06,0.00033600969691452,8.148740680491423e-10,0.0,0.4635472572644835,0.00041953500739219695,1.0809153920130853e-05,7.54228412434023e-05,4.138541602096741e-06,2.1810717474144747e-06,6.779767856810222e-07,3.80234363007641e-05,5.424749039911518e-10,5.197548141946015e-06,2.692815713411651e-11,4.243230707365835e-10,1.146058509050396e-06
2.452379367837728e-08,0.1309993406011672,0.46346346346346345,0.0,0.0,0.0,0.07254795978320977,0.0,0.0010929279573909417,7.534209537678599e-07,7.562606171009663e-08,5.352244818732435e-05,4.516658793695985e-06,0.00034473522785909714,8.51716193996195e-10,0.0,0.4635509411004897,0.000427728889382465,1.0807324866029705e-05,7.545467755320411e-05,4.1588422703884105e-06,2.2244689755667818e-06,6.911928274114812e-07,3.957198893177244e-05,5.645848438030933e-10,5.526888967176875e-06,2.863445109082831e-11,4.4151617970059296e-10,1.2207296784863812e-06
2.501106151581765e-08,0.1310042159661028,0.46346346346346345,0.0,0.0,0.0,0.07253546952384197,0.0,0.001117546688042882,7.819610029337603e-07,7.90605290949064e-08,5.5643876558451965e-05,4.752060385081213e-06,0.0003535238969759994,8.8984628793032e-10,0.0,0.4635546947400177,0.00043585026083654924,1.080548495524758e-05,7.548642725307908e-05,4.178951369318038e-06,2.2674713790673594e-06,7.042884123426762e-07,4.114263507220079e-05,5.870113443224742e-10,5.868658632350558e-06,3.040513810847048e-11,4.590167644207818e-10,1.298399662132674e-06
2.5498329353258022e-08,0.13100910493391726,0.46346346346346345,0.0,0.0,0.0,0.07252290830323448,0.0,0.0011421989795172432,8.111348853411097e-07,8.257817667071013e-08,5.780223562397763e-05,4.995296503223824e-06,0.0003623748938697067,9.292958330156803e-10,0.0,0.46355851749308175,0.0004438996276582777,1.0803634289642422e-05,7.551819937645853e-05,4.198870134377021e-06,2.310081528016222e-06,7.172643520095801e-07,4.2734868965225786e-05,6.097472174258667e-10,6.222978526867032e-06,3.2240847098676425e-11,4.768220181063797e-10,1.3791098982252677e-06
2.5985597190698393e-08,0.1310140073552796,0.46346346346346345,0.0,0.0,0.0,0.07251027679303704,0.0,0.0011668844439671037,8.40953607431171e-07,8.617932091794639e-08,5.9997187454292894e-05,5.246485028728725e-06,0.00037128741298000765,9.700963723885886e-10,0.0,0.4635624086746582,0.00045187750774295846,1.0801772970425031e-05,7.555008548674903e-05,4.218599846825159e-06,2.35230207799286e-06,7.301214796215157e-07,4.434819368992116e-05,6.327854000804764e-10,6.5899645144808685e-06,3.4142178345033217e-11,4.949291529319346e-10,1.462900816067272e-06
2.6472865028138764e-08,0.1310189230835133,0.46346346346346345,0.0,0.0,0.0,0.0724975756600843,0.0,0.001191602709831238,8.714283831844066e-07,8.986427191574e-08,6.222839648629096e-05,5.505743115911051e-06,0.0003802606537278968,1.0122795022638006e-09,0.0,0.4635663676047828,0.00045978442836191547,1.0799901098136259e-05,7.55821622376058e-05,4.238141824841686e-06,2.3941357532121213e-06,7.428606455723999e-07,4.5982121079789676e-05,6.56118953200716e-10,6.9697270531214105e-06,3.610970412386321e-11,5.133354005940671e-10,1.5498118524175413e-06
2.6960132865579134e-08,0.1310238519743389,0.46346346346346345,0.0,0.0,0.0,0.07248480556631964,0.0,0.001216353419718558,9.025706293408776e-07,9.363333336982101e-08,6.449552957736378e-05,5.773187176678076e-06,0.00038929382063547643,1.05587686524778e-09,0.0,0.46357039360862623,0.00046762092393739743,1.079801877262727e-05,7.561449356310805e-05,4.2574974159859785e-06,2.4355853321753678e-06,7.554827136186768e-07,4.7636171631326294e-05,6.797410603625179e-10,7.362371313088908e-06,3.81439693165915e-11,5.320380127570832e-10,1.6398814677647375e-06
2.7447400703019505e-08,0.13102879388565136,0.46346346346346345,0.0,0.0,0.0,0.07247196716873759,0.0,0.001241136228599869,9.343919609050246e-07,9.748680264774441e-08,6.679825604780872e-05,6.048932864924437e-06,0.0003983861234234433,1.100920143842514e-09,0.0,0.46357448601655016,0.0004753875341544625,1.0796126093042545e-05,7.564713254825124e-05,4.276667990788262e-06,2.476653635475553e-06,7.679885576333138e-07,4.93098744043489e-05,7.036450264001152e-10,7.767997293558905e-06,4.024549201334748e-11,5.510342614029361e-10,1.733147162468836e-06
2.7934668540459876e-08,0.13103374867732873,0.46346346346346345,0.0,0.0,0.0,0.072459061119342,0.0,0.0012659508022627396,9.669041868988177e-07,1.0142497082079525e-07,6.913624771335781e-05,6.3330950614326045e-06,0.00040753677708943014,1.14744105412498e-09,0.0,0.46357864416414896,0.00048308480236113885,1.0794223157806563e-05,7.568012302574375e-05,4.295654937307024e-06,2.5173435154450235e-06,7.803790588521199e-07,5.100276691567527e-05,7.278242759077667e-10,8.18669993733711e-06,4.2414764107503555e-11,5.703214390996822e-10,1.8296454927540862e-06
2.8421936377900246e-08,0.13103871621106983,0.46346346346346345,0.0,0.0,0.0,0.07244608806511757,0.0,0.0012907968159898832,1.0001193063301852e-06,1.0544812271190583e-07,7.150917890936465e-05,6.625787859271422e-06,0.00041674500197012577,1.1954713395890172e-09,0.0,0.4635828673922761,0.0004907132742132434,1.0792310064614273e-05,7.571350094029936e-05,4.314459656507357e-06,2.5576578473674507e-06,7.926551035380942e-07,5.271439502755354e-05,7.522723516664829e-10,8.618569243817747e-06,4.465225188090617e-11,5.898968592011107e-10,1.9294120865395576e-06
2.8909204215340617e-08,0.13104369635025467,0.46346346346346345,0.0,0.0,0.0,0.07243304864801249,0.0,0.0013156739534275711,1.034049504347743e-06,1.0955653694887496e-07,7.391672650794461e-05,6.92712454968624e-06,0.0004260100237896429,1.2450427651384726e-09,0.0,0.46358715504706083,0.0004982734965269735,1.0790386910424286e-05,7.574729551526709e-05,4.333083558336657e-06,2.59759952201821e-06,8.048175810010546e-07,5.4444312832027334e-05,7.769829130125658e-10,9.063690380111751e-06,4.6958396579623385e-11,6.09757855988225e-10,2.032481659096131e-06
2.9396472052780988e-08,0.13104868895982466,0.46346346346346345,0.0,0.0,0.0,0.07241994350493038,0.0,0.0013405819056166183,1.0687071485574075e-06,1.1375048602223304e-07,7.635856992913095e-05,7.237217608474375e-06,0.00043533107369615905,1.2961871112224478e-09,0.0,0.46359150647991415,0.0005057660163090385,1.0788453791453879e-05,7.578153025016181e-05,4.351528058396101e-06,2.637171439340079e-06,8.168673819206977e-07,5.619208253219582e-05,8.019497341616374e-10,9.522143790324e-06,4.933361498010428e-11,6.299017847613273e-10,2.1388880285214256e-06
3.0371007727661726e-08,0.1310587110571396,0.46346346346346345,0.0,0.0,0.0,0.07239353856325188,0.0,0.0013904890508222294,1.1402551373876964e-06,1.2239604832983227e-07,8.134387468043044e-05,7.884118579998708e-06,0.00045413820961312924,1.4033217305983046e-09,0.0,0.4636003981118463,0.0005205501328024856,1.0784558040318e-05,7.585139026215169e-05,4.387884528484768e-06,2.7152176183770042e-06,8.406325159630941e-07,5.9739466255502474e-05,8.526278167938266e-10,1.0479346231810734e-05,5.429282094907822e-11,6.710279647399873e-10,2.3618420355402593e-06
3.1248089835054394e-08,0.13106777226714078,0.46346346346346345,0.0,0.0,0.0,0.07236955561917985,0.0,0.001435507893028419,1.2072638780325402e-06,1.304721937606133e-07,8.594477690385158e-05,8.49738744156818e-06,0.00047124864669236265,1.5054412162240642e-09,0.0,0.4636086123028768,0.0005336297602460644,1.0781018734728062e-05,7.591591573513787e-05,4.42000602400489e-06,2.7842237174180183e-06,8.616447006757909e-07,6.298893487076301e-05,8.990543338485475e-10,1.1387138876509344e-05,5.899603794145591e-11,7.08983053876851e-10,2.5742339173232464e-06
3.2097628963775595e-08,0.1310765855129044,0.46346346346346345,0.0,0.0,0.0,0.07234613197333443,0.0,0.0014792038809488032,1.2746056150586477e-06,1.3856270507745834e-07,9.050251202206305e-05,9.120070700483795e-06,0.0004879837162513343,1.6096820413847669e-09,0.0,0.4636167562017543,0.0005460975338787505,1.07775611815855e-05,7.597994802718015e-05,4.450585550307035e-06,2.849963413648208e-06,8.81662077116763e-07,6.618537744005687e-05,9.447273492697957e-10,1.230860162059293e-05,6.377007894450252e-11,7.465820631290599e-10,2.790725525547439e-06
3.2947168092496796e-08,0.13108543407777556,0.46346346346346345,0.0,0.0,0.0,0.07232252082891519,0.0,0.0015229878014472716,1.3444176124262714e-06,1.469181876894179e-07,9.515831251373245e-05,9.77154358224723e-06,0.0005048742151946126,1.71933616467787e-09,0.0,0.46362508146328657,0.0005583702632534926,1.0774075195903182e-05,7.6045505467852e-05,4.4806478359548085e-06,2.914636588719199e-06,9.013545207765246e-07,6.942796262444647e-05,9.91063787343213e-10,1.3271856611033202e-05,6.876064304636494e-11,7.84990087345603e-10,3.0179681524105177e-06
3.3796707221218e-08,0.13109431729779317,0.46346346346346345,0.0,0.0,0.0,0.0722987253520899,0.0,0.0015668582139562056,1.4167724452660003e-06,1.5553984118850618e-07,9.991058591387995e-05,1.0452365690847644e-05,0.0005219162983701767,1.834571636813732e-09,0.0,0.4636335848690105,0.0005704507478375898,1.0770561256400051e-05,7.611258847798523e-05,4.510200245963264e-06,2.9782582859307894e-06,9.207266221051855e-07,7.271468731766475e-05,1.0380351451163786e-09,1.4277151460851638e-05,7.396901311689688e-11,8.241939891059635e-10,3.256106178580817e-06
3.46462463499392e-08,0.13110323451736114,0.46346346346346345,0.0,0.0,0.0,0.07227474866409736,0.0,0.0016108137055465541,1.4917441025711545e-06,1.644288146371277e-07,0.0001047577627462286,1.1163088131213803e-05,0.0005391061708664349,1.9555562016899654e-09,0.0,0.4636422632474308,0.0005823417517530024,1.07670198350363e-05,7.618118602831991e-05,4.5392500669106034e-06,3.040843385795258e-06,9.397829191590431e-07,7.604361280258858e-05,1.085613831946464e-09,1.5324698696520943e-05,7.939629024458611e-11,8.64180820639816e-10,3.505276934803714e-06
3.54957854786604e-08,0.1311121850901576,0.46346346346346345,0.0,0.0,0.0,0.07225059384178661,0.0,0.0016548528877469927,1.5694079410139899e-06,1.7358620783505454e-07,0.00010969829627163947,1.1904253365853912e-05,0.0005564400877267757,2.082457220735129e-09,0.0,0.46365111347344873,0.0005940460015979859,1.0763451397082826e-05,7.625127878545338e-05,4.567804498543805e-06,3.1024065903123537e-06,9.58527893589956e-07,7.941286282360676e-05,1.133773142245561e-09,1.6414677206417915e-05,8.50434012409038e-11,9.04937821751876e-10,3.7656109168668313e-06
3.63453246073816e-08,0.13112116837842214,0.46346346346346345,0.0,0.0,0.0,0.07222626391819742,0.0,0.0016989743942951595,1.6498406398346756e-06,1.8301307259840577e-07,0.00011473066220845555,1.2676395083383559e-05,0.000573914353601716,2.2154415999846778e-09,0.0,0.46366013246775073,0.000605566185256711,1.0759856401201102e-05,7.632284128949937e-05,4.595870648726106e-06,3.1629624135877337e-06,9.769659683191823e-07,8.282062169325234e-05,1.1824872287069188e-09,1.754723363882052e-05,9.091110588324531e-11,9.464524175149397e-10,4.037231994685402e-06
3.71948637361028e-08,0.13113018375260443,0.46346346346346345,0.0,0.0,0.0,0.07220176188315773,0.0,0.001743176879423514,1.7331201563468662e-06,1.9271041402612295e-07,0.0001198533584396113,1.3480038078214011e-05,0.0005915253223673258,2.354675719657215e-09,0.0,0.46366931719617904,0.0006169049512616942,1.0756235299528183e-05,7.639584357699945e-05,4.623455530253978e-06,3.222525176014519e-06,9.951015061649423e-07,8.626513244262282e-05,1.2317310761481916e-09,1.8722483752474057e-05,9.70000039121346e-11,9.887122158537056e-10,4.320257615755314e-06
3.8044402864824e-08,0.1311392305911901,0.46346346346346345,0.0,0.0,0.0,0.07217709068388396,0.0,0.0017874590164293892,1.8193256818122527e-06,2.026791917455215e-07,0.0001250649047157488,1.431569814066266e-05,0.0006092693967279575,2.500325366039063e-09,0.0,0.4636786646691006,0.0006280649084355046,1.0752588537763107e-05,7.647025250956017e-05,4.6505660586353445e-06,3.2811090002928577e-06,1.012938808959809e-06,8.974469502052723e-05,1.2814804760424779e-09,1.9940513722464506e-05,1.0331054179687728e-10,1.0317050050956363e-09,4.61479900321651e-06
3.8893941993545204e-08,0.13114830828058965,0.46346346346346345,0.0,0.0,0.0,0.0721522532255827,0.0,0.0018318194965066638,1.908537597690272e-06,2.129203211376472e-07,0.0001303638423550954,1.5183881957177056e-05,0.0006271430278048538,2.6525556656363048e-09,0.0,0.4636881719407739,0.0006390486257876308,1.074891655525438e-05,7.654603283168866e-05,4.677209050760425e-06,3.3387278091363184e-06,1.0304821171087236e-06,9.325766454082981e-05,1.331712001729728e-09,2.1201381402417376e-05,1.0984301927493904e-10,1.075418751495086e-09,4.920961348614008e-06
3.9743481122266405e-08,0.13115741621498583,0.46346346346346345,0.0,0.0,0.0,0.07212725237205551,0.0,0.0018762570278603402,2.000837432298691e-06,2.2343467454121617e-07,0.00013574873393926206,1.608508702054205e-05,0.0006451427147090419,2.8115310216008576e-09,0.0,0.4636978361087137,0.0006498586326902553,1.0745219785089028e-05,7.662314793568718e-05,4.703391224538816e-06,3.395395324803605e-06,1.0477356096284445e-06,9.680244957669691e-05,1.3824029842901641e-09,2.250511754347166e-05,1.1659759566737834e-10,1.1198415967237543e-09,5.238843999388211e-06
4.0593020250987606e-08,0.13116655379617242,0.46346346346346345,0.0,0.0,0.0,0.07210209094630325,0.0,0.0019207703350448942,2.096307817830359e-06,2.3422308243168783e-07,0.00014121816300711058,1.70198015497832e-05,0.0006632650041027244,2.977415052381198e-09,0.0,0.4637076543130565,0.0006604974192685999,1.074149865418263e-05,7.670156039516335e-05,4.729119199277793e-06,3.4511250700422855e-06,1.0647034045637995e-06,0.00010037751050236916,1.433531489088731e-09,2.385172697109858e-05,1.2357429597587527e-10,1.1649618553451946e-09,5.568540641185702e-06
4.144255937970881e-08,0.13117572043343448,0.46346346346346345,0.0,0.0,0.0,0.0720767717311248,0.0,0.0019653581584309168,2.195032447639272e-06,2.4528633457263274e-07,0.00014677073375014206,1.798850441933325e-05,0.0006815064897559915,3.1503705325078104e-09,0.0,0.4637176237359309,0.0006709674369019809,1.073775358336903e-05,7.678123236644799e-05,4.754399496457327e-06,3.5059303697885103e-06,1.0813895596020018e-06,0.0001039813578836145,1.4850762930072691e-09,2.524118972137658e-05,1.3077301676970592e-10,1.2107680123018666e-09,5.910139475139431e-06
4.229209850843001e-08,0.13118491554346723,0.46346346346346345,0.0,0.0,0.0,0.07205129746970726,0.0,0.002010019253748284,2.2970960337568522e-06,2.5662518113704933e-07,0.0001524050707112018,1.8991665097067283e-05,0.0006998638121024685,3.3305593354439443e-09,0.0,0.4637277416008383,0.0006812710987797001,1.0733984987488954e-05,7.686212591176139e-05,4.779238540720745e-06,3.5598243532660356e-06,1.0977980727861898e-06,0.00010761255091666248,1.537016862361786e-09,2.6673462138237807e-05,1.3819353187051194e-10,1.2572487204295394e-09,6.263723390265392e-06
4.399117676587241e-08,0.13120338888524474,0.46346346346346345,0.0,0.0,0.0,0.07199989458630396,0.0,0.002099556357814268,2.5115837637859876e-06,2.8013246668072905e-07,0.00016391364144032394,2.110319042600196e-05,0.0007369127592538183,3.7132795748214515e-09,0.0,0.46374841175398585,0.0007013888208678646,1.0726378850448287e-05,7.702742676579112e-05,4.827618092618053e-06,3.6649299256425e-06,1.1297978726617621e-06,0.00011495144495699405,1.642006483648183e-09,2.9666149110858518e-05,1.5369845878840983e-10,1.3521892263627455e-09,7.007152448622448e-06
