Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175)
2.466138086617856e-07,0.13360396904014743,0.46346346346346345,0.0,0.0,0.0,0.06428404516358428,3.880626860806028e-05,0.01294928643219606,0.00027132331761239154,1.031780058401056e-05,0.0027669001245618162,0.0014491785110368415,0.00460927594611335,3.9871495248805887e-07,0.0,0.46772522450367815,0.001309438949746807,8.91821786413158e-06,0.00010004211221049819,5.4809489771198175e-06,6.292200220483191e-06,1.743373611604682e-06,0.0008519982231421524,1.2265163089263216e-08,0.0008788018257422236,4.553019160272369e-09,2.282585704521258e-08,0.0003702359454158835,6.525233042068077e-08,1.6627409679055284e-06,0.00028662934882194404,4.128633658920357e-09,0.00015054349437594922,5.646196800359805e-11,4.7537002428902753e-07,3.7149049214463e-07,1.0658316187049046e-11,2.632439363699171e-10,4.1367798961309054e-07,5.788474980629132e-12,4.1486671499959815e-12
2.5194612809836574e-07,0.1336635184861306,0.46346346346346345,0.0,0.0,0.0,0.06408350377578144,4.0680482544163905e-05,0.013232816115488061,0.00028658889695381146,1.0736201584552253e-05,0.0028367252325197066,0.0015108130312481759,0.004671547262406976,4.16758136551386e-07,0.0,0.46782729726198463,0.0013069668462490523,8.89051026781344e-06,0.00010044611350240715,5.463382161796319e-06,6.263671680429324e-06,1.7354863437768426e-06,0.0008655258272863721,1.246116653771864e-08,0.0009015245512468165,4.67074423479641e-09,2.3401889345607552e-08,0.0003841617136808484,6.770671092149246e-08,1.6851990565692855e-06,0.0002933716099204536,4.225922549826431e-09,0.0001546091426356566,5.793700694942395e-11,4.86567819365481e-07,4.047894097000733e-07,1.1614880300339355e-11,2.759577811195904e-10,4.5830220873070783e-07,6.41288865054051e-12,4.596191682464886e-12
2.572784475349459e-07,0.13372277622425754,0.46346346346346345,0.0,0.0,0.0,0.06388375941032502,4.259407309509127e-05,0.013515713025866155,0.0003022315660620363,1.1160022129259283e-05,0.0029063314304708337,0.001573132414897198,0.00473169601869567,4.3495537619742134e-07,0.0,0.46792869238308427,0.0013044313650437851,8.862912771576258e-06,0.00010084330265081257,5.4456910887418595e-06,6.234838416794771e-06,1.727516024245215e-06,0.0008788128626066203,1.2653701164430242e-08,0.000923959917231038,4.786980516978445e-09,2.397611571945055e-08,0.0003981784367021764,7.017712248098324e-08,1.707383808556095e-06,0.00030012713051426603,4.32340242491596e-09,0.00015868173466731703,5.940825216410322e-11,4.977224964943745e-07,4.39989042139386e-07,1.2626165346466737e-11,2.8893874038792626e-10,5.062301876388596e-07,7.083530869831954e-12,5.076848754555429e-12
2.6261076697152606e-07,0.1337817445499586,0.46346346346346345,0.0,0.0,0.0,0.06368481581520533,4.4546724684888944e-05,0.01379797231289193,0.00031824211550804735,1.158909926396396e-05,0.002975716876732864,0.0016361039926316475,0.004789767781450154,4.532866611684571e-07,0.0,0.46802941360703265,0.0013018485456628825,8.835425978050582e-06,0.0001012340361927419,5.427911995916185e-06,6.205781087606889e-06,1.719484791405844e-06,0.0008918652548996261,1.2842850944861151e-08,0.0009461047969031618,4.901711807093041e-09,2.45485209727326e-08,0.00041227942866386774,7.266238672002412e-08,1.7293096171520904e-06,0.0003068964581904721,4.421081143766051e-09,0.00016276147333981175,6.087561359757798e-11,5.088366768481617e-07,4.771291190700413e-07,1.3693323615792779e-11,3.0218467343222285e-10,5.575845527846453e-07,7.802117514867713e-12,5.591868154899486e-12
2.679430864081062e-07,0.13384042598888313,0.46346346346346345,0.0,0.0,0.0,0.0634866753352142,4.653813418402338e-05,0.014079589964127505,0.00033461115729125593,1.2023273617284007e-05,0.0030448804196402768,0.0016996963265565512,0.004845808634338111,4.717323417314477e-07,0.0,0.4681294658713307,0.0012992325209324003,8.808050288916958e-06,0.00010161865021547165,5.41007672181451e-06,6.176570549047635e-06,1.7114120887295053e-06,0.0009046886574303157,1.3028696086637095e-08,0.0009679568615966513,5.01492604045259e-09,2.5119095603925163e-08,0.0004264582598635489,7.516137039970332e-08,1.7509902657173554e-06,0.0003136801217671474,4.518966305254164e-09,0.00016684858095524318,6.233901813399513e-11,5.199129000101615e-07,5.162476466154219e-07,1.4817457957090516e-11,3.1569352394138036e-10,6.124860515171156e-07,8.570338168343458e-12,6.142460827151819e-12
2.732754058446864e-07,0.13389882325555946,0.46346346346346345,0.0,0.0,0.0,0.06328933908605193,4.856801037463012e-05,0.014360562710105667,0.000351329158998837,1.2462389376727483e-05,0.003113821508160067,0.001763879174590845,0.004899864984347725,4.902731576304248e-07,0.0,0.468228855137608,0.001296595698250509,8.78078592932196e-06,0.00010199746069375012,5.392213141946901e-06,6.147268834669646e-06,1.7033149335099248e-06,0.0009172884602665443,1.321131315051096e-08,0.0009895144972647308,5.126614854772954e-09,2.568783506660419e-08,0.00044070874620388806,7.767298356920842e-08,1.7724389016309592e-06,0.00032047862873901893,4.617065209580975e-09,0.0001709432943204859,6.379840795044572e-11,5.309536107618941e-07,5.573808934730592e-07,1.5999621348911484e-11,3.294633164084214e-10,6.710533558551673e-07,9.38985337346701e-12,6.729816902029196e-12
2.7860772528126654e-07,0.13395693922170762,0.46346346346346345,0.0,0.0,0.0,0.06309280711094675,5.063607338452295e-05,0.014640887938372144,0.0003683864755820879,1.2906294255733788e-05,0.003182540111567912,0.0018286234529952948,0.004951983390234352,5.088902634900754e-07,0.0,0.4683275882361727,0.0012939489266531007,8.753632969865979e-06,0.00010237076397050929,5.374345569430437e-06,6.117930055122665e-06,1.695208165251753e-06,0.0009296698004947619,1.3390775184872245e-08,0.0010107767278765653,5.236773193293484e-09,2.6254739106791567e-08,0.00045502493914846966,8.019617779552779e-08,1.793668015789524e-06,0.00032729246317150833,4.715384826856854e-09,0.00017504586036183871,6.525373834271124e-11,5.419611483133185e-07,6.005633807929519e-07,1.7240816581928242e-11,3.4349215229107387e-10,7.334028791837898e-07,1.0262292069041653e-11,7.355103859004554e-12
2.839400447178467e-07,0.1340147768855952,0.46346346346346345,0.0,0.0,0.0,0.06289707852115957,5.2742054099755055e-05,0.014920563615948006,0.0003857733788306388,1.3354839452985442e-05,0.0032510366474650986,0.0018939011976585947,0.005002210411341514,5.275652509148113e-07,0.0,0.4684256727270195,0.0012913016503974326,8.726591346374257e-06,0.00010273883733906277,5.3564951212553845e-06,6.0886012164760865e-06,1.6871046712372709e-06,0.0009418375730765025,1.3567151870323538e-08,0.0010317431453208512,5.345398941609042e-09,2.681981116909058e-08,0.00046940111613685885,8.272994447406814e-08,1.8146894381888102e-06,0.00033412208399894984,4.813931771606704e-09,0.00017915653224241236,6.670497540276688e-11,5.529377384973516e-07,6.458278756746744e-07,1.8541996046472632e-11,3.5777820602682267e-10,7.996486056271959e-07,1.1189249201933532e-11,8.019464815134415e-12
2.8927236415442686e-07,0.1340723393459856,0.46346346346346345,0.0,0.0,0.0,0.06270215162173384,5.488569356478091e-05,0.015199588219538282,0.0004034800846379431,1.3807879605260121e-05,0.0033193119174315475,0.0019596855246625422,0.005050592474886136,5.462801675281992e-07,0.0,0.46852311677589925,0.0012886620498428905,8.699660877631653e-06,0.00010310193970375452,5.338680051891366e-06,6.059322965562889e-06,1.679015590594592e-06,0.0009537964421209623,1.3740509671064815e-08,0.0010524138454128524,5.4524925961290665e-09,2.7383057865867485e-08,0.0004838317714508437,8.527331321885614e-08,1.8355143408214879e-06,0.00034096792368422987,4.912712282564913e-09,0.00018327556594173092,6.815209517533955e-11,5.638854889154189e-07,6.932053880600419e-07,1.990406161885846e-11,3.72319720963884e-10,8.699019318106351e-07,1.217228351289028e-11,8.724016938129122e-12
2.94604683591007e-07,0.1341296297785988,0.46346346346346345,0.0,0.0,0.0,0.06250802402381282,5.706674237941317e-05,0.015477960672815845,0.00042149677815646243,1.4265272735004067e-05,0.0033873670496280582,0.002025950590589734,0.005097175759868452,5.650175331910425e-07,0.0,0.46861992904409433,0.0012860371704205154,8.672841281241491e-06,0.00010346031230788889,5.320916057235051e-06,6.0301302718051754e-06,1.6709505027093537e-06,0.0009655508523595504,1.391091198997661e-08,0.0010727893696039032,5.558056962078456e-09,2.794448850373148e-08,0.0004983116075225001,8.782535033056704e-08,1.8561532396800842e-06,0.00034783038719855255,5.0117322071695535e-09,0.00018740321725767352,6.959508216689353e-11,5.748063858617047e-07,7.4272517079309e-07,2.132786463993216e-11,3.871150052704283e-10,9.442715207012244e-07,1.3212915491377762e-11,9.469849980560336e-12
2.999370030275872e-07,0.13418665141569666,0.46346346346346345,0.0,0.0,0.0,0.06231469274479715,5.92849600999204e-05,0.015755680290147577,0.0004398136369454262,1.4726880193718127e-05,0.0034552034476805064,0.0020926715529797552,0.005142006095873884,5.837603536291838e-07,0.0,0.4687161185905927,0.0012834330404781638,8.646132187795772e-06,0.00010381417951156838,5.303216551845491e-06,6.001053044568632e-06,1.6629175975818896e-06,0.000977105040643795,1.4078419324798953e-08,0.0010928706519908972,5.662096878952993e-09,2.850411466180792e-08,0.0005128355266718718,9.038515734023764e-08,1.876616007447291e-06,0.00035470985128311706,5.1109969901973854e-09,0.00019153973919214996,7.10339272538267e-11,5.85702292690766e-07,7.94414722634305e-07,2.281420597972116e-11,4.0216242787184006e-10,1.0228631671839411e-06,1.4312625494623633e-11,1.025802493175752e-11
3.0526932246416734e-07,0.1342434075280598,0.46346346346346345,0.0,0.0,0.0,0.06212215429749441,6.154011464953933e-05,0.016032746726190768,0.00045842085221285694,1.5192566602075265e-05,0.0035228227452511933,0.002159824531253612,0.005185128875224089,6.024921316812168e-07,0.0,0.4688116947854789,0.0012808547787715274,8.619533153524254e-06,0.00010416374959809322,5.285592919762082e-06,5.972116690431844e-06,1.6549238277064178e-06,0.0009884630473298097,1.424308942340241e-08,0.001112658971238905,5.7646189714365245e-09,2.9061949816997777e-08,0.0005273986232578779,9.295186962589967e-08,1.8969118935643258e-06,0.0003616066639585046,5.210511666031083e-09,0.0001956853796852823,7.246862749580097e-11,5.96574949969506e-07,8.482997940466124e-07,2.4363836182919433e-11,4.1746041445189515e-10,1.1057796750173076e-06,1.547285202589366e-11,1.1089572783828371e-11
3.106016419007475e-07,0.13429990140924744,0.46346346346346345,0.0,0.0,0.0,0.061930404769295684,6.383198174316001e-05,0.016309159930831218,0.0004773086482520878,1.5662199787541596e-05,0.0035902267657655865,0.0022273865683482136,0.005226588977102877,6.211968763568016e-07,0.0,0.46890666723348273,0.0012783066923367573,8.593043671547692e-06,0.00010450921559414959,5.2680547408468484e-06,5.9433426206916595e-06,1.6469750485115401e-06,0.0009996287274426643,1.4404977436578296e-08,0.0011321559070494975,5.865631423867506e-09,2.9618009011738345e-08,0.0005419961762230633,9.552465509858539e-08,1.9170495394371967e-06,0.0003685211442509331,5.310280854121516e-09,0.0001998403796660905,7.389918528257069e-11,6.074259769752966e-07,9.044043955892545e-07,2.5977455690482032e-11,4.330074435500786e-10,1.1931207448101016e-06,1.6694990166981914e-11,1.1965493408206122e-11
3.1593396133732766e-07,0.1343561363618156,0.46346346346346345,0.0,0.0,0.0,0.06173943989232394,6.616034433010771e-05,0.01658492010897727,0.0004964673001713894,1.6135650720161014e-05,0.0036574174867994675,0.0022953355932443472,0.005266430702435945,6.398591098810218e-07,0.0,0.46900104570671736,0.0012757923654261366,8.56666318186459e-06,0.00010485075609637086,5.250609997054699e-06,5.9147487099013336e-06,1.6390761453987737e-06,0.001010605761545474,1.4564136067225959e-08,0.0011513633008274694,5.965143776450127e-09,3.01723085601562e-08,0.0005566236420119222,9.810271295410904e-08,1.937036998869677e-06,0.0003754535821086703,5.410308757255831e-09,0.00020400497139015655,7.532560623292425e-11,6.182568739143155e-07,9.627508087613308e-07,2.7655715132759515e-11,4.4880204278159006e-10,1.2849828726614003e-06,1.798039015991009e-11,1.2886754539136788e-11
3.212662807739078e-07,0.13441211568536132,0.46346346346346345,0.0,0.0,0.0,0.06154925510543286,6.852499205749215e-05,0.016860027684763076,0.0005158871500142671,1.6612793447086648e-05,0.0037243970086725535,0.0023636503845321124,0.005304697718407306,6.584638728898222e-07,0.0,0.4690948400857064,0.0012733147401742815,8.540391080206333e-06,0.00010518853609615606,5.233265258490411e-06,5.886349706080349e-06,1.631231144635361e-06,0.0010213976662526198,1.4720615715027787e-08,0.0011702832202154746,6.0631667415138594e-09,3.072486578901254e-08,0.0005712766478428276,1.0068527248729153e-07,1.9568817667063797e-06,0.0003824042384843374,5.510599162261131e-09,0.0002081793770365366,7.674789952453674e-11,6.290690249306547e-07,1.0233595991379e-06,2.939921568963479e-11,4.648427851969373e-10,1.3814592591031251e-06,1.933035613278667e-11,1.3854290860487527e-11
3.26598600210488e-07,0.13446784266617692,0.46346346346346345,0.0,0.0,0.0,0.061359845608872386,7.092572075602498e-05,0.017134483269739598,0.0005355586213659999,1.7093505026367917e-05,0.0037911675268341625,0.002432310535125487,0.005341433011570249,6.769967279317507e-07,0.0,0.4691880603078637,0.0012708761896524,8.514226725866145e-06,0.00010552270779280647,5.2160258489675576e-06,5.858157601748631e-06,1.6234433160673256e-06,0.0010320078043297997,1.4874464615749976e-08,0.0011889179271823487,6.15971203818425e-09,3.127569880991063e-08,0.000585950985313835,1.032715919649947e-07,1.9765908012560515e-06,0.0003893733455598686,5.611155442819374e-09,0.0002123638075379921,7.816607770772042e-11,6.398637019576372e-07,1.0862496316468482e-06,3.120850951327762e-11,4.811282857939616e-10,1.4826397279797717e-06,2.074614496471418e-11,1.4869003192212226e-11
3.3193091964706814e-07,0.13452332056833374,0.46346346346346345,0.0,0.0,0.0,0.06117120641236809,7.33623319501009e-05,0.017408287634663407,0.0005554722325390573,1.757766546041814e-05,0.003857731307648754,0.002501296418205843,0.005376678848615175,6.954437614203334e-07,0.0,0.4692807163226605,0.001268478583914425,8.488169448596446e-06,0.00010585341138815334,5.198895996554056e-06,5.8301819691397086e-06,1.6157152669352283e-06,0.0010424393943466775,1.502572897463703e-08,0.0012072698493681496,6.254792243915757e-09,3.182482631946229e-08,0.0006006426043226986,1.058609575544266e-07,1.9961705465365036e-06,0.0003963611070940187,5.7119805641040785e-09,0.00021655846162061464,7.958015436420126e-11,6.506420689890076e-07,1.1514380878433415e-06,3.308410020937516e-11,4.976571981943525e-10,1.5886106548974937e-06,2.222896528459777e-11,1.5931757772785878e-11
3.372632390836483e-07,0.1345785526260534,0.46346346346346345,0.0,0.0,0.0,0.06098333237729057,7.583463239316002e-05,0.017681441684533894,0.0005756186084266046,1.8065157629514676e-05,0.003924090667228572,0.002570589154443774,0.0054104767439684025,7.137915841700603e-07,0.0,0.4693728180527864,0.0012661233495988376,8.462218554678095e-06,0.00010618077585868278,5.181878970015232e-06,5.802430258010485e-06,1.6080490213604565e-06,0.0010526955198665226,1.517445309363955e-08,0.0012253415544076782,6.348420661466807e-09,3.2372267424705896e-08,0.0006153476072817841,1.084526823035746e-07,2.01562696336187e-06,0.00040336769887506363,5.8130770889619574e-09,0.00022076352503098032,8.099014479822018e-11,6.614051865521025e-07,1.2189404850469107e-06,3.5026443372931325e-11,5.144282114917403e-10,1.6994549048760558e-06,2.3779976598726782e-11,1.7043385633932105e-11
3.4259555852022846e-07,0.13463354203722103,0.46346346346346345,0.0,0.0,0.0,0.060796218253528454,7.834243362856694e-05,0.017953946436558753,0.0005959884911097107,1.8555867225633995e-05,0.00399024795300644,0.002640170580524559,0.005442867433468391,7.320273306388895e-07,0.0,0.46946437536067687,0.001263811523634163,8.436373332248645e-06,0.000106504919701423,5.164977198152498e-06,5.774908062405743e-06,1.600446093849097e-06,0.0010627791381549745,1.532067949218323e-08,0.0012431357269732147,6.440611199965455e-09,3.2918041491127326e-08,0.0006300622436090804,1.1104610517028753e-07,2.0349655552712065e-06,0.00041039326926195025,5.914447185411317e-09,0.00022497916993085735,8.239606663115096e-11,6.721540165184637e-07,1.28877069721143e-06,3.703594717487979e-11,5.314400472729303e-10,1.8152517788406071e-06,2.540028854204948e-11,1.82046820640028e-11
3.479278779568086e-07,0.13468829195788948,0.46346346346346345,0.0,0.0,0.0,0.060609858711622694,8.088555157614468e-05,0.01822580300074719,0.0006165727493002559,1.904968268686473e-05,0.004056205527757188,0.002710023218984744,0.005473890853438043,7.501386569914642e-07,0.0,0.46955539801983354,0.0012615438015492705,8.410633055957384e-06,0.00010682595165090445,5.148192377295126e-06,5.747619361755977e-06,1.5929075582017716e-06,0.0010726930884034072,1.5464449021377705e-08,0.001260655148295186,6.531378268797273e-09,3.346216801074496e-08,0.0006447829044774005,1.1364059009669197e-07,2.054191389434081e-06,0.00041743793979951777,6.0160926352578875e-09,0.0002292055544411465,8.379793700158961e-11,6.828894271549408e-07,1.3609409774013628e-06,3.911297299584265e-11,5.486914568130231e-10,1.936076968593932e-06,2.709096024811247e-11,1.9416406156406304e-11
3.532601973933888e-07,0.13474280549768192,0.46346346346346345,0.0,0.0,0.0,0.060424248370670404,8.346380614436776e-05,0.0184970125628643,0.000637362386698066,1.9546495132586955e-05,0.004121965755797491,0.002780130249352945,0.005503586124553623,7.681137380893679e-07,0.0,0.46964589569041915,0.0012593205808475191,8.384996991020458e-06,0.00010714397136498494,5.131525570203234e-06,5.720566734279499e-06,1.5854341035250088e-06,0.0010824400994771458,1.5605800971781174e-08,0.0012779026779363874,6.620736683181213e-09,3.400466648830369e-08,0.0006595061178050161,1.1623552512634928e-07,2.0733091260331317e-06,0.0004245018058959323,6.118014843622242e-09,0.0002334428223182417,8.519577342169141e-11,6.936121981368139e-07,1.4354619817511595e-06,4.125783610346607e-11,5.661812184446812e-10,2.062002519912966e-06,2.8852999832680878e-11,2.0679280439512012e-11
3.5859251682996894e-07,0.13479708571600138,0.46346346346346345,0.0,0.0,0.0,0.060239381822459276,8.60770208677161e-05,0.01876757636950704,0.0006583485493371965,2.004619829958576e-05,0.0041875309911356354,0.002850475480576755,0.005531991539960677,7.859412635074213e-07,0.0,0.4697358778986523,0.001257141999893228,8.359464396747009e-06,0.00010745907007725318,5.1149772912049354e-06,5.693751545696467e-06,1.5780260852820995e-06,0.0010920227971891272,1.5744773174699844e-08,0.0012948812376116176,6.7087015803497214e-09,3.454555634358715e-08,0.0006742285434719582,1.1883032156121241e-07,2.0923230454051934e-06,0.000431584937550257,6.220214849219057e-09,0.00023769110274745258,8.658959536535552e-11,7.043230255302224e-07,1.5123427947892582e-06,4.3470806369898813e-11,5.839081350981706e-10,2.1930968034167717e-06,3.068736398610209e-11,2.199399058449248e-11
3.639248362665491e-07,0.13485113561892442,0.46346346346346345,0.0,0.0,0.0,0.06005525365224933,8.872502256845854e-05,0.0190374957150724,0.0006795225319924749,2.0548688479234e-05,0.00425290356735712,0.0029210433247086123,0.005559144557135263,8.036104326680059e-07,0.0,0.4698253540195758,0.0012550079727199825,8.33403452958885e-06,0.00010777133121596398,5.098547580966621e-06,5.6671741195489785e-06,1.5706835758590944e-06,0.001101443711106851,1.588140209710299e-08,0.0013115937968602577,6.795288345306658e-09,3.508485682785055e-08,0.0006889469687470215,1.2142441315546674e-07,2.111237066473173e-06,0.0004386873801196741,6.322693335256122e-09,0.00024195051023952294,8.797942081476316e-11,7.150225268334834e-07,1.591590956012533e-06,4.575210902610319e-11,6.018710320069259e-10,2.3294244928574027e-06,3.2594957669535865e-11,2.3361185187607933e-11
3.6925715570312926e-07,0.13490495815670545,0.46346346346346345,0.0,0.0,0.0,0.059871858456577415,9.140764104219646e-05,0.019306771930412952,0.0007008757837137227,2.1053864455826952e-05,0.004318085789040755,0.0029918187718154165,0.005585081793057853,8.21110949178631e-07,0.0,0.4699143332628123,0.0012529182201216614,8.308706645762871e-06,0.00010808083099012126,5.082236077130306e-06,5.640833888128324e-06,1.5634064035749348e-06,0.0011107052809182837,1.601572293049605e-08,0.0013280433603944622,6.880512545279572e-09,3.562258695303702e-08,0.0007036583039116373,1.2401725534428566e-07,2.1300547718217817e-06,0.0004458091551186402,6.425450640796682e-09,0.0002462211446175742,8.936526700856129e-11,7.257112459140881e-07,1.6732124876011058e-06,4.810192544980278e-11,6.200687545743743e-10,2.471046550490284e-06,3.457663391024622e-11,2.4781475623489706e-11
3.745894751397094e-07,0.13495855622183983,0.46346346346346345,0.0,0.0,0.0,0.05968919085842173,9.412470876632468e-05,0.01957540637300626,0.0007223999125515628,2.1561627446142283e-05,0.004383079924537597,0.003062787366071082,0.005609839022308711,8.384330144519055e-07,0.0,0.47000282466096344,0.00125087229737883,8.28348000349967e-06,0.00010838763894144191,5.066042074847094e-06,5.614729523980852e-06,1.5561941865234497e-06,0.0011198098623689929,1.6147769673905136e-08,0.0013442329569600146,6.964389872023331e-09,3.615876543232708e-08,0.0007183595780677929,1.2660832450512328e-07,2.148779434471855e-06,0.0004529502610416045,6.528486772477359e-09,0.0002505030910829953,9.074715334574746e-11,7.363896577336409e-07,1.757211923167482e-06,5.0520393983992205e-11,6.385001663963824e-10,2.618020219186347e-06,3.663319369122867e-11,2.6255435966034485e-11
3.799217945762896e-07,0.13501193264759398,0.46346346346346345,0.0,0.0,0.0,0.059507245520031865,9.687606063032445e-05,0.019843400418469374,0.0007440866895351272,2.2071881040291944e-05,0.004447888199962185,0.0031339351829882713,0.005633451177720989,8.555673206816895e-07,0.0,0.4700908370603369,0.001248869618949232,8.258353864960913e-06,0.00010869181846263841,5.049964577221188e-06,5.58885905778637e-06,1.5490463697631789e-06,0.0011287597327819176,1.6277575211108866e-08,0.0013601656295603739,7.0469360911561344e-09,3.669341063040783e-08,0.0007330479351179916,1.2919711724896725e-07,2.1674140340296268e-06,0.00046011067420158476,6.631801416505579e-09,0.0002547964203498874,9.212509712887421e-11,7.470581729726738e-07,1.843592337437391e-06,5.3007610783030497e-11,6.571641474315484e-10,2.770399020953957e-06,3.8765385930527606e-11,2.7783602973580794e-11
3.8525411401286975e-07,0.13506509020693883,0.46346346346346345,0.0,0.0,0.0,0.05932601715369721,9.966153368685759e-05,0.020110755453261433,0.0007659280519585834,2.2584531143886464e-05,0.004512512794241496,0.0032052488077428816,0.005655952353279379,8.725050432439308e-07,0.0,0.4701783791137229,0.001246909480401328,8.233327497858467e-06,0.00010899342728428569,5.034002344570955e-06,5.563219983474114e-06,1.541962252542629e-06,0.0011375570961920762,1.6405171382560858e-08,0.0013758444269069134,7.128166997860629e-09,3.7226540522635176e-08,0.0007477206299062767,1.3178314974021637e-07,2.18596127615898e-06,0.0004672903495799054,6.735393950811644e-09,0.0002591011888386593,9.349911380659087e-11,7.577171425304801e-07,1.932355376763215e-06,5.556363068343707e-11,6.760595923126557e-10,2.9282327615445303e-06,4.0973907545681416e-11,2.93664761350978e-11
3.905864334494499e-07,0.13511803161186162,0.46346346346346345,0.0,0.0,0.0,0.059145500530699446,0.00010248096692267482,0.020377472868448335,0.0007879161060302234,2.3099485921523583e-05,0.004576955835096471,0.0032767153145429138,0.005677375808986342,8.892378325858441e-07,0.0,0.47026545927496655,0.001244991077859557,8.208400176812301e-06,0.00010929251793001345,5.018153937677333e-06,5.537809348594464e-06,1.534941008935441e-06,0.001146204088114533,1.6530589052249064e-08,0.0013912723959701387,7.208098378314027e-09,3.7758172662069494e-08,0.0007623750245103499,1.3436595704339877e-07,2.2044236176845547e-06,0.0004744892216815778,6.839263457282828e-09,0.0002634174389203079,9.48692216327404e-11,7.683668617641485e-07,2.0235012903752475e-06,5.818846809664031e-11,6.95185408792796e-10,3.0915675408219326e-06,4.325940359881835e-11,3.10045177741768e-11
3.9591875288603007e-07,0.13517075951299512,0.46346346346346345,0.0,0.0,0.0,0.058965690488668926,0.00010533420104820455,0.020643554054410207,0.0008100431289345894,2.3616655741630794e-05,0.004641219395854268,0.0033483222469934777,0.0056977539774331395,9.057578056627604e-07,0.0,0.47035208579511173,0.0012431135252212308,8.183571184481868e-06,0.0001095891381404627,5.002417750731078e-06,5.5126238340131614e-06,1.5279817152254563e-06,0.0011547027799547705,1.665385816959927e-08,0.0014064525755177173,7.286745976191306e-09,3.8288324152983126e-08,0.0007770085846754211,1.3694509249437528e-07,2.2228032813120576e-06,0.00048170720539043773,6.9434087340519645e-09,0.0002677451992037742,9.623543653928678e-11,7.790075745280924e-07,2.1170289622799038e-06,6.088209792103896e-11,7.145405163178934e-10,3.2604457685822947e-06,4.562246751801815e-11,3.26981532076837e-11
4.0125107232261023e-07,0.135223276499505,0.46346346346346345,0.0,0.0,0.0,0.05878658193754186,0.00010822107830468288,0.02090900039637177,0.0008323015703550255,2.413595312265085e-05,0.004705305492978159,0.003420057599409672,0.005717118471851504,9.220575369776943e-07,0.0,0.4704382667199139,0.0012412758693586673,8.158839812494546e-06,0.00010988333126921133,4.9867920442829435e-06,5.487659825648536e-06,1.5210833695364038e-06,0.0011630551830955909,1.677500782689643e-08,0.0014213879905353223,7.364125463750662e-09,3.88170116304434e-08,0.0007916188763812125,1.3952012709524087e-07,2.2411022693082e-06,0.0004889441968214945,7.047828307733547e-09,0.00027208448485953877,9.759777129301637e-11,7.896394770736428e-07,2.2129359437173557e-06,6.364445647082753e-11,7.341238447182216e-10,3.4349061855177843e-06,4.8063641390652215e-11,3.444777095599954e-11
4.065833917591904e-07,0.13527558509922286,0.46346346346346345,0.0,0.0,0.0,0.058608169864292806,0.000111141442287805,0.021173813270663304,0.0008546840535012433,2.4657292680541147e-05,0.004769216084219263,0.0034919097990289845,0.00573550009545047,9.38130049274662e-07,0.0,0.47052400988854187,0.0012394771035042476,8.134205362194483e-06,0.00011017513665101827,4.971274976485915e-06,5.46291347573868e-06,1.514244902325302e-06,0.001171263252683086,1.6894066312536927e-08,0.0014360816474358192,7.4402524170433974e-09,3.934425124533995e-08,0.0008062035625344845,1.420906489317309e-07,2.2593223857217232e-06,0.0004962000741672883,7.152520445555252e-09,0.00027643529797334154,9.89562424666695e-11,8.002627217010201e-07,2.3112184860952e-06,6.64754424191637e-11,7.539343330123871e-10,3.6149838890249066e-06,5.0583416324511564e-11,3.625372300184489e-11
4.1191571119577055e-07,0.1353276877789902,0.46346346346346345,0.0,0.0,0.0,0.05843044933659954,0.00011409513778684091,0.021437994041632668,0.0008771833756836433,2.5180591077593418e-05,0.0048329530673239295,0.0035638676890765455,0.005752928851849512,9.539688039333421e-07,0.0,0.47060932293330837,0.0012377161790202982,8.109667145238511e-06,0.00011046458994225266,4.955864624073376e-06,5.438380755319467e-06,1.5074651963311311e-06,0.0011793288911153413,1.7011061160143082e-08,0.0014505365299711597,7.515142294714702e-09,3.987005865349698e-08,0.00082076039977994,1.446562626108357e-07,2.277465250644045e-06,0.0005034746985335117,7.2574831674039e-09,0.00028079762792456304,1.0031086451837328e-10,8.108774201732112e-07,2.4118715743188695e-06,6.937491775337194e-11,7.739709283158336e-10,3.800710363565164e-06,5.3182232872634226e-11,3.8116325094758294e-11
