Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185)
5.071558763388216e-07,0.13622588458535875,0.46346346346346345,0.0,0.0,0.0,0.055367475672052406,0.00017230160084345336,0.026051551054614583,0.0012917080881036161,3.477574922673625e-05,0.005943464653779063,0.004856664836587308,0.005933072918984798,1.1925113861650059e-06,0.0,0.4720682228637456,0.0012115956905162366,7.686871685611502e-06,0.00011527060707576635,4.6966775784595595e-06,5.032166983995473e-06,1.3951622179288752e-06,0.001301321072302482,1.8780959501010312e-08,0.0016716644508601621,8.660792763972154e-09,4.903138352869436e-08,0.0010709013234185354,1.887431357860622e-07,2.589729661374991e-06,0.0006361816434844432,9.172304887267901e-09,0.00036051347015983497,1.2382556653845727e-10,9.99121652164558e-07,3.7416076917253316e-06,1.0737070428967851e-10,1.1688185070823149e-09,4.3016313676975354e-06,5.99755874535111e-11,4.2699762920416085e-11,2.6522582253545663e-06,3.937514435328294e-06
5.139115130143148e-07,0.13628743071317617,0.46346346346346345,0.0,0.0,0.0,0.055157898350171854,0.0001768100555331607,0.026371341316979265,0.0013215787915820854,3.546891911976015e-05,0.006020361140166087,0.004948275151127024,0.005938234514588333,1.2060247588575393e-06,0.0,0.4721674861533293,0.0012100276925126577,7.657950412874196e-06,0.0001155859524762192,4.6792699590723385e-06,5.0052739350047495e-06,1.3877239420089719e-06,0.0013085072907796653,1.8885248831629944e-08,0.0016848957178658432,8.729343163273025e-09,4.9665752130824526e-08,0.0010880698731876891,1.9176906167114448e-07,2.611053801622669e-06,0.0006457818672750664,9.310829776736985e-09,0.00036629162373845003,1.254485999228387e-10,1.0123582635836529e-06,3.8828914660805265e-06,1.1143202231360944e-10,1.1994019264230427e-09,4.508118095749135e-06,6.285853564198497e-11,4.4757010840619495e-11,2.7846306137367653e-06,4.141430192885559e-06
5.20667149689808e-07,0.13634870734524585,0.46346346346346345,0.0,0.0,0.0,0.05494929894776189,0.00018136720663512363,0.02669015504928713,0.0013514610311904963,3.616313364875116e-05,0.006097018902992372,0.005039804559965475,0.005942597911166964,1.2190755026054051e-06,0.0,0.47226624322092026,0.0012084878145953244,7.629164992470708e-06,0.0001158980198743382,4.661974767168592e-06,4.978599371456719e-06,1.380345675958008e-06,0.0013155143256253668,1.89869422897046e-08,0.001697828402760402,8.796346626610995e-09,5.029815134796928e-08,0.0011051387809590878,1.9477742596810228e-07,2.632270212887511e-06,0.0006554029935962327,9.449656907787856e-09,0.00037208427605827786,1.2706557645007152e-10,1.0255777292241603e-06,4.026542071456129e-06,1.1556172364325661e-10,1.2303156817827824e-09,4.720252610569526e-06,6.582049614001485e-11,4.687084941560449e-11,2.9208238838338798e-06,4.351555451875746e-06
5.274227863653012e-07,0.13640971734930776,0.46346346346346345,0.0,0.0,0.0,0.05474167076301298,0.0001859727535465175,0.027007994239009344,0.001381346968205739,3.6858291762394814e-05,0.00617343946577203,0.005131242572425789,0.005946196232578361,1.2316643089523805e-06,0.0,0.4723645022480743,0.001206974430049259,7.600514472553673e-06,0.00011620681859591706,4.644789168593898e-06,4.952137284127517e-06,1.3730257656436368e-06,0.0013223447442580732,1.9086077105135415e-08,0.0017104670277367949,8.86182658319587e-09,5.0928593748652894e-08,0.0011221062496104802,1.9776791193120565e-07,2.6533786632092037e-06,0.0006650443119627772,9.588776042877649e-09,0.00037789104286760046,1.2867650035684777e-10,1.038779576416662e-06,4.172523866353785e-06,1.197587925422259e-10,1.2615577339993576e-09,4.9380384070752835e-06,6.886152180078407e-11,4.904132239783229e-11,3.0608454043731963e-06,4.567911240538801e-06
5.341784230407944e-07,0.13647046350479553,0.46346346346346345,0.0,0.0,0.0,0.054535007244137734,0.00019062639554317973,0.02732486083902651,0.0014112290942245244,3.7554295469248894e-05,0.006249624256467492,0.005222579173382185,0.00594906135215937,1.243792412747369e-06,0.0,0.47246227110023814,0.001205485976924902,7.571997922063407e-06,0.00011651235708112607,4.627710449566525e-06,4.9258819217872296e-06,1.3657626294492442e-06,0.001329001068170592,1.918268984095009e-08,0.0017228160277853722,8.92580601044623e-09,5.1557091113136334e-08,0.001138970602170873,2.0074022399139703e-07,2.674378862660524e-06,0.000674705103430825,9.728176820828545e-09,0.0003837115300246533,1.3028137531972013e-10,1.0519633235955439e-06,4.320800572687201e-06,1.240221945989415e-10,1.2931260430875097e-09,5.161475677303719e-06,7.19816191906068e-11,5.126844028015999e-11,3.2047002088344807e-06,4.790514631344553e-06
5.409340597162876e-07,0.13653094849723443,0.46346346346346345,0.0,0.0,0.0,0.05432930198288691,0.00019532783176022262,0.027640756770089,0.0014411002213639114,3.8251049743200366e-05,0.006325574612272904,0.0053138048027617495,0.005951223936079718,1.255461562317821e-06,0.0,0.4725595573400865,0.0012040209571011727,7.543614429830848e-06,0.00011681464302175331,4.610736016344566e-06,4.899827796977165e-06,1.358554763323343e-06,0.0013354857748465422,1.927681642092643e-08,0.0017348797529066985,8.988307445453518e-09,5.218365447286803e-08,0.0011557302768587213,2.0369408688177024e-07,2.69527044480026e-06,0.0006843846419040103,9.867848775751448e-09,0.0003895453345119478,1.3188020424195144e-10,1.0651284804202666e-06,4.471335331339379e-06,1.28350878322041e-10,1.3250185681073163e-09,5.390561381205334e-06,7.518074957647169e-11,5.355218099817816e-11,3.3523910397529607e-06,5.019378805048171e-06
5.476896963917808e-07,0.1365911749289884,0.46346346346346345,0.0,0.0,0.0,0.054124548708484946,0.00020007676118248492,0.027955683923142582,0.0014709534726243486,3.8948462434149953e-05,0.006401291784084306,0.005404910336629885,0.0059527134846745645,1.2666739911495787e-06,0.0,0.47265636824003,0.0012025779350038443,7.515363103800756e-06,0.00011711368349131964,4.593863395307044e-06,4.873969667131706e-06,1.3514007251699066e-06,0.001341801299462357,1.9368492154155883e-08,0.0017466624702911322,9.049352996274222e-09,5.280829414735355e-08,0.001172383822418714,2.0662924481570282e-07,2.71605300587389e-06,0.0006940821953226327,1.0007781354277407e-08,0.000395392045372136,1.3347299012482924e-10,1.078274550046186e-06,4.624090753865515e-06,1.3274377662595467e-10,1.3572332670994796e-09,5.625289318044352e-06,7.845882992245768e-11,5.589249063942034e-11,3.5039183938989317e-06,5.254513116950475e-06
5.54445333067274e-07,0.13665114531683772,0.46346346346346345,0.0,0.0,0.0,0.053920741281519274,0.00020487288263575985,0.028269644161709764,0.0015007822722190494,3.964644417936186e-05,0.006476776940984858,0.0054958870685850895,0.0059535583736271365,1.2774323896872496e-06,0.0,0.47275271079470205,0.0012011555361601436,7.4872430702494095e-06,0.00011740948505746094,4.577090223328783e-06,4.848302518946039e-06,1.3442991329853966e-06,0.0013479500365117724,1.9457751758511153e-08,0.0017581683665696026,9.108964353591737e-09,5.3431019781181827e-08,0.0011889298935251074,2.095454606766771e-07,2.7367261276152517e-06,0.0007037970268262453,1.0147963932403862e-08,0.0004012512446264535,1.3505973592241509e-10,1.091401031721563e-06,4.77902897271094e-06,1.3719980827454302e-10,1.3897680970258635e-09,5.865650200345331e-06,8.181573392218036e-11,5.828928417873522e-11,3.6592805696945056e-06,5.495923167239134e-06
5.612009697427672e-07,0.1367108620999738,0.46346346346346345,0.0,0.0,0.0,0.05371787368822589,0.00020971589479107212,0.02858263932410811,0.0015305803361094939,4.034490831986623e-05,0.0065520311744966305,0.005586726692620709,0.005953785893085731,1.2877398786231914e-06,0.0,0.472848591732662,0.0011997524455892384,7.459253472969659e-06,0.00011770205387915519,4.560414241060218e-06,4.822821580988042e-06,1.3372486839492577e-06,0.0013539343412001478,1.9544629380829214e-08,0.001769401550024098,9.167162802168346e-09,5.405184037909327e-08,0.001205367246468751,2.1244251525809428e-07,2.7572893248844206e-06,0.0007135283958039375,1.0288385830720287e-08,0.00040712250811941454,1.3664044341491735e-10,1.1045074207367884e-06,4.936111687991165e-06,1.4171787922673044e-10,1.4226210137983583e-09,6.111631727892304e-06,8.52512930324361e-11,6.074244621516487e-11,3.818473715248995e-06,5.743610873309003e-06
5.679566064182604e-07,0.13677032763941596,0.46346346346346345,0.0,0.0,0.0,0.0535159400348501,0.00021460549616969163,0.028894671225657424,0.0015603416625929944,4.10437708181265e-05,0.006627055502717831,0.005677421286423937,0.0059534222862869255,1.2975999825775537e-06,0.0,0.4729440175279009,0.0011983674060332035,7.431393472506449e-06,0.00011799139579471233,4.543833300481303e-06,4.797522311906466e-06,1.3302481342916748e-06,0.0013597565308124775,1.962915861672345e-08,0.0017803660528069305,9.223969232342192e-09,5.467076434007533e-08,0.0012216947349407991,2.153202065202033e-07,2.777742069645285e-06,0.0007232755589095985,1.0429036329127399e-08,0.00041300540633707627,1.3821511464296172e-10,1.1175932087538797e-06,5.095300213475351e-06,1.4629688395969892e-10,1.4557899723129362e-09,6.3632186635147495e-06,8.876529753197917e-11,6.325183172722531e-11,3.981491877784534e-06,5.9975745450330955e-06
5.747122430937536e-07,0.1368295442240759,0.46346346346346345,0.0,0.0,0.0,0.053314934542348834,0.0002195413851518863,0.029205741660784858,0.001590060523066675,4.1742950179189644e-05,0.006701850874210199,0.005767963295685323,0.005952492786694884,1.3070166049066023e-06,0.0,0.4730389944107241,0.0011969992160726496,7.4036622455138035e-06,0.00011827751639656912,4.527345357985588e-06,4.772400364732828e-06,1.323296276755536e-06,0.0013654188859573287,1.9711372528614584e-08,0.0017910658330873373,9.279404151150212e-09,5.528779948947574e-08,0.0012379113060178076,2.1817834888247477e-07,2.7980838680036286e-06,0.0007330377709958912,1.0569904680377212e-08,0.00041889950516895894,1.3978375278642424e-10,1.1306578864136445e-06,5.256555520310438e-06,1.5093570672768695e-10,1.4892729265092329e-09,6.62039290918255e-06,9.235749758479781e-11,6.581726683184303e-11,4.148327053486647e-06,6.257808961480308e-06
5.814678797692467e-07,0.13688851407130245,0.46346346346346345,0.0,0.0,0.0,0.05311485154121063,0.0002245232599878463,0.029515852405065036,0.0016197314528865318,4.244236737313941e-05,0.0067764181718870335,0.005858345518804917,0.005951021654441822,1.3159940029710399e-06,0.0,0.47313352837839356,0.0011956467283650357,7.3760589840282586e-06,0.00011856042109358753,4.510948452358638e-06,4.747451600191955e-06,1.3163919826614744e-06,0.0013709236517061697,1.979130366226587e-08,0.0018015047771746022,9.333487693328146e-09,5.590295311109993e-08,0.0012540159962397674,2.2101677253226997e-07,2.8183141848595864e-06,0.0007428142860040856,1.0710980122978068e-08,0.00042480436664279185,1.4134635915107165e-10,1.1437009441330515e-06,5.419838279664124e-06,1.5563322279021047e-10,1.5230678294443965e-09,6.88313358347271e-06,9.602760432274584e-11,6.843854955742437e-11,4.3189692384804626e-06,6.524305449892219e-06
5.8822351644474e-07,0.13694723933163513,0.46346346346346345,0.0,0.0,0.0,0.052915685466569294,0.0002295508188149869,0.02982500521710223,0.0016493492424148222,4.3141945760527875e-05,0.006850758216673888,0.00594856109243285,0.0059490322114325745,1.3245367644184327e-06,0.0,0.4732276252052354,0.0011943088478139658,7.348582894743787e-06,0.00011884011517659567,4.494640716890121e-06,4.722672099876685e-06,1.309534195731397e-06,0.0013762730386743932,1.9868984062484614e-08,0.0018116867015729574,9.386239631954028e-09,5.651623197731696e-08,0.0012700079278590935,2.2383532276379753e-07,2.8384323995602463e-06,0.0007526043577907163,1.085225189318921e-08,0.00043071954961060267,1.429029344431834e-10,1.1567218712159474e-06,5.585108902941088e-06,1.6038829957111115e-10,1.5571726334103201e-09,7.151417099145561e-06,9.977529092999072e-11,7.11154506186119e-11,4.493406480260934e-06,6.79705196594157e-06
5.949791531202331e-07,0.13700572209003342,0.46346346346346345,0.0,0.0,0.0,0.05271743085346059,0.0002346237596734824,0.03013320184040828,0.0016789089282183193,4.3841611019511106e-05,0.006924871770944576,0.006038603477502802,0.005946546875709934,1.3326497840980946e-06,0.0,0.4733212904524491,0.0011929845295502457,7.321233198444824e-06,0.00011911660387397652,4.4784203940509866e-06,4.6980581131760956e-06,1.3027218615830209e-06,0.0013814692241098927,1.9944445288923944e-08,0.0018216153550026837,9.437679388921454e-09,5.712764237744852e-08,0.0012858863052058074,2.2663385933755997e-07,2.8584379614482308e-06,0.0007624072409181555,1.0993709236483832e-08,0.00043664461040316413,1.4445348295474322e-10,1.1697201572290184e-06,5.752327580535201e-06,1.6519979777591182e-10,1.5915852900395756e-09,7.425217241448241e-06,1.0360019373786145e-10,7.384771419880104e-11,4.671624929900111e-06,7.076033175742737e-06
6.017347897957263e-07,0.13706396436978713,0.46346346346346345,0.0,0.0,0.0,0.052520082332344085,0.00023974178052446396,0.030440444005200615,0.0017084057844705823,4.454129107580163e-05,0.006998759541912758,0.006128466446002078,0.005943587194461198,1.3403382419413844e-06,0.0,0.47341452947742985,0.0011916727770927597,7.294009129437618e-06,0.00011938989238418383,4.462285791829751e-06,4.673606048187176e-06,1.2959539861986473e-06,0.0013865143527826132,2.001771842902948e-08,0.0018312944203521717,9.487826045056066e-09,5.7737190145869996e-08,0.001301650411210322,2.2941225586729997e-07,2.8783303539750145e-06,0.0007722221913722901,1.1135341417958945e-08,0.0004425791034406013,1.459980069301187e-10,1.18269529392055e-06,5.921454318525398e-06,1.7006657245056316e-10,1.6263037504286206e-09,7.704505246309957e-06,1.0750191331841785e-10,7.66350587321113e-11,4.853608894445422e-06,7.361230538783613e-06
6.084904264712195e-07,0.13712196813408506,0.46346346346346345,0.0,0.0,0.0,0.05232363462480025,0.0002449045792719324,0.03074673343003508,0.001737835314529781,4.524091603448707e-05,0.007072422184976172,0.006218144068222464,0.0059401738760394476,1.347607581523904e-06,0.0,0.47350734744276113,0.0011903726406521811,7.266909934856239e-06,0.00011965998591951134,4.446235276401792e-06,4.649312524013672e-06,1.2892296935064212e-06,0.0013914105378232484,2.0088834110267016e-08,0.001840727516580284,9.536698349965568e-09,5.8344880689421416e-08,0.001317299604037908,2.321703992268525e-07,2.8981089029253316e-06,0.0007820484672371327,1.1277137732136102e-08,0.00044852258181155854,1.4753650443821435e-10,1.1956467745990817e-06,6.092448974089745e-06,1.7498747400376634e-10,1.6613259652856937e-09,7.989249878898764e-06,1.1148001558318582e-10,7.947717768937314e-11,5.03934088972595e-06,7.652622392009915e-06
6.152460631467127e-07,0.13717973528920593,0.46346346346346345,0.0,0.0,0.0,0.05212808253945938,0.00025011185378625146,0.031052071823343186,0.0017671932427212808,4.5940418114014085e-05,0.007145860306638826,0.00630763070061761,0.00593632682104022,1.3544634894986565e-06,0.0,0.47359974932478194,0.00118908321510759,7.239934874127816e-06,0.00011992688975853503,4.430267335185484e-06,4.625174323452496e-06,1.2825480775499188e-06,0.0013961598616913902,2.015782251418925e-08,0.0018499182005457405,9.584314731517712e-09,5.895071901146122e-08,0.0013328333138584183,2.3490818898111656e-07,2.917772977067728e-06,0.0007918853293394549,1.1419087512313115e-08,0.00045447459781440417,1.4906898091413988e-10,1.2085740937180562e-06,6.265271289156468e-06,1.7996134917885644e-10,1.6966498850912365e-09,8.279417511951884e-06,1.1553403287886458e-10,8.237374036223481e-11,5.228801693218326e-06,7.950184034476025e-06
6.213261361546566e-07,0.1372315249589648,0.46346346346346345,0.0,0.0,0.0,0.051952847196003085,0.00025483617790901216,0.03132606465051227,0.0017935507963482572,4.656981055452839e-05,0.007211763114500614,0.006388000930376852,0.005932509447634694,1.360285202748431e-06,0.0,0.47368255923679903,0.0011879311763289084,7.215762851421645e-06,0.0001201643804466652,4.4159655957738895e-06,4.6035801614263775e-06,1.276570358681596e-06,0.001400310383928401,2.0218117850373368e-08,0.00185798544474111,9.626110639120806e-09,5.949439368123585e-08,0.0013467144993058859,2.3735472420748557e-07,2.9353724086151777e-06,0.0008007469482193468,1.1546964749946144e-08,0.0004598383416383048,1.5044306627094797e-10,1.220187607250626e-06,6.422340681117617e-06,1.8448217390526628e-10,1.7286976766477104e-09,8.545175388156621e-06,1.1924714309922886e-10,8.502690394960136e-11,5.402487301045569e-06,8.2232418864646e-06
6.274062091626005e-07,0.13728312578869212,0.46346346346346345,0.0,0.0,0.0,0.051778329499062414,0.0002595960624124607,0.03159928975344463,0.0018198442395775,4.719900365338455e-05,0.007277484893396992,0.0064682083746361654,0.005928369668066628,1.3657812709505016e-06,0.0,0.47376503939014386,0.0011867865144299745,7.1916902633579485e-06,0.00012039929578068541,4.4017285248593575e-06,4.582107147339364e-06,1.2706259469454351e-06,0.0014043450875560785,2.0276735582392612e-08,0.001865861676275939,9.666916921617083e-09,6.003657492672725e-08,0.001360501417432795,2.397846450369595e-07,2.952878253115208e-06,0.0008096160121020218,1.1674949988992199e-08,0.0004652083116259866,1.518122759806999e-10,1.2317807788201447e-06,6.5808283560046745e-06,1.8904412691864339e-10,1.7609866949139976e-09,8.815269058468877e-06,1.2302095344244997e-10,8.772360658538969e-11,5.579159955151623e-06,8.501252757427717e-06
6.334862821705443e-07,0.13733453905817966,0.46346346346346345,0.0,0.0,0.0,0.05160452582994192,0.0002643912870647323,0.031871748362442116,0.0018460708830968097,4.7827952138421066e-05,0.007343025995393779,0.006548249468519059,0.005923920428768636,1.370956267577319e-06,0.0,0.4738471930575368,0.001185648655480531,7.1677165936321716e-06,0.00012063163982485479,4.387555156836346e-06,4.560753247568353e-06,1.2647142760581847e-06,0.0014082654298814808,2.0333696828692253e-08,0.0018735493659793275,9.706746380221813e-09,6.057726565231333e-08,0.0013741937903101892,2.421979024827354e-07,2.9702900311143724e-06,0.0008184919900578303,1.180303556634534e-08,0.0004705841817141888,1.5317661397741224e-10,1.2433532463041698e-06,6.7407048507779685e-06,1.9364636348011835e-10,1.7935154459303514e-09,9.089669349148823e-06,1.268550576072404e-10,9.046356006462667e-11,5.758802241956643e-06,8.784192669607025e-06
6.389583478776938e-07,0.1373806516687476,0.46346346346346345,0.0,0.0,0.0,0.05144871006941102,0.000268737023087793,0.03211630677253553,0.0018696156271386258,4.8393760207260785e-05,0.007401858779058676,0.00662014140632918,0.005919661855925283,1.3753431192207637e-06,0.0,0.47392085483465807,0.0011846299446743008,7.146224444885421e-06,0.00012083855445112164,4.374852834874951e-06,4.541634942805338e-06,1.259421285537574e-06,0.0014116971487803888,2.0383562895147488e-08,0.0018803090961283754,9.741768136124992e-09,6.106261514339991e-08,0.0013864358921483533,2.443555521688187e-07,2.985879918603909e-06,0.000826485845455216,1.1918392077656987e-08,0.0004754272404063957,1.5440035631693524e-10,1.2537504672099923e-06,6.8857567854021836e-06,1.9782212045312502e-10,1.82299505879528e-09,9.340286549825072e-06,1.3035695119696983e-10,9.296624824167452e-11,5.9230041305924405e-06,9.043031668524155e-06
6.444304135848432e-07,0.1374266142551739,0.46346346346346345,0.0,0.0,0.0,0.05129346720760473,0.0002731110457877096,0.03236024620951268,0.001893102400653152,4.8959303180245486e-05,0.007460545701298867,0.0066918934658422415,0.005915171538217521,1.3794771848342111e-06,0.0,0.4739942569693266,0.0011836159157446436,7.1248116405053515e-06,0.00012104339280114823,4.362200703409087e-06,4.5226101314985874e-06,1.254153991675037e-06,0.001415038437414052,2.0432119122182715e-08,0.0018869198295178298,9.776017948778965e-09,6.154676132994965e-08,0.0013986010720125554,2.4649964452940647e-07,3.00139304014236e-06,0.0008344844912554815,1.2033818171094475e-08,0.0004802745779564596,1.5562015447365502e-10,1.2641303651418296e-06,7.031888330097244e-06,2.0202920684114354e-10,1.8526665566156879e-09,9.594344191725946e-06,1.3390701505811323e-10,9.550349546461754e-11,6.089582404855471e-06,9.305822374005694e-06
6.499024792919927e-07,0.13747242768628753,0.46346346346346345,0.0,0.0,0.0,0.05113879470271109,0.000277513194721675,0.03260356756509207,0.0019165294961321713,4.952455055310758e-05,0.007519086969338543,0.006763503370166239,0.00591045799066447,1.3833620133955497e-06,0.0,0.47406740164145694,0.0011826062005663985,7.103477817856057e-06,0.00012124615804856229,4.349598116149435e-06,4.503677521407741e-06,1.2489120828004851e-06,0.0014182903207620437,2.0479380361654898e-08,0.0018933832931933591,9.809504765897707e-09,6.202970592132562e-08,0.0014106892070838344,2.4863015791636356e-07,3.0168289576372855e-06,0.0008424875473937171,1.2149308360222624e-08,0.0004851259584528616,1.5683600950521957e-10,1.2744926814876833e-06,7.179078035604048e-06,2.0626700722576562e-10,1.8825288510148515e-09,9.851818235408019e-06,1.3750491409264298e-10,9.807506357802851e-11,6.258522334291375e-06,9.57254370627235e-06
6.553745449991422e-07,0.1375180928122696,0.46346346346346345,0.0,0.0,0.0,0.05098469004107772,0.00028194330949965024,0.03284627173012956,0.0019398952808398794,5.008947257049271e-05,0.007577482776302983,0.006834968937137806,0.005905529455497875,1.3870012098903776e-06,0.0,0.474140290970791,0.0011816004455059142,7.082222618337569e-06,0.00012144685346423836,4.337044515095681e-06,4.484835837757855e-06,1.2436951128967033e-06,0.0014214538125939414,2.0525361302486595e-08,0.0018997011918508373,9.842237419412982e-09,6.251145051087331e-08,0.001422700197850555,2.507470747895635e-07,3.0321874585855814e-06,0.000850494636323379,1.2264857194702947e-08,0.0004899811468178144,1.5804793121650242e-10,1.2848371588131864e-06,7.327304480347251e-06,2.1053490684792255e-10,1.912580853975772e-09,1.0112683821687759e-05,1.4115030169474143e-10,1.0068070612486936e-10,6.429808583753954e-06,9.843173511477583e-06
6.599334533018486e-07,0.13755602486998167,0.46346346346346345,0.0,0.0,0.0,0.05085673359291435,0.00028565538302612086,0.03304800370155349,0.0019593139279934636,5.055985316524871e-05,0.00762602276894932,0.006894396876001182,0.00590126496933601,1.389848179219531e-06,0.0,0.4742008233137155,0.0011807653058269348,7.064574186763724e-06,0.00012161247945557827,4.326622783560178e-06,4.4692069135170004e-06,1.2393675588613476e-06,0.0014240226196603856,2.0562701950787417e-08,0.0019048548430719943,9.8689381768925e-09,6.29118881460915e-08,0.0014326478760742938,2.5250033633482997e-07,3.044923712422705e-06,0.0008571683418793146,1.2361164558978866e-08,0.000494028858761376,1.5905460447596397e-10,1.293441582658199e-06,7.451571703199633e-06,2.1411313704713034e-10,1.937761972528465e-09,1.033258849417967e-05,1.4422336600919679e-10,1.0287736527229565e-10,6.574291446256298e-06,1.0071609497891584e-05
6.64492361604555e-07,0.13759385503863802,0.46346346346346345,0.0,0.0,0.0,0.050729168131752204,0.0002893866635549046,0.03324930841689729,0.0019786880700222017,5.1029971365688726e-05,0.0076744620205527825,0.006953722016131552,0.005896861281439008,1.3925293306347427e-06,0.0,0.4742611810192389,0.0011799324900415053,7.0469798778000855e-06,0.00012177667307070794,4.31623428486512e-06,4.4536395566680396e-06,1.2350569761004283e-06,0.001426531344518151,2.0599172349561623e-08,0.0019099095885622877,9.89512650972747e-09,6.331149470375512e-08,0.0014425419217387726,2.542441452575508e-07,3.057605846282568e-06,0.000863844370941065,1.2457505761963717e-08,0.0004980789163832385,1.6005854100559054e-10,1.3020333002198545e-06,7.576531334878083e-06,2.1771147853528057e-10,1.9630733833325515e-09,1.0554814191099695e-05,1.4732893125868118e-10,1.0509734756337004e-10,6.720382331366996e-06,1.0302728305072865e-05
6.690512699072615e-07,0.13763158378348225,0.46346346346346345,0.0,0.0,0.0,0.05060199224612624,0.00029313705844621934,0.03345018639096189,0.0019980168751811615,5.149981110565271e-05,0.007722800622798764,0.0070129432377237216,0.005892322747346622,1.3950468232666285e-06,0.0,0.4743213652233985,0.0011791018157069778,7.029439490117251e-06,0.00012193943633802031,4.305878734447254e-06,4.438133129936075e-06,1.230763115075054e-06,0.001428980555916624,2.0634780738969756e-08,0.0019148663798925366,9.920807347948285e-09,6.37102709401635e-08,0.0014523823120052583,2.559784975319609e-07,3.0702336441455934e-06,0.000870522509504633,1.2553877713911805e-08,0.000502131185384377,1.6105975374566162e-10,1.3106121659298543e-06,7.702171054350395e-06,2.2132957751468355e-10,1.988514457959906e-09,1.0779345306880049e-05,1.5046677973814497e-10,1.0734049801433804e-10,6.868071460366884e-06,1.0536515497966032e-05
6.736101782099679e-07,0.13766921155855943,0.46346346346346345,0.0,0.0,0.0,0.05047520453648843,0.00029690647510189835,0.03365063813879147,0.0020172995437372936,5.196935664847185e-05,0.007771038661880516,0.007072059461328761,0.005887653605481994,1.3974028342556007e-06,0.0,0.47438137703690547,0.0011782731064824872,7.011952824130985e-06,0.00012210077132513252,4.295555829928517e-06,4.422686980832556e-06,1.2264858045745568e-06,0.0014313708174145201,2.0669535283768637e-08,0.0019197261586928263,9.945985570087368e-09,6.41082175665239e-08,0.0014621690338102401,2.577033908546612e-07,3.082807007681965e-06,0.0008772025449679851,1.265027734521786e-08,0.0005061855320588112,1.6205823849468206e-10,1.3191780348311847e-06,7.828478567974449e-06,2.249670809133372e-10,2.0140845682635515e-09,1.1006165886534124e-05,1.5363668883569995e-10,1.0960665809904899e-10,7.017348794719005e-06,1.0772956176185899e-05
6.781690865126743e-07,0.1377067388113358,0.46346346346346345,0.0,0.0,0.0,0.05034880361456607,0.0003006948209720416,0.033850664175878495,0.002036535306340004,5.243859257429009e-05,0.007819176219098608,0.007131069645747078,0.0058828579829305,1.3995995551396542e-06,0.0,0.4744412175465935,0.0011774461919157684,6.9945196818974494e-06,0.0001222606801376787,4.285265252993357e-06,4.407300473351168e-06,1.22222493170175e-06,0.0014337026875314038,2.0703444075536393e-08,0.001924489856982737,9.97066600488269e-09,6.450533525360721e-08,0.001471902083278269,2.5941882454157513e-07,3.095325811866456e-06,0.0008838842662107195,1.274670160758522e-08,0.0005102418233641453,1.6305398664121142e-10,1.327730762861665e-06,7.955441615057744e-06,2.2862363654656252e-10,2.0397830864232484e-09,1.123525964525022e-05,1.5683843130696184e-10,1.1189566594584002e-10,7.168204049666802e-06,1.10120349966598e-05
6.827279948153808e-07,0.13774416598374623,0.46346346346346345,0.0,0.0,0.0,0.05022278810357564,0.0003045020035524548,0.03405026501800938,0.002055723424548642,5.290750378412505e-05,0.007867213370764882,0.00718997278872063,0.005877939893613185,1.401639193115753e-06,0.0,0.47450088781494015,0.0011766209076655922,6.977139867105683e-06,0.00012241916493567067,4.275006724337729e-06,4.391973034040507e-06,1.2179802888178263e-06,0.001435976719837391,2.0736515133966678e-08,0.001929158397062627,9.994853430710034e-09,6.490162463066826e-08,0.0014815814659171547,2.6112479956326695e-07,3.107789776117864e-06,0.0008905674635802811,1.2843147473827883e-08,0.0005142999268976342,1.6404701702286707e-10,1.3362702072195376e-06,8.083047965276936e-06,2.3229889304228675e-10,2.0656093849305837e-09,1.1466609961987938e-05,1.6007177518530362e-10,1.1420735627318583e-10,7.320626689814886e-06,1.1253736166280984e-05
6.872869031180872e-07,0.13778149350730032,0.46346346346346345,0.0,0.0,0.0,0.050097156637722795,0.0003083279303905566,0.03424944118149336,0.0020748631895405947,5.3376075489745604e-05,0.007915150188362108,0.007248767925283479,0.005872903242795639,1.4035239682551188e-06,0.0,0.47456038888120033,0.0011757970949184814,6.95981318504361e-06,0.00012257622792411773,4.264779978480918e-06,4.376704077376205e-06,1.213751709444058e-06,0.001438193462940511,2.0768756406658652e-08,0.0019337326917734836,1.001855257695012e-08,6.529708628766066e-08,0.001491207196158498,2.6282131846225154e-07,3.1201987984234655e-06,0.0008972519289336333,1.2939611938450026e-08,0.0005183597109495097,1.6503732284139206e-10,1.3447962260955156e-06,8.211285423221512e-06,2.359924999731552e-10,2.091562836626175e-09,1.1700199895119e-05,1.6333648400110999e-10,1.1654156054697855e-10,7.474605940049693e-06,1.1498043460145504e-05
