Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55)
6.626073097778404e-10,0.13078922265527718,0.46346346346346345,0.0,0.0,0.0,0.07306129556653214,0.0,7.762089278724319e-06,6.959787337463667e-10,5.540556042373857e-11,1.6402142248209016e-07,9.225046476272192e-10,4.473586562476341e-06,2.8652018515888494e-12,0.0,0.4634634670404599,1.1510098100718958e-06,5.66863722636834e-06,9.385402864506734e-06,2.845712637980767e-06,1.4699578631518022e-08,5.462631348031959e-09,1.385210114352978e-08
6.825436279935948e-10,0.13078932045193906,0.46346346346346345,0.0,0.0,0.0,0.07306094092576572,0.0,8.147664284069172e-06,7.403498910514524e-10,5.801239843220212e-11,1.7139042016451107e-07,9.957153892750418e-10,4.671815724408259e-06,3.013866788021828e-12,0.0,0.46346346739116717,1.2197847428511483e-06,5.782775275329663e-06,9.69195718724977e-06,2.8658953383588334e-06,1.5060495914631966e-08,5.562288042127334e-09,1.449532601817775e-08
7.024799462093491e-10,0.13078941901805333,0.46346346346346345,0.0,0.0,0.0,0.07306058625968208,0.0,8.539053437189987e-06,7.861643427862801e-10,6.065340881839764e-11,1.7881857223940356e-07,1.0721207213140487e-09,4.871401808104383e-06,3.165169525933357e-12,0.0,0.46346346776430525,1.2905501200972109e-06,5.894412520544273e-06,9.999042388833575e-06,2.884694096236861e-06,1.54222703596106e-08,5.664017413073727e-09,1.515029933023435e-08
7.224162644251035e-10,0.13078951833440647,0.46346346346346345,0.0,0.0,0.0,0.07306023156754307,0.0,8.936112752038636e-06,8.334257741362722e-10,6.332812281199702e-11,1.863027057370126e-07,1.1517427099661469e-09,5.072252606590102e-06,3.3190553024377218e-12,0.0,0.46346346816059053,1.3633052297143547e-06,6.00360372996389e-06,1.030660048233584e-05,2.9022045884635024e-06,1.5785238319397217e-08,5.767937449322996e-09,1.581726995513717e-08
7.423525826408578e-10,0.1307896183827605,0.46346346346346345,0.0,0.0,0.0,0.07305987684861139,0.0,9.338705466309022e-06,8.821376356350958e-10,6.603614633906892e-11,1.9383988079138858e-07,1.234602036694478e-09,5.2742823181406685e-06,3.4754714447295302e-12,0.0,0.4634634685807399,1.4380492140269099e-06,6.11040247210891e-06,1.0614575047070524e-05,2.918515890414955e-06,1.6149724175882137e-08,5.874152967491715e-09,1.6496499755179283e-08
7.622889008566121e-10,0.13078971914579313,0.46346346346346345,0.0,0.0,0.0,0.07305952210215068,0.0,9.746701584028404e-06,9.323031498962138e-10,6.877715466368868e-11,2.014273749298624e-07,1.3207180968379656e-09,5.477411103671075e-06,3.6343672576306806e-12,0.0,0.4634634690254712,1.514781064509124e-06,6.2148611423373515e-06,1.0922911192392003e-05,2.933710931965154e-06,1.6516040728551428e-08,5.982757062061274e-09,1.7188262127240425e-08
7.822252190723665e-10,0.1307898206070387,0.46346346346346345,0.0,0.0,0.0,0.07305916732742539,0.0,1.0159977448942429e-05,9.839253181818404e-10,7.155088740316635e-11,2.0906266843232462e-07,1.4101090914212209e-09,5.681564674739886e-06,3.795693918256245e-12,0.0,0.46346346949550243,1.5934996173401933e-06,6.317030988538544e-06,1.1231555522303983e-05,2.9478669219641623e-06,1.6884489569729294e-08,6.093832391645178e-09,1.7892840709941438e-08
8.021615372881208e-10,0.13078992275083484,0.46346346346346345,0.0,0.0,0.0,0.07305881252370092,0.0,1.0578415346699089e-05,1.0370069268123343e-09,7.435714389187706e-11,2.1674343069089536e-07,1.5027921125862127e-09,5.886673910162092e-06,3.959404377347814e-12,0.0,0.46346346999155236,1.674203549720195e-06,6.416962136263223e-06,1.1540456100856767e-05,2.961055743281103e-06,1.7255361446832274e-08,6.207452319007288e-09,1.8610528233488638e-08
8.220978555038752e-10,0.13079002556227182,0.46346346346346345,0.0,0.0,0.0,0.07305845769024365,0.0,1.100190313383903e-05,1.0915505534192654e-09,7.719577886883847e-11,2.244675075006437e-07,1.598783223091442e-09,6.092674499228807e-06,4.125453266823015e-12,0.0,0.46346347051433995,1.7568913768830097e-06,6.514703613302442e-06,1.1849562418315426e-05,2.9733443204654012e-06,1.7628936612069533e-08,6.323681921698315e-09,1.9341625495783523e-08
8.420341737196295e-10,0.13079012902714554,0.46346346346346345,0.0,0.0,0.0,0.07305810282632093,0.0,1.1430333891656366e-05,1.1475585730455861e-09,8.00666984649133e-11,2.3223290921399234e-07,1.698097530311447e-09,6.29950660959006e-06,4.293796813102447e-12,0.0,0.46346347106458413,1.8415614497445577e-06,6.61030337372826e-06,1.2158825358080744e-05,2.9847949620209403e-06,1.800548516003861e-08,6.4425788890017875e-09,2.008644044952316e-08
8.619704919353838e-10,0.13079023313191415,0.46346346346346345,0.0,0.0,0.0,0.07305774793120112,0.0,1.186360560318921e-05,1.2050331640961233e-09,8.296985646800444e-11,2.400377996982256e-07,1.8007492551256263e-09,6.5071145780538426e-06,4.464392755819218e-12,0.0,0.4634634716430042,1.928211953131089e-06,6.70380832140832e-06,1.2468197164345804e-05,2.9954656790864216e-06,1.838526735364754e-08,6.564194318417124e-09,2.084528738742291e-08
8.819068101511382e-10,0.1307903378636566,0.46346346346346345,0.0,0.0,0.0,0.07305739300415363,0.0,1.2301620851779497e-05,1.2639763141414093e-09,8.590525084689955e-11,2.4788048604178984e-07,1.9067517960448967e-09,6.715446622736643e-06,4.637200271557005e-12,0.0,0.46346347225031936,2.0168409045381976e-06,6.7952643330057125e-06,1.2777631410472289e-05,3.005410482129183e-06,1.8768533938774527e-08,6.688573422748841e-09,2.1618486214801012e-08
9.018431283668925e-10,0.13079044321003502,0.46346346346346345,0.0,0.0,0.0,0.07305703804444907,0.0,1.2744286539762853e-05,1.3243898255777842e-09,8.88729205159896e-11,2.557594089592908e-07,2.016117788897466e-09,6.92445457512297e-06,4.812179902289804e-12,0.0,0.4634634728872485,2.10744615337528e-06,6.884716280475066e-06,1.3087082968071124e-05,3.0146796571345744e-06,1.915552644806234e-08,6.8157561575261115e-09,2.240636180007648e-08
9.217794465826468e-10,0.13079054915925897,0.46346346346346345,0.0,0.0,0.0,0.07305668305135897,0.0,1.3191513625921262e-05,1.3862753211467167e-09,9.187294232402245e-11,2.636731338475994e-07,2.1288591623787936e-09,7.134093630664155e-06,4.989293488212693e-12,0.0,0.46346347355451056,2.20002538065264e-06,6.9722080530657994e-06,1.3396507976772037e-05,3.023320022698462e-06,1.9546477494238535e-08,6.945777777698414e-09,2.320924339448966e-08
9.417157647984012e-10,0.130790655700052,0.46346346346346345,0.0,0.0,0.0,0.07305632802415625,0.0,1.3643216880404147e-05,1.4496342493163135e-09,9.490542825098846e-11,2.716203424480126e-07,2.2449871897544574e-09,7.344322116620301e-06,5.168504104669312e-12,0.0,0.4634634742528239,2.2945760990709634e-06,7.057782578843439e-06,1.3705863814666764e-05,3.0313751693551896e-06,1.9941611053346025e-08,7.078669331771673e-09,2.402746411311647e-08
9.616520830141556e-10,0.13079076282162122,0.46346346346346345,0.0,0.0,0.0,0.07305597296211491,0.0,1.4099314655912538e-05,1.5144678895279505e-09,9.797052279836256e-11,2.7959982507251443e-07,2.364512536984634e-09,7.555101275939135e-06,5.349776002901767e-12,0.0,0.4634634749829068,2.3910956534758602e-06,7.1414818457396735e-06,1.4015109069410939e-05,3.0388856823811883e-06,2.0341142738257984e-08,7.2144581006039855e-09,2.486136047016818e-08
9.8158840122991e-10,0.13079087051362748,0.46346346346346345,0.0,0.0,0.0,0.07305561786451029,0.0,1.4559728674035652e-05,1.580777357310892e-09,1.010684005591231e-10,2.876104733554779e-07,2.487445307517676e-09,7.766395066060928e-06,5.533074554370022e-12,0.0,0.4634634757454767,2.489581221643354e-06,7.22334692214144e-06,1.4324203509970142e-05,3.0458893492168156e-06,2.0745280062837557e-08,7.353167987129015e-09,2.5711271962495888e-08
9.999999999999999e-10,0.13079097876615914,0.46346346346346345,0.0,0.0,0.0,0.0730552898923756,0.0,1.4988699111193593e-05,1.6433271792955746e-09,1.039586472112988e-10,2.950352738627349e-07,2.6040110364286552e-09,7.961957263712119e-06,5.704125544492745e-12,0.0,0.4634634764792014,2.5822783039432512e-06,7.297356644882154e-06,1.4609490768845019e-05,3.051937689116685e-06,2.1122772877983535e-08,7.48388207554049e-09,2.651070346146279e-08
1.0015247194456645e-09,0.13079097876615914,0.46346346346346345,0.0,0.0,0.0,0.07305526273061896,0.0,1.5024383825712301e-05,1.648563609267702e-09,1.0419926395502017e-10,2.9565127349503707e-07,2.613795083981636e-09,7.978169971622327e-06,5.718366198406603e-12,0.0,0.4634634765412506,2.590029815364925e-06,7.303417977029141e-06,1.4633108058995925e-05,3.052421352563169e-06,2.1154222697089848e-08,7.494819862499354e-09,2.6577540695973542e-08
1.021461037661419e-09,0.13079108756970664,0.46346346346346345,0.0,0.0,0.0,0.07305490755971895,0.0,1.5493207984858494e-05,1.7178274479332244e-09,1.0736334112943853e-10,3.0372129995076025e-07,2.743570966987156e-09,8.190394830101332e-06,5.905618392987897e-12,0.0,0.46346347737094473,2.6924382818030572e-06,7.3817342996738e-06,1.4941784765818127e-05,3.0585144501394175e-06,2.1568162713641637e-08,7.639431873551398e-09,2.746051105000845e-08
1.0413973558771734e-09,0.13079119691513852,0.46346346346346345,0.0,0.0,0.0,0.07305455235108961,0.0,1.596613183426394e-05,1.7885695265098811e-09,1.1056088398497231e-10,3.118197095663916e-07,2.8767816112413582e-09,8.40304066950746e-06,6.094799568417239e-12,0.0,0.46346347823527484,2.7968033050902536e-06,7.4583343189028325e-06,1.5250196780039774e-05,3.0641991420228854e-06,2.1987284825873507e-08,7.78701971599239e-09,2.8360529375914466e-08
1.0613336740929278e-09,0.13079130679367987,0.46346346346346345,0.0,0.0,0.0,0.07305419710401174,0.0,1.644308870291999e-05,1.8607903534819957e-09,1.1379216635557912e-10,3.1994573608851155e-07,3.0134352591589904e-09,8.61608055728129e-06,6.285879083728438e-12,0.0,0.4634634791349555,2.903121408146517e-06,7.533255621943881e-06,1.5558308325721338e-05,3.0695038264322436e-06,2.2411766618017877e-08,7.937596877228582e-09,2.927794372535138e-08
1.0812699923086823e-09,0.13079141719689147,0.46346346346346345,0.0,0.0,0.0,0.07305384181776771,0.0,1.692401441400053e-05,1.9344902971118163e-09,1.170574823039146e-10,3.280986850540145e-07,3.153539772143911e-09,8.829489459626834e-06,6.478827185631645e-12,0.0,0.46346348007070054,3.0113889546922165e-06,7.60653497285599e-06,1.5866084676141367e-05,3.0744549447534197e-06,2.2841778767524673e-08,8.091174852291598e-09,3.0213103605482686e-08
1.1012063105244367e-09,0.13079152811665065,0.46346346346346345,0.0,0.0,0.0,0.07305348649164131,0.0,1.740884714277244e-05,2.0096695898198684e-09,1.2035714453513795e-10,3.3627792902123066e-07,3.297102659701603e-09,9.043244110555727e-06,6.673614969836018e-12,0.0,0.4634634810432225,3.12160215143511e-06,7.678208330557127e-06,1.6173492129120783e-05,3.0790771165508593e-06,2.327748525998517e-08,8.24776333590916e-09,3.116635975790284e-08
1.1211426287401912e-09,0.13079163954513337,0.46346346346346345,0.0,0.0,0.0,0.073053131124918,0.0,1.7897527283762414e-05,2.086328332452222e-09,1.2369148291910194e-10,3.444829031212558e-07,3.444131106532242e-09,9.257322889972426e-06,6.870214344594862e-12,0.0,0.46346348205323323,3.2337570504119313e-06,7.748310866456923e-06,1.648049798289838e-05,3.083393265255021e-06,2.371904359689293e-08,8.407370393419038e-09,3.213806395872213e-08
1.1410789469559456e-09,0.13079175147479727,0.46346346346346345,0.0,0.0,0.0,0.07305277571688483,0.0,1.8389997326552543e-05,2.1644664984372285e-09,1.270608431134053e-10,3.527131009076467e-07,3.594631997743618e-09,9.471705710175584e-06,7.068597996329266e-12,0.0,0.4634634831014431,3.347849551466458e-06,7.816876981703194e-06,1.6787070512545574e-05,3.0874247351699524e-06,2.4166604996510403e-08,8.570002612927737e-09,3.312856883748531e-08
1.1610152651717e-09,0.130791863898366,0.46346346346346345,0.0,0.0,0.0,0.07305242026683059,0.0,1.8886201739619505e-05,2.2440839378342337e-09,1.304655852803126e-10,3.609680704841194e-07,3.748611942313713e-09,9.686373910193264e-06,7.2687393571958804e-12,0.0,0.4634634841885615,3.4638754048473693e-06,7.883940324050842e-06,1.7093178946908233e-05,3.091191400400913e-06,2.462031458809914e-08,8.735665240849456e-09,3.4138227712857754e-08
1.1809515833874545e-09,0.13079197680881466,0.46346346346346345,0.0,0.0,0.0,0.07305206477404567,0.0,1.9386086861672552e-05,2.3251803812767277e-09,1.3390608289103987e-10,3.692474108912848e-07,3.906077294923776e-09,9.901310157410142e-06,7.470612574473519e-12,0.0,0.4634634853152962,3.581830213910536e-06,7.949533804361234e-06,1.7398793446064265e-05,3.094711766260549e-06,2.5080311599761567e-08,8.904362302717328e-09,3.516739444324874e-08
1.200887901603209e-09,0.13079209019935578,0.46346346346346345,0.0,0.0,0.0,0.0730517092378224,0.0,1.988960079998287e-05,2.407755443812393e-09,1.3738272161136605e-10,3.775507687347704e-07,4.067034176274315e-09,1.0116498355982447e-05,7.67419248165181e-12,0.0,0.4634634864823539,3.70170943791159e-06,8.01368961274033e-06,1.770388507928541e-05,3.0980030636732756e-06,2.5546729540132393e-08,9.076096710940382e-09,3.621642329075303e-08
1.2208242198189634e-09,0.13079220406342665,0.46346346346346345,0.0,0.0,0.0,0.07305135365745474,0.0,2.0396693335232305e-05,2.491808628642395e-09,1.4089589826296263e-10,3.858778350382966e-07,4.231488491988563e-09,1.0331923561571676e-05,7.879454571113092e-12,0.0,0.4634634876904397,3.823508394875785e-06,8.076439234323314e-06,1.8008425803492185e-05,3.1010813370613987e-06,2.6019696374147926e-08,9.250870360987283e-09,3.7285668796977675e-08
1.2407605380347178e-09,0.13079231839467728,0.46346346346346345,0.0,0.0,0.0,0.07305099803223869,0.0,2.0907315832441422e-05,2.5773393307622947e-09,1.4444601985522587e-10,3.9422834230640223e-07,4.399445950200868e-09,1.054757190196045e-05,8.086374968305926e-12,0.0,0.4634634889402574,3.947222264533185e-06,8.137813464713582e-06,1.8312388442191163e-05,3.103961526163128e-06,2.649933469311259e-08,9.428684217310468e-09,3.837548566948274e-08
1.2606968562504722e-09,0.13079243318695888,0.46346346346346345,0.0,0.0,0.0,0.073050642361472,0.0,2.1421421157567134e-05,2.6643468405068808e-09,1.4803350268276374e-10,4.026020617825605e-07,4.5709120779206065e-09,1.076343050314394e-05,8.294930407315631e-12,0.0,0.4634634902325087,4.072846091308213e-06,8.197842425083577e-06,1.861574666488381e-05,3.106657542201682e-06,2.698576187927306e-08,9.609538390176085e-09,3.9486228677708136e-08
1.300569492681981e-09,0.13079266413096682,0.46346346346346345,0.0,0.0,0.0,0.07304993088048774,0.0,2.2459898808599142e-05,2.8427889412906637e-09,1.553222587972598e-10,4.194184012611297e-07,4.924391631937616e-09,1.1195731586621287e-05,8.716856255866998e-12,0.0,0.4634634929471127,4.329803135703182e-06,8.313981735783706e-06,1.92205486510346e-05,3.1115479657941938e-06,2.7979427274727694e-08,9.980364243460893e-09,4.1771911941372704e-08
1.3364548654703388e-09,0.13079287349937965,0.46346346346346345,0.0,0.0,0.0,0.07304929038481481,0.0,2.340599519300088e-05,3.0084283718331684e-09,1.620142525831188e-10,4.346309039841954e-07,5.254575134103346e-09,1.1585410609176556e-05,9.101959629531298e-12,0.0,0.4634634955423887,4.567544152322341e-06,8.41419517403703e-06,1.976255580777336e-05,3.115440375554999e-06,2.8898020502381503e-08,1.0324491291924505e-08,4.3904151358321624e-08
1.3723402382586966e-09,0.13079308427403996,0.46346346346346345,0.0,0.0,0.0,0.07304864973072878,0.0,2.4362703758634022e-05,3.1788371939644805e-09,1.6883411223908544e-10,4.4991657396088276e-07,5.59620590413122e-09,1.1975609494035559e-05,9.492024206748766e-12,0.0,0.46346349828599026,4.811390500545761e-06,8.51048908400184e-06,2.0302231750910735e-05,3.118912399634539e-06,2.984021341197214e-08,1.0678438203799481e-08,4.610970230861954e-08
1.4082256110470544e-09,0.13079329642518372,0.46346346346346345,0.0,0.0,0.0,0.0730480089142087,0.0,2.5329794665013173e-05,3.3540079185510946e-09,1.7578450277237244e-10,4.652751772119752e-07,5.949311403207091e-09,1.2366281210839039e-05,9.886933527878366e-12,0.0,0.46346350118194723,5.0613087929587615e-06,8.603016618951351e-06,2.0839450960544685e-05,3.1220162658691413e-06,3.080652207542247e-08,1.1042182326689245e-08,4.8390625031427426e-08
1.4441109838354122e-09,0.1307935099243555,0.46346346346346345,0.0,0.0,0.0,0.07304736793125682,0.0,2.630704876363024e-05,3.5339322096136878e-09,1.8286813299598113e-10,4.807067223365125e-07,6.313918155247565e-09,1.2757384837507981e-05,1.028657597068374e-11,0.0,0.46346350423426874,5.317264469325601e-06,8.691924947381914e-06,2.1374095307772046e-05,3.1247979076779743e-06,3.179741931262086e-08,1.1415695969953738e-08,5.074897447888962e-08
1.47999635662377e-09,0.1307937247445049,0.46346346346346345,0.0,0.0,0.0,0.07304672677789925,0.0,2.7294256708557294e-05,3.718600936880782e-09,1.9008774637374439e-10,4.962114322762204e-07,6.690051909162156e-09,1.3148884820252334e-05,1.0690844461724411e-11,0.0,0.46346350744694187,5.579221855350568e-06,8.7773554870696e-06,2.190605373709235e-05,3.1272977259488825e-06,3.281333702613365e-08,1.1798946977739418e-08,5.318679931418525e-08
1.515881729412128e-09,0.13079394085972584,0.46346346346346345,0.0,0.0,0.0,0.07304608545018663,0.0,2.8291218162550786e-05,3.9080042257667495e-09,1.9744611296222793e-10,5.117897193405316e-07,7.077737780943344e-09,1.3540750323578437e-05,1.1099636212605875e-11,0.0,0.46346351082393095,5.8471442208663624e-06,8.859444129854664e-06,2.2435221961724928e-05,3.129551258077834e-06,3.385466840627089e-08,1.2191899210698392e-08,5.5706141020458954e-08
1.5517671022004857e-09,0.13079415824524848,0.46346346346346345,0.0,0.0,0.0,0.07304544394419467,0.0,2.929774108649753e-05,4.1021315049426985e-09,2.0494602230114373e-10,5.274421630712663e-07,7.477000378239793e-09,1.3932954658448969e-05,1.1512852478158892e-11,0.0,0.46346351436917704,6.1209938372631815e-06,8.938321457707432e-06,2.2961502171064672e-05,3.1315897663890314e-06,3.492177001691639e-08,1.2594512952838195e-08,5.830903310383024e-08
1.5876524749888436e-09,0.13079437687731157,0.46346346346346345,0.0,0.0,0.0,0.07304480225602496,0.0,3.031364110575962e-05,4.300971551539433e-09,2.1259027718202907e-10,5.431694907221768e-07,7.887863908836597e-09,1.4325474782202664e-05,1.1930398335063364e-11,0.0,0.46346351808659686,6.400732033982598e-06,9.014112950182185e-06,2.348480275012506e-05,3.133440752535217e-06,3.601496376584616e-08,1.3006745253911156e-08,6.099750038051327e-08
1.6235378477772014e-09,0.13079459673310212,0.46346346346346345,0.0,0.0,0.0,0.07304416038180528,0.0,3.133874094191588e-05,4.504512534134414e-09,2.2038168815884787e-10,5.589725599549089e-07,8.310352275554941e-09,1.4718290859010454e-05,1.2352182478155368e-11,0.0,0.463463521980082,6.686319253888995e-06,9.086939183756325e-06,2.400503801027182e-05,3.135128409461614e-06,3.713453876912746e-08,1.342855022390605e-08,6.377355833123925e-08
1.6594232205655592e-09,0.13079481779067967,0.46346346346346345,0.0,0.0,0.0,0.07304351831769024,0.0,3.237286990156808e-05,4.712742053627767e-09,2.283230687062987e-10,5.74852343462425e-07,8.744489159390202e-09,1.5111385872725721e-05,1.2778117032423545e-11,0.0,0.463463526053499,6.9777151073745385e-06,9.156916023393221e-06,2.4522127930772665e-05,3.1366740193385128e-06,3.828075311646146e-08,1.3859879290439082e-08,6.663921251204032e-08
1.695308593353917e-09,0.13079504002891762,0.46346346346346345,0.0,0.0,0.0,0.07304287605986187,0.0,3.341586341544739e-05,4.925647182110189e-09,2.36417230946724e-10,5.908099152856468e-07,9.19029809236112e-09,1.5504745285553435e-05,1.3208117379056487e-11,0.0,0.4634635303106876,7.274878425104512e-06,9.224154806659506e-06,2.5035997910699346e-05,3.1380963042507592e-06,3.945383554372608e-08,1.430068142583489e-08,6.959645801425046e-08
1.7311939661422749e-09,0.13079526342744602,0.46346346346346345,0.0,0.0,0.0,0.0730422336045299,0.0,3.4467562622900546e-05,5.143214499802316e-09,2.4466698188981807e-10,6.068464386529106e-07,9.647802521138799e-09,1.5898356737762956e-05,1.3642101994344598e-11,0.0,0.4634635347554609,7.57776730934076e-06,9.288762520649205e-06,2.5546578530827783e-05,3.1394117345748427e-06,4.0653987017498986e-08,1.4750903347818355e-08,7.264727896947103e-08
1.7670793389306327e-09,0.1307954879666015,0.46346346346346345,0.0,0.0,0.0,0.07304159094793233,0.0,3.5527813996989944e-05,5.365430130148936e-09,2.530751201300946e-10,6.229631551773685e-07,1.0117025862489123e-08,1.6292209783832483e-05,1.4079992300269805e-11,0.0,0.46346353939160484,7.886339183792198e-06,9.350841971981294e-06,2.6053805325162252e-05,3.1406347998050165e-06,4.188138223640638e-08,1.521048969783204e-08,7.579364809508972e-08
1.8029647117189905e-09,0.1307957136273811,0.46346346346346345,0.0,0.0,0.0,0.07304094808633578,0.0,3.659646900556228e-05,5.592279773152329e-09,2.6164443294904155e-10,6.391613752517466e-07,1.0597991551534096e-08,1.6686295660536773e-05,1.4521712525641594e-11,0.0,0.4634635442228775,8.200550841947603e-06,9.41049195014224e-06,2.655761856170283e-05,3.141778246461966e-06,4.313617105412727e-08,1.5679383201164754e-08,7.903752627574501e-08
1.8388500845073484e-09,0.13079594039140113,0.46346346346346345,0.0,0.0,0.0,0.07304030501603594,0.0,3.767338380398968e-05,5.823748737029107e-09,2.70377693772418e-10,6.554424694921044e-07,1.1090723083759952e-08,1.70806070828403e-05,1.496718957671563e-11,0.0,0.4634635492530084,8.520358493858585e-06,9.467807384446862e-06,2.7057963032073102e-05,3.1428532873553033e-06,4.441847982876081e-08,1.6157524812495207e-08,8.238086217665724e-08
1.8747354572957064e-09,0.13079616824085954,0.46346346346346345,0.0,0.0,0.0,0.07303966173335781,0.0,3.87584189559822e-05,6.059821968269036e-09,2.792776599413029e-10,6.718078611064122e-07,1.1595244051546723e-08,1.747513806414374e-05,1.5416352916393807e-11,0.0,0.4634635544856988,8.845717811356916e-06,9.522879494872034e-06,2.755478784965096e-05,3.1438697857635706e-06,4.5728412702809637e-08,1.6644853849301375e-08,8.582559188587079e-08
1.9106208300840642e-09,0.13079639715850197,0.46346346346346345,0.0,0.0,0.0,0.07303901823465611,0.0,3.9851439179476926e-05,6.300484080168737e-09,2.8834707076243596e-10,6.882590190848202e-07,1.2111578175860743e-08,1.786988375802781e-05,1.586913445124715e-11,0.0,0.46346355992462057,9.1765839717037e-06,9.575795937000352e-06,2.8048046255870546e-05,3.1448364174799346e-06,4.706605281761174e-08,1.7141308114746346e-08,8.937363858327602e-08
1.946506202872422e-09,0.1307966271275906,0.46346346346346345,0.0,0.0,0.0,0.07303837451631562,0.0,4.0952313114985176e-05,6.5457193799093705e-09,2.9758864580787883e-10,7.047974521215913e-07,1.263974933366887e-08,1.8264840319008587e-05,1.6325468425691317e-11,0.0,0.463463565573416,9.512911699676187e-06,9.626640941299074e-06,2.8537695434379047e-05,3.145760813289335e-06,4.843146346577196e-08,1.764682401135124e-08,9.302691223457246e-08
1.98239157566078e-09,0.1307968581318754,0.46346346346346345,0.0,0.0,0.0,0.07303773057475123,0.0,4.206091311399716e-05,6.795511894245394e-09,3.070050834364952e-10,7.214247031862684e-07,1.3179781581584985e-08,1.866000478003331e-05,1.678529132269564e-11,0.0,0.4634635714356978,9.85465530810306e-06,9.675495446954469e-06,2.9023696332740173e-05,3.146649684220981e-06,4.9824689184982216e-08,1.8161336646719112e-08,9.678730930838087e-08
2.0182769484491377e-09,0.1307970901555686,0.46346346346346345,0.0,0.0,0.0,0.07303708640640849,0.0,4.3177115045260594e-05,7.049845393869326e-09,3.1659905951216147e-10,7.38142344669192e-07,1.3731699176212036e-08,1.9055374944658762e-05,1.7248541770457144e-11,0.0,0.4634635775150486,1.0201768736864102e-05,9.722437230475667e-06,2.9506013491384173e-05,3.147508931699716e-06,5.1245756796456745e-08,1.8684779932441632e-08,1.0065671251483757e-07
2.0541623212374956e-09,0.13079732318332038,0.46346346346346345,0.0,0.0,0.0,0.07303644200776353,0.0,4.430079811700842e-05,7.308703416514776e-09,3.263732262965226e-10,7.549519740355297e-07,1.429552659158551e-08,1.9450949292109864e-05,1.771516045453234e-11,0.0,0.4634635838150204,1.0554205590375564e-05,9.767541029274073e-06,2.998461487951568e-05,3.1483437444560297e-06,5.269467639100893e-08,1.9217086677061423e-08,1.0463699056426312e-07
2.0900476940258534e-09,0.1307975572001972,0.46346346346346345,0.0,0.0,0.0,0.07303579737532355,0.0,4.543184471347198e-05,7.57206928885675e-09,3.363302114970768e-10,7.718552099309993e-07,1.487128853406758e-08,1.9846726893670333e-05,1.8185090034981132e-11,0.0,0.4634635903391348,1.0911919173587583e-05,9.810878660414883e-06,3.0459471737704043e-05,3.149158683791922e-06,5.417144226558254e-08,1.9758188673715303e-08,1.0872999794474569e-07
2.1259330668142112e-09,0.13079779219166185,0.46346346346346345,0.0,0.0,0.0,0.07303515250562681,0.0,4.6570140244224264e-05,7.839926147265448e-09,3.4647261745381806e-10,7.888536886897528e-07,1.5459009954995207e-08,2.0242707339061977e-05,1.8658275068127603e-11,0.0,0.4634635970908828,1.1274862526523478e-05,9.852519134728643e-06,3.0930558426892974e-05,3.149957758588297e-06,5.567603381286284e-08,2.0308016782945112e-08,1.129375747176269e-07
2.161818439602569e-09,0.13079802814355412,0.46346346346346345,0.0,0.0,0.0,0.07303450739524277,0.0,4.7715573005056984e-05,8.112256957467252e-09,3.568030204494936e-10,8.059490612003763e-07,1.6058716061350967e-08,2.063889067162314e-05,1.91346619325801e-11,0.0,0.4634636040737239,1.1642988457393205e-05,9.892528766463652e-06,3.139785228357623e-05,3.150744491280702e-06,5.720841636643892e-08,2.086650101110858e-08,1.1726154632993886e-07
2.197703812390927e-09,0.13079826504207429,0.46346346346346345,0.0,0.0,0.0,0.07303386204077236,0.0,4.886803404922703e-05,8.389044533164436e-09,3.673239701300359e-10,8.231429900905743e-07,1.6670432324696563e-08,2.103527733122574e-05,1.9614198759185598e-11,0.0,0.46346361129108654,1.2016249574315026e-05,9.930971278653453e-06,3.186133348089527e-05,3.1515219758969118e-06,5.8768542003852784e-08,2.143357058478052e-08,1.2170372344289507e-07
2.2335891851792847e-09,0.13079850287376682,0.46346346346346345,0.0,0.0,0.0,0.07303321643884797,0.0,5.0027417068036405e-05,8.670271553662836e-09,3.7803798902316133e-10,8.40437147195532e-07,1.7294184488581046e-08,2.143186810399409e-05,2.009683536462392e-11,0.0,0.46346361874636804,1.2394598315681015e-05,9.9679079043671e-06,3.232098489542424e-05,3.152292929122082e-06,6.035635030973699e-08,2.200915402147236e-08,1.2626590177560818e-07
2.2694745579676425e-09,0.1307987416255055,0.46346346346346345,0.0,0.0,0.0,0.07303257058613363,0.0,5.119361827983063e-05,8.955920580554574e-09,3.8894757214450567e-10,8.578332112791694e-07,1.79299985746096e-08,2.1828664078006698e-05,2.0582523188377512e-11,0.0,0.463463626442934,1.277798697920343e-05,1.0003397484003325e-05,3.2776791979416705e-05,3.1530597352353325e-06,6.197176910111173e-08,2.25931791969301e-08,1.3094986196328792e-07
