Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112)
4.732487814098864e-09,0.1308167911340424,0.46346346346346345,0.0,0.0,0.0,0.07298727905254546,9.277850328964039e-11,0.00013674544596194277,3.773763142076464e-08,1.736401584216518e-09,5.522900694569918e-06,8.71089172180295e-08,4.660879728921885e-05,5.7612176388239745e-11,0.0,0.4634651028543026,5.371969273697957e-05,1.0082214679384234e-05,5.397666247900861e-05,3.0164022834977017e-06,2.5247284509017977e-07,7.859536383844737e-08,8.166567062985612e-07,1.1638035433056468e-11,2.1150681303081034e-08,1.0957978049682784e-13,4.5552836198636996e-11,6.345349436028776e-09,1.1167962697976775e-12,3.278928769065239e-07,3.232441859994475e-06,4.60411274637665e-11,1.2194576638544612e-07,1.3050709941305778e-13,1.0505460427335955e-10,4.467197220033173e-18
4.852971455132798e-09,0.1308177340174658,0.46346346346346345,0.0,0.0,0.0,0.072985017357931,1.0339714455884858e-10,0.0001414613009768447,3.957986707993423e-08,1.833794021771342e-09,5.715202762219826e-06,9.210307709092538e-08,4.7923016161106106e-05,5.968491817752299e-11,0.0,0.46346522030465187,5.595155163049344e-05,1.0086686067575419e-05,5.4681800042555764e-05,3.02108699782966e-06,2.63566460442726e-07,8.181151650042375e-08,8.70884236551516e-07,1.2410899931668432e-11,2.3079271175055497e-08,1.195716472311144e-13,4.713914000474292e-11,6.864737869058043e-09,1.2082465254088734e-12,3.2838241039381615e-07,3.3318890563368742e-06,4.7458724825130126e-11,1.2910479878663434e-07,1.341144768553243e-13,1.1411584338843032e-10,5.3441074257078e-18
4.973455096166731e-09,0.13081868138698602,0.46346346346346345,0.0,0.0,0.0,0.0729827507117542,1.1491853729811143e-10,0.00014620645509310428,4.145865205047806e-08,1.9345183223087463e-09,5.910021837259763e-06,9.72541427183244e-08,4.9241330396469134e-05,6.17772683750804e-11,0.0,0.46346534263006206,5.8205510203255264e-05,1.0090516457701215e-05,5.536091516884498e-05,3.025843036814856e-06,2.748056840914981e-07,8.506186614202974e-08,9.272401596939154e-07,1.3214106077307797e-11,2.5133357547164873e-08,1.302137021835993e-13,4.874620661390324e-11,7.414056499455004e-09,1.3049687645222972e-12,3.2888088217566456e-07,3.4314203848390765e-06,4.887758661900111e-11,1.3646762895478883e-07,1.377672191970682e-13,1.236828384138256e-10,6.368295913809393e-18
5.093938737200665e-09,0.13081963311326505,0.46346346346346345,0.0,0.0,0.0,0.07298047906667071,1.273922367323178e-10,0.00015097986620208454,4.337358056276477e-08,2.0386064884315975e-09,6.1073907865312815e-06,1.0256368845526062e-07,5.0563791019620794e-05,6.388915373291174e-11,0.0,0.46346546987844517,6.048052528195247e-05,1.0093791608280396e-05,5.601492324036676e-05,3.030667333599902e-06,2.8618405147210346e-07,8.834481543747922e-08,9.857422423056005e-07,1.4047907681267469e-11,2.7317706721358056e-08,1.4153063926567994e-13,5.037430715439456e-11,7.99432928840996e-09,1.407143431931602e-12,3.2938802660963523e-07,3.5310330580869424e-06,5.029767299249119e-11,1.440336716174906e-07,1.414661664626674e-13,1.33766565644089e-10,7.560536959010003e-18
5.214422378234599e-09,0.130820589072381,0.46346346346346345,0.0,0.0,0.0,0.07297820237760924,1.4086884224082018e-10,0.00015578053658473737,4.5324260491189793e-08,2.1460892260837606e-09,6.307341037182897e-06,1.0803330367668802e-07,5.189044666945142e-05,6.602052320601738e-11,0.0,0.46346560209541143,6.277559163198343e-05,1.0096585787673705e-05,5.6644715244353316e-05,3.0355569120139326e-06,2.976953105725573e-07,9.165882433705734e-08,1.0464071045861512e-06,1.4912542227777453e-11,2.9637117060563607e-08,1.5354731849803387e-13,5.2023701110167096e-11,8.606588402292389e-09,1.514952420189763e-12,3.2990356285250326e-07,3.630724967288385e-06,5.171895372224075e-11,1.5180233806578162e-07,1.4521210630582767e-13,1.4437760636477197e-10,8.943997780076935e-18
5.334906019268532e-09,0.13082154914574076,0.46346346346346345,0.0,0.0,0.0,0.07297592060168832,1.5539995904195944e-10,0.00016060751055826686,4.731031297836699e-08,2.2569960121264913e-09,6.509902618005701e-06,1.1366459213126837e-07,5.3221343677877075e-05,6.817134657722114e-11,0.0,0.4634657393243527,6.508974081221278e-05,1.009896332081804e-05,5.725115728948697e-05,3.0405088874046256e-06,3.093334187397103e-07,9.5002408451032e-08,1.109250263393734e-06,1.5808231484750756e-11,3.20964163151532e-08,1.6628875215454935e-13,5.369463622719322e-11,9.251873698975575e-09,1.6285789790224235e-12,3.304272018361568e-07,3.73049457793099e-06,5.314140678225052e-11,1.5977303762898484e-07,1.4900576873657128e-13,1.555261471704793e-10,1.0544453127090653e-17
5.455389660302466e-09,0.13082251321968805,0.46346346346346345,0.0,0.0,0.0,0.0729736336981359,1.7103815994745295e-10,0.00016545987230816647,4.933137205972366e-08,2.371355158454767e-09,6.715104202115753e-06,1.194591713242352e-07,5.4556526147433236e-05,7.034161321355902e-11,0.0,0.4634658816065243,6.742204003247913e-05,1.0100979919012243e-05,5.783509034126508e-05,3.045520466585039e-06,3.210925389035632e-07,9.837413741779274e-08,1.174286174004091e-06,1.673518209905421e-11,3.470045905441104e-08,1.7978009145644553e-13,5.538734897612627e-11,9.931232230962086e-09,1.74820762770375e-12,3.3095865107089245e-07,3.830340840597067e-06,5.456501705788439e-11,1.6794517890748029e-07,1.5284783422154703e-13,1.67221981556147e-10,1.239051367688692e-17
5.5758733013363995e-09,0.13082348118528286,0.46346346346346345,0.0,0.0,0.0,0.07297134162821148,1.878369473206391e-10,0.00017033674387975366,5.138708429211735e-08,2.4891938728641557e-09,6.92297315002695e-06,1.254186719275518e-07,5.589603602755621e-05,7.253133093419235e-11,0.0,0.4634660289811233,6.977159102005952e-05,1.0102683830461596e-05,5.839733013124589e-05,3.0505889472132163e-06,3.3296703537148635e-07,1.0177263326900333e-07,1.2415282705988597e-06,1.769358617481576e-11,3.745412419808999e-08,1.9404661378744953e-13,5.710206532157907e-11,1.0645717765009459e-08,1.8740240703417086e-12,3.3149761812115685e-07,3.930263114278412e-06,5.598977520820993e-11,1.7631817080706574e-07,1.567389463188734e-13,1.7947451261955272e-10,1.4513868581458777e-17
5.696356942370333e-09,0.13082445293804168,0.46346346346346345,0.0,0.0,0.0,0.07296904435513059,2.0585071534923056e-10,0.00017523728331083306,5.3477108388892074e-08,2.610538316802359e-09,7.133535552554186e-06,1.3154473721614788e-07,5.723991318927639e-05,7.474052497555551e-11,0.0,0.4634661814853654,7.213752889980545e-05,1.0104116838617278e-05,5.89386672079415e-05,3.05571171677977e-06,3.449514693006846e-07,1.0519656880141532e-07,1.3109890054850338e-06,1.8683621829220905e-11,4.036231264478092e-08,2.0911371040058887e-13,5.883900054508792e-11,1.1396390318090735e-08,2.006215114040906e-12,3.320438132274269e-07,4.030261100284536e-06,5.7415676792577346e-11,1.8489142340621216e-07,1.6067970210658921e-13,1.9229275674653472e-10,1.6949542650904785e-17
5.816840583404267e-09,0.13082542837772207,0.46346346346346345,0.0,0.0,0.0,0.0729667418439919,2.2513471272379837e-10,0.00018016068289079175,5.560111486274818e-08,2.7354136601635604e-09,7.346816273294809e-06,1.3783902252894833e-07,5.85881954982056e-05,7.696923704235521e-11,0.0,0.4634663391545582,7.451902109133778e-05,1.0105315129422232e-05,5.945986710462974e-05,3.0608862512755063e-06,3.5704059392854987e-07,1.0864466596252026e-07,1.3826798870602275e-06,1.9705453733454614e-11,4.3429944993667256e-08,2.2500687461554926e-13,6.059835960910266e-11,1.2184315709389926e-08,2.1449685898933884e-12,3.3259695126932504e-07,4.130334785257599e-06,5.884272145105e-11,1.9366434868056715e-07,1.6467065746248433e-13,2.0568534816507112e-10,1.9736168624716144e-17
5.9373242244382005e-09,0.13082640740811005,0.46346346346346345,0.0,0.0,0.0,0.07296443406170669,2.4574500579556586e-10,0.00018510616753563956,5.775878567713381e-08,2.8638441332488068e-09,7.562838990585549e-06,1.4430319475369538e-07,5.99409188857645e-05,7.921752443633088e-11,0.0,0.46346650202217266,7.691526622564291e-05,1.0106310042395282e-05,5.9961670606711645e-05,3.0661101135724747e-06,3.6922934961565573e-07,1.1211569425507185e-07,1.4566115165374911e-06,2.075923363847014e-11,4.6661959357005496e-08,2.4175169049163835e-13,6.238033813117734e-11,1.3010565128074735e-08,2.290473276752622e-12,3.331567531353183e-07,4.230484392242739e-06,6.027091213505354e-11,2.0263636110190159e-07,1.6871234368665837e-13,2.1966054427512738e-10,2.2916275034626575e-17
6.057807865472134e-09,0.1308273899368266,0.46346346346346345,0.0,0.0,0.0,0.07296212097693079,2.677384422809919e-10,0.00019007299326871847,5.99498139068392e-08,2.9958530760257092e-09,7.781626238790044e-06,1.5093893183452313e-07,6.129811741857777e-05,8.14854592549353e-11,0.0,0.4634666701199123,7.932549308310269e-05,1.0107128719925745e-05,6.0444794102052343e-05,3.0713809515787306e-06,3.8151285875366686e-07,1.1560846916494711e-07,1.532793623448273e-06,2.1845100877239137e-11,5.006330926045367e-08,2.5937382194215685e-13,6.418512210374007e-11,1.3876214716536368e-08,2.4429188277319413e-12,3.337229466167308e-07,4.3307103388021765e-06,6.170025459432311e-11,2.1180687812801028e-07,1.7280525387327355e-13,2.342262316633183e-10,2.6536590137386964e-17
6.178291506506068e-09,0.130828375875145,0.46346346346346345,0.0,0.0,0.0,0.07295980255999852,2.9117261557605437e-10,0.0001950604457969729,6.217390340847431e-08,3.131462984817759e-09,8.003199448735164e-06,1.5774792230125823e-07,6.265982336595567e-05,8.377312765221846e-11,0.0,0.46346684347777956,8.174895955481481e-05,1.0107794668783327e-05,6.0909929998245815e-05,3.076696496240292e-06,3.9388642058904405e-07,1.1912185061648835e-07,1.611235099944367e-06,2.296318285288378e-11,5.3638961628283955e-08,2.7789900229525276e-13,6.60128880677854e-11,1.4782345168763048e-08,2.6024956993719363e-12,3.3429526698196186e-07,4.431013201188178e-06,6.313075687526948e-11,2.211753205996439e-07,1.7694984410916497e-13,2.4938993271307533e-10,3.0648362385741074e-17
6.298775147540001e-09,0.1308293651378217,0.46346346346346345,0.0,0.0,0.0,0.07295747878285953,3.161058297363189e-10,0.00020006783917341786,6.443076850134065e-08,3.2706955565561497e-09,8.227578987157935e-06,1.6473186481940872e-07,6.402606726540986e-05,8.608062915482673e-11,0.0,0.46346702212414004,8.418495162873258e-05,1.0108328246604032e-05,6.135774719234275e-05,3.0820545594466495e-06,4.0634550600750756e-07,1.2265474145886239e-07,1.6919440339232208e-06,2.411359551461949e-11,5.739389485043673e-08,2.973530242890035e-13,6.786380434094645e-11,1.57300413434766e-08,2.7693950834134623e-12,3.3487345735310424e-07,4.531393683677809e-06,6.456242877527915e-11,2.3074111305907777e-07,1.8114655623076252e-13,2.651588127254505e-10,3.530769789334238e-17
6.419258788573935e-09,0.13083035764293693,0.46346346346346345,0.0,0.0,0.0,0.07295514961901729,3.42597065169563e-10,0.00020509451453799523,6.67201336589032e-08,3.4135717307193567e-09,8.454784195105986e-06,1.7189246775986758e-07,6.539687798619206e-05,8.840807602729031e-11,0.0,0.4634672060857847,8.663278240168754e-05,1.0108747083736654e-05,6.178889158148781e-05,3.087453031868881e-06,4.1888575231390857e-07,1.2620608598605943e-07,1.774927741003056e-06,2.5296443809184236e-11,6.133309692851614e-08,3.1776173045723775e-13,6.973803065837247e-11,1.6720391891647687e-08,2.943808841103073e-12,3.3545726893969084e-07,4.631852592339814e-06,6.599528156720236e-11,2.4050368400215203e-07,1.85395800713321e-13,2.81539687474368e-10,4.0575915351043997e-17
6.539742429607869e-09,0.13083135331174553,0.46346346346346345,0.0,0.0,0.0,0.07295281504347008,3.7070594507911056e-10,0.0002101398389303347,6.904173321083964e-08,3.5601117290786627e-09,8.684833425274987e-06,1.7923144878741753e-07,6.677228279086813e-05,9.07555926817621e-11,0.0,0.46346739538798987,8.909179111795354e-05,1.0109066448813109e-05,6.220398660537302e-05,3.0928898807469257e-06,4.3150295803370217e-07,1.297748684923519e-07,1.860192795375713e-06,2.651182211871218e-11,6.546156369796883e-08,3.391510039155204e-13,7.163571804300614e-11,1.775448889799761e-08,3.125929439964582e-12,3.360464611473673e-07,4.7323908126472635e-06,6.742932771855449e-11,2.504624660732682e-07,1.896979516393479e-13,2.985390311284321e-10,4.651991885170039e-17
6.660226070641802e-09,0.1308323520685358,0.46346346346346345,0.0,0.0,0.0,0.07295047503265388,4.004927026894986e-10,0.00021520320416871296,7.139531105554695e-08,3.710335093360824e-09,8.917744078270679e-06,1.8675053446717738e-07,6.81523073949438e-05,9.31233151280059e-11,0.0,0.46346759005457466,9.15613422347563e-05,1.010929956521399e-05,6.26036338128573e-05,3.098363147644258e-06,4.441930777575416e-07,1.3336011186452548e-07,1.9477450595658897e-06,2.7759814690614466e-11,6.978429712378591e-08,3.615467595450266e-13,7.355701034140113e-11,1.8833427536092924e-08,3.3159498929711937e-12,3.3664080158100486e-07,4.8330092904335595e-06,6.886458046377647e-11,2.6061689621144677e-07,1.9405337789179285e-13,3.1616298447740506e-10,5.3212589077146394e-17
6.780709711675736e-09,0.130833353840497,0.46346346346346345,0.0,0.0,0.0,0.07294812956438744,4.320181492810511e-10,0.00022028402578991839,7.378062038296215e-08,3.864260720934901e-09,9.153532637780312e-06,1.9445145988816065e-07,6.953697602455684e-05,9.551139045982366e-11,0.0,0.46346779010795686,9.404082451497706e-05,1.0109457884949521e-05,6.298841344589886e-05,3.1038709461912506e-06,4.5695221704803886e-07,1.3696087621188294e-07,2.0375897131261254e-06,2.904049604188569e-11,7.43063036671092e-08,3.8497493552038246e-13,7.550204385152847e-11,1.9958305736635666e-08,3.5140637000414747e-12,3.3724006597308367e-07,4.933709015734812e-06,7.03010536823919e-11,2.7096641575477445e-07,1.9846242370854517e-13,3.3441736340582554e-10,6.073319329357009e-17
6.90119335270967e-09,0.13083435855759354,0.46346346346346345,0.0,0.0,0.0,0.07294577861781938,4.6534364305511973e-10,0.00022538174204516346,7.619742340751796e-08,4.021906898626281e-09,9.392214704638287e-06,2.0233596830314564e-07,7.092631147225817e-05,9.791997637438427e-11,0.0,0.46346799556920665,9.652965014715689e-05,1.0109551325814601e-05,6.335888503475167e-05,3.1094114598352922e-06,4.697766274250641e-07,1.4057625753474175e-07,2.129731280297431e-06,3.035393134966362e-11,7.903259272016796e-08,4.094614851937636e-13,7.747094675016664e-11,2.113022386854947e-08,3.720464791790379e-12,3.3784403806618255e-07,5.034491009109033e-06,7.173876178989082e-11,2.815104705098197e-07,2.0292539416430514e-13,3.533076675605489e-10,6.916781459427012e-17
7.021676993743603e-09,0.13083536615244698,0.46346346346346345,0.0,0.0,0.0,0.07294342217337703,5.005310588467823e-10,0.00023049581294772535,7.864549111099174e-08,4.183291334756517e-09,9.633805029785896e-06,2.1040581078409026e-07,7.232033515091325e-05,1.0034924072134665e-10,0.0,0.46346820645809833,9.902725389274805e-05,1.0109588476859767e-05,6.371558799936629e-05,3.1149829396093253e-06,4.826627014426013e-07,1.4420538643182572e-07,2.224173656665823e-06,3.17001768392854e-11,8.396817510704202e-08,4.3503236934645863e-13,7.946384098544166e-11,2.2350284432461015e-08,3.935347475471106e-12,3.3845250946566977e-07,5.135356310080228e-06,7.317771935682282e-11,2.9224851079163666e-07,2.0744259716795056e-13,3.728390891638088e-10,7.860980082281509e-17
7.142160634777537e-09,0.1308363765602233,0.46346346346346345,0.0,0.0,0.0,0.07294106021271728,5.376427586970105e-10,0.0002356257193685407,8.112460299494425e-08,4.348431189502227e-09,9.878317546145882e-06,2.1866274589236412e-07,7.37190671457634e-05,1.0279936107917867e-10,0.0,0.46346842279315964,0.00010153309226040997,1.0109576776412593e-05,6.40590422529018e-05,3.120583701926035e-06,4.956069678669515e-07,1.4784742684664858e-07,2.3209201348452335e-06,3.307928014567783e-11,8.911806164783735e-08,4.61713548740224e-13,8.148084200938508e-11,2.3619591766179564e-08,4.15890638302993e-12,3.3906527946844316e-07,5.2363059674114965e-06,7.461794107865092e-11,3.0317999143903646e-07,2.120143238466928e-13,3.9301652192825614e-10,8.916023360437031e-17
7.2626442758114706e-09,0.1308373897185267,0.46346346346346345,0.0,0.0,0.0,0.07293869271867925,5.767415632921382e-10,0.00024077096217640608,8.363454684241134e-08,4.51734310366112e-09,1.0125765399430499e-05,2.2710853936310655e-07,7.512252626468892e-05,1.0527052435632463e-10,0.0,0.46346864459172077,0.00010404664270703397,1.0109522666256054e-05,6.438974880400162e-05,3.126212126404035e-06,5.086060869636853e-07,1.5150157485275118e-07,2.4199734292170435e-06,3.449128065948011e-11,9.448726178394195e-08,4.895309769810404e-13,8.352205758839088e-11,2.493925176178275e-08,4.391336421204674e-12,3.3968215487160766e-07,5.337341030956418e-06,7.60594418182069e-11,3.1430437180908505e-07,2.166408199897875e-13,4.13844570034768e-10,1.0092841790713978e-16
7.503611557879339e-09,0.13083942404873694,0.46346346346346345,0.0,0.0,0.0,0.07293394106746755,6.6115389963418e-10,0.00025110555564388263,8.87461216214556e-08,4.866547234898482e-09,1.0629515938506534e-05,2.4457379843497205e-07,7.79436950045284e-05,1.1027677176881075e-10,0.0,0.46346910464294305,0.00010909488986081779,1.0109308740082239e-05,6.501483187686963e-05,3.1375457836892694e-06,5.347561545605506e-07,1.5884313165935891e-07,2.6250085727614615e-06,3.7414091694150544e-11,1.0590362601681916e-07,5.486783188869595e-13,8.767753632716109e-11,2.7734059486109182e-08,4.883590609507184e-12,3.4092748530883214e-07,5.539671544859378e-06,7.894633878516171e-11,3.371296915502363e-07,2.2605913217733866e-13,4.5746953545965085e-10,1.2859951512638323e-16
7.72048211174042e-09,0.1308412637732174,0.46346346346346345,0.0,0.0,0.0,0.07292964550769296,7.445595488273963e-10,0.00026045451427941677,9.345001691365896e-08,5.1938886347272855e-09,1.1093047065383673e-05,2.6095627753484527e-07,8.04990778393572e-05,1.1485641446788493e-10,0.0,0.46346953752513365,0.00011365984761630317,1.010901973249246e-05,6.553846954279152e-05,3.1478256438005432e-06,5.584478398095593e-07,1.6548449286222137e-07,2.8174457279556762e-06,4.0157368329628986e-11,1.169785875302833e-07,6.060568835069287e-13,9.150124593076475e-11,3.043270930658859e-08,5.358917924218525e-12,3.4206053114507213e-07,5.722071435206484e-06,8.154906548500256e-11,3.5832686404961957e-07,2.3472529350574777e-13,4.989976882213101e-10,1.5895166491180192e-16
7.9373526656015e-09,0.13084311154009406,0.46346346346346345,0.0,0.0,0.0,0.07292533180227037,8.353985338205044e-10,0.00026984623180705285,9.82508625198864e-08,5.5336892989635985e-09,1.156626018344407e-05,2.7797841571901797e-07,8.30700156217858e-05,1.1950753181613585e-10,0.0,0.46346998832852987,0.00011824254442415619,1.0108660324406428e-05,6.602779470222159e-05,3.1581725972200178e-06,5.822708452590697e-07,1.721539282182067e-07,3.017375179449689e-06,4.300750258972003e-11,1.288418357124383e-07,6.675195084655156e-13,9.540482627943448e-11,3.3311744036543415e-08,5.866026585641165e-12,3.4320419437675864e-07,5.904763813719416e-06,8.415615791415393e-11,3.801408263233846e-07,2.435723366142745e-13,5.42693155548767e-10,1.9538140975794737e-16
8.154223219462582e-09,0.13084496706183604,0.46346346346346345,0.0,0.0,0.0,0.07292099988822764,9.340503624897955e-10,0.000279278420988851,1.031476919069176e-07,5.886030773930828e-09,1.2049207182385278e-05,2.956507331687341e-07,8.565657785765148e-05,1.242315061259802e-10,0.0,0.4634704571165909,0.0001228405943396528,1.0108246039098074e-05,6.648512256867523e-05,3.1685792088795696e-06,6.062098707047929e-07,1.7884776471974992e-07,3.224794790905446e-06,4.5964468231701396e-11,1.4152237502523989e-07,7.332164641800414e-13,9.938870754024798e-11,3.637763606679153e-08,6.406057340070329e-12,3.4435759147930105e-07,6.087754180305092e-06,8.676769303090141e-11,4.025685829725665e-07,2.5260135158689984e-13,5.885734987221795e-10,2.388959499995514e-16
8.371093773323663e-09,0.13084683006871525,0.46346346346346345,0.0,0.0,0.0,0.0729166497117861,1.040897379963526e-09,0.00028874894850029254,1.0813960929486285e-07,6.250990980577787e-09,1.2541933799132293e-05,3.1398380441897896e-07,8.825882407838162e-05,1.2902979250222038e-10,0.0,0.46347094394345867,0.00012745177634069566,1.010778883005952e-05,6.69126151135748e-05,3.179038549916107e-06,6.302506623247267e-07,1.8556258269713824e-07,3.4396980343042684e-06,4.9028176408348345e-11,1.5504910462683475e-07,8.032974754534505e-13,1.034532661867718e-10,3.963685515252187e-08,6.980150475850571e-12,3.4551990065926924e-07,6.271047745411544e-06,8.938374419487267e-11,4.2560718146883443e-07,2.6181321087359127e-13,6.366539438703377e-10,2.9063547044594347e-16
8.587964327184744e-09,0.1308487003091097,0.46346346346346345,0.0,0.0,0.0,0.07291228122772282,1.1563243732867933e-09,0.0002982558241782724,1.1322578642763999e-07,6.628644550556915e-09,1.3044480039167329e-05,3.329882542886459e-07,9.087680452529064e-05,1.339039141475311e-10,0.0,0.46347144885460584,0.0001320740233136757,1.0107297908315179e-05,6.731229068236206e-05,3.18954416503975e-06,6.543799443248405e-07,1.9229519894955474e-07,3.6620743222460684e-06,5.2198480415819415e-11,1.6945080096494413e-07,8.779116313275156e-13,1.0759883060521636e-10,4.3095864720879454e-08,7.589445172112988e-12,3.4669035803402263e-07,6.454649408403479e-06,9.200438045511512e-11,4.492537106155413e-07,2.712086558630485e-13,6.869475391076572e-10,3.5188620892081025e-16
8.804834881045825e-09,0.1308505775471452,0.46346346346346345,0.0,0.0,0.0,0.07290789439877624,1.2807182034592103e-09,0.00030779719108222703,1.184054595440642e-07,7.019063130611575e-09,1.3556880570042585e-05,3.5267475410853264e-07,9.351056078840777e-05,1.3885545805655923e-10,0.0,0.4634719718874373,0.0001367054117557951,1.0106780381682631e-05,6.768603312100541e-05,3.2000900417545313e-06,6.785853546829367e-07,1.990426509614965e-07,3.891909317559729e-06,5.5475180136462113e-11,1.8475610178427626e-07,9.572073023023348e-13,1.1182568968926722e-10,4.6761118454741525e-08,8.235078896226095e-12,3.4786825396680126e-07,6.638563746723577e-06,9.462966553209837e-11,4.7350529895572204e-07,2.807884665274728e-13,7.394653059982337e-10,4.2409436833943976e-16
9.021705434906906e-09,0.13085246156222888,0.46346346346346345,0.0,0.0,0.0,0.07290348919509122,1.414467463135639e-09,0.0003173713162858014,1.2367792652695675e-07,7.422315659050896e-09,1.4079165089311506e-05,3.730540182158828e-07,9.61601264035138e-05,1.4388607105367618e-10,0.0,0.4634725130718532,0.00014134415213828974,1.0106241743580973e-05,6.803560042760758e-05,3.21067058133453e-06,7.028553847331129e-07,2.0580218212227953e-07,4.1291852221207405e-06,5.885802609832549e-11,2.009934914255631e-07,1.041332064051721e-12,1.161340881008429e-10,5.0639057129389725e-08,8.918186845835679e-12,3.490529295609896e-07,6.822795013392139e-06,9.725965912736833e-11,4.983591131568221e-07,2.9055321807391525e-13,7.942163850039412e-10,5.088808769615813e-16
9.238575988767987e-09,0.13085435214769706,0.46346346346346345,0.0,0.0,0.0,0.07289906559370209,1.5579621595787903e-09,0.000326976582360024,1.2904254422348068e-07,7.838468615706692e-09,1.461135866762863e-05,3.9413680070335535e-07,9.882552740870611e-05,1.489974561508423e-10,0.0,0.4634730724307735,0.00014598857991184988,1.0105686237289682e-05,6.836263292065338e-05,3.2212805715506734e-06,7.271793225384548e-07,2.1257122792198976e-07,4.373881045591314e-06,6.234672331151756e-11,2.181912873678058e-07,1.1304326277205728e-12,1.2052422997256215e-10,5.473610569313827e-08,9.63990143393733e-12,3.5024377333328837e-07,7.007347141100231e-06,9.98944167448183e-11,5.238123563970463e-07,3.005033328329474e-13,8.512081745063754e-10,6.080570309041238e-16
9.455446542629068e-09,0.13085624910997712,0.46346346346346345,0.0,0.0,0.0,0.07289462357805085,1.7115934213097293e-09,0.00033661147946807674,1.3449872591855138e-07,8.267586248513874e-09,1.5153482069030358e-05,4.1593389239585066e-07,0.00010150678286384597,1.5419136918153636e-10,0.0,0.46347364998062596,0.00015063714710410043,1.0105117135935116e-05,6.866866093073852e-05,3.231915161074386e-06,7.515471998357143e-07,2.193474030506004e-07,4.625972855829449e-06,6.594093488929855e-11,2.3637762790008892e-07,1.2246547761771214e-12,1.249962900454643e-10,5.9058670570388506e-08,1.0401351813185728e-11,3.5144021808077425e-07,7.192223750246175e-06,1.025339884042688e-10,5.4986226678732e-07,3.106393476193937e-13,9.104464631825206e-10,7.236410280329631e-16
9.67231709649015e-09,0.13085815226764314,0.46346346346346345,0.0,0.0,0.0,0.07289016313753763,1.8757532272657665e-09,0.0003462745980161869,1.4004593894838763e-07,8.709730778951705e-09,1.5705552049938914e-05,4.3845611803535375e-07,0.0001042039053353927,1.5946961568123257e-10,0.0,0.4634742457318025,0.0001552884144711959,1.0104536962784751e-05,6.895511202692938e-05,3.24256983548887e-06,7.759497423730016e-07,2.2612848934445455e-07,4.885434012255344e-06,6.964028530536304e-11,2.5558046083949535e-07,1.324143305412808e-12,1.2955040682574729e-10,6.36131371712291e-08,1.1203663436615159e-11,3.526417379397101e-07,7.377428159318345e-06,1.051784204545786e-10,5.765061158479483e-07,3.2096161005992236e-13,9.719355555316004e-10,8.578754109223524e-16
9.88918765035123e-09,0.13086006145061435,0.46346346346346345,0.0,0.0,0.0,0.07288568426710086,2.050834157184691e-09,0.00035596462181560493,1.4568370244173544e-07,9.164962588389965e-09,1.6267581638323312e-05,4.617143336558312e-07,0.00010691690134900981,1.6483404799133572e-10,0.0,0.4634748596890847,0.0001599410441663551,1.0103947664951833e-05,6.922331779978653e-05,3.25324039481742e-06,8.003783234365062e-07,2.3291242452414083e-07,5.15223538337428e-06,7.344436348891632e-11,2.7582753321869904e-07,1.4290419711085624e-12,1.341866836594345e-10,6.840586759287391e-08,1.2047957652199766e-11,3.538478456224389e-07,7.5629633968355955e-06,1.0782775581248286e-10,6.037412070465272e-07,3.3147027064933316e-13,1.0356783905363678e-09,1.0132454340976568e-15
9.999999999999999e-09,0.13086197649937192,0.46346346346346345,0.0,0.0,0.0,0.07288338862542208,2.1446363811962274e-09,0.00036092582963350914,1.485991916747138e-07,9.402639186549007e-09,1.6558604555907248e-05,4.7388599315309124e-07,0.00010830926395857876,1.676089431531836e-10,0.0,0.46347518042517477,0.00016231847615407824,1.0103643534414127e-05,6.935372199641426e-05,3.2586974909576764e-06,8.128678072180004e-07,2.363792243420316e-07,5.2913838320832935e-06,7.542838325250982e-11,2.8658499709918145e-07,1.4847756410067944e-12,1.3658738200154943e-10,7.094878812778718e-08,1.2495926089891424e-11,3.544657431889119e-07,7.65789323478279e-06,1.091833674810917e-10,6.178846400419492e-07,3.369118321154504e-13,1.0691190625131547e-09,1.1016689657064719e-15
1.0106058204212311e-08,0.13086197649937192,0.46346346346346345,0.0,0.0,0.0,0.0728811869668265,2.2372291621052836e-09,0.00036568032172293075,1.5141158517991193e-07,9.633340386882752e-09,1.683958039417468e-05,4.857194241341781e-07,0.00010964577181183924,1.7028656257076652e-10,0.0,0.46347549185204007,0.0001645937928953987,1.0103350746902645e-05,6.947452022299664e-05,3.263922932487774e-06,8.248249203911637e-07,2.3969729167814736e-07,5.4263455493980885e-06,7.7352725793407e-11,2.9714638188356875e-07,1.5394934401084629e-12,1.3890520339740757e-10,7.344319850139714e-08,1.2935351329226654e-11,3.5505808982115864e-07,7.748832214497786e-06,1.1048203203902655e-10,6.315648743977111e-07,3.4216568004978635e-13,1.1016766535009888e-09,1.1924983735520883e-15
