Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32)
9.999999999999997e-07,0.1402765618449295,0.46346346346346345,0.0,0.0,0.0,0.04235321031344303,0.0006086621566601725,0.04691550050392852,0.003247776894312665,8.391871919729153e-05,0.01101223286330306,0.01096988757000327,0.00537252327089775,1.2807087500495708e-06,0.0,0.47825009510948535,0.0011089963874648875,5.891975821558039e-06,0.0001295302979920211,3.618350831467171e-06,3.4249087368705592e-06,9.499612502637915e-07,0.0014765634992721197,2.13338954151148e-08,0.0020619790087345654,1.0682989063329365e-08,9.084691393688458e-08,0.0021458812650502687,3.7820643430837805e-07,3.821101361410368e-06,0.0013654326767315351,1.9696294151042317e-08,0.0008036170247501558,2.2852576120821086e-10,1.8766093609034005e-06
1.0225029400799523e-06,0.1402765618449295,0.46346346346346345,0.0,0.0,0.0,0.04185523771539515,0.0006328464155858642,0.047754884021879634,0.003321495848671755,8.59748610237853e-05,0.01121700937093788,0.011215028603633957,0.0053332371942988325,1.2613351926111752e-06,0.0,0.47849070144894745,0.0011041324008375928,5.823300823688042e-06,0.00012981056312972696,3.5767874403598174e-06,3.365454169380511e-06,9.334749101224933e-07,0.00147285365464352,2.1280817301012645e-08,0.0020604288534895013,1.0674957804390535e-08,9.253624717442924e-08,0.002180555676903352,3.843177438335836e-07,3.861220480510469e-06,0.0013978553622333403,2.01642586160738e-08,0.0008235155489938404,2.3257938959467887e-10,1.9114525419181947e-06
1.0453980378803958e-06,0.14043022369322797,0.46346346346346345,0.0,0.0,0.0,0.04135613581044958,0.0006577471844376399,0.04859934025588557,0.0033950638094358485,8.804393582545322e-05,0.011422997423305164,0.011461303924444166,0.005293345395277283,1.2411182129497377e-06,0.0,0.47873228574777543,0.0010991364976455848,5.754467165349117e-06,0.0001300667813697404,3.5350802391751103e-06,3.305996654856428e-06,9.169869216937712e-07,0.0014684046130041986,2.1217041015310164e-08,0.0020577214779891767,1.066093105693197e-08,9.423557523038999e-08,0.002214724126846978,3.903398786407373e-07,3.900602976059876e-06,0.0014306345474001233,2.0637372530305578e-08,0.000843645016692397,2.3664276942527187e-10,1.9463554362649716e-06
1.0682931356808393e-06,0.1405819180612525,0.46346346346346345,0.0,0.0,0.0,0.040864523478031226,0.0006829353662092086,0.049434242766992854,0.0034672047835381586,9.008960241445682e-05,0.011626611505419717,0.011704440938791782,0.00525358982288585,1.2205181395037818e-06,0.0,0.4789706747775804,0.0010940944465836842,5.686663209567097e-06,0.00013029449647687335,3.4939512970206318e-06,3.2475674145325726e-06,9.007833080557279e-07,0.0014633122979946472,2.1143944212853003e-08,0.0020539333389938334,1.0641304938791798e-08,9.591531888330885e-08,0.002247792766910667,3.961681739604429e-07,3.93854997258295e-06,0.0014631916355670302,2.1107284686918057e-08,0.0008636497803015856,2.4064528884221753e-10,1.9807012834805417e-06
1.0911882334812829e-06,0.14073167120315214,0.46346346346346345,0.0,0.0,0.0,0.04038027731538541,0.0007084008863585722,0.050259676956754755,0.0035379412641512596,9.211159292805465e-05,0.011827855889530746,0.011944468812830093,0.005214019538314709,1.199650393928773e-06,0.0,0.4792059150744345,0.0010890078968722604,5.619871726751725e-06,0.0001304943945942015,3.4533934762038502e-06,3.1901528807254627e-06,8.8486038064683e-07,0.0014576125613964383,2.1062045922263037e-08,0.0020491216511966137,1.0616375875853481e-08,9.757551337750871e-08,0.0022797821652458753,4.018062548793484e-07,3.975075522900585e-06,0.0014955155807079977,2.1573835446549035e-08,0.0008835224250241515,2.445875261073635e-10,2.014485935621597e-06
1.1140833312817264e-06,0.1408795089520194,0.46346346346346345,0.0,0.0,0.0,0.03990327568233357,0.0007341338453258176,0.051075729070570494,0.0036072967489853775,9.410968109207391e-05,0.012026735649025915,0.012181418801186313,0.005174676656893837,1.1786186070589978e-06,0.0,0.47943805200358997,0.0010838786830545991,5.5540757536483075e-06,0.0001306671645047893,3.4133997734020303e-06,3.1337397277103684e-06,8.69214512016826e-07,0.001451339840047302,2.0971844689040667e-08,0.002043341378963838,1.058642863519259e-08,9.921620056641256e-08,0.0023107132360217623,4.07257807470492e-07,4.01019487904728e-06,0.0015275960957590832,2.203687613190271e-08,0.0009032560254778186,2.4847007617740464e-10,2.0477059193180214e-06
1.13697842908217e-06,0.14102545674917338,0.46346346346346345,0.0,0.0,0.0,0.03943339867449597,0.0007601245206657867,0.05188248611736927,0.003675295505249513,9.608367887366649e-05,0.012223256672591111,0.012415323921480209,0.005135597224450921,1.15751529707148e-06,0.0,0.47966712989090216,0.0010787087852986447,5.489258588265267e-06,0.00013081349597060543,3.3739632873236197e-06,3.0783148007809844e-06,8.538421166726667e-07,0.0014445272058808713,2.0873819300870577e-08,0.002036645322280648,1.0551736770355999e-08,1.0083742902935864e-07,0.0023406071515305366,4.125265633018855e-07,4.043924390204405e-06,0.0015594236201574101,2.249626855929647e-08,0.0009228441259708253,2.5229354886378544e-10,2.0803584075600235e-06
1.1598735268826134e-06,0.14116953967678583,0.46346346346346345,0.0,0.0,0.0,0.03897052810183141,0.0007863633687426695,0.05268003578966478,0.0037419623681704574,9.803343342958126e-05,0.012417425670043461,0.012646218668321215,0.00509681198174549,1.1364225696244736e-06,0.0,0.4798931921330979,0.0010735002954929942,5.425403785589351e-06,0.00013093407824727032,3.335077193556548e-06,3.023865061148566e-06,8.38739636270543e-07,0.0014372064138489155,2.076842948205496e-08,0.002029084197808663,1.0512563041316761e-08,1.0243925411972263e-07,0.002369485264231648,4.176162856968172e-07,4.076281404497812e-06,0.0015909892879408547,2.295188457819492e-08,0.0009422807207994124,2.5605856711992904e-10,2.112441191641041e-06
1.182768624683057e-06,0.14131178248511533,0.46346346346346345,0.0,0.0,0.0,0.038514547471751336,0.0008128410259983553,0.053468466384614034,0.0038073225707921255,9.995882433915392e-05,0.012609250170617153,0.01287413876450592,0.005058347024118795,1.1154128287839882e-06,0.0,0.4801162812886392,0.0010682553887331593,5.362495153996627e-06,0.000131029598739512,3.2967347254234498e-06,2.9703775444649726e-06,8.239035285222095e-07,0.0014294079476935978,2.0656116556635808e-08,0.0020207067152254302,1.0469159809984172e-08,1.0402173795077784e-07,0.002397369038294301,4.22530757668231e-07,4.107284176622168e-06,0.0016222848965125813,2.340360562028401e-08,0.0009615602347838632,2.597657654460454e-10,2.143952653869738e-06
1.2056637224835004e-06,0.14145220961814015,0.46346346346346345,0.0,0.0,0.0,0.03806534197535144,0.0008395483098402375,0.05424786672665556,0.0038714015992963213,0.00010185976107872416,0.012798738515295258,0.013099120942978798,0.005020224375363937,1.0945494852779876e-06,0.0,0.4803364391532537,0.0010629762991559905,5.300516752140964e-06,0.0001311007417608833,3.2589291599283035e-06,2.91783933076068e-06,8.093302592503829e-07,0.0014211610638438007,2.053730408422491e-08,0.0020115596496368764,1.0421769415368362e-08,1.0558494933243692e-07,0.002424279989214218,4.272737712761892e-07,4.1369517787270166e-06,0.0016533028761441678,2.385132225918138e-08,0.000980677504185087,2.6341578840000586e-10,2.174891740295055e-06
1.228558820283944e-06,0.141590845231013,0.46346346346346345,0.0,0.0,0.0,0.037622798475555816,0.0008664762191913309,0.05501832609205607,0.003934225068637342,0.00010373618069688822,0.012985899844574614,0.013321202753696179,0.0049824624929889075,1.0738876515994965e-06,0.0,0.4805537068236889,0.0010576652991730463,5.239452886158853e-06,0.0001311481874096479,3.2216538071615693e-06,2.8662375221442786e-06,7.950162965345855e-07,0.0014124938337354877,2.0412398472917313e-08,0.0020016879107727166,1.037062453207752e-08,1.0712896367031741e-07,0.0024502396301414697,4.3184911816816047e-07,4.16530401576237e-06,0.0016840362603224657,2.4294933782294615e-08,0.0009996277580478755,2.670092892165378e-10,2.205257933936145e-06
1.2514539180843875e-06,0.14172771320332092,0.46346346346346345,0.0,0.0,0.0,0.0371868054966397,0.0008936159347269394,0.055779934135547715,0.003995818615874674,0.00010558804567149058,0.013170744082383013,0.013540422392514764,0.004945076713322196,1.0534748179383069e-06,0.0,0.480768124751404,0.0010523246816664896,5.179288107119548e-06,0.00013117261056019768,3.184902002470758e-06,2.815559226821976e-06,7.809581066020953e-07,0.0014034331846786553,2.0281789571075365e-08,0.001991134609249187,1.031594851362115e-08,1.0865386283306566e-07,0.0024752694242091695,4.362605811769563e-07,4.192361345319998e-06,0.0017144786570249767,2.4734347776044257e-08,0.0010184066000029745,2.7054692852649627e-10,2.235051228827588e-06
1.274349015884831e-06,0.1418628371507038,0.46346346346346345,0.0,0.0,0.0,0.03675725321488586,0.0009209588188142344,0.05653278081922011,0.0040562078098185985,0.00010741534193967352,0.013353281916572627,0.013756818550635251,0.004908079640810114,1.0333515049872645e-06,0.0,0.4809797327870734,0.0010469567449435673,5.120007208683025e-06,0.00013117467995290262,3.1486671012711933e-06,2.765791549047667e-06,7.671521513264241e-07,0.0013940049392861865,2.014585123821488e-08,0.0019799411199924555,1.0257955721002925e-08,1.1015973499143486e-07,0.0024993907424906594,4.405119269106884e-07,4.21814480166018e-06,0.0017446242209564744,2.5169479724937382e-08,0.0010370099905876917,2.7402937317083937e-10,2.264272104632876e-06
1.2972441136852745e-06,0.14199624043490033,0.46346346346346345,0.0,0.0,0.0,0.03633403345001129,0.0009484964151751381,0.057276956343836595,0.004115418075146248,0.0001092180770876775,0.013533524776535624,0.013970430282576553,0.004871481487459844,1.0135518897296151e-06,0.0,0.4811885702171095,0.0010415637801343305,5.061595224913333e-06,0.00013115505737402357,3.1129424760985275e-06,2.7169215841572027e-06,7.535948871083536e-07,0.0013842338535154403,2.000494189574427e-08,0.0019681471430068233,1.0196851837557096e-08,1.1164667443362297e-07,0.002522624827101957,4.4460689924957655e-07,4.24267592373691e-06,0.0017744676267587487,2.5600252624678185e-08,0.001055434230139094,2.7745729510314605e-10,2.2929215016906356e-06
1.320139211485718e-06,0.1421279461714844,0.46346346346346345,0.0,0.0,0.0,0.035917039656904945,0.000976220448297082,0.058012551082708474,0.004173474628667649,0.00011099627868191308,0.013711484808594849,0.014181296890062554,0.004835290370050196,9.941044005793477e-07,0.0,0.4813946757937318,0.0010361480606164081,5.004037428184514e-06,0.00013111439692541167,3.077721515277019e-06,2.6689364173078336e-06,7.402827647616931e-07,0.001374143653429939,1.9859405059126016e-08,0.0019557907617646,1.0132834171462923e-08,1.1311478136225482e-07,0.002544992758824389,4.4854921363943775e-07,4.265976687337943e-06,0.001804004043209817,2.602659660955472e-08,0.0010736759422786764,2.8083137037620206e-10,2.321000796719425e-06
1.3430343092861615e-06,0.14225797723535316,0.46346346346346345,0.0,0.0,0.0,0.035506166917336726,0.0010041228226149515,0.05873965551819668,0.004230402425775726,0.00011274999272514719,0.013887174849712821,0.01438945781957013,0.004799512571581637,9.7503227946325e-07,0.0,0.48159808775983853,0.0010307118331255923,4.947319327131887e-06,0.00013105334437939046,3.0429976227311965e-06,2.6218231248508997e-06,7.272122301095019e-07,0.0013637570707783632,1.970956985287898e-08,0.001942908499450029,1.0066091947141066e-08,1.145641616774914e-07,0.0025665154286906534,4.523425520837277e-07,4.288069441374089e-06,0.0018332291084215044,2.644844859422785e-08,0.0010917320579872268,2.84152278207098e-10,2.3485117793443232e-06
1.365929407086605e-06,0.14238635626475551,0.46346346346346345,0.0,0.0,0.0,0.035101311931470064,0.0010321956214835654,0.0594583601808613,0.004286226115772181,0.0001144792822270231,0.014060608399885712,0.014594952572023277,0.0047641527712492995,9.563541097774282e-07,0.0,0.4817988438694747,0.0010252573103392724,4.891426664623136e-06,0.00013097253660957774,3.0087642187403546e-06,2.575568777866874e-06,7.14379725162001e-07,0.0013530958774439683,1.9555751509198058e-08,0.0019295353731938125,9.99680658623939e-09,1.1599492674929036e-07,0.0025872135131383535,4.559905587643487e-07,4.308976848048956e-06,0.001862138906024899,2.6865751929773826e-08,0.0011095998002720556,2.874207001141696e-10,2.375456629361712e-06
1.3888245048870486e-06,0.14251310566446898,0.46346346346346345,0.0,0.0,0.0,0.03470237300907647,0.0010604311059574836,0.06016875559126489,0.0043409700050670175,0.00011618422588056737,0.014231799593510841,0.01479782062346594,0.004729214246213172,9.380843099014797e-07,0.0,0.48199698140448044,0.0010197866647711443,4.8363454157323445e-06,0.00013087260108988065,2.9750147415109666e-06,2.5301604475607355e-06,7.017816897928905e-07,0.0013421809187984155,1.93982518506889e-08,0.0019157049463932718,9.92515197870058e-09,1.1740719318119813e-07,0.002607107452416873,4.594968362358568e-07,4.328721826624148e-06,0.0018907299423242146,2.7278456073705317e-08,0.0011272766694319007,2.9063731911976e-10,2.401837894637851e-06
1.411719602687492e-06,0.14263824760821694,0.46346346346346345,0.0,0.0,0.0,0.034309250060332724,0.0010888217133945156,0.06087093220443004,0.004394658027224404,0.00011786491683581873,0.014400763170021109,0.01499810135551188,0.004694699048544594,9.202335922532784e-07,0.0,0.4821925371879386,0.0010143020238035777,4.782061785699219e-06,0.00013075415545730752,2.9417426493683477e-06,2.4855852120625654e-06,6.894145637896758e-07,0.0013310321460028604,1.923735975784373e-08,0.001901449379224564,9.851294744462898e-09,1.1880108256809504e-07,0.0026262174319294884,4.628649421370046e-07,4.347327500683626e-06,0.0019189991244026382,2.7686516273736084e-08,0.0011447604289166113,2.938028190140955e-10,2.4276584696706435e-06
1.4346147004879356e-06,0.142761804040266,0.46346346346346345,0.0,0.0,0.0,0.033921844586083924,0.0011173600558993186,0.06156498035693726,0.004447313718830864,0.00011952146156141967,0.014567514444072466,0.015195833994358825,0.004660608160742469,9.028093881689046e-07,0.0,0.4823855475950303,0.0010088054656818457,4.72856220785653e-06,0.00013061780713518228,2.908941423349285e-06,2.441830164142775e-06,6.772747891440686e-07,0.0013196686473058458,1.9073351621980483e-08,0.0018867994774619003,9.775394486389588e-09,1.2017672125025236e-07,0.0026445633661900977,4.660983863631079e-07,4.364817148853554e-06,0.0019469437391632625,2.80898932650449e-08,0.0011620490917697375,2.969178836759345e-10,2.452921574887246e-06
1.4575097982883791e-06,0.1428837966763239,0.46346346346346345,0.0,0.0,0.0,0.033540059667501135,0.0011460389186226708,0.06225099021662776,0.004498960200327725,0.00012115397878620906,0.014732069275519908,0.015391057557327975,0.004626941632677329,8.858162393264815e-07,0.0,0.48257604856179653,0.0010032990163251895,4.675833341514432e-06,0.00013046415301210605,2.876604570047948e-06,2.398882419503158e-06,6.653588124898237e-07,0.0013081086783797576,1.8906491784254377e-08,0.0018717847397012933,9.697604034932307e-09,1.2153424006564535e-07,0.002662164885111962,4.6920062864942974e-07,4.381214158838481e-06,0.001974561433280275,2.8488552980680943e-08,0.0011791409076402969,2.9998319644541297e-10,2.4776307366863977e-06
1.4804048960888226e-06,0.14300424700398162,0.46346346346346345,0.0,0.0,0.0,0.03316379995510803,0.0011748512579305113,0.06292905173486037,0.004549620161144825,0.00012276259851441097,0.014894444039362261,0.015583810806106558,0.0045936987021793375,8.692561568306499e-07,0.0,0.4827640755921692,0.0009977846468454071,4.623862069795974e-06,0.00013029377917119707,2.844725624636308e-06,2.3567291254510644e-06,6.53663087635582e-07,0.0012963696917270694,1.8737032961197316e-08,0.0018564334030618651,9.618069684906832e-09,1.2287377410200836e-07,0.002679041322395103,4.7217507652445195e-07,4.39654198456829e-06,0.002001850194029968,2.8882466274673257e-08,0.0011960343503509372,3.029994395445997e-10,2.5017897681840586e-06
1.5032999938892662e-06,0.14312317628287294,0.46346346346346345,0.0,0.0,0.0,0.03279297165716813,0.0012037901994555679,0.06359925460126618,0.004599315848575726,0.00012434746110881427,0.0150546555958068,0.015774132205989826,0.004560877901147439,8.53128949307579e-07,0.0,0.4829496637635712,0.0009922642716811206,4.572635497420705e-06,0.0001301072606649041,2.8132981539957133e-06,2.315357469800125e-06,6.421840781502539e-07,0.0012844683651843862,1.8565216657192942e-08,0.001840772487425916,9.536931424698193e-09,1.241954624498787e-07,0.00269521170580771,4.750250835969633e-07,4.410824106279165e-06,0.0020288083309724265,2.9271608657424857e-08,0.0012127281060081822,3.0596729354184775e-10,2.5254027506324685e-06
1.5261950916897097e-06,0.14324060554460274,0.46346346346346345,0.0,0.0,0.0,0.03242748252742496,0.0012328490360436124,0.06426168820094215,0.0046480690598709505,0.00012590871643656336,0.015212721260592418,0.01596205989046066,0.0045284771489418505,8.37432521472812e-07,0.0,0.4831328477313604,0.0009867397472607664,4.522140948433914e-06,0.0001299051613318971,2.78231575988629e-06,2.274754689825666e-06,6.309182599542155e-07,0.0012724206295534936,1.8391273564312136e-08,0.001824827838277857,9.454323158206614e-09,1.2549944795777338e-07,0.0027106947491688247,4.777539481430002e-07,4.4240839934061375e-06,0.0020554344584571517,2.9655960043005254e-08,0.001229221061637798,3.088874368565932e-10,2.5484740155142376e-06
1.5490901894901532e-06,0.14335655559247337,0.46346346346346345,0.0,0.0,0.0,0.03206724185219452,0.0012620212256058,0.06491644157401907,0.004695901137071935,0.00012744652307249049,0.015368658775694396,0.016147631630494222,0.004496493834677389,8.221631447214763e-07,0.0,0.4833136617323723,0.000981212871114339,4.472365963880088e-06,0.00012968803365291442,2.751772082086032e-06,2.2349080811177032e-06,6.19862123873682e-07,0.001260241695387842,1.8215423949922487e-08,0.001808624168200346,9.370372919836491e-09,1.2678587699051375e-07,0.0027255088458525874,4.80364911960959e-07,4.436345070173909e-06,0.0020817274789246077,3.0035504507937024e-08,0.0012455122943275494,3.117605453015398e-10,2.5710081273184717e-06
1.5719852872905967e-06,0.14347104700107183,0.46346346346346345,0.0,0.0,0.0,0.03171216043682423,0.0012913003888878768,0.06556360337753417,0.004742832964181913,0.00012896104755550207,0.015522486280510932,0.01633088480805584,0.004464924889796563,8.073157013788346e-07,0.0,0.48349213958776033,0.0009756853813665019,4.4232982994209715e-06,0.00012945641864218292,2.7216608014543283e-06,2.1958050062235464e-06,6.090121781291097e-07,0.0012479460789596847,1.8037878032438298e-08,0.001792185097079351,9.285203082796409e-09,1.2805489919152479e-07,0.0027396720636542623,4.828611594667241e-07,4.447630683748799e-06,0.002107686566973103,3.041023006103534e-08,0.0012616010608601002,3.145872916593102e-10,2.5930098669879877e-06
1.5948803850910402e-06,0.14358410011579636,0.46346346346346345,0.0,0.0,0.0,0.03136215059154428,0.0013206803071661977,0.06620326184953412,0.004788884966339543,0.00013045246369409783,0.015674222283610525,0.016511856393339498,0.004433766852073361,7.928839043080467e-07,0.0,0.4836683147052936,0.0009701589565558877,4.374925922900151e-06,0.00012921084577100018,2.6919756428938486e-06,2.157432903013441e-06,5.983649507398074e-07,0.001235547627430514,1.7858836345540376e-08,0.0017755331910624958,9.198930560939983e-09,1.2930666724976084e-07,0.0027532021408779007,4.852458170041074e-07,4.457964074803369e-06,0.002133311154160377,3.078012842385885e-08,0.0012774867878186634,3.1736834529087236e-10,2.6144842160142166e-06
1.6177754828914837e-06,0.14369573505237537,0.46346346346346345,0.0,0.0,0.0,0.031017126116741456,0.0013501549198797263,0.06683550477533437,0.004834077110705451,0.00013192095191747293,0.01582388563510555,0.016690582925347308,0.00440301592205163,7.788604935813875e-07,0.0,0.4838422200812462,0.0009646352157330985,4.327237011856834e-06,0.00012895183292050178,2.662710378190213e-06,2.1197792927167926e-06,5.879169918307783e-07,0.0012230595432466739,1.7678490091182844e-08,0.0017586900003108655,9.111667004355695e-09,1.305413366717974e-07,0.0027661164835196283,4.875219523483917e-07,4.467368350360339e-06,0.002158600914511086,3.1145194821356183e-08,0.0012931690621474016,3.2010437177336795e-10,2.6354363411610394e-06
1.6406705806919273e-06,0.14380597169640344,0.46346346346346345,0.0,0.0,0.0,0.030677002287687105,0.0013797183222065466,0.06746041945585925,0.004878428908801646,0.00013336669866889956,0.015971495499707333,0.016867100495446333,0.004372668012825072,7.652374118948981e-07,0.0,0.4840138883019904,0.0009591157187947111,4.2802199509918636e-06,0.00012867988636109054,2.6338588287093236e-06,2.0828317875801824e-06,5.7766487582883e-07,0.0012104944077816634,1.749702148169924e-08,0.0017416760955827415,9.023518988905026e-09,1.3175906555954502e-07,0.0027784321634308578,4.896925743825866e-07,4.475866458800308e-06,0.002183555750702471,3.1505427782307405e-08,0.0013086476221486113,3.227960325652518e-10,2.6558715798070278e-06
1.6635656784923708e-06,0.14391482970291278,0.46346346346346345,0.0,0.0,0.0,0.030341695838752156,0.0014093647625928753,0.06807809267798817,0.004921959420074372,0.00013478989583834517,0.01611707133050836,0.01704144473357524,0.004342718793965825,7.520059603661957e-07,0.0,0.48418335154539505,0.000953601967015422,4.233863329589223e-06,0.0001283955007561878,2.6054148679362915e-06,2.0465780981086493e-06,5.676052035377793e-07,0.0011978642042456953,1.7314604071306072e-08,0.0017245111036859923,8.934588199899143e-09,1.329600143939618e-07,0.0027901659173560035,4.917606329278132e-07,4.483481166922173e-06,0.0022081757809003302,3.1860828949158374e-08,0.0013239223488993724,3.254439846968534e-10,2.6757954258956023e-06
1.6864607762928143e-06,0.14402232849600563,0.46346346346346345,0.0,0.0,0.0,0.03001112494714666,0.0014390886402420183,0.06868861068683199,0.004964687256484439,0.0001361907402315811,0.01626063284352607,0.01721365079681227,0.004313163730299178,7.391569363079607e-07,0.0,0.48435064158210706,0.0009480954037459502,4.18815593889684e-06,0.0001280991591880082,2.5773724238471686e-06,2.0110060398676606e-06,5.577346040869402e-07,0.0011851803398818701,1.71314030772846e-08,0.0017072137418331905,8.844971610090723e-09,1.341443458250485e-07,0.00280133414675012,4.937290187111522e-07,4.4902350389420345e-06,0.0022324613262175545,3.2211402896847285e-08,0.0013389932580708233,3.2804888048461254e-10,2.6952135164775715e-06
1.7093558740932578e-06,0.14412848726856967,0.46346346346346345,0.0,0.0,0.0,0.029685209216222697,0.0014688845025701699,0.06929205915986422,0.005006630587958027,0.00013756943307329514,0.016402199993033943,0.017383753360051366,0.0042839981161258735,7.266807545112683e-07,0.0,0.48451578977677695,0.0009425974152493039,4.14308676947083e-06,0.00012779133320319703,2.5497254811101222e-06,1.9761035398355394e-06,5.48049736750449e-07,0.0011724536674675742,1.6947575691110465e-08,0.0016898018509309306,8.754761652143876e-09,1.3531222446833884e-07,0.002811952918291711,4.956005634560145e-07,4.49615041731875e-06,0.0022564128987685073,3.2557156960238055e-08,0.0013538604921333225,3.3061136726741413e-10,2.7141316188282764e-06
1.7322509718937013e-06,0.14423332498209268,0.46346346346346345,0.0,0.0,0.0,0.029363869658379855,0.0014987470426354233,0.06988852318283308,0.005047807148552607,0.0001389261795419276,0.01654179294769828,0.01755178660856038,0.004255217105421282,7.145675535018104e-07,0.0,0.4846788270892828,0.0009371093316517865,4.098645008487324e-06,0.00012747248287639013,2.5224680831149495e-06,1.9418586423021562e-06,5.38547292636632e-07,0.001159694506139303,1.6763271379794836e-08,0.0016722924278331367,8.664046385736608e-09,1.364638167080361e-07,0.00282203796501407,4.973780400815274e-07,4.501249405301867e-06,0.0022800311902938285,3.289810106979293e-08,0.0013685243129310384,3.3313208716360396e-10,2.7325556181230214e-06
1.7551460696941448e-06,0.14433686036658244,0.46346346346346345,0.0,0.0,0.0,0.029047028677611633,0.0015286710965458931,0.07047808722738125,0.0050882342432100785,0.00014026118833412006,0.016679432067533726,0.017717784232218047,0.004226815738482447,7.028072881526676e-07,0.0,0.4848397840759892,0.000931632427987961,4.05482003702609e-06,0.00012714305688995244,2.495594333830826e-06,1.9082595143130654e-06,5.292239962475093e-07,0.001146912661558661,1.6578632177694043e-08,0.0016547016565870978,8.572909659444644e-09,1.3759929050690444e-07,0.0028316046879854283,4.990641629986506e-07,4.505553851105345e-06,0.0023033170613309876,3.323424759512831e-08,0.0013829850946101379,3.3561167684741687e-10,2.7504915056562533e-06
1.7780411674945884e-06,0.14443911192059888,0.46346346346346345,0.0,0.0,0.0,0.028734610051730922,0.0015586516408524294,0.07106083513030238,0.0051279287549858485,0.0001415746712568334,0.016815137881684795,0.0178817794212473,0.004198788965438711,6.913898099551777e-07,0.0,0.48499869089108033,0.0009261679253214147,4.0116014273300956e-06,0.00012680349262827922,2.4690983994938414e-06,1.8752944506624095e-06,5.200766069096693e-07,0.0011341174454367684,1.639379296903724e-08,0.0016370449386999344,8.481431267550173e-09,1.3871881522297417e-07,0.002840668158474788,5.0066158849189e-07,4.509085333614077e-06,0.0023262715309065635,3.356561119610672e-08,0.001397243316885398,3.3805076734365474e-10,2.767945367589802e-06
1.8009362652950319e-06,0.14454009791140313,0.46346346346346345,0.0,0.0,0.0,0.028426538914312047,0.0015886837899310054,0.0716368500743642,0.0051669071526583375,0.00014286684284535247,0.016948931067036245,0.0180438048632828,0.0041711316669889795,6.803049361668289e-07,0.0,0.485155577287988,0.000920716991925704,3.968978940045128e-06,0.00012645421628514433,2.442974510127824e-06,1.8429518784424135e-06,5.111019200789461e-07,0.001121317694433763,1.6208881761413634e-08,0.0016193369224520437,8.389687101913043e-09,1.3982256143308473e-07,0.002849243120546521,5.021729151765846e-07,4.511865149533317e-06,0.0023488957667270015,3.389220868112931e-08,0.001411299558630526,3.4044998383955445e-10,2.78492337421475e-06
1.8238313630954754e-06,0.14463983637522787,0.46346346346346345,0.0,0.0,0.0,0.028122741736386347,0.0016187627933594497,0.07220621457063008,0.005205185498636798,0.00014413792000553664,0.017080832427650478,0.018203892741628248,0.004143838672683421,6.695425089719726e-07,0.0,0.4853104726209364,0.0009152807445121589,3.926942521443552e-06,0.0001260956429826942,2.417216960903568e-06,1.811220361161203e-06,5.022967685224088e-07,0.00110852178844975,1.6024019950455962e-08,0.0016015915312829648,8.29774929903622e-09,1.4091070076325068e-07,0.0028573439940324046,5.036006845227167e-07,4.513914301894711e-06,0.002371191075845631,3.421405887230802e-08,0.0014251544917778427,3.4280994551287027e-10,2.8014317697111294e-06
1.846726460895919e-06,0.14473834511766984,0.46346346346346345,0.0,0.0,0.0,0.027823146307926715,0.0016488840332928596,0.07276901044221265,0.0052427794570962475,0.0001453881216787986,0.017210862875026937,0.018362074734573963,0.00411690477703015,6.590924457079736e-07,0.0,0.4854634058466162,0.0009098602494931064,3.885482300636157e-06,0.00012572817690080832,2.391820113342283e-06,1.7800886024427802e-06,4.936580233817172e-07,0.0010957376683232052,1.583932257595175e-08,0.001583821991274326,8.205686382453286e-09,1.4198340572580823e-07,0.0028649848778346393,5.049473814370552e-07,4.515253489837445e-06,0.002393158895784654,3.453118247720969e-08,0.0014388088755135507,3.451312653752758e-10,2.8174768623900212e-06
1.8696215586963624e-06,0.14483564171420413,0.46346346346346345,0.0,0.0,0.0,0.027527681719155057,0.0016790430218416624,0.07332531880939523,0.005279704302277755,0.00014661766852840167,0.017339043409175692,0.018518382015658207,0.004090324753675521,6.489447811275554e-07,0.0,0.48561440552599844,0.0009044565242705639,3.844588586775826e-06,0.0001253522114156551,2.3667783963694084e-06,1.749545449324204e-06,4.851825951222245e-07,0.0010829728529525371,1.5654898569609653e-08,0.0015660408577538823,8.113563400562354e-09,1.4304084956327942e-07,0.0028721795535177823,5.062154348962231e-07,4.515903099587406e-06,0.002414800786091592,3.484360196687611e-08,0.0014522635507553852,3.474145501302661e-10,2.8330650154031338e-06
